family,stage,prompt_key,side,layer,n_layers,depth,h_residual
olmo,base,institutional_housing_landlord_1,institution,29,32,late,3.8148324489593506
olmo,base,institutional_housing_landlord_1,institution,30,32,late,4.345154762268066
olmo,base,institutional_housing_landlord_1,institution,31,32,late,4.834161758422852
olmo,base,institutional_housing_tenant_2,individual,0,32,early,8.395824432373047
olmo,base,institutional_housing_tenant_2,individual,1,32,early,9.306330680847168
olmo,base,institutional_housing_tenant_2,individual,2,32,early,10.04055404663086
olmo,base,institutional_housing_tenant_2,individual,3,32,early,9.988043785095215
olmo,base,institutional_housing_tenant_2,individual,4,32,early,9.654525756835938
olmo,base,institutional_housing_tenant_2,individual,5,32,early,9.720010757446289
olmo,base,institutional_housing_tenant_2,individual,6,32,early,9.689016342163086
olmo,base,institutional_housing_tenant_2,individual,7,32,early,9.908504486083984
olmo,base,institutional_housing_tenant_2,individual,8,32,early,9.791107177734375
olmo,base,institutional_housing_tenant_2,individual,9,32,early,9.948637008666992
olmo,base,institutional_housing_tenant_2,individual,10,32,mid,10.076407432556152
olmo,base,institutional_housing_tenant_2,individual,11,32,mid,9.962296485900879
olmo,base,institutional_housing_tenant_2,individual,12,32,mid,9.959745407104492
olmo,base,institutional_housing_tenant_2,individual,13,32,mid,9.6505126953125
olmo,base,institutional_housing_tenant_2,individual,14,32,mid,9.883010864257812
olmo,base,institutional_housing_tenant_2,individual,15,32,mid,9.806772232055664
olmo,base,institutional_housing_tenant_2,individual,16,32,mid,7.257082939147949
olmo,base,institutional_housing_tenant_2,individual,17,32,mid,2.878973960876465
olmo,base,institutional_housing_tenant_2,individual,18,32,mid,3.2107481956481934
olmo,base,institutional_housing_tenant_2,individual,19,32,mid,4.180736541748047
olmo,base,institutional_housing_tenant_2,individual,20,32,late,1.4367589950561523
olmo,base,institutional_housing_tenant_2,individual,21,32,late,1.6291353702545166
olmo,base,institutional_housing_tenant_2,individual,22,32,late,3.1318442821502686
olmo,base,institutional_housing_tenant_2,individual,23,32,late,4.031493186950684
olmo,base,institutional_housing_tenant_2,individual,24,32,late,4.321286678314209
olmo,base,institutional_housing_tenant_2,individual,25,32,late,3.8105311393737793
olmo,base,institutional_housing_tenant_2,individual,26,32,late,3.5302257537841797
olmo,base,institutional_housing_tenant_2,individual,27,32,late,2.891242742538452
olmo,base,institutional_housing_tenant_2,individual,28,32,late,2.2617809772491455
olmo,base,institutional_housing_tenant_2,individual,29,32,late,3.464540481567383
olmo,base,institutional_housing_tenant_2,individual,30,32,late,4.169974327087402
olmo,base,institutional_housing_tenant_2,individual,31,32,late,4.677860260009766
olmo,base,institutional_housing_landlord_2,institution,0,32,early,8.613765716552734
olmo,base,institutional_housing_landlord_2,institution,1,32,early,9.473247528076172
olmo,base,institutional_housing_landlord_2,institution,2,32,early,10.091214179992676
olmo,base,institutional_housing_landlord_2,institution,3,32,early,10.012765884399414
olmo,base,institutional_housing_landlord_2,institution,4,32,early,9.853376388549805
olmo,base,institutional_housing_landlord_2,institution,5,32,early,9.958637237548828
olmo,base,institutional_housing_landlord_2,institution,6,32,early,9.979740142822266
olmo,base,institutional_housing_landlord_2,institution,7,32,early,10.054574966430664
olmo,base,institutional_housing_landlord_2,institution,8,32,early,10.006071090698242
olmo,base,institutional_housing_landlord_2,institution,9,32,early,10.061767578125
olmo,base,institutional_housing_landlord_2,institution,10,32,mid,10.128425598144531
olmo,base,institutional_housing_landlord_2,institution,11,32,mid,10.087028503417969
olmo,base,institutional_housing_landlord_2,institution,12,32,mid,10.005962371826172
olmo,base,institutional_housing_landlord_2,institution,13,32,mid,9.707576751708984
olmo,base,institutional_housing_landlord_2,institution,14,32,mid,9.689213752746582
olmo,base,institutional_housing_landlord_2,institution,15,32,mid,9.514286041259766
olmo,base,institutional_housing_landlord_2,institution,16,32,mid,6.866114139556885
olmo,base,institutional_housing_landlord_2,institution,17,32,mid,3.3320975303649902
olmo,base,institutional_housing_landlord_2,institution,18,32,mid,2.566720485687256
olmo,base,institutional_housing_landlord_2,institution,19,32,mid,2.223991870880127
olmo,base,institutional_housing_landlord_2,institution,20,32,late,1.3994632959365845
olmo,base,institutional_housing_landlord_2,institution,21,32,late,1.179263949394226
olmo,base,institutional_housing_landlord_2,institution,22,32,late,2.174225330352783
olmo,base,institutional_housing_landlord_2,institution,23,32,late,3.6725473403930664
olmo,base,institutional_housing_landlord_2,institution,24,32,late,4.978271007537842
olmo,base,institutional_housing_landlord_2,institution,25,32,late,5.331941604614258
olmo,base,institutional_housing_landlord_2,institution,26,32,late,4.909784317016602
olmo,base,institutional_housing_landlord_2,institution,27,32,late,4.195918083190918
olmo,base,institutional_housing_landlord_2,institution,28,32,late,3.38375186920166
olmo,base,institutional_housing_landlord_2,institution,29,32,late,4.004793167114258
olmo,base,institutional_housing_landlord_2,institution,30,32,late,4.69915246963501
olmo,base,institutional_housing_landlord_2,institution,31,32,late,5.008005142211914
olmo,base,institutional_medical_patient_1,individual,0,32,early,8.572540283203125
olmo,base,institutional_medical_patient_1,individual,1,32,early,9.490158081054688
olmo,base,institutional_medical_patient_1,individual,2,32,early,9.947320938110352
olmo,base,institutional_medical_patient_1,individual,3,32,early,9.65182876586914
olmo,base,institutional_medical_patient_1,individual,4,32,early,8.887486457824707
olmo,base,institutional_medical_patient_1,individual,5,32,early,8.71813678741455
olmo,base,institutional_medical_patient_1,individual,6,32,early,8.67712688446045
olmo,base,institutional_medical_patient_1,individual,7,32,early,8.57252311706543
olmo,base,institutional_medical_patient_1,individual,8,32,early,8.511104583740234
olmo,base,institutional_medical_patient_1,individual,9,32,early,9.249666213989258
olmo,base,institutional_medical_patient_1,individual,10,32,mid,9.480864524841309
olmo,base,institutional_medical_patient_1,individual,11,32,mid,8.817419052124023
olmo,base,institutional_medical_patient_1,individual,12,32,mid,9.014222145080566
olmo,base,institutional_medical_patient_1,individual,13,32,mid,7.298825263977051
olmo,base,institutional_medical_patient_1,individual,14,32,mid,7.389181137084961
olmo,base,institutional_medical_patient_1,individual,15,32,mid,8.922650337219238
olmo,base,institutional_medical_patient_1,individual,16,32,mid,1.4280924797058105
olmo,base,institutional_medical_patient_1,individual,17,32,mid,0.36895790696144104
olmo,base,institutional_medical_patient_1,individual,18,32,mid,0.5645729303359985
olmo,base,institutional_medical_patient_1,individual,19,32,mid,0.22554080188274384
olmo,base,institutional_medical_patient_1,individual,20,32,late,0.12750621140003204
olmo,base,institutional_medical_patient_1,individual,21,32,late,0.09378449618816376
olmo,base,institutional_medical_patient_1,individual,22,32,late,0.24045543372631073
olmo,base,institutional_medical_patient_1,individual,23,32,late,0.29471972584724426
olmo,base,institutional_medical_patient_1,individual,24,32,late,0.3041629195213318
olmo,base,institutional_medical_patient_1,individual,25,32,late,0.8831673860549927
olmo,base,institutional_medical_patient_1,individual,26,32,late,1.1102964878082275
olmo,base,institutional_medical_patient_1,individual,27,32,late,1.305057168006897
olmo,base,institutional_medical_patient_1,individual,28,32,late,1.7437173128128052
olmo,base,institutional_medical_patient_1,individual,29,32,late,0.9087444543838501
olmo,base,institutional_medical_patient_1,individual,30,32,late,0.7152993083000183
olmo,base,institutional_medical_patient_1,individual,31,32,late,2.1182589530944824
olmo,base,institutional_medical_doctor_1,institution,0,32,early,8.472042083740234
olmo,base,institutional_medical_doctor_1,institution,1,32,early,9.418067932128906
olmo,base,institutional_medical_doctor_1,institution,2,32,early,10.024377822875977
olmo,base,institutional_medical_doctor_1,institution,3,32,early,10.090225219726562
olmo,base,institutional_medical_doctor_1,institution,4,32,early,9.942596435546875
olmo,base,institutional_medical_doctor_1,institution,5,32,early,9.982650756835938
olmo,base,institutional_medical_doctor_1,institution,6,32,early,10.11989974975586
olmo,base,institutional_medical_doctor_1,institution,7,32,early,10.18032455444336
olmo,base,institutional_medical_doctor_1,institution,8,32,early,10.186897277832031
olmo,base,institutional_medical_doctor_1,institution,9,32,early,10.137348175048828
olmo,base,institutional_medical_doctor_1,institution,10,32,mid,10.22317123413086
olmo,base,institutional_medical_doctor_1,institution,11,32,mid,10.034882545471191
olmo,base,institutional_medical_doctor_1,institution,12,32,mid,10.161661148071289
olmo,base,institutional_medical_doctor_1,institution,13,32,mid,9.793069839477539
olmo,base,institutional_medical_doctor_1,institution,14,32,mid,10.056947708129883
olmo,base,institutional_medical_doctor_1,institution,15,32,mid,10.108233451843262
olmo,base,institutional_medical_doctor_1,institution,16,32,mid,8.792102813720703
olmo,base,institutional_medical_doctor_1,institution,17,32,mid,7.24468994140625
olmo,base,institutional_medical_doctor_1,institution,18,32,mid,7.664275169372559
olmo,base,institutional_medical_doctor_1,institution,19,32,mid,6.332698345184326
olmo,base,institutional_medical_doctor_1,institution,20,32,late,3.448235511779785
olmo,base,institutional_medical_doctor_1,institution,21,32,late,2.89443302154541
olmo,base,institutional_medical_doctor_1,institution,22,32,late,4.083062171936035
olmo,base,institutional_medical_doctor_1,institution,23,32,late,4.787578105926514
olmo,base,institutional_medical_doctor_1,institution,24,32,late,4.459637641906738
olmo,base,institutional_medical_doctor_1,institution,25,32,late,4.735118865966797
olmo,base,institutional_medical_doctor_1,institution,26,32,late,3.873713970184326
olmo,base,institutional_medical_doctor_1,institution,27,32,late,4.108325481414795
olmo,base,institutional_medical_doctor_1,institution,28,32,late,3.6759696006774902
olmo,base,institutional_medical_doctor_1,institution,29,32,late,3.211965560913086
olmo,base,institutional_medical_doctor_1,institution,30,32,late,4.0835418701171875
olmo,base,institutional_medical_doctor_1,institution,31,32,late,4.1795244216918945
olmo,base,institutional_police_citizen_1,individual,0,32,early,8.512992858886719
olmo,base,institutional_police_citizen_1,individual,1,32,early,9.17284870147705
olmo,base,institutional_police_citizen_1,individual,2,32,early,9.766420364379883
olmo,base,institutional_police_citizen_1,individual,3,32,early,9.590929985046387
olmo,base,institutional_police_citizen_1,individual,4,32,early,8.870367050170898
olmo,base,institutional_police_citizen_1,individual,5,32,early,9.115152359008789
olmo,base,institutional_police_citizen_1,individual,6,32,early,9.402226448059082
olmo,base,institutional_police_citizen_1,individual,7,32,early,9.696613311767578
olmo,base,institutional_police_citizen_1,individual,8,32,early,8.929407119750977
olmo,base,institutional_police_citizen_1,individual,9,32,early,8.808696746826172
olmo,base,institutional_police_citizen_1,individual,10,32,mid,9.482099533081055
olmo,base,institutional_police_citizen_1,individual,11,32,mid,9.473912239074707
olmo,base,institutional_police_citizen_1,individual,12,32,mid,9.940914154052734
olmo,base,institutional_police_citizen_1,individual,13,32,mid,9.585437774658203
olmo,base,institutional_police_citizen_1,individual,14,32,mid,9.603466033935547
olmo,base,institutional_police_citizen_1,individual,15,32,mid,8.59206771850586
olmo,base,institutional_police_citizen_1,individual,16,32,mid,4.471902847290039
olmo,base,institutional_police_citizen_1,individual,17,32,mid,2.6303539276123047
olmo,base,institutional_police_citizen_1,individual,18,32,mid,2.757120370864868
olmo,base,institutional_police_citizen_1,individual,19,32,mid,3.7418599128723145
olmo,base,institutional_police_citizen_1,individual,20,32,late,1.8521058559417725
olmo,base,institutional_police_citizen_1,individual,21,32,late,1.1030402183532715
olmo,base,institutional_police_citizen_1,individual,22,32,late,3.5809566974639893
olmo,base,institutional_police_citizen_1,individual,23,32,late,4.444227695465088
olmo,base,institutional_police_citizen_1,individual,24,32,late,4.70439338684082
olmo,base,institutional_police_citizen_1,individual,25,32,late,5.071781158447266
olmo,base,institutional_police_citizen_1,individual,26,32,late,4.502806186676025
olmo,base,institutional_police_citizen_1,individual,27,32,late,3.763827085494995
olmo,base,institutional_police_citizen_1,individual,28,32,late,3.070830821990967
olmo,base,institutional_police_citizen_1,individual,29,32,late,3.5064268112182617
olmo,base,institutional_police_citizen_1,individual,30,32,late,3.439462661743164
olmo,base,institutional_police_citizen_1,individual,31,32,late,3.8143575191497803
olmo,base,institutional_police_officer_1,institution,0,32,early,8.390052795410156
olmo,base,institutional_police_officer_1,institution,1,32,early,9.590953826904297
olmo,base,institutional_police_officer_1,institution,2,32,early,10.010974884033203
olmo,base,institutional_police_officer_1,institution,3,32,early,10.043542861938477
olmo,base,institutional_police_officer_1,institution,4,32,early,9.927183151245117
olmo,base,institutional_police_officer_1,institution,5,32,early,9.924190521240234
olmo,base,institutional_police_officer_1,institution,6,32,early,10.009199142456055
olmo,base,institutional_police_officer_1,institution,7,32,early,9.963539123535156
olmo,base,institutional_police_officer_1,institution,8,32,early,10.029157638549805
olmo,base,institutional_police_officer_1,institution,9,32,early,10.174232482910156
olmo,base,institutional_police_officer_1,institution,10,32,mid,10.159308433532715
olmo,base,institutional_police_officer_1,institution,11,32,mid,9.958434104919434
olmo,base,institutional_police_officer_1,institution,12,32,mid,9.691086769104004
olmo,base,institutional_police_officer_1,institution,13,32,mid,8.949983596801758
olmo,base,institutional_police_officer_1,institution,14,32,mid,8.330960273742676
olmo,base,institutional_police_officer_1,institution,15,32,mid,8.829179763793945
olmo,base,institutional_police_officer_1,institution,16,32,mid,5.424309253692627
olmo,base,institutional_police_officer_1,institution,17,32,mid,1.688439130783081
