family,stage,model,word,layer,n_layers,layer_frac,prob
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hit,32,33,1.0,0.012470182031393
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,0,33,0.0,7.742311822767078e-07
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,beat,32,33,1.0,0.0072171874344348
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,0,33,0.0,3.977624203344021e-07
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,kick,32,33,1.0,0.0052391164936125
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,0,33,0.0,4.3430438267932914e-07
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,destroy,32,33,1.0,0.0212124958634376
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,0,33,0.0,4.031777578461515e-08
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,drown,32,33,1.0,0.0089120371267199
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,0,33,0.0,6.418601969926385e-07
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,burn,32,33,1.0,0.0196183510124683
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,0,33,0.0,2.44971261054161e-06
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,break,32,33,1.0,0.0323451906442642
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,0,33,0.0,5.117356067785295e-07
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,1,33,0.03125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,2,33,0.0625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,3,33,0.09375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,4,33,0.125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,5,33,0.15625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,6,33,0.1875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,7,33,0.21875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,8,33,0.25,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,9,33,0.28125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,10,33,0.3125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,11,33,0.34375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,12,33,0.375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,13,33,0.40625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,14,33,0.4375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,15,33,0.46875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,16,33,0.5,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,17,33,0.53125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,18,33,0.5625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,19,33,0.59375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,20,33,0.625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,21,33,0.65625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,22,33,0.6875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,23,33,0.71875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,24,33,0.75,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,25,33,0.78125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,26,33,0.8125,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,27,33,0.84375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,28,33,0.875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,29,33,0.90625,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,30,33,0.9375,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,31,33,0.96875,0.0
smol,aligned,HuggingFaceTB/SmolLM2-360M-Instruct,hurt,32,33,1.0,0.0516874715685844
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,0,17,0.0,1.0032896170741878e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,1,17,0.0625,1.084520135918865e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,2,17,0.125,1.133622026827652e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,3,17,0.1875,1.2811198757844975e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,4,17,0.25,1.233210332429735e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,5,17,0.3125,1.1165247997269034e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,6,17,0.375,1.133312252932228e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,7,17,0.4375,9.48661909205839e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,8,17,0.5,1.0956808182527313e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,9,17,0.5625,9.988352758227848e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,10,17,0.625,1.360780697723385e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,11,17,0.6875,1.4739151993126144e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,12,17,0.75,1.1905551218660548e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,13,17,0.8125,6.136292358860373e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,14,17,0.875,0.0003935299173463
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,15,17,0.9375,0.0045360759831964
olmo-tiny,base,allenai/OLMo-2-0425-1B,die,16,17,1.0,0.0264600925147533
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,0,17,0.0,9.575502190273257e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,1,17,0.0625,9.051555025507696e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,2,17,0.125,9.057281204150058e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,3,17,0.1875,9.626820428820793e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,4,17,0.25,9.930540727509651e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,5,17,0.3125,9.10587732505519e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,6,17,0.375,9.262254025088623e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,7,17,0.4375,9.940677955455612e-06
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,8,17,0.5,1.2831716958316974e-05
olmo-tiny,base,allenai/OLMo-2-0425-1B,kill,9,17,0.5625,1.601696749276016e-05
