stage,prompt,layer,head,entropy,max_attn
base,She was so angry she wanted to,13,11,0.19439522922039032,0.9677734375
base,She was so angry she wanted to,13,12,0.613312304019928,0.85205078125
base,She was so angry she wanted to,13,13,0.267414927482605,0.951171875
base,She was so angry she wanted to,13,14,0.3741855025291443,0.92626953125
base,She was so angry she wanted to,13,15,0.7998076677322388,0.67822265625
base,She was so angry she wanted to,13,16,0.05367093160748482,0.9931640625
base,She was so angry she wanted to,13,17,0.5373701453208923,0.87158203125
base,She was so angry she wanted to,13,18,0.28506138920783997,0.93017578125
base,She was so angry she wanted to,13,19,0.03366970643401146,0.99560546875
base,She was so angry she wanted to,13,20,1.9077656269073486,0.2294921875
base,She was so angry she wanted to,13,21,1.5240187644958496,0.3525390625
base,She was so angry she wanted to,13,22,0.04300253093242645,0.994140625
base,She was so angry she wanted to,13,23,0.06783909350633621,0.98974609375
base,She was so angry she wanted to,13,24,0.9587228894233704,0.67822265625
base,She was so angry she wanted to,13,25,0.23902009427547455,0.95556640625
base,She was so angry she wanted to,13,26,0.4671587646007538,0.904296875
base,She was so angry she wanted to,13,27,0.5646769404411316,0.84521484375
base,She was so angry she wanted to,13,28,1.0673301219940186,0.4599609375
base,She was so angry she wanted to,13,29,0.45451992750167847,0.9013671875
base,She was so angry she wanted to,13,30,0.22049960494041443,0.9560546875
base,She was so angry she wanted to,13,31,1.3215301036834717,0.490478515625
base,She was so angry she wanted to,14,0,1.4222056865692139,0.398681640625
base,She was so angry she wanted to,14,1,1.2529739141464233,0.48095703125
base,She was so angry she wanted to,14,2,0.1571737825870514,0.97509765625
base,She was so angry she wanted to,14,3,0.24612468481063843,0.9560546875
base,She was so angry she wanted to,14,4,0.054670549929142,0.99267578125
base,She was so angry she wanted to,14,5,1.1302275657653809,0.58349609375
base,She was so angry she wanted to,14,6,0.4965652823448181,0.89306640625
base,She was so angry she wanted to,14,7,0.21850953996181488,0.9609375
base,She was so angry she wanted to,14,8,0.1922670602798462,0.96875
base,She was so angry she wanted to,14,9,0.06664574146270752,0.99072265625
base,She was so angry she wanted to,14,10,0.7938562631607056,0.79052734375
base,She was so angry she wanted to,14,11,0.40427714586257935,0.91650390625
base,She was so angry she wanted to,14,12,0.35247597098350525,0.91796875
base,She was so angry she wanted to,14,13,1.1711502075195312,0.599609375
base,She was so angry she wanted to,14,14,0.06561244279146194,0.9912109375
base,She was so angry she wanted to,14,15,0.8469327688217163,0.712890625
base,She was so angry she wanted to,14,16,0.883468747138977,0.72119140625
base,She was so angry she wanted to,14,17,0.17361116409301758,0.9716796875
base,She was so angry she wanted to,14,18,0.06189599633216858,0.99169921875
base,She was so angry she wanted to,14,19,0.10133619606494904,0.984375
base,She was so angry she wanted to,14,20,0.1308625042438507,0.98046875
base,She was so angry she wanted to,14,21,0.5958547592163086,0.861328125
base,She was so angry she wanted to,14,22,0.2465398609638214,0.94970703125
base,She was so angry she wanted to,14,23,1.317641258239746,0.3974609375
base,She was so angry she wanted to,14,24,1.106889009475708,0.56005859375
base,She was so angry she wanted to,14,25,1.7040936946868896,0.304443359375
base,She was so angry she wanted to,14,26,1.1222901344299316,0.64208984375
base,She was so angry she wanted to,14,27,0.07279150933027267,0.9873046875
base,She was so angry she wanted to,14,28,0.146890789270401,0.9755859375
base,She was so angry she wanted to,14,29,0.6327435970306396,0.8564453125
base,She was so angry she wanted to,14,30,1.2094109058380127,0.6015625
base,She was so angry she wanted to,14,31,1.215357780456543,0.62646484375
base,She was so angry she wanted to,15,0,1.4528923034667969,0.403564453125
base,She was so angry she wanted to,15,1,0.0867919772863388,0.9873046875
base,She was so angry she wanted to,15,2,0.1447334736585617,0.97509765625
base,She was so angry she wanted to,15,3,1.2464605569839478,0.56103515625
base,She was so angry she wanted to,15,4,0.4646996259689331,0.87060546875
base,She was so angry she wanted to,15,5,0.25478222966194153,0.94140625
base,She was so angry she wanted to,15,6,1.4662129878997803,0.45849609375
base,She was so angry she wanted to,15,7,1.2529795169830322,0.53076171875
base,She was so angry she wanted to,15,8,1.0015766620635986,0.6923828125
base,She was so angry she wanted to,15,9,1.3744521141052246,0.5087890625
base,She was so angry she wanted to,15,10,1.3065459728240967,0.460693359375
base,She was so angry she wanted to,15,11,1.600922703742981,0.33349609375
base,She was so angry she wanted to,15,12,0.8231077790260315,0.80712890625
base,She was so angry she wanted to,15,13,1.8730015754699707,0.283203125
base,She was so angry she wanted to,15,14,0.8679379224777222,0.78955078125
base,She was so angry she wanted to,15,15,1.246625304222107,0.62841796875
base,She was so angry she wanted to,15,16,1.151016116142273,0.59814453125
base,She was so angry she wanted to,15,17,1.252795696258545,0.5869140625
base,She was so angry she wanted to,15,18,0.8792067766189575,0.72509765625
base,She was so angry she wanted to,15,19,0.6393041610717773,0.85595703125
base,She was so angry she wanted to,15,20,1.7833521366119385,0.260009765625
base,She was so angry she wanted to,15,21,0.861372709274292,0.79736328125
base,She was so angry she wanted to,15,22,0.6219174861907959,0.8017578125
base,She was so angry she wanted to,15,23,0.4834170937538147,0.904296875
base,She was so angry she wanted to,15,24,0.4461411237716675,0.9072265625
base,She was so angry she wanted to,15,25,1.6844590902328491,0.315185546875
base,She was so angry she wanted to,15,26,0.19995681941509247,0.96630859375
base,She was so angry she wanted to,15,27,0.5885639190673828,0.8759765625
base,She was so angry she wanted to,15,28,0.33306044340133667,0.93798828125
base,She was so angry she wanted to,15,29,0.1805219203233719,0.970703125
base,She was so angry she wanted to,15,30,0.7244110107421875,0.82470703125
base,She was so angry she wanted to,15,31,0.715385913848877,0.8076171875
base,She was so angry she wanted to,16,0,0.09183552861213684,0.986328125
base,She was so angry she wanted to,16,1,0.2555074691772461,0.939453125
base,She was so angry she wanted to,16,2,0.1305384635925293,0.97900390625
base,She was so angry she wanted to,16,3,0.13866233825683594,0.9775390625
base,She was so angry she wanted to,16,4,0.02965443767607212,0.99658203125
base,She was so angry she wanted to,16,5,0.14866730570793152,0.97607421875
base,She was so angry she wanted to,16,6,1.904544711112976,0.213134765625
base,She was so angry she wanted to,16,7,1.1929751634597778,0.546875
base,She was so angry she wanted to,16,8,0.024933256208896637,0.9970703125
base,She was so angry she wanted to,16,9,1.5849164724349976,0.37158203125
base,She was so angry she wanted to,16,10,0.6104052066802979,0.83203125
base,She was so angry she wanted to,16,11,0.9665578007698059,0.59228515625
base,She was so angry she wanted to,16,12,0.2076350599527359,0.96142578125
base,She was so angry she wanted to,16,13,0.44163987040519714,0.91064453125
base,She was so angry she wanted to,16,14,0.5153425931930542,0.8935546875
base,She was so angry she wanted to,16,15,0.9986823797225952,0.63818359375
base,She was so angry she wanted to,16,16,0.7957152128219604,0.80859375
base,She was so angry she wanted to,16,17,0.22894132137298584,0.9560546875
base,She was so angry she wanted to,16,18,0.4534292221069336,0.90771484375
base,She was so angry she wanted to,16,19,1.8752280473709106,0.24609375
base,She was so angry she wanted to,16,20,0.6703560948371887,0.70458984375
base,She was so angry she wanted to,16,21,0.03768252581357956,0.9951171875
base,She was so angry she wanted to,16,22,1.26466703414917,0.54248046875
base,She was so angry she wanted to,16,23,0.8370758295059204,0.59765625
base,She was so angry she wanted to,16,24,0.10865211486816406,0.98388671875
base,She was so angry she wanted to,16,25,0.7949694395065308,0.7958984375
base,She was so angry she wanted to,16,26,0.6201885938644409,0.85791015625
base,She was so angry she wanted to,16,27,0.49965840578079224,0.88330078125
base,She was so angry she wanted to,16,28,0.552639365196228,0.8310546875
base,She was so angry she wanted to,16,29,0.29592400789260864,0.947265625
base,She was so angry she wanted to,16,30,0.2661755383014679,0.9453125
base,She was so angry she wanted to,16,31,0.16258113086223602,0.9716796875
base,She was so angry she wanted to,17,0,1.878530740737915,0.2269287109375
base,She was so angry she wanted to,17,1,0.13515609502792358,0.9794921875
base,She was so angry she wanted to,17,2,0.2527284622192383,0.95556640625
base,She was so angry she wanted to,17,3,0.18779093027114868,0.966796875
base,She was so angry she wanted to,17,4,0.16602706909179688,0.96728515625
base,She was so angry she wanted to,17,5,0.07743324339389801,0.98876953125
base,She was so angry she wanted to,17,6,0.038017213344573975,0.99462890625
base,She was so angry she wanted to,17,7,0.24242708086967468,0.958984375
base,She was so angry she wanted to,17,8,0.8943192362785339,0.72705078125
base,She was so angry she wanted to,17,9,0.24439266324043274,0.95263671875
base,She was so angry she wanted to,17,10,0.038225091993808746,0.9951171875
base,She was so angry she wanted to,17,11,0.010005366988480091,0.9990234375
base,She was so angry she wanted to,17,12,0.9287874102592468,0.69970703125
base,She was so angry she wanted to,17,13,0.08352447301149368,0.98828125
base,She was so angry she wanted to,17,14,0.01892250031232834,0.998046875
base,She was so angry she wanted to,17,15,0.9089657068252563,0.7021484375
base,She was so angry she wanted to,17,16,0.7986097931861877,0.66552734375
base,She was so angry she wanted to,17,17,1.2418606281280518,0.456298828125
base,She was so angry she wanted to,17,18,0.2047995924949646,0.96484375
base,She was so angry she wanted to,17,19,0.45053941011428833,0.904296875
base,She was so angry she wanted to,17,20,1.1185704469680786,0.45166015625
base,She was so angry she wanted to,17,21,0.5280585289001465,0.87451171875
base,She was so angry she wanted to,17,22,0.6056901216506958,0.81396484375
base,She was so angry she wanted to,17,23,1.2802150249481201,0.42041015625
base,She was so angry she wanted to,17,24,0.9955024719238281,0.488525390625
base,She was so angry she wanted to,17,25,1.5619176626205444,0.3994140625
base,She was so angry she wanted to,17,26,1.084573745727539,0.46142578125
base,She was so angry she wanted to,17,27,0.8442016839981079,0.7841796875
base,She was so angry she wanted to,17,28,1.119991421699524,0.57568359375
base,She was so angry she wanted to,17,29,0.15146487951278687,0.974609375
base,She was so angry she wanted to,17,30,0.14107070863246918,0.9765625
base,She was so angry she wanted to,17,31,1.427821397781372,0.462158203125
base,She was so angry she wanted to,18,0,0.06295692920684814,0.99169921875
base,She was so angry she wanted to,18,1,0.03498907759785652,0.99560546875
base,She was so angry she wanted to,18,2,0.6973797082901001,0.76171875
base,She was so angry she wanted to,18,3,0.4571908712387085,0.90478515625
base,She was so angry she wanted to,18,4,0.519336462020874,0.87060546875
base,She was so angry she wanted to,18,5,1.177724838256836,0.55029296875
base,She was so angry she wanted to,18,6,0.6016683578491211,0.86181640625
base,She was so angry she wanted to,18,7,0.05959600582718849,0.99169921875
base,She was so angry she wanted to,18,8,0.762104868888855,0.7880859375
base,She was so angry she wanted to,18,9,0.025504007935523987,0.9970703125
base,She was so angry she wanted to,18,10,0.5045976638793945,0.86865234375
base,She was so angry she wanted to,18,11,0.5266145467758179,0.8564453125
base,She was so angry she wanted to,18,12,0.013862376101315022,0.99853515625
base,She was so angry she wanted to,18,13,0.7302956581115723,0.8193359375
base,She was so angry she wanted to,18,14,0.8284915685653687,0.7333984375
base,She was so angry she wanted to,18,15,1.1253609657287598,0.482177734375
base,She was so angry she wanted to,18,16,0.43929800391197205,0.90576171875
base,She was so angry she wanted to,18,17,0.01616227999329567,0.998046875
base,She was so angry she wanted to,18,18,0.1359371691942215,0.97509765625
base,She was so angry she wanted to,18,19,0.17776009440422058,0.96728515625
base,She was so angry she wanted to,18,20,1.7281888723373413,0.3623046875
base,She was so angry she wanted to,18,21,1.2915451526641846,0.60107421875
base,She was so angry she wanted to,18,22,1.401104211807251,0.380859375
base,She was so angry she wanted to,18,23,1.5499423742294312,0.3408203125
base,She was so angry she wanted to,18,24,0.17859342694282532,0.970703125
base,She was so angry she wanted to,18,25,1.124964714050293,0.638671875
base,She was so angry she wanted to,18,26,0.6932910680770874,0.80419921875
base,She was so angry she wanted to,18,27,0.16630899906158447,0.970703125
base,She was so angry she wanted to,18,28,0.72319495677948,0.8369140625
base,She was so angry she wanted to,18,29,0.046267155557870865,0.99365234375
base,She was so angry she wanted to,18,30,0.3787529468536377,0.9150390625
base,She was so angry she wanted to,18,31,0.03135822340846062,0.99609375
base,She was so angry she wanted to,19,0,1.4181674718856812,0.49365234375
base,She was so angry she wanted to,19,1,1.2655001878738403,0.63427734375
base,She was so angry she wanted to,19,2,0.4330615699291229,0.9130859375
base,She was so angry she wanted to,19,3,0.371565580368042,0.9306640625
