site_id,family,layer,model_id,pair,prompt_type,idx
b814ed409a32,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,A,0
e7c25fc2e7e6,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,A,1
7ba55529491f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,A,2
6b2050e38a2e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,B,0
36e667333d80,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,B,1
6ff7f51c7231,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,B,2
0758691c70d1,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,AB,0
17766575cc0f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,AB,1
204f507fa1de,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,trust/fear,AB,2
161ef3ade015,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,A,0
5e5ca365cfc2,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,A,1
c256dfd53e43,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,A,2
b6d9dd06f8cb,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,B,0
a6ecc52d621a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,B,1
5d30007aca2f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,B,2
54ca95163b7f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,AB,0
0e78ec993dd8,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,AB,1
1b2048d4e0d2,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,beautiful/disgusting,AB,2
158e409a76d4,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,A,0
1d946fd122ff,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,A,1
23fd4b1d7e15,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,A,2
79681ca7e131,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,B,0
ea793bbf9c02,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,B,1
2293f4de9449,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,B,2
e30b8a2d573f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,AB,0
07dcc4c25641,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,AB,1
c48c896f593d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,desire/disgust,AB,2
c0cbb32d8375,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,A,0
490e7143217d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,A,1
f9f1b221345b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,A,2
fa29ffdee87c,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,B,0
71fe5e55ae9b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,B,1
b5786ec40aaa,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,B,2
c24015268638,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,AB,0
80363af7c82f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,AB,1
f252492c888a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,obey/rebel,AB,2
9a94d5ec4e36,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,A,0
109ed84f825d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,A,1
b2e9e64dba3b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,A,2
095e2e2a088f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,B,0
07a439a036c4,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,B,1
a7741eb2506a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,B,2
2baab8147849,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,AB,0
824b3ebc7d20,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,AB,1
2940774e05ff,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,sacred/profane,AB,2
25bbc993d5ed,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,A,0
4d71bb175790,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,A,1
85c9c23f0ab8,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,A,2
6334eb09cc86,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,B,0
02f8d71a9275,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,B,1
18dde076efcd,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,B,2
08e7ab447ee0,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,AB,0
ea6419d527f1,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,AB,1
1fe04ed9e1bb,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,man/woman,AB,2
4853cd45fe0e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,A,0
e679a9f5aaa2,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,A,1
ca95a3b06de1,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,A,2
554f5e20400d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,B,0
e50a2a64711e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,B,1
27919fdd1a86,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,B,2
0a93b17630df,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,AB,0
408f8e6904d0,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,AB,1
60b17ff6b1da,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,human/animal,AB,2
5cf9cf019d6c,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,A,0
22a0ca6c8958,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,A,1
7c3e14809e24,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,A,2
bec8100e835e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,B,0
25daa7502773,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,B,1
d1fa6a33d44f,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,B,2
c34ade0d8fe6,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,AB,0
3bb1034e6f6c,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,AB,1
aec9883ffc9e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,pleasure/pain,AB,2
7cf89daf590a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,A,0
8e055cfb278d,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,A,1
eab8dcf7647b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,A,2
b461c411c62c,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,B,0
50e972382cb6,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,B,1
cd507624ba1e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,B,2
da12d1268707,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,AB,0
d9b9c59f7351,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,AB,1
a39c53a84a2e,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,create/destroy,AB,2
66626128aef8,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,A,0
4a738840fa00,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,A,1
f824fc60c347,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,A,2
1503198dc241,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,B,0
0705cfaf6f95,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,B,1
3f6cba6eee40,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,B,2
c4e59af10810,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,AB,0
9b28db43a050,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,AB,1
7e43b585f0fb,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,free/captive,AB,2
c03b6e7d6d94,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,0
369fa952c079,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,1
805387e95a1a,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,2
ebe7ab605c95,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,0
d89ad50f2b71,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,1
a1a35cf590ec,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,2
dd6b65de072b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,0
e0027b570a9b,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,1
bb603438db92,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,2
79cdc27d55e3,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,0
097e14a312e6,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,1
afec2e09ffca,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,2
a567dc429ddc,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,0
6e8ec7245de9,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,1
df82749edcc7,zephyr,aligned,HuggingFaceH4/zephyr-7b-beta,neutral,N,2
e25d0bec054b,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,A,0
f02dc3c84ddc,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,A,1
6c53b9f3e744,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,A,2
cb2c8954ce6e,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,B,0
45734d352fb9,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,B,1
3d0dca14b88a,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,B,2
a55cfc8dddbd,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,AB,0
09afec1ab68e,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,AB,1
87bfae480e41,olmo-tiny,base,allenai/OLMo-2-0425-1B,love/hate,AB,2
64b253191687,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,A,0
35c1ec9e5fe4,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,A,1
5126afd16581,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,A,2
4e9f42f3afee,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,B,0
7b8be12816d6,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,B,1
ef9faaf4c9a0,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,B,2
7666820a42c0,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,AB,0
fba36c15ed36,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,AB,1
0c78b083140d,olmo-tiny,base,allenai/OLMo-2-0425-1B,trust/fear,AB,2
74b3b5d159c9,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,A,0
43469e1fc51e,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,A,1
a8d000ef1446,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,A,2
975f40f4da5b,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,B,0
fb9c6b56ed4d,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,B,1
e6679f775ed8,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,B,2
8a66c6806d44,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,AB,0
9c818880510f,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,AB,1
70643425e856,olmo-tiny,base,allenai/OLMo-2-0425-1B,beautiful/disgusting,AB,2
3cc011a12475,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,A,0
7af2406d7716,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,A,1
214644665076,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,A,2
b51eccbc4db5,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,B,0
5fcd60efc2fb,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,B,1
f16ece3a755f,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,B,2
523849cd5877,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,AB,0
4c83f756de95,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,AB,1
499922a04867,olmo-tiny,base,allenai/OLMo-2-0425-1B,desire/disgust,AB,2
932ca238f42d,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,A,0
3483e496d62e,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,A,1
23b02387a03a,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,A,2
9e238d61b89e,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,B,0
3d97ba42444a,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,B,1
46964dc53c69,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,B,2
9427adf9a872,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,AB,0
b10c619ba899,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,AB,1
8f3922bc4fa7,olmo-tiny,base,allenai/OLMo-2-0425-1B,obey/rebel,AB,2
16e977c851ac,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,A,0
e8fb3d3984c3,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,A,1
34aebed8eae0,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,A,2
14495a71888c,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,B,0
165547952419,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,B,1
50fcf5bc4621,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,B,2
a33308ab37a1,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,AB,0
d2e3b633deb0,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,AB,1
fd59e588cfc4,olmo-tiny,base,allenai/OLMo-2-0425-1B,sacred/profane,AB,2
f7613e155480,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,A,0
2704fdd8e015,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,A,1
16c565983072,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,A,2
e65977d4da39,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,B,0
4efa67321e54,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,B,1
75e41ce12c7e,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,B,2
2bbed3106480,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,AB,0
09f8383fe388,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,AB,1
c6a564a1c974,olmo-tiny,base,allenai/OLMo-2-0425-1B,man/woman,AB,2
52d7451b81b7,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,A,0
2da95e0ffbdc,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,A,1
6960dce484c7,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,A,2
b7e63a4b1c30,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,B,0
ac8c358b5dff,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,B,1
bbc9de9cfb31,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,B,2
455fc71171ff,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,AB,0
87b7793909f1,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,AB,1
491b56be5a91,olmo-tiny,base,allenai/OLMo-2-0425-1B,human/animal,AB,2
b1a4b925f722,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,A,0
abb1119f3e75,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,A,1
5b5fb44e22a1,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,A,2
b66a67e48a2c,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,B,0
9d2d62f8e352,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,B,1
f196e2f85cc8,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,B,2
ca098cadf8dc,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,AB,0
23fdb9357d8f,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,AB,1
e0d7a88c8747,olmo-tiny,base,allenai/OLMo-2-0425-1B,pleasure/pain,AB,2
2c12632fde73,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,A,0
f27884d66436,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,A,1
e8a353dcba37,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,A,2
7d5c0d6a6ea4,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,B,0
315f6626358d,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,B,1
2f4f176adfe7,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,B,2
54914ddb0e77,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,AB,0
f9f087ada74f,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,AB,1
79b282e80499,olmo-tiny,base,allenai/OLMo-2-0425-1B,create/destroy,AB,2
02b6fd16206a,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,A,0
22a23488a8b9,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,A,1
d46a8772f24f,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,A,2
6b3fdd966862,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,B,0
72d790e9e931,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,B,1
b033a6185524,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,B,2
dd2733ce5a63,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,AB,0
94c6497359b7,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,AB,1
80c57e84b4cd,olmo-tiny,base,allenai/OLMo-2-0425-1B,free/captive,AB,2
eb87ff8b7abe,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,0
8474d3b2430e,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,1
c23f33f7f5ac,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,2
4755ac3a89db,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,0
e0e01e26e72b,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,1
dd2a9ba516c3,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,2
082a6f65f989,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,0
57165b750362,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,1
a0e765eeeb9f,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,2
407b769728cf,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,0
0a060150541a,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,1
5b4f7a1c657f,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,2
0f12092891a7,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,0
4321a969aaaf,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,1
3db7a6d01b15,olmo-tiny,base,allenai/OLMo-2-0425-1B,neutral,N,2
a3cdca4fc0c6,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,A,0
5813213b516a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,A,1
0c89bda19b68,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,A,2
366b1cd8c909,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,B,0
3674d0bfe5a7,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,B,1
86f0a977e397,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,B,2
9764082a1ce7,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,AB,0
fc32ecf18f5e,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,AB,1
195fce8d669e,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,love/hate,AB,2
b74c48f0f321,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,A,0
3d37770e1b82,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,A,1
66d8deffe1ec,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,A,2
42d285323ff9,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,B,0
ff33c67bfd1f,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,B,1
3ac16009eb5c,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,B,2
ef7cbead095b,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,AB,0
4c636a0d180c,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,AB,1
aefe708a1fe3,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,trust/fear,AB,2
d5d86b589772,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,A,0
d19d67a1a5df,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,A,1
aea9e972966a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,A,2
3dd2112c5214,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,B,0
eb375bf3a13b,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,B,1
d3a76f61b1bc,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,B,2
91252e91d177,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,AB,0
a8565d5606a8,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,AB,1
e5a4ec6216f0,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,beautiful/disgusting,AB,2
016b5048af7b,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,A,0
b7cd08b1604e,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,A,1
7ab1713b9061,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,A,2
25da983a8ea7,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,B,0
0edc4aebf366,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,B,1
a35f00cb6bfd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,B,2
2a0d4c1f3c41,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,AB,0
aa0f58102f13,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,AB,1
d21e52c83b40,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,desire/disgust,AB,2
8b5a8cd29152,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,A,0
580f87bdd97f,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,A,1
22495a64b2bd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,A,2
61ff34e87bd3,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,B,0
b26ee9868ce7,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,B,1
fa4ba704b383,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,B,2
97ee4b4d3743,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,AB,0
a3085bafeffd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,AB,1
09eb1174bccb,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,obey/rebel,AB,2
03701901d814,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,A,0
6c2201b13856,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,A,1
164ff883499a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,A,2
a846057a6c6d,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,B,0
600ca77bd435,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,B,1
7af21035a2e2,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,B,2
b7a3af7b93f3,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,AB,0
2b7d57d4c603,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,AB,1
c8e1fd421c25,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,sacred/profane,AB,2
cf888b0ecf6a,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,A,0
64b766e091cd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,A,1
5de357ad52bd,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,A,2
37c32a681f54,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,B,0
8da652b69552,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,B,1
8d80609bd54f,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,B,2
abd77498f49f,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,AB,0
cf874aeed561,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,AB,1
2633dd857a30,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,man/woman,AB,2
66b9ae9c2fee,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,A,0
1291cea10dc2,olmo-tiny,aligned,allenai/OLMo-2-0425-1B-DPO,human/animal,A,1
