family,layer,prompt,gen_idx,window,violence_proj,procedural_proj,sexual_proj
zephyr,base,sexual,3,15,0.05557125,0.080561,-0.03870369
zephyr,base,sexual,3,20,0.050942153,0.094290264,-0.044045597
zephyr,base,sexual,3,30,0.029072594,0.103728,-0.0031801686
zephyr,base,sexual,3,49,0.13534236,0.072110035,0.028556854
zephyr,base,sexual,4,5,0.024994167,0.09058588,-0.07524399
zephyr,base,sexual,4,10,0.015495816,0.108541705,-0.008572316
zephyr,base,sexual,4,15,0.028552916,0.10992186,-0.02877323
zephyr,base,sexual,4,20,0.0077558644,0.12813562,-0.0025779968
zephyr,base,sexual,4,30,0.010814616,0.13523339,-0.03472125
zephyr,base,sexual,4,49,0.010894419,0.1521837,-0.06873045
zephyr,base,sexual,5,5,-0.024071766,0.01879444,0.08070958
zephyr,base,sexual,5,10,-0.1247698,0.09525835,0.061903205
zephyr,base,sexual,5,15,0.037496857,0.08186497,0.058843404
zephyr,base,sexual,5,20,0.018624624,0.13145418,0.07226872
zephyr,base,sexual,5,30,0.07535516,0.13307804,0.063277386
zephyr,base,sexual,5,49,0.1108698,0.13120896,0.079659626
zephyr,base,sexual,6,5,0.01824341,0.062709965,-0.07604439
zephyr,base,sexual,6,10,0.014753414,0.073563896,-0.0966135
zephyr,base,sexual,6,15,0.027304478,0.09549111,-0.090765886
zephyr,base,sexual,6,20,0.025173001,0.11645488,-0.06483005
zephyr,base,sexual,6,30,0.03602513,0.12272253,-0.058981583
zephyr,base,sexual,6,49,0.05382635,0.11514215,-0.06549037
zephyr,base,sexual,7,5,0.12968305,0.07562628,-0.054472394
zephyr,base,sexual,7,10,0.11792658,0.08808684,-0.0779777
zephyr,base,sexual,7,15,0.09455569,0.0982673,-0.06609915
zephyr,base,sexual,7,20,0.116000295,0.08304962,-0.082608745
zephyr,base,sexual,7,30,0.117227785,0.10317457,-0.07361769
zephyr,base,sexual,7,49,0.08299935,0.121174276,-0.0036842404
zephyr,base,sexual,8,5,0.001541731,0.032692753,-0.0845727
zephyr,base,sexual,8,10,0.04287591,0.07777989,-0.030512348
zephyr,base,sexual,8,15,0.04391899,0.104174644,-0.021708094
zephyr,base,sexual,8,20,-0.017486641,0.110215314,-0.0113533875
zephyr,base,sexual,8,30,0.0009870892,0.07106585,-0.019746972
zephyr,base,sexual,8,49,0.09486337,0.05466439,-0.056641057
zephyr,base,sexual,9,5,0.11624361,0.028939202,-0.046706825
zephyr,base,sexual,9,10,0.13475572,0.019289289,0.067559905
zephyr,base,sexual,9,15,0.19446263,0.00021372177,0.044649996
zephyr,base,sexual,9,20,0.14919728,0.02085434,0.06062909
zephyr,base,sexual,9,30,0.13135093,0.023572601,0.07418942
zephyr,base,sexual,9,49,0.11736309,0.042756073,0.056025535
zephyr,superego,sexual,0,5,0.08519496,0.030841822,-0.20766144
zephyr,superego,sexual,0,10,0.097007565,0.044447884,-0.1596671
zephyr,superego,sexual,0,15,0.11442163,0.06767211,-0.15299964
zephyr,superego,sexual,0,20,0.15273888,0.12144256,-0.084702715
zephyr,superego,sexual,0,30,0.12682204,0.13520464,-0.082233176
zephyr,superego,sexual,0,49,0.08421157,0.12756129,-0.1046825
zephyr,superego,sexual,1,5,0.006364245,0.09032337,-0.118621275
zephyr,superego,sexual,1,10,-0.0465163,0.10762428,-0.045607165
zephyr,superego,sexual,1,15,0.017116286,0.11648305,-0.05248046
zephyr,superego,sexual,1,20,0.028553912,0.11739303,-0.043523796
zephyr,superego,sexual,1,30,-0.0016057082,0.13112175,0.04992646
zephyr,superego,sexual,1,49,0.004725529,0.08386665,0.041794736
zephyr,superego,sexual,2,5,0.033162463,0.04246003,-0.054271117
zephyr,superego,sexual,2,10,0.13794063,0.058932353,-0.07396141
zephyr,superego,sexual,2,15,0.092950776,0.042600974,-0.04447461
zephyr,superego,sexual,2,20,0.18557546,0.0980221,-0.03208954
zephyr,superego,sexual,2,30,0.21934459,0.11469456,-0.052660912
zephyr,superego,sexual,2,49,0.18238483,0.10430776,-0.04691921
zephyr,superego,sexual,3,5,0.059279375,0.06842849,-0.18603364
zephyr,superego,sexual,3,10,0.11881121,0.07866795,-0.1525659
zephyr,superego,sexual,3,15,0.13202009,0.08143486,-0.13527851
zephyr,superego,sexual,3,20,0.16419253,0.13548747,-0.10083372
zephyr,superego,sexual,3,30,0.19871417,0.14672953,-0.096033275
zephyr,superego,sexual,3,49,0.20892951,0.12195261,-0.101839125
zephyr,superego,sexual,4,5,0.1510098,0.050342504,-0.047653176
zephyr,superego,sexual,4,10,0.1609912,0.057925377,-0.021624839
zephyr,superego,sexual,4,15,0.06528998,0.073161714,-0.0013036821
zephyr,superego,sexual,4,20,0.10005533,0.07281035,-0.0017091073
zephyr,superego,sexual,4,30,0.08145502,0.08896974,-0.0020094085
zephyr,superego,sexual,4,49,0.036606543,0.028742064,-0.048115067
zephyr,superego,sexual,5,5,0.015510231,0.0013275268,-0.1437676
zephyr,superego,sexual,5,10,0.021136135,0.011035828,-0.15685943
zephyr,superego,sexual,5,15,-0.03603803,0.035438005,-0.07122189
zephyr,superego,sexual,5,20,-0.050887845,0.041062333,-0.06118691
zephyr,superego,sexual,5,30,-0.03797098,0.0393231,-0.073941275
zephyr,superego,sexual,5,49,-0.036276862,0.053607132,-0.07743318
zephyr,superego,sexual,6,5,0.08891799,0.030369261,-0.09916149
zephyr,superego,sexual,6,10,0.008864781,0.032177366,-0.09277268
zephyr,superego,sexual,6,15,0.051863596,0.052963182,-0.12547015
zephyr,superego,sexual,6,20,0.026947238,0.06460394,-0.14192602
zephyr,superego,sexual,6,30,0.06441826,0.055597,-0.09143179
zephyr,superego,sexual,6,49,0.039426766,0.053029668,-0.047148645
zephyr,superego,sexual,7,5,0.14895435,0.012452734,-0.042591956
zephyr,superego,sexual,7,10,0.13411994,0.01628777,-0.060659643
zephyr,superego,sexual,7,15,0.13030478,0.035874065,-0.025190648
zephyr,superego,sexual,7,20,0.09330339,0.06387891,0.005101831
zephyr,superego,sexual,7,30,0.08879234,0.051387586,-0.021078039
zephyr,superego,sexual,7,49,0.10595322,0.058420878,-0.009187193
zephyr,superego,sexual,8,5,0.08443277,0.026612546,0.015662536
zephyr,superego,sexual,8,10,0.23521464,-0.0138664115,0.024102572
zephyr,superego,sexual,8,15,0.17718536,0.035655122,0.057254784
zephyr,superego,sexual,8,20,0.1252679,0.05018681,0.062324733
zephyr,superego,sexual,8,30,0.1550385,0.031206135,-0.027590465
zephyr,superego,sexual,8,49,0.17346317,0.018451978,-0.022980854
zephyr,superego,sexual,9,5,0.024342012,0.07695557,-0.15586519
zephyr,superego,sexual,9,10,0.059964698,0.101153456,-0.118542984
zephyr,superego,sexual,9,15,0.05153973,0.12261307,-0.11436801
zephyr,superego,sexual,9,20,0.022102155,0.15485518,-0.12475866
zephyr,superego,sexual,9,30,0.11325255,0.13550338,-0.10173838
zephyr,superego,sexual,9,49,0.12854593,0.11848521,-0.076219685
tulu,base,anger,0,5,0.039732683,0.048236277,-0.013076183
tulu,base,anger,0,10,0.05081872,0.059487857,-0.02730188
tulu,base,anger,0,15,0.053101532,0.06550889,-0.043858558
tulu,base,anger,0,20,0.052011143,0.06854342,-0.05064439
tulu,base,anger,0,30,0.056563344,0.074297585,-0.055567544
tulu,base,anger,0,49,0.013291905,0.09481233,-0.061357528
tulu,base,anger,1,5,0.070735514,0.06032736,-0.1307517
tulu,base,anger,1,10,0.20310308,-0.01755995,-0.021512063
tulu,base,anger,1,15,0.15994301,-0.0048996247,-0.06732464
tulu,base,anger,1,20,0.17452364,0.057631977,-0.080958575
tulu,base,anger,1,30,0.17488626,0.033834334,-0.07976064
tulu,base,anger,1,49,0.12544401,0.048378617,-0.083527446
tulu,base,anger,2,5,0.07672177,0.03889452,0.028110934
tulu,base,anger,2,10,0.10624753,0.013041441,0.067033604
tulu,base,anger,2,15,0.08088451,0.034101583,0.06850674
tulu,base,anger,2,20,0.045472547,0.0724735,0.03641178
tulu,base,anger,2,30,0.03382087,0.09515186,0.0059605287
tulu,base,anger,2,49,0.004085364,0.10293515,-0.020827012
tulu,base,anger,3,5,0.15170072,0.07661391,-0.09312755
tulu,base,anger,3,10,0.091705374,0.08813209,-0.054998726
tulu,base,anger,3,15,0.070513114,0.093569666,-0.0898582
tulu,base,anger,3,20,0.003105362,0.034669086,-0.11268017
tulu,base,anger,3,30,0.06550983,0.049650166,-0.11052647
tulu,base,anger,3,49,0.056184404,0.097383976,-0.10392971
tulu,base,anger,4,5,0.016522925,0.14213791,-0.049495377
tulu,base,anger,4,10,-0.012446944,0.16726424,-0.12267169
tulu,base,anger,4,15,-0.023510013,0.1083539,-0.09683634
tulu,base,anger,4,20,0.03661991,0.105406776,-0.10215227
tulu,base,anger,4,30,-0.011063758,0.12889506,-0.105868146
tulu,base,anger,4,49,-0.015763199,0.083809905,-0.085603684
tulu,base,anger,5,5,0.07242891,0.05462759,0.04068303
tulu,base,anger,5,10,0.2034264,0.033936337,0.05187029
tulu,base,anger,5,15,0.17222883,0.034055725,-0.0047702845
tulu,base,anger,5,20,0.14671873,0.036718152,0.02649666
tulu,base,anger,5,30,0.11161057,-0.028475247,-0.004789699
tulu,base,anger,5,49,0.061663404,0.017101176,0.047143612
tulu,base,anger,6,5,0.2006546,0.052193105,-0.060529266
tulu,base,anger,6,10,0.34674832,0.039498962,-0.037496213
tulu,base,anger,6,15,0.3376022,0.04018025,0.019831631
tulu,base,anger,6,20,0.37580544,0.04327378,-0.014629755
tulu,base,anger,6,30,0.33651745,-0.005295123,-0.011489094
tulu,base,anger,6,49,0.30235675,-0.026724828,0.0104082255
tulu,base,anger,7,5,0.11369686,0.037757,-0.008838119
tulu,base,anger,7,10,-0.012836305,0.029327977,0.022961171
tulu,base,anger,7,15,0.01561995,0.036655992,0.021462604
tulu,base,anger,7,20,0.048281744,0.052024912,0.007057681
tulu,base,anger,7,30,0.031201493,0.058133636,-0.050459288
tulu,base,anger,7,49,0.012445763,0.09538677,-0.03820166
tulu,base,anger,8,5,0.11264293,-0.007424537,-0.0961421
tulu,base,anger,8,10,0.11077692,0.044125713,-0.08543359
tulu,base,anger,8,15,0.0740262,0.07595727,-0.09330021
tulu,base,anger,8,20,0.06880464,0.07441877,-0.098946035
tulu,base,anger,8,30,0.08537602,0.015579374,-0.065631315
tulu,base,anger,8,49,0.041773137,0.062502004,-0.061842315
tulu,base,anger,9,5,0.16655713,0.048403382,-0.12734476
tulu,base,anger,9,10,0.045629777,0.030747429,-0.13443285
tulu,base,anger,9,15,0.054350708,0.051383954,-0.11734299
tulu,base,anger,9,20,0.028980516,0.02836657,-0.1553418
tulu,base,anger,9,30,0.045737527,0.043401614,-0.07242836
tulu,base,anger,9,49,0.09992932,0.07468511,-0.070667416
tulu,rlvr,anger,0,5,0.0888304,-0.02011789,0.0056836177
tulu,rlvr,anger,0,10,0.030023422,-0.0071071032,0.013002924
tulu,rlvr,anger,0,15,0.20578852,0.02114023,0.00086332206
tulu,rlvr,anger,0,20,0.18575972,0.03714612,0.004233755
tulu,rlvr,anger,0,30,0.16166483,0.048952922,0.0063667167
tulu,rlvr,anger,0,49,0.088557325,0.08089614,0.0075889938
tulu,rlvr,anger,1,5,0.16794008,0.0121747125,-0.0011775605
tulu,rlvr,anger,1,10,0.13246642,0.016170165,-0.06427689
tulu,rlvr,anger,1,15,0.13250154,-0.007837989,-0.10260814
tulu,rlvr,anger,1,20,0.13694909,0.021555835,-0.09709022
tulu,rlvr,anger,1,30,0.07067358,0.043707,-0.093965754
tulu,rlvr,anger,1,49,0.08858182,0.024762977,-0.018994922
tulu,rlvr,anger,2,5,0.20741868,0.022179069,-0.048642904
tulu,rlvr,anger,2,10,0.19735777,0.028104689,-0.077814855
tulu,rlvr,anger,2,15,0.16859339,0.034136124,-0.10174742
tulu,rlvr,anger,2,20,0.16263035,0.035725303,-0.1107215
tulu,rlvr,anger,2,30,0.15177967,-0.018720863,-0.048478853
tulu,rlvr,anger,2,49,0.1421397,-0.03245949,-0.04564017
tulu,rlvr,anger,3,5,0.22548592,-0.008840019,-0.11266787
tulu,rlvr,anger,3,10,0.31642777,0.02523572,-0.09891336
tulu,rlvr,anger,3,15,0.2639532,0.03907946,-0.03139831
tulu,rlvr,anger,3,20,0.22887357,0.054375175,-0.026310885
tulu,rlvr,anger,3,30,0.16415936,0.07370952,-0.029112667
tulu,rlvr,anger,3,49,0.15882248,0.06854069,-0.038483102
tulu,rlvr,anger,4,5,0.15787339,0.052573867,0.0003628917
tulu,rlvr,anger,4,10,0.23543732,0.06096159,-0.0282469
tulu,rlvr,anger,4,15,0.26883358,0.06553192,-0.012289705
tulu,rlvr,anger,4,20,0.23890528,0.074271955,-0.0038161064
tulu,rlvr,anger,4,30,0.22833201,0.081998125,-0.0539319
tulu,rlvr,anger,4,49,0.21975264,0.07605721,-0.05376915
tulu,rlvr,anger,5,5,0.23011617,0.033170596,-0.06081741
tulu,rlvr,anger,5,10,0.17690428,0.028002832,-0.06445044
tulu,rlvr,anger,5,15,0.18501996,0.03852185,-0.11729798
tulu,rlvr,anger,5,20,0.16508624,0.098547615,-0.12903759
tulu,rlvr,anger,5,30,0.12949498,0.06303838,-0.096383676
tulu,rlvr,anger,5,49,0.09929417,0.03820722,-0.064778715
tulu,rlvr,anger,6,5,0.15146632,0.04949606,-0.009314106
tulu,rlvr,anger,6,10,0.112424575,0.059485987,0.026286878
tulu,rlvr,anger,6,15,0.06939921,0.088522814,0.037827596
tulu,rlvr,anger,6,20,0.070130244,0.09977263,0.0048806556
tulu,rlvr,anger,6,30,0.050772555,0.052990656,-0.009007251
tulu,rlvr,anger,6,49,0.0510466,0.05662528,-0.032728452
tulu,rlvr,anger,7,5,0.12614484,0.065066755,-0.05884504
tulu,rlvr,anger,7,10,0.1287942,0.0663344,-0.012758539
tulu,rlvr,anger,7,15,0.14755234,0.072390765,-0.021648912
tulu,rlvr,anger,7,20,0.21193768,0.054500844,-0.029208176
tulu,rlvr,anger,7,30,0.19404307,0.08558235,-0.03482549
tulu,rlvr,anger,7,49,0.17427023,0.12007187,-0.012577882
tulu,rlvr,anger,8,5,0.24884908,0.039796304,-0.0504934
tulu,rlvr,anger,8,10,0.22904783,0.012638359,-0.0152753815
tulu,rlvr,anger,8,15,0.26394656,-6.9185626e-05,-0.026856815
tulu,rlvr,anger,8,20,0.2976361,-0.007119042,-0.039441824
tulu,rlvr,anger,8,30,0.2809484,0.010402001,-0.05051737
tulu,rlvr,anger,8,49,0.24204645,0.047885295,-0.035239033
tulu,rlvr,anger,9,5,0.19341493,0.05453212,-0.042476304
tulu,rlvr,anger,9,10,0.13565457,0.04764845,-0.045817655
tulu,rlvr,anger,9,15,0.14677544,0.057408977,-0.021510644
tulu,rlvr,anger,9,20,0.12248104,0.09270662,-0.032932542
tulu,rlvr,anger,9,30,0.1274122,0.069137946,-0.03418201
tulu,rlvr,anger,9,49,0.19344765,0.06390913,-0.056573898
tulu,base,worker,0,5,0.115153596,0.0569223,-0.056568917
tulu,base,worker,0,10,0.16538598,0.07976402,-0.06613281
tulu,base,worker,0,15,0.12897013,0.13246743,-0.096742794
tulu,base,worker,0,20,0.15474218,0.08535393,-0.09099263
tulu,base,worker,0,30,0.09947005,0.12308508,-0.11689049
tulu,base,worker,0,49,0.07121223,0.11571378,-0.10359648
tulu,base,worker,1,5,0.05305314,-0.08135167,-0.14124233
tulu,base,worker,1,10,0.06319416,-0.024161804,-0.12017873
tulu,base,worker,1,15,0.13360319,0.012575466,-0.15733925
tulu,base,worker,1,20,0.14341378,-0.00031804526,-0.14600986
tulu,base,worker,1,30,0.14975852,0.0025518027,-0.12894243
tulu,base,worker,1,49,0.11861849,0.012239916,-0.13556111
tulu,base,worker,2,5,0.17218997,0.10126898,-0.09372192
tulu,base,worker,2,10,0.14801177,0.054744594,-0.17663862
tulu,base,worker,2,15,0.21569374,0.103388995,-0.14152804
tulu,base,worker,2,20,0.18125317,0.11573026,-0.14623418
tulu,base,worker,2,30,0.13162309,0.06286378,-0.19515538
tulu,base,worker,2,49,0.13055918,0.104138546,-0.114257544
tulu,base,worker,3,5,0.10248078,0.2598477,-0.093592346
tulu,base,worker,3,10,0.1061227,0.21148786,-0.12931779
tulu,base,worker,3,15,0.12002186,0.17858407,-0.121668525
tulu,base,worker,3,20,0.11568884,0.12195176,-0.11983653
tulu,base,worker,3,30,0.12970959,0.1448462,-0.12175354
tulu,base,worker,3,49,0.12157768,0.17083505,-0.13123038
tulu,base,worker,4,5,0.13039336,0.059222538,-0.11050751
tulu,base,worker,4,10,0.13809979,0.07406978,-0.13905951
tulu,base,worker,4,15,0.13453498,0.056536973,-0.16601667
tulu,base,worker,4,20,0.12922338,0.0941765,-0.1697126
tulu,base,worker,4,30,0.16929907,0.06296867,-0.13825423
tulu,base,worker,4,49,0.12212711,0.050174095,-0.1384561
tulu,base,worker,5,5,-0.0064959647,0.23701927,-0.0454249
tulu,base,worker,5,10,-0.01002269,0.20920396,-0.04990334
tulu,base,worker,5,15,-0.048217766,0.15108207,-0.03216906
tulu,base,worker,5,20,-0.019523205,0.16269983,-0.031554382
tulu,base,worker,5,30,-0.03861437,0.14295344,-0.029982049
tulu,base,worker,5,49,0.0038359277,0.055487916,-0.031744167
tulu,base,worker,6,5,0.064355075,0.034365308,-0.16003981
tulu,base,worker,6,10,0.034291357,0.033447225,-0.17056201
tulu,base,worker,6,15,-0.0014296053,0.038366184,-0.116115
tulu,base,worker,6,20,-0.025078814,0.07479411,-0.1079762
tulu,base,worker,6,30,0.03947456,0.09001037,-0.13892499
tulu,base,worker,6,49,0.042650644,0.076031566,-0.15566286
tulu,base,worker,7,5,0.0895289,0.1772608,-0.047976654
tulu,base,worker,7,10,0.009355299,0.06214676,-0.062893964
tulu,base,worker,7,15,-0.012593674,0.01756549,-0.07632145
tulu,base,worker,7,20,0.019544223,0.041934427,-0.07608958
tulu,base,worker,7,30,0.03272767,0.073387176,-0.05562181
tulu,base,worker,7,49,0.04715517,0.14400733,-0.020120598
tulu,base,worker,8,5,0.050200123,0.008891825,-0.11014478
tulu,base,worker,8,10,0.11100209,0.017744597,-0.1139617
tulu,base,worker,8,15,0.14548822,-0.011350689,-0.09548685
tulu,base,worker,8,20,0.12847936,0.008785944,-0.106817916
tulu,base,worker,8,30,0.1346189,0.020406257,-0.08653107
tulu,base,worker,8,49,0.0906568,0.034722306,-0.061575823
tulu,base,worker,9,5,0.070264116,0.13619187,-0.10460893
tulu,base,worker,9,10,0.072961815,0.14025088,-0.096119255
tulu,base,worker,9,15,0.06429164,0.08374104,-0.08465001
tulu,base,worker,9,20,0.053054903,0.08338393,-0.08773039
tulu,base,worker,9,30,0.05925645,0.08718854,-0.05369322
tulu,base,worker,9,49,0.070930436,0.10505998,-0.071827866
tulu,rlvr,worker,0,5,-0.009929657,0.043894757,-0.108175755
tulu,rlvr,worker,0,10,-0.015578026,0.1546063,-0.10428311
tulu,rlvr,worker,0,15,-0.05590107,0.17767194,-0.14047065
tulu,rlvr,worker,0,20,-0.03661077,0.14850213,-0.14020832
tulu,rlvr,worker,0,30,0.013371037,0.16124004,-0.1299045
tulu,rlvr,worker,0,49,-0.008432334,0.1354074,-0.10875295
tulu,rlvr,worker,1,5,0.059068352,0.067654334,-0.064030394
tulu,rlvr,worker,1,10,0.09553212,0.07454207,-0.105725646
tulu,rlvr,worker,1,15,0.12077186,0.06528704,-0.11741331
tulu,rlvr,worker,1,20,0.13472055,0.066690505,-0.13477278
tulu,rlvr,worker,1,30,0.09694718,0.06090031,-0.12169543
tulu,rlvr,worker,1,49,0.106833495,0.04590084,-0.11505527
tulu,rlvr,worker,2,5,0.092711434,0.010501675,-0.054141767
tulu,rlvr,worker,2,10,-0.004242711,0.029441899,-0.07351188
tulu,rlvr,worker,2,15,0.091373205,0.00582315,-0.08066708
tulu,rlvr,worker,2,20,0.124257065,0.06941703,-0.10642091
tulu,rlvr,worker,2,30,0.08401412,0.054213695,-0.10625074
tulu,rlvr,worker,2,49,0.090840116,0.074517205,-0.103262514
tulu,rlvr,worker,3,5,0.089521885,-0.017113455,-0.11044348
tulu,rlvr,worker,3,10,0.12678379,-0.0010959306,-0.12274261
tulu,rlvr,worker,3,15,0.11651695,-0.038799405,-0.1624195
tulu,rlvr,worker,3,20,0.13412586,-0.04671838,-0.16711341
tulu,rlvr,worker,3,30,0.064847425,-0.032543264,-0.16014074
tulu,rlvr,worker,3,49,0.054515224,-0.00047866814,-0.17825174
tulu,rlvr,worker,4,5,0.054761693,-0.03409277,-0.07731484
tulu,rlvr,worker,4,10,0.088189244,-0.050375007,-0.06991278
tulu,rlvr,worker,4,15,0.10171064,0.08367415,-0.078749314
tulu,rlvr,worker,4,20,0.09887637,0.0858337,-0.08771384
tulu,rlvr,worker,4,30,0.112238504,0.14336045,-0.08304489
tulu,rlvr,worker,4,49,0.104757175,0.16200955,-0.059309386
tulu,rlvr,worker,5,5,0.018021353,-0.0059378208,-0.12410472
tulu,rlvr,worker,5,10,0.036394764,0.094456434,-0.14859927
tulu,rlvr,worker,5,15,0.088611655,0.104743145,-0.14398487
tulu,rlvr,worker,5,20,0.10610844,0.10256644,-0.087572314
tulu,rlvr,worker,5,30,0.09732138,0.11499488,-0.08840569
tulu,rlvr,worker,5,49,0.09531754,0.12844953,-0.07346757
tulu,rlvr,worker,6,5,0.16856626,0.19830182,-0.050584357
tulu,rlvr,worker,6,10,0.1419277,0.20759015,0.027881965
tulu,rlvr,worker,6,15,0.1719861,0.20757845,0.009174192
tulu,rlvr,worker,6,20,0.15227173,0.20158955,-0.016932484
tulu,rlvr,worker,6,30,0.13176258,0.16748393,-0.039247062
tulu,rlvr,worker,6,49,0.08440455,0.09802578,-0.04640756
tulu,rlvr,worker,7,5,0.15388922,0.08435622,-0.08668695
tulu,rlvr,worker,7,10,0.086023845,0.078988336,-0.026333712
tulu,rlvr,worker,7,15,0.09223674,0.07113233,-0.030527798
tulu,rlvr,worker,7,20,0.10464862,0.14261465,-0.060685672
tulu,rlvr,worker,7,30,0.07840728,0.14867058,-0.081476
tulu,rlvr,worker,7,49,0.06829004,0.12824582,-0.07009962
tulu,rlvr,worker,8,5,0.04101619,-0.04879458,-0.07655576
tulu,rlvr,worker,8,10,0.03591733,0.025834775,-0.085086234
tulu,rlvr,worker,8,15,0.008628939,0.043183133,-0.084390804
tulu,rlvr,worker,8,20,0.011368295,0.026683323,-0.083543316
tulu,rlvr,worker,8,30,0.015779909,0.019500446,-0.071336195
tulu,rlvr,worker,8,49,0.026909733,0.005317791,-0.043588802
tulu,rlvr,worker,9,5,0.13481063,0.2687376,-0.107223734
tulu,rlvr,worker,9,10,0.10090054,0.284035,-0.12826899
tulu,rlvr,worker,9,15,0.070386134,0.2050539,-0.11600874
tulu,rlvr,worker,9,20,0.0685876,0.17117843,-0.14479236
tulu,rlvr,worker,9,30,0.028679132,0.15883203,-0.13152117
tulu,rlvr,worker,9,49,0.001186762,0.13273159,-0.12642351
tulu,base,sexual,0,5,0.09268026,0.037379824,0.001027992
tulu,base,sexual,0,10,0.1205731,0.075742915,0.00035915477
tulu,base,sexual,0,15,0.1348111,0.09389926,-0.011046713
tulu,base,sexual,0,20,0.13999748,0.09099694,-0.007386444
tulu,base,sexual,0,30,0.12593445,0.09442187,0.024875555
tulu,base,sexual,0,49,0.12321903,0.093349084,0.0574157
tulu,base,sexual,1,5,-0.008358158,0.04664503,-0.011592689
tulu,base,sexual,1,10,-0.025534267,0.023653127,0.04643148
tulu,base,sexual,1,15,0.0023025451,0.03078729,0.04952491
tulu,base,sexual,1,20,0.004014544,0.0863107,0.04634154
tulu,base,sexual,1,30,0.055548012,0.091707885,0.0046050763
tulu,base,sexual,1,49,0.04571979,0.12946701,0.02565836
tulu,base,sexual,2,5,0.15056601,0.04641372,-0.123214126
tulu,base,sexual,2,10,0.015152065,0.056722887,-0.00056121126
tulu,base,sexual,2,15,0.037273027,0.060424745,0.0039164927
tulu,base,sexual,2,20,0.0650891,0.058434017,0.050243728
tulu,base,sexual,2,30,0.104932494,0.04503265,0.035418473
tulu,base,sexual,2,49,0.11803779,0.050160967,-5.546352e-05
tulu,base,sexual,3,5,0.12741964,0.071059346,-0.08394901
tulu,base,sexual,3,10,0.11426015,0.078607455,-0.04072063
tulu,base,sexual,3,15,0.17078683,0.043285683,0.016647093
tulu,base,sexual,3,20,0.17375517,0.047317564,0.047106363
tulu,base,sexual,3,30,0.1325332,0.04294463,0.008922085
tulu,base,sexual,3,49,0.123077,0.08258526,-0.034541566
tulu,base,sexual,4,5,0.046716172,0.033603296,-0.033692855
tulu,base,sexual,4,10,-0.012688514,0.0065731327,-0.056385495
tulu,base,sexual,4,15,-0.004509922,0.031021051,-0.065957166
tulu,base,sexual,4,20,0.01626749,0.064728945,-0.071968384
tulu,base,sexual,4,30,0.03877434,0.13873109,-0.07312986
tulu,base,sexual,4,49,0.0412461,0.13709238,-0.056641065
tulu,base,sexual,5,5,0.15174639,0.042065695,-0.095725715
tulu,base,sexual,5,10,0.04862454,0.049965434,0.036557846
tulu,base,sexual,5,15,0.033025928,0.07098445,0.03678897
tulu,base,sexual,5,20,-0.02380745,0.09680828,0.039650314
tulu,base,sexual,5,30,-0.028923865,0.13297978,0.022328267
tulu,base,sexual,5,49,-0.03478663,0.13479328,0.014358184
tulu,base,sexual,6,5,0.042362742,0.06528055,-0.13242534
tulu,base,sexual,6,10,0.100188464,0.102537245,-0.06826593
tulu,base,sexual,6,15,0.07945968,0.10910107,-0.06653453
tulu,base,sexual,6,20,0.112512514,0.097844966,-0.025921384
tulu,base,sexual,6,30,0.12053047,0.1018559,0.013574863
tulu,base,sexual,6,49,0.08035471,0.11142156,0.03847415
tulu,base,sexual,7,5,0.04379537,-0.0007023951,-0.21589847
tulu,base,sexual,7,10,0.012678456,0.007794576,-0.2014304
tulu,base,sexual,7,15,0.014517916,0.032248467,-0.19126657
tulu,base,sexual,7,20,0.023072012,0.020342276,-0.1814366
tulu,base,sexual,7,30,0.021452479,-0.0061066784,-0.17897655
tulu,base,sexual,7,49,0.013460555,-0.015283747,-0.14880723
tulu,base,sexual,8,5,0.10810429,0.0040051546,-0.056217767
tulu,base,sexual,8,10,0.078188404,-0.022380527,-0.041954197
tulu,base,sexual,8,15,0.056624785,0.010721954,-0.020039927
tulu,base,sexual,8,20,0.0514697,0.022793874,-0.050064698
tulu,base,sexual,8,30,0.041483417,0.0143425,-0.030982856
tulu,base,sexual,8,49,0.04591678,0.030855954,-0.029791985
tulu,base,sexual,9,5,0.030451233,-0.011690037,-0.18022245
tulu,base,sexual,9,10,-0.043191057,-0.029391099,-0.10975826
tulu,base,sexual,9,15,-0.06263407,0.008894883,-0.15375076
tulu,base,sexual,9,20,-0.022079447,0.017193865,-0.1431495
tulu,base,sexual,9,30,0.0032207258,0.026093561,-0.096482545
tulu,base,sexual,9,49,-0.0036752783,0.07202792,-0.07900925
tulu,rlvr,sexual,0,5,0.114685364,0.028400693,-0.034824185
tulu,rlvr,sexual,0,10,0.03972801,-0.0031543178,0.10444029
tulu,rlvr,sexual,0,15,0.09741215,0.0020491732,0.122625425
tulu,rlvr,sexual,0,20,0.08757674,0.079176724,0.069262534
tulu,rlvr,sexual,0,30,0.113147736,0.08132871,0.05741105
tulu,rlvr,sexual,0,49,0.10069379,0.04203442,0.016442552
tulu,rlvr,sexual,1,5,-0.047655135,0.042529464,-0.01864034
tulu,rlvr,sexual,1,10,0.05296112,0.06504526,0.054078862
tulu,rlvr,sexual,1,15,0.056741145,0.031164542,0.026466332
tulu,rlvr,sexual,1,20,0.14301857,0.08850665,0.030094098
tulu,rlvr,sexual,1,30,0.1286274,0.05422189,0.061067715
tulu,rlvr,sexual,1,49,0.11531629,0.04241973,0.06682903
