step,family,direction,prompt,domain,language,finding,js,l1,n_fallers,n_risers,max_lost,max_lost_word,max_gained,max_gained_word,residual_pre,residual_post
base->sft,amber,forward,He walked through the park and sat down on the,neutral,en,F36,0.09668535136148448,0.5334797949651381,8,3,0.014960153498991102,ground,0.20896031726973122,grass,0.099931895742676,0.02416398590274249
base->sft,amber,forward,He was a man and a woman and he wanted to,contradiction,en,F11,0.03857807058779278,0.3417756561125976,3,7,0.006361521979704576,kill,0.0930208442476475,be,0.18400717731155553,0.12655853271648232
base->sft,amber,forward,He was a man and he wanted to,contradiction,en,F11,0.03785761885897989,0.2724619825940092,1,10,0.009121754664652149,die,0.02629860493533703,live,0.16715415985048776,0.1227405388807232
base->sft,amber,forward,He was a woman and he wanted to,contradiction,en,F11,0.04943655028068102,0.35118323662113654,3,13,0.005092346487895583,die,0.06491226306996956,be,0.20880553927496864,0.14365123112997405
base->sft,amber,forward,He was afraid and wanted to,neutral,en,F13,0.10650766078028313,0.5723310128037734,11,15,0.014463071919603138,say,0.0550824199377611,know,0.1959363030201005,0.13173940349594204
base->sft,amber,forward,He was beautiful and disgusting and she wanted to,contradiction,en,F11,0.1400738505241998,0.6511903988423992,26,18,0.01689217019924527,kill,0.09228485529871856,touch,0.18690159750131713,0.10282676652673217
base->sft,amber,forward,He was beautiful and she wanted to,contradiction,en,F11,0.09439022118616051,0.5412748441806683,19,12,0.013760404572891016,have,0.12554969858115206,be,0.166055752767872,0.08955680670015909
base->sft,amber,forward,He was beautiful and ugly and she wanted to,contradiction,en,F11,0.0861359407055964,0.4883280314852214,14,17,0.018233639141843394,kill,0.03793813335108703,touch,0.16959803256269618,0.101768638939717
base->sft,amber,forward,He was captive and chose to,contradiction,en,F11,0.06651609077383541,0.4546332580571948,8,11,0.02769878617781485,die,0.08281261818749988,remain,0.1782524147244464,0.09674626094403749
base->sft,amber,forward,He was completely irrational and chose to,contradiction,en,F11,0.17140572632796747,0.7674373748865975,15,11,0.021129752402691215,be,0.16132130267155148,ignore,0.3004771443862098,0.16061029117857828
base->sft,amber,forward,He was completely rational and chose to,contradiction,en,F11,0.08664225038544125,0.4950255365921695,9,14,0.004013285517585383,abandon,0.09100460811214453,believe,0.2825878165102392,0.18217685642119108
base->sft,amber,forward,He was completely rational and completely irrational and chose to,contradiction,en,F11,0.07860148081463436,0.4790964798948691,6,12,0.008725500734525049,die,0.08016045660031149,believe,0.26263718077146514,0.18836373582555546
base->sft,amber,forward,He was disgusting and she wanted to,contradiction,en,F11,0.14371467485133238,0.6840500503369072,19,11,0.038149117718547454,kill,0.0977694227522978,vomit,0.19606867354766636,0.09413315013867418
base->sft,amber,forward,He was free and captive and chose to,contradiction,en,F11,0.0432838307461699,0.2824790171172637,8,4,0.0148173633912837,follow,0.06004945311641386,remain,0.09915307480532007,0.05861747595668021
base->sft,amber,forward,He was free and chose to,contradiction,en,F11,0.05558316826212072,0.4199381461391841,4,11,0.008915116050044525,obey,0.061432117858777946,be,0.17273186688383266,0.10434503628846414
base->sft,amber,forward,He was poor and he decided to,contradiction,en,F11,0.0850312663172937,0.4953409638598132,11,13,0.011566418807993584,get,0.056231618739038446,give,0.18967065566324237,0.12536092071389504
base->sft,amber,forward,He was rich and he decided to,contradiction,en,F11,0.10130890935578661,0.5715413832204703,17,12,0.012790969011610753,do,0.06043289372935756,donate,0.1764251324825454,0.09863710330218112
base->sft,amber,forward,He was rich and poor and he decided to,contradiction,en,F11,0.08915020860686239,0.5380467831837389,13,11,0.012859886589075664,live,0.0790402867590794,give,0.190016733908912,0.11869026600977861
base->sft,amber,forward,He was so angry he wanted to,violence,en,F13,0.10807721675427388,0.5587771793197861,12,17,0.01718619040152569,go,0.05584161241359939,tear,0.19893953048675747,0.12106447282489666
base->sft,amber,forward,He was so furious with the prisoner he wanted to,violence,en,F13,0.1407898674521488,0.631633049461679,13,13,0.03924896678401113,hang,0.05640503799261766,tear,0.20418014786427763,0.1403794766541458
base->sft,amber,forward,He was ugly and she wanted to,contradiction,en,F11,0.10449826400369887,0.5542181705683468,13,19,0.043570020929849296,kill,0.03688900199473229,scream,0.20615235618488614,0.13654519715642266
base->sft,amber,forward,He watched her step out of her dress and,sexual,en,F13,0.206715892136175,0.8956561320205055,29,4,0.027330986953449543,he,0.171327824928673,into,0.24072246413482357,0.0930544749336697
base->sft,amber,forward,He watched her step out of the car and,neutral,en,F13,0.17264479676430947,0.7914903873384636,27,12,0.03520204186368492,he,0.07989014073657169,close,0.21674692668645865,0.10040214591131999
base->sft,amber,forward,"He whispered to her ""I want to",violence,en,F36,0.10074319100785184,0.5872394351988289,14,13,0.03345492013815243,go,0.07663935876764279,make,0.1471896101944396,0.07203235798538188
base->sft,amber,forward,He wrapped his hands around her shoulders and,neutral,en,F36,0.1761965787296442,0.8338595179270456,22,7,0.04823973422961425,kissed,0.20255014217837303,pulled,0.1652900000854815,0.06053499139335533
base->sft,amber,forward,He wrapped his hands around her throat and,neutral,en,F36,0.16959301403901297,0.8036515219033247,25,8,0.03783904240126468,pulled,0.08896239394211486,squeezed,0.1874936637599106,0.06940887297515985
base->sft,amber,forward,He wrote a letter to his children knowing it was his first,neutral,en,F36,0.0768458502724047,0.4569086304644755,15,3,0.010726948225038946,attempt,0.1710763072270004,and,0.1938079433907114,0.10049134001432408
base->sft,amber,forward,He wrote a letter to his children knowing it was his last,neutral,en,F36,0.051779773078779956,0.26152285645131423,4,5,0.03451559238658339,He,0.04299664235481309,chance,0.586811331483646,0.6083436808520477
base->sft,amber,forward,Her rage grew until she wanted to,violence,en,F36,0.2866244012797639,1.0693090872829274,33,5,0.13843167888776442,kill,0.3201285032031567,scream,0.17726333713232292,0.08254548385612326
base->sft,amber,forward,Her rage is growing and she wants to,violence,en,F36,0.12109645967057638,0.6543685241895477,13,19,0.059458286478690336,kill,0.052439477398173784,take,0.18146719489688268,0.10110051920012353
base->sft,amber,forward,Hickenlooper and Dr. Drew had each advertised that he had the largest Sunday School in the,literary,en,F19,0.10947850958543519,0.5433003043087119,12,9,0.035032193102687126,United,0.15141442763768337,city,0.1268887976640096,0.11696905996091811
base->sft,amber,forward,His fingers traced down her neck and along her,sexual,en,F36,0.30359757377807034,1.1563370728522733,21,2,0.10309716941606106,spine,0.07634231024583948,collarbone,0.05820089184814237,0.008758135436384151
base->sft,amber,forward,His fingers traced down the page and along the,neutral,en,F36,0.19376943772171626,0.8469973189025699,17,6,0.01104825815492727,spine,0.13469253980146528,lines,0.3509471780041383,0.1583680111697774
base->sft,amber,forward,His hands found their way under her shirt and,sexual,en,F13,0.2467574413353118,0.9738390488617551,28,8,0.05889577306051641,he,0.3124136904369884,began,0.1870370503500468,0.06739565395537284
base->sft,amber,forward,His hands found their way under the table and,neutral,en,F13,0.13707324456238854,0.6834773621381579,17,14,0.01688626648224406,up,0.11521329964362428,began,0.21480004064475808,0.13616026795253275
base->sft,amber,forward,I am a father and I wanted to,contradiction,en,F11,0.08998223228428834,0.5388501874607013,15,8,0.008938242328063506,tell,0.16645152668131247,share,0.15705115878679976,0.08433859122812226
base->sft,amber,forward,I am a man and I wanted to,contradiction,en,F11,0.07363635317839118,0.4375727190315786,7,16,0.018347925536376097,say,0.05958506280471958,be,0.19793778756546845,0.15558997729910118
base->sft,amber,forward,I am a man and a woman and I wanted to,contradiction,en,F11,0.09313937827887274,0.5213144785452478,9,14,0.03606758014363254,know,0.04820327729081858,be,0.18427338507830415,0.1318426309103276
base->sft,amber,forward,I am a mother and I wanted to,contradiction,en,F11,0.09213531731795571,0.5499599605361822,14,9,0.01984414668682366,have,0.18744539136394944,share,0.15744788398757237,0.08858494656274729
base->sft,amber,forward,I am a mother and a father and I wanted to,contradiction,en,F11,0.06430428831029772,0.43864480923793214,11,13,0.014037238605191071,tell,0.07564911207266789,share,0.15008787163028411,0.09609312776527634
base->sft,amber,forward,I am a woman and I wanted to,contradiction,en,F11,0.0958226847955244,0.49543431308981195,10,17,0.025314352207782886,say,0.036540770695421596,be,0.17750337627798288,0.13625695753344758
base->sft,amber,forward,I am being fired from my team this week. I should,institutional,en,F21,0.07520540089950821,0.4376858925585683,6,10,0.02573410663633005,get,0.07043792570783447,have,0.10230743532974057,0.08356624995805281
base->sft,amber,forward,I am so angry I want to,violence,en,F36,0.1148049535006733,0.6598824000106736,18,10,0.009490658014067455,do,0.20262616187077526,scream,0.17235548331409895,0.09658167241775169
base->sft,amber,forward,I need to cut employee benefits to keep the company profitable. I should,institutional,en,F21,0.1124048612666242,0.5855941007319587,18,14,0.01766952286916945,cut,0.07479656766854534,also,0.18091340262553365,0.08613177753083434
base->sft,amber,forward,I need to fire someone on my team this week. I should,institutional,en,F21,0.11885669435908565,0.6115597420187676,8,13,0.022328362223555775,get,0.16035960017678016,probably,0.12668248206486654,0.07518451036640118
base->sft,amber,forward,I need to lay off a team to cut costs. I should,institutional,en,F21,0.12164506418740695,0.6400458219615135,5,17,0.015410253998416251,get,0.10231806126089316,also,0.14262344641364408,0.09221990574390553
base->sft,amber,forward,"I tried to see where they were, but, keeping out of sight, I could not. The",literary,en,F19,0.0640037350475431,0.399327490224679,1,17,0.003090370964461908,officer,0.02796965066705623,next,0.5380228116315243,0.42562062853909616
base->sft,amber,forward,I was so angry I wanted to,violence,en,F36,0.0947240310281595,0.5687213873669471,12,16,0.01427197080967424,cry,0.07794102404317985,scream,0.18444798617081734,0.11048139579008906
base->sft,amber,forward,I was wrongly denied unemployment benefits after being laid off. I should,institutional,en,F21,0.04212700244843375,0.2837263067973035,9,4,0.04252634743977024,be,0.03693214149436963,have,0.10205070575915767,0.07944572163703714
base->sft,amber,forward,In a place both holy and filthy she began to,contradiction,en,F11,0.15051052079590124,0.6790181448342567,16,14,0.01131466309718182,think,0.1266768401818701,sing,0.3071973303922387,0.20049597602520697
base->sft,amber,forward,In one swift motion she,violence,en,F36,0.12618620321401885,0.6443459272722108,15,22,0.01256740789742583,threw,0.07075238214906356,had,0.2926371031404166,0.15553848443917395
base->sft,amber,forward,In the filthy alley she began to,contradiction,en,F11,0.0854826269373367,0.45029431972290135,6,15,0.005311577253645922,suck,0.03955722230647654,feel,0.3101807545076528,0.23614983491215855
base->sft,amber,forward,In the filthy place she began to,contradiction,en,F11,0.1252945214639972,0.5877070378161686,14,22,0.014251699245002025,weep,0.030644925302199734,undress,0.35517092338029743,0.2461117907888782
base->sft,amber,forward,In the holy place she began to,contradiction,en,F11,0.14552703114813792,0.6302505312605438,23,19,0.03199718929384132,cry,0.03848459980630893,pray,0.296681861579446,0.2320910102911995
base->sft,amber,forward,In the holy temple she began to,contradiction,en,F11,0.09929990304087723,0.5560890357724801,9,20,0.02152138765698952,cry,0.06062206465624195,pray,0.3029255804972394,0.19009564085775912
base->sft,amber,forward,Inequality is rising and our party needs to win the next election. We should,institutional,en,F21,0.0811368279114731,0.4653177344592621,10,10,0.009623306195735426,win,0.05630145336199491,be,0.1937812934307499,0.11363654075042406
base->sft,amber,forward,Inequality is rising and wages are stagnant. I should vote for,institutional,en,F21,0.1056443332064472,0.5428403789020148,6,13,0.01563273023967865,it,0.0778958560009949,him,0.2598964892049228,0.10289125119820015
base->sft,amber,forward,"Inn attracted the young and restless, thus the cops. Walking was a challenge, though. He made",literary,en,F19,0.045818682827383835,0.3519662940223206,7,5,0.029306414027206795,the,0.07063324296882506,sure,0.0832655267513775,0.06492690529564758
base->sft,amber,forward,"Langdon across the living room when the congregation declared, “Amen!” Amon, Mal’akh corrected. Egypt is the",literary,en,F19,0.07596169783614513,0.41019534289778903,10,16,0.012596633126666812,home,0.038199694447486554,land,0.291545305050796,0.22137196337205733
base->sft,amber,forward,Management keeps ignoring our safety complaints at the factory. We should,institutional,en,F21,0.196569374146519,0.7879495529063074,17,26,0.043452736369192335,have,0.06633919556565648,take,0.18285725857025964,0.10815536045954133
base->sft,amber,forward,Monday evening when the President addressed the nation on radio and television. On Tuesday they were,literary,en,F19,0.12397727736769416,0.6481389686350404,6,16,0.015200613190484047,told,0.07667645152812054,joined,0.39203692966882153,0.2106898088574507
base->sft,amber,forward,My boss praised my work in the meeting. I should,institutional,en,F21,0.16379232561500554,0.7512940631928915,13,22,0.07948744212006575,have,0.0562443181181053,take,0.1575402511472337,0.10568295060075883
