family,layer,model_id,prompt_key,gen_idx,step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words
qwen,base,Qwen/Qwen2.5-7B,anger,2,31,关,0.9996914863586426,0.003653943073004484,1,关,0.9996914863586426,关|过|练|荡|一
qwen,base,Qwen/Qwen2.5-7B,anger,2,32,。,0.808541476726532,1.0103600025177002,19,。,0.808541476726532,。|。（|（||（
qwen,base,Qwen/Qwen2.5-7B,anger,2,33,（,0.6815261244773865,1.7985973358154297,44,（,0.6815261244773865,（||�|�|�
qwen,base,Qwen/Qwen2.5-7B,anger,2,34,1,0.9896233677864075,0.09535054862499237,3,1,0.9896233677864075,1|一|《||选
qwen,base,Qwen/Qwen2.5-7B,anger,2,35,）,0.9985949397087097,0.013134757056832314,1,）,0.9985949397087097,）||）、|）。|《
qwen,base,Qwen/Qwen2.5-7B,anger,2,36,《,0.16761957108974457,5.625094890594482,126,《,0.16761957108974457,《|____|“|古|默
qwen,base,Qwen/Qwen2.5-7B,anger,2,37,采,0.004168150946497917,5.356435775756836,155,题,0.03744169697165489,题|宿|书|七|西
qwen,base,Qwen/Qwen2.5-7B,anger,2,38,薇,0.7145178318023682,0.8686601519584656,8,薇,0.7145178318023682,薇|莲|桑|菊|蒲
qwen,base,Qwen/Qwen2.5-7B,anger,2,39,》,0.8691402673721313,0.4297190010547638,3,》,0.8691402673721313,》|（|》，|（|采
qwen,base,Qwen/Qwen2.5-7B,anger,2,40,表现,0.0022626377176493406,3.001734972000122,40,中,0.2894821763038635,中|这首|选|一|是
qwen,base,Qwen/Qwen2.5-7B,anger,2,41,征,0.023560931906104088,3.19830584526062,49,了,0.3227175176143646,了|戍|战士|士兵|作者
qwen,base,Qwen/Qwen2.5-7B,anger,2,42,人,0.39511293172836304,1.0918877124786377,13,夫,0.5400553345680237,夫|人|人的|役|戍
qwen,base,Qwen/Qwen2.5-7B,anger,2,43,哀,0.0014773091534152627,4.811737060546875,108,归,0.10116823762655258,归|对|思|内心|从
qwen,base,Qwen/Qwen2.5-7B,anger,2,44,怨,0.15225659310817719,0.845173716545105,10,伤,0.7732227444648743,伤|怨|婉|愁|思
qwen,base,Qwen/Qwen2.5-7B,anger,2,45,、,0.18966928124427795,3.2505569458007812,51,、,0.18966928124427795,、|的|之情|情绪|忧
qwen,base,Qwen/Qwen2.5-7B,anger,2,46,思,0.4566691815853119,2.381507158279419,36,思,0.4566691815853119,思|忧|悲伤|痛苦|思念
qwen,base,Qwen/Qwen2.5-7B,anger,2,47,归,0.7716525793075562,0.7027806043624878,6,归,0.7716525793075562,归|乡|家|慕|恋
qwen,base,Qwen/Qwen2.5-7B,anger,2,48,的,0.20956480503082275,2.781649112701416,47,之情,0.35648176074028015,之情|的|的情绪|情绪|、
qwen,base,Qwen/Qwen2.5-7B,anger,2,49,名,0.006050055380910635,2.028116226196289,29,诗句,0.4015692174434662,诗句|句子|语|痛苦|两句
qwen,base,Qwen/Qwen2.5-7B,anger,2,50,句,0.9969099164009094,0.0284452885389328,2,句,0.9969099164009094,句|言|诗句|旬|篇
qwen,base,Qwen/Qwen2.5-7B,anger,2,51,是,0.8607162833213806,0.6116861701011658,7,是,0.8607162833213806,是|：|：“|“|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,52,：,0.5665196776390076,1.3946411609649658,7,：,0.5665196776390076,：|“|____|：“|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,53,____,0.8949452042579651,0.7287523150444031,19,____,0.8949452042579651,____||____|_____|，
qwen,base,Qwen/Qwen2.5-7B,anger,2,54,，,0.7558596134185791,0.96523517370224,15,，,0.7558596134185791,，|（|。|？|__
qwen,base,Qwen/Qwen2.5-7B,anger,2,55,____,0.9849253296852112,0.1391671597957611,3,____,0.9849253296852112,____|悠悠|____|胡|我
qwen,base,Qwen/Qwen2.5-7B,anger,2,56,。（,0.014537139795720577,0.6163994669914246,8,。,0.8854373693466187,。|！|？|（|。（
qwen,base,Qwen/Qwen2.5-7B,anger,2,57,《,0.505601167678833,2.5226588249206543,49,《,0.505601167678833,《|2|用|王|选
qwen,base,Qwen/Qwen2.5-7B,anger,2,58,诗,0.5968106985092163,1.0153028964996338,8,诗,0.5968106985092163,诗|采|小|《|式
qwen,base,Qwen/Qwen2.5-7B,anger,2,59,经,0.9972800016403198,0.02692427858710289,2,经,0.9972800016403198,经|•|三|》|五
qwen,base,Qwen/Qwen2.5-7B,anger,2,60,》,0.10818455368280411,0.8994579911231995,19,•,0.8119701147079468,•|》||。|二
qwen,base,Qwen/Qwen2.5-7B,anger,2,61,）,0.8915124535560608,0.6807799339294434,17,）,0.8915124535560608,）|二|•|《|两
qwen,base,Qwen/Qwen2.5-7B,anger,2,62,（,0.9794778823852539,0.18014654517173767,5,（,0.9794778823852539,（||《|（|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,63,2,0.9988954067230225,0.011717328801751137,1,2,0.9988954067230225,2|3||1|《
qwen,base,Qwen/Qwen2.5-7B,anger,2,64,）,0.9985404014587402,0.014870576560497284,1,）,0.9985404014587402,）||《|）、|）。
qwen,base,Qwen/Qwen2.5-7B,anger,2,65,重,7.519970677094534e-05,4.7187395095825195,102,《,0.33651477098464966,《|____|“|王|在
qwen,base,Qwen/Qwen2.5-7B,anger,2,66,阳,0.6527718901634216,2.289072036743164,53,阳,0.6527718901634216,阳|岩|湖|九|五
qwen,base,Qwen/Qwen2.5-7B,anger,2,67,节,0.726547122001648,1.138688564300537,15,节,0.726547122001648,节|佳|登|时节|日
qwen,base,Qwen/Qwen2.5-7B,anger,2,68,临,0.00014626055781263858,3.803150177001953,73,，,0.2279660999774933,，|登|有|是|的
qwen,base,Qwen/Qwen2.5-7B,anger,2,69,，,0.1683981716632843,3.8047804832458496,69,，,0.1683981716632843,，|到了|到|门|近期
qwen,base,Qwen/Qwen2.5-7B,anger,2,70,人们,0.032920483499765396,5.541069030761719,136,王,0.060078829526901245,王|你|小|我想|人们
qwen,base,Qwen/Qwen2.5-7B,anger,2,71,插,0.004420320503413677,4.183135032653809,76,会,0.1441114842891693,会|登|常|纷纷|常用
qwen,base,Qwen/Qwen2.5-7B,anger,2,72,茱,0.8625773787498474,0.8921298384666443,16,茱,0.8625773787498474,茱|菊花|戴|着|艾
qwen,base,Qwen/Qwen2.5-7B,anger,2,73,萸,0.9968083500862122,0.034871965646743774,2,萸,0.9968083500862122,萸|英|花|莉|黄
qwen,base,Qwen/Qwen2.5-7B,anger,2,74,、,0.38994935154914856,1.794425368309021,22,，,0.40232768654823303,，|、|是为了|的|登
qwen,base,Qwen/Qwen2.5-7B,anger,2,75,互相,0.0006989793619140983,2.143366575241089,33,饮,0.43335336446762085,饮|登|赏|喝|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,76,问,0.042331989854574203,3.2403292655944824,44,赠送,0.22529667615890503,赠送|赠|祝福|登|问候
qwen,base,Qwen/Qwen2.5-7B,anger,2,77,的,0.00047893612645566463,0.8553813099861145,13,好,0.865936815738678,好|侯|讯|好的|安
qwen,base,Qwen/Qwen2.5-7B,anger,2,78,诗词,0.006454693619161844,3.455312490463257,54,祝福,0.17445774376392365,祝福|诗句|名|问候|古
qwen,base,Qwen/Qwen2.5-7B,anger,2,79,名,0.17865324020385742,1.6278386116027832,17,是,0.5766997337341309,是|名|：|句|有
qwen,base,Qwen/Qwen2.5-7B,anger,2,80,句,0.9941295385360718,0.048390865325927734,2,句,0.9941295385360718,句|言|篇|联|是
qwen,base,Qwen/Qwen2.5-7B,anger,2,81,是,0.8598523139953613,0.6228829622268677,10,是,0.8598523139953613,是|：|有|：“|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,82,：,0.9068846702575684,0.471564382314682,6,：,0.9068846702575684,：|____|____|：“|“
qwen,base,Qwen/Qwen2.5-7B,anger,2,83,____,0.9833008050918579,0.13295690715312958,4,____,0.9833008050918579,____|遥|____|独|（
qwen,base,Qwen/Qwen2.5-7B,anger,2,84,，,0.9258314371109009,0.4294995963573456,8,，,0.9258314371109009,，|。（|。|？|（
qwen,base,Qwen/Qwen2.5-7B,anger,2,85,____,0.9645342230796814,0.222784623503685,5,____,0.9645342230796814,____|遍|____|遥|还
qwen,base,Qwen/Qwen2.5-7B,anger,2,86,。（,0.8464862704277039,0.6681675910949707,8,。（,0.8464862704277039,。（|。|？|。|（
qwen,base,Qwen/Qwen2.5-7B,anger,2,87,王,0.7413750290870667,1.2728228569030762,20,王,0.7413750290870667,王|《|杜|岑|孟
qwen,base,Qwen/Qwen2.5-7B,anger,2,88,维,0.9885739088058472,0.09464837610721588,6,维,0.9885739088058472,维|绩|安|之|建
qwen,base,Qwen/Qwen2.5-7B,anger,2,89,《,0.764136791229248,0.7619911432266235,10,《,0.764136791229248,《|）|）||：
qwen,base,Qwen/Qwen2.5-7B,anger,2,90,九,0.9432814121246338,0.3393879532814026,7,九,0.9432814121246338,九|____||重|____
qwen,base,Qwen/Qwen2.5-7B,anger,2,91,月,0.997825026512146,0.021718844771385193,1,月,0.997825026512146,月|九|日||月初
qwen,base,Qwen/Qwen2.5-7B,anger,2,92,九,0.9994508624076843,0.006580559071153402,1,九,0.9994508624076843,九||》|十|山
qwen,base,Qwen/Qwen2.5-7B,anger,2,93,日,0.9879685640335083,0.10366465151309967,2,日,0.9879685640335083,日|忆|日至|曰|》
qwen,base,Qwen/Qwen2.5-7B,anger,2,94,忆,0.9803767204284668,0.20295366644859314,3,忆,0.9803767204284668,忆|即|》|醉|齐
qwen,base,Qwen/Qwen2.5-7B,anger,2,95,山东,0.9855953454971313,0.12081165611743927,3,山东,0.9855953454971313,山东|山|�||》
qwen,base,Qwen/Qwen2.5-7B,anger,2,96,兄弟,0.9973415732383728,0.024183383211493492,2,兄弟,0.9973415732383728,兄弟|兄|》|弟|诸
qwen,base,Qwen/Qwen2.5-7B,anger,2,97,》,0.9968326687812805,0.026306098327040672,2,》,0.9968326687812805,》|）||》，|（
qwen,base,Qwen/Qwen2.5-7B,anger,2,98,）,0.8972777128219604,0.4187370538711548,4,）,0.8972777128219604,）|）|（|）。|
qwen,base,Qwen/Qwen2.5-7B,anger,2,99,（,0.9896093606948853,0.1089356318116188,2,（,0.9896093606948853,（||（|。|____
qwen,base,Qwen/Qwen2.5-7B,anger,3,0,through,7.459289918188006e-05,4.622629165649414,101,______,0.14469130337238312,______|____|do|____|__
qwen,base,Qwen/Qwen2.5-7B,anger,3,1,the,0.3803357481956482,2.777287483215332,46,the,0.3803357481956482,the|something|a|her|things
qwen,base,Qwen/Qwen2.5-7B,anger,3,2,door,0.06870051473379135,3.5083858966827393,71,book,0.33032241463661194,book|window|door|plate|phone
qwen,base,Qwen/Qwen2.5-7B,anger,3,3,at,0.42883211374282837,2.6952414512634277,45,at,0.42883211374282837,at|.|.|open|out
qwen,base,Qwen/Qwen2.5-7B,anger,3,4,him,0.5564506649971008,1.7138911485671997,18,him,0.5564506649971008,him|the|her|me|them
qwen,base,Qwen/Qwen2.5-7B,anger,3,5,．,0.09467590600252151,2.5340397357940674,34,.,0.27182188630104065,.|.|.|．|
qwen,base,Qwen/Qwen2.5-7B,anger,3,6,,0.0910162478685379,1.7541186809539795,24,____,0.6417270302772522,____|（|||�
qwen,base,Qwen/Qwen2.5-7B,anger,3,7,答案,0.08586467057466507,2.8151001930236816,52,A,0.49027183651924133,A|throw|答案|burst|break
qwen,base,Qwen/Qwen2.5-7B,anger,3,8,是,0.058386363089084625,0.45036494731903076,10,：,0.9133164286613464,：|是|．|:|：
qwen,base,Qwen/Qwen2.5-7B,anger,3,9,sl,0.0108689796179533,3.1760919094085693,55,throw,0.35713016986846924,throw|burst|break|b|sh
qwen,base,Qwen/Qwen2.5-7B,anger,3,10,am,0.9819138646125793,0.11061729490756989,3,am,0.9819138646125793,am|ap|ammed|ip|ung
qwen,base,Qwen/Qwen2.5-7B,anger,3,11,．,0.9267669916152954,0.41829806566238403,5,．,0.9267669916152954,．|；||，|.
qwen,base,Qwen/Qwen2.5-7B,anger,3,12,考查,0.056991007179021835,0.6794076561927795,13,本,0.877668023109436,本|考查||．|�
qwen,base,Qwen/Qwen2.5-7B,anger,3,13,同,0.01537702139467001,2.318439483642578,34,词,0.46364739537239075,词|单词|语|固定|句
qwen,base,Qwen/Qwen2.5-7B,anger,3,14,义,0.9729874134063721,0.1762138307094574,5,义,0.9729874134063721,义|根|词|位|源
qwen,base,Qwen/Qwen2.5-7B,anger,3,15,词,0.7446333169937134,1.1068363189697266,15,词,0.7446333169937134,词|句|替换|短|转换
qwen,base,Qwen/Qwen2.5-7B,anger,3,16,的,0.1135115996003151,2.025913715362549,32,辨,0.5500614643096924,辨|的|．|，|转换
qwen,base,Qwen/Qwen2.5-7B,anger,3,17,辨,0.8421382308006287,0.9098492860794067,21,辨,0.8421382308006287,辨|词|用|区分|选用
qwen,base,Qwen/Qwen2.5-7B,anger,3,18,析,0.999538779258728,0.005091828294098377,1,析,0.999538779258728,析|识|异|认|义
qwen,base,Qwen/Qwen2.5-7B,anger,3,19,．,0.7242210507392883,1.0020971298217773,9,．,0.7242210507392883,．|，|和|与|及
qwen,base,Qwen/Qwen2.5-7B,anger,3,20,throw,0.053126703947782516,3.499155282974243,60,句,0.22719410061836243,句|sl|根据|throw|本
qwen,base,Qwen/Qwen2.5-7B,anger,3,21,--,0.0035671559162437916,4.4781317710876465,86,…,0.08847376704216003,…|at|the|st|和
qwen,base,Qwen/Qwen2.5-7B,anger,3,22,会,5.576748662861064e-05,4.589354038238525,83,sl,0.22196023166179657,sl|the|throw|through|at
qwen,base,Qwen/Qwen2.5-7B,anger,3,23,动,0.02263229712843895,5.579727649688721,139,把,0.07192529737949371,把|意|用|发出|动
qwen,base,Qwen/Qwen2.5-7B,anger,3,24,一,0.0011030654422938824,3.1699366569519043,51,的,0.33854448795318604,的|，|的东西|的事|的动作
qwen,base,Qwen/Qwen2.5-7B,anger,3,25,动,0.5769947171211243,2.3308568000793457,32,动,0.5769947171211243,动|丢|扔|物|抛
qwen,base,Qwen/Qwen2.5-7B,anger,3,26,，,0.38040634989738464,3.208557367324829,49,，,0.38040634989738464,，|再|；|后|的
qwen,base,Qwen/Qwen2.5-7B,anger,3,27,然后,0.0739070475101471,5.723487854003906,121,而,0.08309592306613922,而|然后|扔|表示|但
qwen,base,Qwen/Qwen2.5-7B,anger,3,28,把,0.056792277842760086,4.557124614715576,89,扔,0.1299988180398941,扔|停下来|把|停|松
qwen,base,Qwen/Qwen2.5-7B,anger,3,29,门,0.39663979411125183,2.5746264457702637,38,门,0.39663979411125183,门|东西|物体|某|物品
qwen,base,Qwen/Qwen2.5-7B,anger,3,30,扔,0.5694875717163086,2.516517162322998,47,扔,0.5694875717163086,扔|关|打开|抛|丢
qwen,base,Qwen/Qwen2.5-7B,anger,3,31,开,0.05559901148080826,1.4909684658050537,23,出去,0.6668335199356079,出去|过去|开|掉|到
qwen,base,Qwen/Qwen2.5-7B,anger,3,32,．,0.15984423458576202,1.1251672506332397,9,；,0.6522642970085144,；|．|，|（|：
qwen,base,Qwen/Qwen2.5-7B,anger,3,33,而,0.14169415831565857,1.9747679233551025,32,sl,0.6655048131942749,sl|而|slam|故|s
qwen,base,Qwen/Qwen2.5-7B,anger,3,34,through,0.0003665630938485265,0.600812554359436,7,sl,0.9346437454223633,"sl|slam|""|s|sm"
qwen,base,Qwen/Qwen2.5-7B,anger,3,35,--,0.2723468244075775,4.135616302490234,82,--,0.2723468244075775,--|表示|是|会|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,36,固定,0.0008504642173647881,4.532697677612305,88,会,0.25497156381607056,会|直接|把|是|用力
qwen,base,Qwen/Qwen2.5-7B,anger,3,37,搭配,0.6417409777641296,1.220863938331604,10,搭配,0.6417409777641296,搭配|短|词|用|表达
qwen,base,Qwen/Qwen2.5-7B,anger,3,38,，,0.3635500371456146,2.7357804775238037,35,，,0.3635500371456146,，|through|：|sl|throw
qwen,base,Qwen/Qwen2.5-7B,anger,3,39,leaned,1.2870862065028632e-07,5.084068298339844,99,表示,0.10784687846899033,表示|通过|through|把|throw
qwen,base,Qwen/Qwen2.5-7B,anger,3,40,against,0.3338163495063782,3.002106189727783,49,against,0.3338163495063782,against|through|on|back|--
qwen,base,Qwen/Qwen2.5-7B,anger,3,41,the,0.7645264267921448,1.5751935243606567,31,the,0.7645264267921448,the|a|/|--|something
qwen,base,Qwen/Qwen2.5-7B,anger,3,42,door,0.7517862319946289,1.2110984325408936,15,door,0.7517862319946289,door|wall|closed|doorway|open
qwen,base,Qwen/Qwen2.5-7B,anger,3,43,--,0.11139602959156036,4.527688980102539,84,，,0.12821604311466217,，|--|and|．|through
qwen,base,Qwen/Qwen2.5-7B,anger,3,44,撞,0.02966652438044548,4.410121917724609,76,靠,0.1761382669210434,靠|倚|把|against|lean
qwen,base,Qwen/Qwen2.5-7B,anger,3,45,开门,0.09347587823867798,2.972038745880127,35,开,0.15654264390468597,开|在|上|开门|门
qwen,base,Qwen/Qwen2.5-7B,anger,3,46,．,0.3656662106513977,2.394104480743408,38,．,0.3656662106513977,．|，|；|冲|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,47,所,0.000931294693145901,3.766531467437744,66,故,0.25421884655952454,故|所以|sl|�|根据
qwen,base,Qwen/Qwen2.5-7B,anger,3,48,填,0.643017590045929,1.6705784797668457,20,填,0.643017590045929,填|给|以上|用|以下
qwen,base,Qwen/Qwen2.5-7B,anger,3,49,单词,0.3864821791648865,1.3678460121154785,19,词,0.4885592460632324,词|单词|动|的|词语
qwen,base,Qwen/Qwen2.5-7B,anger,3,50,修饰,0.06765098869800568,3.8939175605773926,66,在,0.10315544158220291,在|是|与|修饰|和
qwen,base,Qwen/Qwen2.5-7B,anger,3,51,整个,0.0007370157982222736,1.8498536348342896,34,动,0.6859409809112549,动|door|the|门|open
qwen,base,Qwen/Qwen2.5-7B,anger,3,52,句子,0.525600016117096,1.9539248943328857,23,句子,0.525600016117096,句子|动|谓|动作|短
qwen,base,Qwen/Qwen2.5-7B,anger,3,53,．,0.03892062231898308,1.2577271461486816,28,，,0.8192581534385681,"，|．|的意思|""|用"
qwen,base,Qwen/Qwen2.5-7B,anger,3,54,故,0.3995858430862427,3.2418229579925537,57,故,0.3995858430862427,故|所以|�|sl|根据
qwen,base,Qwen/Qwen2.5-7B,anger,3,55,答案,0.8305869102478027,1.003906488418579,17,答案,0.8305869102478027,答案|选|填|用|通过
qwen,base,Qwen/Qwen2.5-7B,anger,3,56,是,0.9165613651275635,0.49430686235427856,10,是,0.9165613651275635,是|为|选|选择|通过
qwen,base,Qwen/Qwen2.5-7B,anger,3,57,sl,0.935357391834259,0.4698810875415802,7,sl,0.935357391834259,sl|：|slam|through|通过
qwen,base,Qwen/Qwen2.5-7B,anger,3,58,am,0.99918133020401,0.009070228785276413,1,am,0.99918133020401,am|ammed|ap|ams|amd
qwen,base,Qwen/Qwen2.5-7B,anger,3,59,．,0.9718814492225647,0.22819319367408752,6,．,0.9718814492225647,．||，|（|撞
qwen,base,Qwen/Qwen2.5-7B,anger,3,60,,0.8438224792480469,0.7882403135299683,13,,0.8438224792480469,|||�|sl
qwen,base,Qwen/Qwen2.5-7B,anger,3,61,A,0.0074260360561311245,6.3964009284973145,136,已,0.04443621262907982,已|阅读|在|（|某
qwen,base,Qwen/Qwen2.5-7B,anger,3,62,：,0.3454510569572449,4.038652420043945,57,：,0.3454510569572449,：|．|.|、|new
qwen,base,Qwen/Qwen2.5-7B,anger,3,63,Hi,0.0696294829249382,4.19490909576416,87,Hi,0.13847476243972778,Hi|Hello|Hi|Hello|Good
qwen,base,Qwen/Qwen2.5-7B,anger,3,64,，,0.9133467674255371,0.5488190054893494,9,，,0.9133467674255371,"，|!|．|，|,"
qwen,base,Qwen/Qwen2.5-7B,anger,3,65,Lily,0.015779539942741394,5.020634651184082,134,Tom,0.04495172202587128,Tom|Jack|Mike|Li|Bob
qwen,base,Qwen/Qwen2.5-7B,anger,3,66,．,0.5133295655250549,1.1993227005004883,8,．,0.5133295655250549,．|!|，|.|！
qwen,base,Qwen/Qwen2.5-7B,anger,3,67,B,0.0746736228466034,3.3742568492889404,51,（,0.14281703531742096,（|What|You|I|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,68,：,0.9958991408348083,0.03706671670079231,2,：,0.9958991408348083,：|：|．|（|；
qwen,base,Qwen/Qwen2.5-7B,anger,3,69,Hi,0.706599235534668,1.266808032989502,14,Hi,0.706599235534668,Hi|（|Hello|（|Hi
qwen,base,Qwen/Qwen2.5-7B,anger,3,70,，,0.9586300253868103,0.24528400599956512,4,，,0.9586300253868103,，|．|!|，|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,71,Kate,0.0003345031582284719,4.526552677154541,99,Tom,0.058495718985795975,Tom|Jack|Mike|Mary|Lucy
qwen,base,Qwen/Qwen2.5-7B,anger,3,72,．,0.9044785499572754,0.49373242259025574,10,．,0.9044785499572754,．|!|，|（|.
qwen,base,Qwen/Qwen2.5-7B,anger,3,73,（,0.20413075387477875,2.555811643600464,45,A,0.31616389751434326,A|（|（|What|You
qwen,base,Qwen/Qwen2.5-7B,anger,3,74,1,0.9060873985290527,0.532581090927124,11,1,0.9060873985290527,1|7|6|5|4
qwen,base,Qwen/Qwen2.5-7B,anger,3,75,）,0.9887735843658447,0.08512070029973984,5,）,0.9887735843658447,）|6||0|1
qwen,base,Qwen/Qwen2.5-7B,anger,3,76,F,0.061584725975990295,2.7860755920410156,29,C,0.17820130288600922,C|What|E|D|B
qwen,base,Qwen/Qwen2.5-7B,anger,3,77,A,0.8100835680961609,0.9551092386245728,19,A,0.8100835680961609,A||I|What|How
qwen,base,Qwen/Qwen2.5-7B,anger,3,78,：,0.9885329008102417,0.08029749989509583,4,：,0.9885329008102417,：|．|：|；|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,79,I,0.377373605966568,3.354318380355835,73,I,0.377373605966568,I|Yes|It|I|No
qwen,base,Qwen/Qwen2.5-7B,anger,3,80,'m,0.5364107489585876,2.1982805728912354,40,'m,0.5364107489585876,'m|am|went|have|want
qwen,base,Qwen/Qwen2.5-7B,anger,3,81,fine,0.0979442447423935,2.7255733013153076,53,going,0.36390700936317444,going|reading|fine|watching|doing
qwen,base,Qwen/Qwen2.5-7B,anger,3,82,too,0.010756111703813076,0.875674307346344,7,，,0.625139057636261,，|．|，|too|thanks
qwen,base,Qwen/Qwen2.5-7B,anger,3,83,．,0.908054530620575,0.3814575672149658,5,．,0.908054530620575,．|，|!|（|，
qwen,base,Qwen/Qwen2.5-7B,anger,3,84,（,0.20744039118289948,2.775257110595703,41,B,0.26635873317718506,B|（|（|How|Thank
qwen,base,Qwen/Qwen2.5-7B,anger,3,85,2,0.9965530633926392,0.03554229810833931,2,2,0.9965530633926392,2||1|3|What
qwen,base,Qwen/Qwen2.5-7B,anger,3,86,）,0.9998842477798462,0.0013895664596930146,1,）,0.9998842477798462,）||）|A|]
qwen,base,Qwen/Qwen2.5-7B,anger,3,87,D,0.17807894945144653,1.8027557134628296,7,E,0.20496761798858643,E|C|D|B|A
qwen,base,Qwen/Qwen2.5-7B,anger,3,88,B,0.9357438087463379,0.4463943541049957,14,B,0.9357438087463379,B||What|I|A
qwen,base,Qwen/Qwen2.5-7B,anger,3,89,：,0.993962824344635,0.04581473767757416,4,：,0.993962824344635,：|：|；|．|，
qwen,base,Qwen/Qwen2.5-7B,anger,3,90,Fine,0.010983362793922424,2.7278575897216797,48,I,0.40894031524658203,I|Yes|No|It|I
qwen,base,Qwen/Qwen2.5-7B,anger,3,91,，,0.7952484488487244,0.7228009700775146,6,，,0.7952484488487244,，|．|，|too|!
qwen,base,Qwen/Qwen2.5-7B,anger,3,92,thanks,0.5082283020019531,1.4702558517456055,15,thanks,0.5082283020019531,thanks|thank|thanks|too|thank
qwen,base,Qwen/Qwen2.5-7B,anger,3,93,．,0.9698071479797363,0.1964680552482605,5,．,0.9698071479797363,．|，|!|and|I
qwen,base,Qwen/Qwen2.5-7B,anger,3,94,My,0.01171942986547947,2.663844347000122,36,A,0.25451838970184326,A|And|（|I|What
qwen,base,Qwen/Qwen2.5-7B,anger,3,95,name,0.10155471414327621,3.4925522804260254,58,mother,0.12059921026229858,mother|father|name|parents|family
qwen,base,Qwen/Qwen2.5-7B,anger,3,96,'s,0.35333114862442017,0.7061851620674133,5,is,0.6398000121116638,is|'s|'|（|（
qwen,base,Qwen/Qwen2.5-7B,anger,3,97,Lily,0.8595385551452637,1.0600204467773438,23,Lily,0.8595385551452637,Lily|Li|Kate|Lucy|Jenny
