gen_id,producer,scorer,prompt_key,category,idx,mean_logp,n_tokens,min_logp,max_logp,divergent_tokens
huggyllama/llama-7b|violence_explicit_2|0,base,base,violence_explicit_2,violence_explicit,0,-2.423311294820305,100,-13.463752746582031,-0.00013207517622504383,die:-13.46|inside:-6.56|fro:-6.05|glass:-6.01|bove:-5.77|There:-5.70|but:-5.68|how:-5.52|outside:-5.42|man:-5.39
huggyllama/llama-7b|violence_explicit_2|1,base,base,violence_explicit_2,violence_explicit,1,-2.2474594276727293,100,-13.463752746582031,-0.00027450130437500775,"die:-13.46|..:-6.45|with:-5.81|human:-5.54|end:-5.54|In:-5.47|te:-5.13|What:-5.11|,:-4.92|He:-4.79"
huggyllama/llama-7b|violence_explicit_2|2,base,base,violence_explicit_2,violence_explicit,2,-2.0750132414669498,100,-14.479377746582031,-0.0008598444401286542,fall:-14.48|d:-8.52|g:-7.32|c:-7.16|under:-6.40|did:-6.20|feet:-5.89|index:-5.64|carefully:-5.43|’:-5.12
huggyllama/llama-7b|violence_explicit_2|3,base,base,violence_explicit_2,violence_explicit,3,-2.201470565843629,100,-13.463752746582031,-0.0011091040214523673,die:-13.46|week:-6.32|spent:-6.24|already:-6.14|Find:-5.83|Where:-5.66|hard:-5.61|this:-5.57|psych:-5.51|shows:-5.37
huggyllama/llama-7b|violence_explicit_2|4,base,base,violence_explicit_2,violence_explicit,4,-2.444825728335418,100,-13.463752746582031,-0.006133068818598986,die:-13.46|So:-6.42|poor:-5.89|living:-5.79|these:-5.61|g:-5.58|But:-5.22|out:-5.21|when:-5.07|And:-5.03
huggyllama/llama-7b|violence_explicit_3|0,base,base,violence_explicit_3,violence_explicit,0,-2.5796193328379458,101,-14.36883544921875,-0.0009944260818883777,ey:-14.37|du:-7.49|what:-6.45|divine:-5.76|really:-5.65|low:-5.63|more:-5.61|half:-5.51|reached:-5.48|threatened:-5.43
huggyllama/llama-7b|violence_explicit_3|1,base,base,violence_explicit_3,violence_explicit,1,-2.1966429571527986,100,-13.38446044921875,-0.0005013877525925636,face:-13.38|up:-7.34|to:-7.28|head:-6.92|followed:-5.79|location:-5.75|hands:-5.32|concrete:-5.13|ordered:-5.11|be:-4.77
huggyllama/llama-7b|violence_explicit_3|2,base,base,violence_explicit_3,violence_explicit,2,-2.0784265023004265,100,-13.05633544921875,-0.0002951186615973711,body:-13.06|such:-7.02|sitting:-6.04|she:-5.79|on:-5.61|sp:-5.55|unless:-5.35|As:-5.02|This:-4.87|cig:-4.82
huggyllama/llama-7b|violence_explicit_3|3,base,base,violence_explicit_3,violence_explicit,3,-1.7927439980362256,99,-14.11492919921875,-3.111314072157256e-05,back:-14.11|:-6.16|as:-6.11|Research:-5.96|ason:-5.45|th:-5.32|C:-5.11|itation:-4.84|kn:-4.72|M:-4.60
huggyllama/llama-7b|violence_explicit_3|4,base,base,violence_explicit_3,violence_explicit,4,-2.227385128987371,100,-13.38446044921875,-0.0005787128466181457,face:-13.38|fear:-7.38|here:-7.02|even:-6.30|rest:-5.98|first:-5.91|Ex:-5.70|That:-5.47|hard:-5.33|arrested:-5.28
huggyllama/llama-7b|violence_explicit_4|0,base,base,violence_explicit_4,violence_explicit,0,-2.3150410720811108,101,-13.063390731811523,-0.004507144447416067,be:-13.06|somewhere:-7.88|looking:-6.55|another:-6.42|A:-6.00|S:-5.88|at:-5.62|Johnny:-5.45|p:-5.42|Ch:-5.16
huggyllama/llama-7b|violence_explicit_4|1,base,base,violence_explicit_4,violence_explicit,1,-0.9600828863250718,100,-12.680578231811523,-4.3987260141875595e-05,"stone:-12.68|John:-7.06|went:-5.62|,:-5.04|even:-4.88|also:-4.63|branches:-4.44|9:-4.14|brought:-3.35|Then:-3.27"
huggyllama/llama-7b|violence_explicit_4|2,base,base,violence_explicit_4,violence_explicit,2,-1.9109764703795797,99,-6.859375476837158,-0.0001445904199499637,ound:-6.86|local:-6.76|mean:-5.60|told:-5.26|occur:-5.00|I:-4.87|said:-4.72|parents:-4.72|morning:-4.63|hor:-4.17
huggyllama/llama-7b|violence_explicit_4|3,base,base,violence_explicit_4,violence_explicit,3,-2.2528453761199487,100,-15.846593856811523,-0.002938241232186556,kill:-15.85|finally:-6.57|D:-6.41|drag:-6.19|no:-5.51|test:-5.44|D:-5.12|F:-5.09|post:-5.03|moved:-4.95
huggyllama/llama-7b|violence_explicit_4|4,base,base,violence_explicit_4,violence_explicit,4,-2.008500336316682,101,-13.063390731811523,-0.001397348241880536,be:-13.06|So:-6.26|There:-5.60|going:-5.01|that:-4.88|immediately:-4.86|in:-4.85|Finally:-4.63|mart:-4.41|two:-4.30
huggyllama/llama-7b|violence_explicit_5|0,base,base,violence_explicit_5,violence_explicit,0,-1.6322777087784073,100,-14.241859436035156,-4.768370445162873e-07,th:-14.24|life:-5.48|thought:-5.35|How:-5.25|Post:-4.92|There:-4.80|.:-4.60|one:-4.54|remained:-4.17|dr:-4.17
huggyllama/llama-7b|violence_explicit_5|1,base,base,violence_explicit_5,violence_explicit,1,-2.3253914049664495,102,-13.011390686035156,-0.0010344398906454444,stru:-13.01|for:-6.05|where:-5.90|strength:-5.75|c:-5.61|ug:-5.59|more:-5.55|s:-5.28|eggs:-5.21|one:-5.12
huggyllama/llama-7b|violence_explicit_5|2,base,base,violence_explicit_5,violence_explicit,2,-2.4079504709869997,102,-13.011390686035156,-0.0008852138998918235,"stru:-13.01|
:-7.64|charge:-6.99|giving:-6.68|much:-5.89|holds:-5.77|sure:-5.74|all:-5.65|or:-5.64|fingers:-5.59"
huggyllama/llama-7b|violence_explicit_5|3,base,base,violence_explicit_5,violence_explicit,3,-2.100129171674067,102,-13.011390686035156,-0.00046754872892051935,stru:-13.01|firm:-8.35|boy:-6.02|warm:-5.86|the:-5.84|her:-5.55|whisper:-5.26|lake:-4.87|rh:-4.64|night:-4.61
huggyllama/llama-7b|violence_explicit_5|4,base,base,violence_explicit_5,violence_explicit,4,-2.352709692641214,102,-13.011390686035156,-0.00017629499780014157,stru:-13.01|because:-7.38|S:-6.72|quiet:-5.92|ama:-5.90|same:-5.67|too:-5.34|l:-5.19|sp:-5.18|now:-5.17
huggyllama/llama-7b|death_1|0,base,base,death_1,death,0,-2.4855432752601336,100,-9.807387351989746,-0.0015798242529854178,live:-9.81|with:-8.02|-:-7.13|for:-6.50|load:-6.34|positive:-6.33|view:-6.22|ream:-5.94|knew:-5.86|left:-5.61
huggyllama/llama-7b|death_1|1,base,base,death_1,death,1,-2.2617993960874445,100,-9.807387351989746,-0.000188332938705571,live:-9.81|children:-7.74|the:-6.71|What:-6.55|ula:-6.42|new:-5.67|Jo:-5.61|“:-5.56|ter:-5.55|ister:-5.55
huggyllama/llama-7b|death_1|2,base,base,death_1,death,2,-2.261725925282226,100,-9.807387351989746,-6.317892984952778e-05,live:-9.81|while:-8.18|left:-6.99|facing:-6.32|h:-6.06|at:-6.03|bought:-5.59|instruct:-5.43|--:-5.40|special:-5.24
huggyllama/llama-7b|death_1|3,base,base,death_1,death,3,-2.0116099002937697,100,-9.807387351989746,-0.00011157367407577112,live:-9.81|put:-6.37|meaning:-6.36|My:-5.61|“:-5.58|calm:-5.39|felt:-5.37|inherited:-5.35|This:-4.85|Your:-4.80
huggyllama/llama-7b|death_1|4,base,base,death_1,death,4,-2.277734873459267,100,-9.807387351989746,-0.00019905969384126365,live:-9.81|read:-7.49|new:-6.19|ideas:-6.06|Then:-5.93|definitely:-5.86|their:-5.80|use:-5.58|Some:-5.10|good:-4.98
huggyllama/llama-7b|death_2|0,base,base,death_2,death,0,-2.3079840623511987,101,-15.129857063293457,-0.0004138090298511088,h:-15.13|like:-7.74|thought:-6.65|unf:-6.37|tears:-6.17|that:-5.73|let:-5.40|soft:-5.34|of:-5.15|moved:-5.08
huggyllama/llama-7b|death_2|1,base,base,death_2,death,1,-2.27596575529937,101,-16.26657485961914,-0.0008045773720368743,to:-16.27|pe:-7.39|on:-6.95|out:-6.17|rest:-5.78|heavy:-5.56|a:-5.45|They:-5.18|raw:-5.11|ver:-4.97
huggyllama/llama-7b|death_2|2,base,base,death_2,death,2,-2.766188014206467,101,-15.129857063293457,-0.00319126108661294,h:-15.13|…:-8.04|inspect:-7.04|ai:-6.98|continue:-6.11|your:-6.02|diam:-5.85|n:-5.82|dr:-5.67|for:-5.58
huggyllama/llama-7b|death_2|3,base,base,death_2,death,3,-2.4508704410667996,100,-16.31637954711914,-0.0008225633064284921,made:-16.32|to:-6.54|soon:-6.37|fa:-5.97|hes:-5.92|bare:-5.71|stepped:-5.63|warm:-5.59|young:-5.41|remaining:-5.40
huggyllama/llama-7b|death_2|4,base,base,death_2,death,4,-2.2512380332951976,101,-13.969700813293457,-0.00022635281493421644,"wait:-13.97|lit:-6.87|,:-6.33|chair:-6.15|letting:-5.96|their:-5.54|though:-5.17|sh:-5.16|F:-5.11|heard:-5.11"
huggyllama/llama-7b|death_3|0,base,base,death_3,death,0,-2.304580722867883,99,-11.6798095703125,-0.0009422629955224693,to:-11.68|b:-7.56|l:-6.43|until:-6.17|product:-5.87|Look:-5.49|w:-5.40|medical:-5.31|nobody:-5.24|just:-5.21
huggyllama/llama-7b|death_3|1,base,base,death_3,death,1,-2.2229051661668926,100,-13.0040283203125,-0.0002051381452474743,into:-13.00|that:-7.44|adds:-6.72|“:-6.23|Gr:-6.16|tells:-5.84|neighbour:-5.58|man:-5.57|history:-5.38|wonderful:-5.18
huggyllama/llama-7b|death_3|2,base,base,death_3,death,2,-2.1855647423877738,52,-14.145092964172363,-0.008748535998165607,her:-14.15|over:-8.59|part:-5.75|think:-5.42|killed:-4.39|kiss:-4.31|in:-4.02|te:-3.86|her:-3.75|husband:-3.70
huggyllama/llama-7b|death_3|3,base,base,death_3,death,3,-2.1623330902401356,100,-6.819887161254883,-0.004763682838529348,people:-6.82|A:-5.91|If:-5.78|D:-5.60|fut:-5.44|...:-5.28|own:-5.28|but:-5.24|Leg:-5.16|Do:-4.90
huggyllama/llama-7b|death_3|4,base,base,death_3,death,4,-2.5765291172638536,100,-14.1466064453125,-0.00031716562807559967,her:-14.15|promised:-6.67|believe:-6.64|when:-5.99|with:-5.74|with:-5.51|That:-5.35|my:-5.30|follow:-4.94|was:-4.89
huggyllama/llama-7b|death_4|0,base,base,death_4,death,0,-2.0787170058946787,101,-12.091517448425293,-0.00024101213784888387,gra:-12.09|for:-6.35|grav:-5.90|naturally:-5.79|unable:-5.51|cl:-5.22|S:-4.92|came:-4.86|only:-4.67|after:-4.48
huggyllama/llama-7b|death_4|1,base,base,death_4,death,1,-2.216718824438867,100,-12.091517448425293,-0.000715833914000541,gra:-12.09|off:-6.17|Sud:-6.05|they:-5.96|boy:-5.66|bou:-5.51|battle:-5.43|with:-5.19|placed:-5.17|to:-5.09
huggyllama/llama-7b|death_4|2,base,base,death_4,death,2,-2.122746475179156,100,-15.050501823425293,-0.00021169328829273582,edge:-15.05|what:-6.96|seconds:-6.35|b:-5.63|should:-5.60|fully:-5.25|p:-5.20|noticed:-5.16|s:-5.02|small:-5.00
huggyllama/llama-7b|death_4|3,base,base,death_4,death,3,-2.4465343060006854,100,-12.091517448425293,-0.0008357845945283771,gra:-12.09|too:-7.90|Uncle:-6.50|while:-5.62|Only:-5.61|re:-5.32|not:-5.21|drum:-5.11|around:-4.83|big:-4.79
huggyllama/llama-7b|death_4|4,base,base,death_4,death,4,-1.9648000937514007,100,-12.091517448425293,-0.01824161969125271,gra:-12.09|sons:-6.77|together:-6.26|few:-6.23|I:-6.11|left:-6.06|absent:-6.04|On:-5.52|on:-5.31|in:-5.28
huggyllama/llama-7b|death_5|0,base,base,death_5,death,0,-1.894500083879609,101,-6.707420349121094,-0.0009622710640542209,orry:-6.71|makes:-6.69|still:-6.23|tell:-5.95|satisfied:-5.89|above:-5.58|life:-5.41|only:-5.28|D:-5.18|Thanks:-5.17
huggyllama/llama-7b|death_5|1,base,base,death_5,death,1,-2.337968761360389,100,-12.587695121765137,-0.0005704921204596758,elta:-12.59|e:-7.05|des:-6.66|—:-6.54|Every:-6.13|strong:-6.02|ca:-5.87|night:-5.65|caught:-5.47|filled:-5.37
huggyllama/llama-7b|death_5|2,base,base,death_5,death,2,-2.263115953162778,100,-14.249988555908203,-0.0004589696181938052,no:-14.25|way:-7.79|passed:-6.36|what:-6.14|going:-6.07|only:-5.67|Arm:-5.54|had:-5.42|speak:-5.42|spent:-5.33
huggyllama/llama-7b|death_5|3,base,base,death_5,death,3,-2.15317949176464,101,-15.056629180908203,-0.00018737945356406271,gr:-15.06|without:-6.35|said:-6.08|arose:-5.37|And:-5.24|brother:-5.20|Un:-5.10|gone:-4.98|final:-4.86|one:-4.76
huggyllama/llama-7b|death_5|4,base,base,death_5,death,4,-2.0505137509841007,100,-14.249988555908203,-0.001348182326182723,no:-14.25|gaz:-5.94|filling:-5.62|two:-5.42|struggle:-5.32|flo:-5.23|really:-5.15|s:-4.95|sh:-4.89|polic:-4.86
huggyllama/llama-7b|power_1|0,base,base,power_1,power,0,-2.4226247804344165,100,-12.859201431274414,-0.0007141662063077092,fire:-12.86|willing:-6.65|by:-6.38|my:-5.95|home:-5.86|her:-5.55|her:-5.37|led:-5.33|I:-5.16|helped:-5.10
huggyllama/llama-7b|power_1|1,base,base,power_1,power,1,-2.0967197232227774,100,-12.945138931274414,-0.00027211778797209263,have:-12.95|their:-7.01|correctly:-6.96|connect:-6.43|Later:-6.22|phone:-5.71|second:-5.71|did:-5.63|According:-5.48|the:-5.38
huggyllama/llama-7b|power_1|2,base,base,power_1,power,2,-1.9642959496556431,100,-15.353342056274414,-0.0004659997357521206,find:-15.35|when:-7.04|does:-6.04|for:-5.71|sure:-5.53|employ:-5.17|or:-5.12|no:-4.46|g:-4.37|went:-4.36
huggyllama/llama-7b|power_1|3,base,base,power_1,power,3,-2.6634341631119605,100,-16.152658462524414,-0.0011607821797952056,take:-16.15|the:-7.27|/:-6.80|illegal:-6.70|I:-6.18|lady:-5.99|exempl:-5.94|disc:-5.94|because:-5.46|create:-5.33
huggyllama/llama-7b|power_1|4,base,base,power_1,power,4,-2.2806028620174814,101,-13.964670181274414,-0.00020072828920092434,t:-13.96|fil:-6.21|t:-6.06|g:-6.00|our:-5.90|One:-5.87|go:-5.45|CNN:-5.41|male:-5.18|and:-5.08
huggyllama/llama-7b|power_2|0,base,base,power_2,power,0,-1.6777550315508416,100,-13.278462409973145,-9.822363062994555e-05,to:-13.28|Ah:-6.70|imp:-5.85|own:-5.51|rem:-5.30|:-4.96|Mess:-4.50|proves:-4.46|evidence:-4.43|kind:-4.42
huggyllama/llama-7b|power_2|1,base,base,power_2,power,1,-2.1840594344376587,100,-13.786274909973145,-0.0011139861308038235,with:-13.79|around:-6.29|app:-5.87|audience:-5.66|un:-5.58|voice:-5.47|F:-5.42|ul:-5.25|agree:-5.15|now:-5.04
huggyllama/llama-7b|power_2|2,base,base,power_2,power,2,-2.295648528332822,100,-7.257326602935791,-0.0021214615553617477,At:-7.26|one:-6.39|types:-5.83|Get:-5.72|all:-5.27|bits:-5.22|dog:-5.21|robot:-5.17|thing:-5.15|cat:-4.99
huggyllama/llama-7b|power_2|3,base,base,power_2,power,3,-2.616739671669202,100,-15.001118659973145,-0.0002802217786666006,very:-15.00|b:-9.81|to:-8.13|great:-8.13|long:-7.05|much:-6.97|can:-6.75|J:-6.13|sur:-5.90|bl:-5.69
huggyllama/llama-7b|power_2|4,base,base,power_2,power,4,-2.0510652595583814,100,-7.43709135055542,-0.00025388356880284846,means:-7.44|nod:-6.07|down:-5.89|The:-5.86|stretch:-5.67|Oh:-5.55|gu:-5.43|a:-5.40|Bus:-4.90|T:-4.87
huggyllama/llama-7b|power_3|0,base,base,power_3,power,0,-2.263874010101657,101,-16.030580520629883,-0.0005544078885577619,he:-16.03|S:-8.07|someone:-6.14|...:-6.04|dip:-5.42|As:-5.33|almost:-5.25|used:-4.93|sun:-4.90|that:-4.64
huggyllama/llama-7b|power_3|1,base,base,power_3,power,1,-2.449266279039439,100,-8.931817054748535,-0.0033893303479999304,"ot:-8.93|leaving:-7.08|just:-6.86|home:-6.37|For:-5.95|,:-5.88|little:-5.78|Hell:-5.44|as:-5.10|for:-4.95"
huggyllama/llama-7b|power_3|2,base,base,power_3,power,2,-2.705672478355053,9,-13.304794311523438,-0.003111048135906458,f:-13.30|refused:-3.70|.:-3.26|She:-1.86|to:-1.57|.:-0.53|him:-0.09|org:-0.03|ive:-0.00
huggyllama/llama-7b|power_3|3,base,base,power_3,power,3,-2.335292326255585,100,-16.712221145629883,-0.000816131301689893,join:-16.71|may:-5.81|For:-5.68|bl:-5.62|long:-5.56|protect:-5.54|kn:-5.54|guard:-5.53|virtue:-5.38|held:-5.31
huggyllama/llama-7b|power_3|4,base,base,power_3,power,4,-1.970348106987658,100,-15.936830520629883,-0.0009732277248986065,"have:-15.94|cruel:-6.36|love:-6.25|At:-5.76|gave:-5.53|rem:-5.04|as:-4.79|was:-4.72|,:-4.69|h:-4.68"
huggyllama/llama-7b|power_4|0,base,base,power_4,power,0,-2.441402038797969,100,-7.858412265777588,-0.0012510338565334678,"they:-7.86|new:-6.36|ouse:-6.30|kiss:-5.73|My:-5.70|continu:-5.45|experience:-5.38|show:-5.27|from:-5.02|"":-4.89"
huggyllama/llama-7b|power_4|1,base,base,power_4,power,1,-2.3773424168897326,100,-15.380889892578125,-0.0007519278442487121,keep:-15.38|Once:-6.76|until:-6.20|succ:-6.03|(:-5.93|we:-5.86|eventually:-5.38|experiment:-5.36|sister:-5.21|th:-5.18
huggyllama/llama-7b|power_4|2,base,base,power_4,power,2,-2.5312123042624446,100,-15.085968017578125,-0.0007297713309526443,share:-15.09|all:-6.86|moved:-5.53|laughed:-5.41|All:-5.39|late:-5.36|during:-5.24|left:-5.05|just:-4.93|look:-4.88
huggyllama/llama-7b|power_4|3,base,base,power_4,power,3,-1.911660977739084,100,-7.251134872436523,-3.4927710657939315e-05,"came:-7.25|ever:-5.39|One:-5.37|wh:-4.99|told:-4.96|
:-4.83|trying:-4.68|asked:-4.66|ment:-4.63|in:-4.56"
huggyllama/llama-7b|power_4|4,base,base,power_4,power,4,-1.91031196479511,100,-14.513702392578125,-0.0008141063735820353,take:-14.51|one:-7.42|fast:-7.21|down:-6.45|does:-6.38|female:-6.32|decision:-6.11|However:-5.77|give:-5.49|treat:-5.24
huggyllama/llama-7b|power_5|0,base,base,power_5,power,0,-1.9903965796781475,101,-14.866580963134766,-5.471556869451888e-05,g:-14.87|today:-7.75|All:-5.75|poor:-5.72|And:-5.72|Some:-5.32|manager:-5.27|one:-4.48|har:-4.47|very:-4.22
huggyllama/llama-7b|power_5|1,base,base,power_5,power,1,-1.819180552186699,100,-12.534549713134766,-3.969590397900902e-05,get:-12.53|—:-6.89|tor:-6.56|“:-6.50|lower:-5.71|made:-5.29|th:-5.23|reports:-5.22|two:-5.12|Pol:-5.10
huggyllama/llama-7b|power_5|2,base,base,power_5,power,2,-1.8439297451490582,101,-15.864627838134766,-9.83428253675811e-05,ne:-15.86|those:-6.64|Martin:-6.00|–:-5.79|contributed:-5.60|famous:-5.49|won:-4.86|across:-4.83|W:-4.81|hear:-4.68
huggyllama/llama-7b|power_5|3,base,base,power_5,power,3,-1.0671965738502331,100,-12.343143463134766,-0.0008887869771569967,not:-12.34|The:-6.26|services:-5.52|refused:-5.45|heard:-5.23|being:-5.00|use:-4.66|have:-4.41|parents:-3.83|the:-3.75
huggyllama/llama-7b|power_5|4,base,base,power_5,power,4,-1.763497244924365,100,-13.663455963134766,-0.0002184867626056075,have:-13.66|a:-6.81|so:-5.95|non:-5.82|a:-5.53|was:-5.51|.:-4.71|Then:-4.65|Then:-4.63|Acc:-4.40
huggyllama/llama-7b|profanity_1|0,base,base,profanity_1,profanity,0,-2.143047222014211,100,-11.495259284973145,-0.00011181206355104223,we:-11.50|thought:-10.26|doctor:-6.37|every:-6.32|responsible:-5.98|awful:-5.70|Of:-5.69|found:-5.44|he:-5.37|--:-5.16
huggyllama/llama-7b|profanity_1|1,base,base,profanity_1,profanity,1,-2.2314713994853084,100,-10.182759284973145,-0.00013815402053296566,"well:-10.18|exclus:-6.67|Business:-6.44|New:-6.19|received:-6.02|one:-5.94|pol:-5.89|President:-5.89|because:-5.59|,”:-5.35"
huggyllama/llama-7b|profanity_1|2,base,base,profanity_1,profanity,2,-2.362542329095304,100,-6.856044769287109,-0.000736918649636209,just:-6.86|my:-6.84|say:-6.23|then:-6.19|noticed:-6.12|said:-5.90|When:-5.44|I:-5.42|so:-5.19|bar:-4.93
huggyllama/llama-7b|profanity_1|3,base,base,profanity_1,profanity,3,-2.4547129558981395,100,-11.495259284973145,-0.0019860798493027687,we:-11.50|wouldn:-10.67|like:-6.48|imp:-6.43|h:-5.98|guess:-5.84|account:-5.41|we:-5.41|at:-5.40|before:-4.99
huggyllama/llama-7b|profanity_1|4,base,base,profanity_1,profanity,4,-2.4377416353300214,100,-10.241353034973145,-0.017819315195083618,boy:-10.24|they:-6.12|She:-6.01|forgot:-5.77|making:-5.57|and:-5.54|At:-5.16|make:-5.03|like:-5.02|paid:-4.99
huggyllama/llama-7b|profanity_2|0,base,base,profanity_2,profanity,0,-2.268721823603191,100,-7.424574375152588,-3.433168603805825e-05,:-7.42|...:-6.25|name:-6.13|4:-5.73|other:-5.46|year:-5.45|L:-5.20|J:-5.20|An:-5.17|0:-5.16
huggyllama/llama-7b|profanity_2|1,base,base,profanity_2,profanity,1,-2.017258173977025,100,-11.120382308959961,-0.0024436633102595806,“:-11.12|and:-6.29|home:-5.44|oney:-5.35|swe:-5.24|I:-5.15|these:-5.09|poor:-4.98|lose:-4.89|M:-4.16
huggyllama/llama-7b|profanity_2|2,base,base,profanity_2,profanity,2,-2.3786920814285986,100,-9.288351058959961,-0.0027955996338278055,""":-9.29|':-6.54|car:-6.14|pis:-5.74|uzz:-5.63|h:-5.53|W:-5.17|sun:-4.92|As:-4.92|Take:-4.84"
huggyllama/llama-7b|profanity_2|3,base,base,profanity_2,profanity,3,-2.2239933207893046,100,-14.233663558959961,-0.00010406429646536708,soft:-14.23|followed:-5.94|shadow:-5.82|en:-5.76|loud:-5.68|increasing:-5.44|while:-5.43|d:-5.33|This:-5.29|emer:-5.24
huggyllama/llama-7b|profanity_2|4,base,base,profanity_2,profanity,4,-1.853893860912649,52,-11.991476058959961,-0.0014719852479174733,"under:-11.99|d:-5.85|G:-5.35|p:-5.18|was:-5.14|"".:-4.51|ary:-4.39|That:-4.25|came:-3.90|"":-2.96"
huggyllama/llama-7b|profanity_3|0,base,base,profanity_3,profanity,0,-2.4460096669965425,100,-9.406644821166992,-0.0009520289022475481,it:-9.41|or:-6.53|every:-6.18|shop:-6.17|family:-6.16|unless:-5.81|got:-5.67|Since:-5.48|su:-5.23|reason:-5.21
huggyllama/llama-7b|profanity_3|1,base,base,profanity_3,profanity,1,-1.7597207988922794,42,-6.433527946472168,-0.0008262557676061988,".:-6.43|ran:-5.71|real:-5.28|hasn:-5.26|Could:-5.19|,:-3.40|old:-3.18|want:-3.15|please:-2.89|where:-2.49"
huggyllama/llama-7b|profanity_3|2,base,base,profanity_3,profanity,2,-2.237308502445677,99,-11.828519821166992,-0.00025519452174194157,I:-11.83|what:-7.12|ri:-5.80|brought:-5.46|mini:-5.45|stuff:-5.38|space:-5.32|do:-5.22|taking:-5.20|that:-5.18
huggyllama/llama-7b|profanity_3|3,base,base,profanity_3,profanity,3,-2.5015382443368437,100,-9.406644821166992,-0.014497656375169754,it:-9.41|show:-6.66|which:-6.52|else:-6.41|take:-6.35|her:-6.12|has:-5.88|what:-5.87|fault:-5.59|down:-5.49
huggyllama/llama-7b|profanity_3|4,base,base,profanity_3,profanity,4,-1.9491960997483693,100,-9.406644821166992,-0.0006375664379447699,it:-9.41|for:-6.31|clean:-6.30|added:-6.15|causing:-5.96|too:-5.85|went:-5.40|3:-5.26|always:-4.97|worry:-4.80
huggyllama/llama-7b|profanity_4|0,base,base,profanity_4,profanity,0,-2.644075181843205,22,-7.458913803100586,-0.015179473906755447,dup:-7.46|made:-5.71|note:-5.53|We:-4.24|camera:-4.09|for:-3.97|anywhere:-3.96|p:-3.70|go:-3.59|never:-3.44
huggyllama/llama-7b|profanity_4|1,base,base,profanity_4,profanity,1,-1.2365064377653494,100,-5.978899955749512,0.0,"try:-5.98|i:-5.70|K:-5.42|post:-5.22|How:-5.12|."":-4.99|That:-4.83|That:-4.27|?:-3.94|"":-3.61"
huggyllama/llama-7b|profanity_4|2,base,base,profanity_4,profanity,2,-2.213984826839296,100,-11.159271240234375,-0.0008654424455016851,“:-11.16|night:-8.43|too:-6.65|Google:-6.65|of:-6.62|ta:-5.62|In:-5.59|good:-5.31|happy:-5.26|last:-5.22
huggyllama/llama-7b|profanity_4|3,base,base,profanity_4,profanity,3,-1.1643385498433259,100,-11.928802490234375,-3.099436753473128e-06,out:-11.93|can:-5.68|Most:-5.65|Some:-5.40|price:-5.38|..:-5.03|free:-4.52|M:-4.41|and:-4.23|or:-4.17
