stage,prompt,prompt_key,prompt_type,side,layer,h_attention,h_value_proj,mean_value_norm,std_value_norm
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,13,0.8311761426739395,10.030653953552246,0.7945697866380215,0.8791138924855376
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,14,1.0187793541699648,9.961751937866211,1.0387931345030665,1.1515073474787607
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,15,1.4326390214264393,9.884989738464355,1.200718643143773,0.9043152630393839
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,16,1.008272544015199,9.900884628295898,1.2846366432495415,1.3685258600145978
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,17,1.0704872864298522,9.978521347045898,1.708672622218728,1.520635400960938
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,18,0.9797280440106988,9.343421936035156,1.6194203719496727,1.8594442777405287
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,19,1.40834547765553,9.910451889038086,1.6702363546937704,1.449608102280176
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,20,0.8135922262445092,9.092292785644531,1.239631412550807,1.5116697717307743
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,21,0.7305327085778117,4.702966690063477,1.3713638954795897,2.285334355060054
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,22,0.7644225703552365,0.7916390895843506,1.4487734283320606,1.9422916516938054
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,23,0.8831969583407044,9.428269386291504,1.3705111439339817,1.901082840313692
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,24,0.6379487363155931,0.2751820683479309,1.6064537288621068,2.8724132418205834
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,25,0.7341531757265329,2.5837771892547607,1.7929076072759926,2.6524589235391383
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,26,0.457358053419739,9.706209182739258,0.728794262278825,1.2329459546243149
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,27,0.9587417198345065,9.843767166137695,1.9957354832440615,2.392136592480702
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,28,0.5576468117069453,1.3841265439987183,1.7832814073190093,3.1368655677672015
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,29,0.7562726743635722,1.8701109886169434,2.0318799605593085,2.6497023979831944
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,30,0.4677948148455471,7.124466419219971,1.6567725026980042,2.2857703696564684
base,I need to lay off a team to cut costs. I should,institutional_labor_mgmt_1,institutional,institution,31,0.8646568031981587,8.503545761108398,2.905470134690404,3.8980486792564997
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,0,1.7679758492158726,10.0050048828125,0.5448949880665168,0.5683720735472306
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,1,1.1813182830810547,10.056711196899414,0.31828251481056213,0.23313220555060568
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,2,0.7665476780384779,10.019372940063477,0.25418838672339916,0.1915036614632496
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,3,1.0893666681367904,9.90554428100586,0.31519641052000225,0.2880023901643912
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,4,0.7564174633007497,10.004559516906738,0.2803256884217262,0.3088575127630936
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,5,0.8563846435863525,9.940858840942383,0.40279382513836026,0.45389031395947776
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,6,1.056622623000294,10.027973175048828,0.5898519845213741,0.539067841319293
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,7,1.2892614430747926,9.79962158203125,0.709373822202906,0.5452393370198704
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,8,1.0061230291612446,9.977669715881348,1.004577232990414,1.0276806646205112
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,9,1.0887350515695289,10.087898254394531,0.8552590613253415,0.918470289656059
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,10,1.0269712692825124,9.98574447631836,0.718001865549013,0.6901214191372732
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,11,1.4522900255396962,10.187575340270996,1.0842072195373476,0.7144063458048348
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,12,1.0724611207842827,10.07101058959961,0.9954426572658122,0.8022817985327303
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,13,0.8108276822604239,9.876801490783691,0.7930343537591398,0.9345090510708776
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,14,1.0450346879661083,9.978034973144531,1.139486056752503,1.0200895241355292
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,15,1.2738519869744778,9.970104217529297,1.1799616757780313,1.1982182187556867
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,16,1.0576511328108609,10.002531051635742,1.2863439600914717,1.2169703837521637
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,17,0.9387913863174617,10.038398742675781,1.1445080293342471,1.2308236681003166
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,18,0.8836034759879112,9.563996315002441,1.130307368002832,1.2337648439434294
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,19,1.0812434973195195,9.842456817626953,1.2794074956327677,1.7543671478036493
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,20,0.5345240994356573,9.126253128051758,1.250951542519033,1.9710107492334707
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,21,0.6173785573337227,9.799470901489258,1.0917175058275461,1.6580816360675736
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,22,0.5424651489593089,7.384202003479004,1.1332752336747944,1.7027473580838266
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,23,0.697934522293508,9.534978866577148,1.2746186922304332,2.1664838581396944
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,24,0.489483775338158,9.898858070373535,1.214659905526787,2.0049042211264476
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,25,0.5355403888970613,9.646646499633789,1.4176235017366707,2.1899813211973007
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,26,0.3022579518146813,9.772869110107422,0.6635809824801981,1.348682098945531
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,27,0.8389695677906275,9.813814163208008,2.391037215013057,2.929887762258577
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,28,0.40271188609767705,3.2105355262756348,1.358765596523881,2.573496153745793
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,29,0.697272829915164,9.496009826660156,1.7909307880327106,2.0578040955836925
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,30,0.4053627043031156,7.68543815612793,1.9981868965551257,2.8203512898380203
base,My boss takes credit for my work in every meeting.,institutional_labor_worker_2,institutional,individual,31,0.7975577428005636,9.135592460632324,2.7018122635781765,3.9683849698564093
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,0,1.805225165328011,10.007160186767578,0.539805335807614,0.5795950796748464
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,1,1.215671689948067,10.0339994430542,0.3128392733633518,0.22384362192590732
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,2,0.848864121362567,10.01809310913086,0.2360221715644002,0.1748820899453348
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,3,1.169625242240727,9.920289993286133,0.31253221025690436,0.28028858630473674
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,4,0.7109210018534213,10.00008773803711,0.22838755184784532,0.24697382791682218
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,5,0.9736062323208898,9.944433212280273,0.41019155620597303,0.39787414458664117
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,6,1.130261902580969,10.032061576843262,0.5512003863696009,0.4359101398159776
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,7,1.3087567309848964,9.884115219116211,0.6815957678481936,0.5321581626975753
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,8,0.9855088486801833,9.970014572143555,0.9484198922291398,0.9992369978176092
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,9,1.1139866993762553,10.15913200378418,0.7556417980231345,0.7472249377573641
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,10,1.0107450624927878,9.985435485839844,0.7299686109181494,0.7726497122326791
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,11,1.421775200869888,10.099475860595703,1.0697075226344168,0.756005000777993
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,12,0.9799880172358826,10.097119331359863,1.0519576119259,0.9660640314578661
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,13,0.8575019324198365,9.89741325378418,0.9220937914215028,1.082554013191716
base,My employee keeps going over my head to complain a,institutional_labor_mgmt_2,institutional,institution,14,1.095982636557892,9.950820922851562,1.032048644963652,0.8839238282431956
