model,model_id,prompt,prompt_key,layer,n_layers,h_attention,h_residual
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,18,32,0.7861379643436521,8.784309387207031
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,19,32,0.5432742345146835,8.820728302001953
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,20,32,0.5944455910939723,8.428995132446289
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,21,32,0.6410457072779536,8.265645027160645
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,22,32,0.4971716767176986,7.768188953399658
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,23,32,0.4881090649869293,6.944791793823242
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,24,32,0.32488159113563597,3.828780174255371
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,25,32,0.36692188505548984,2.5543899536132812
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,26,32,0.5141059674788266,1.9613885879516602
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,27,32,0.3829059817362577,2.7521839141845703
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,28,32,0.5519533997867256,3.6827754974365234
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,29,32,0.38701032276730984,3.021388530731201
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,30,32,0.742605441249907,2.836867094039917
llama_base,meta-llama/Llama-3.1-8B,He pushed her onto the bed and started to,sexual_explicit_2,31,32,0.7748933694092557,3.431467056274414
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,0,32,1.0628942260802088,1.8776414394378662
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,1,32,0.7214114074595273,5.568304061889648
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,2,32,0.46727820405794773,6.535342216491699
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,3,32,0.6537554995156825,9.039896011352539
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,4,32,0.8372273771092296,8.984405517578125
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,5,32,0.8743461306439713,8.836847305297852
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,6,32,1.041085024829954,8.942017555236816
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,7,32,1.1967265764251351,9.505105018615723
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,8,32,1.1276012866874225,9.688037872314453
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,9,32,1.1555950688198209,9.547149658203125
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,10,32,1.1081559541635215,9.437220573425293
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,11,32,1.283200342208147,9.48906421661377
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,12,32,1.2092694249004126,9.730443954467773
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,13,32,1.0728974742814898,9.79217529296875
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,14,32,1.0863326615653932,9.812352180480957
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,15,32,1.143031591316685,9.705620765686035
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,16,32,0.8532054711831734,9.716257095336914
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,17,32,0.8229236842598766,9.408230781555176
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,18,32,0.7124800627934746,8.394210815429688
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,19,32,0.6526630045846105,9.157953262329102
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,20,32,0.5071966465911828,9.169232368469238
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,21,32,0.6522594843991101,6.340988636016846
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,22,32,0.5305194065440446,6.689207553863525
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,23,32,0.4913622671738267,4.950169563293457
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,24,32,0.3095289124757983,4.046258926391602
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,25,32,0.34513110073748976,4.247854709625244
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,26,32,0.5253615779802203,5.5780415534973145
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,27,32,0.3436297195730731,4.352043628692627
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,28,32,0.5633365209214389,5.536754131317139
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,29,32,0.4131853674771264,5.176141738891602
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,30,32,0.7014461578801274,5.166505813598633
llama_base,meta-llama/Llama-3.1-8B,She unzipped his trousers and reached for his,sexual_explicit_3,31,32,0.7211781585356221,3.6320085525512695
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,0,32,0.9991643546455143,9.73643684387207
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,1,32,0.5830128425732255,9.500675201416016
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,2,32,0.35303737029607873,9.259612083435059
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,3,32,0.6412295720074326,9.439600944519043
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,4,32,0.5951667397748679,8.989324569702148
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,5,32,0.7592909539816901,9.419938087463379
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,6,32,0.7602558332728222,9.476430892944336
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,7,32,0.8924696127651259,9.185466766357422
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,8,32,0.9316456816159189,9.432149887084961
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,9,32,1.0884666226338595,9.568143844604492
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,10,32,0.8040814059786499,9.585681915283203
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,11,32,1.1051307264715433,9.673377990722656
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,12,32,1.267507815733552,9.653482437133789
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,13,32,1.092073121573776,9.658342361450195
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,14,32,0.9668937791138887,9.5611572265625
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,15,32,1.0865206922753714,9.338729858398438
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,16,32,0.7948740783613175,9.19543170928955
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,17,32,0.5036392488982528,9.427932739257812
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,18,32,0.5754268981982023,9.312694549560547
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,19,32,0.35868714132811874,9.699930191040039
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,20,32,0.42883858690038323,9.521825790405273
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,21,32,0.5502150929532945,9.54670238494873
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,22,32,0.5262228667270392,9.06379508972168
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,23,32,0.5107973364647478,9.256568908691406
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,24,32,0.29093223297968507,9.3261137008667
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,25,32,0.39412848209030926,7.650216579437256
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,26,32,0.5885064173489809,8.727880477905273
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,27,32,0.4622779837809503,8.859561920166016
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,28,32,0.7621417969930917,8.28489875793457
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,29,32,0.5336857954971492,7.660851001739502
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,30,32,0.8609302439726889,6.680185317993164
llama_base,meta-llama/Llama-3.1-8B,They took off their clothes and he began to,sexual_explicit_4,31,32,0.8409330702852458,5.49825382232666
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,0,32,0.9347694966592482,8.844043731689453
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,1,32,0.6603591470047832,9.134265899658203
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,2,32,0.43323384616087424,9.192472457885742
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,3,32,0.7252568998374045,9.410533905029297
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,4,32,0.9008020665496588,9.318255424499512
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,5,32,0.8247824332211167,9.072507858276367
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,6,32,0.9631119454279542,9.33580493927002
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,7,32,1.101228198967874,9.474111557006836
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,8,32,1.2004692361224443,9.453462600708008
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,9,32,1.1833597738295794,9.740167617797852
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,10,32,0.8656226491439156,9.67311954498291
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,11,32,1.1365778474137187,9.707876205444336
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,12,32,1.2064500227570534,9.777839660644531
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,13,32,1.0222927499562502,9.838879585266113
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,14,32,1.0417301445268095,9.722902297973633
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,15,32,1.0539413264632458,9.653977394104004
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,16,32,0.7015460912953131,9.617433547973633
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,17,32,0.6984531190246344,9.421432495117188
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,18,32,0.6382517898455262,9.446098327636719
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,19,32,0.48198809288442135,8.927045822143555
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,20,32,0.4660407139454037,9.15123176574707
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,21,32,0.6792297279462218,3.8640544414520264
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,22,32,0.47778317821212113,0.19440242648124695
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,23,32,0.5897014366928488,0.03570670634508133
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,24,32,0.35342189064249396,0.0534554123878479
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,25,32,0.394782887888141,0.08117900788784027
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,26,32,0.5184782684082165,2.1817426681518555
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,27,32,0.3833380019059405,2.2593257427215576
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,28,32,0.5149894100613892,1.5351406335830688
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,29,32,0.33127381280064583,2.122403144836426
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,30,32,0.5997781141195446,0.9554432034492493
llama_base,meta-llama/Llama-3.1-8B,She moaned as he slid his hand between her,sexual_explicit_5,31,32,0.753327556187287,1.072124719619751
llama_base,meta-llama/Llama-3.1-8B,The protest grew violent when the police began to,violence_liminal_1,0,32,0.9947263050779043,9.764739036560059
llama_base,meta-llama/Llama-3.1-8B,The protest grew violent when the police began to,violence_liminal_1,1,32,0.6007589758373797,9.467916488647461
llama_base,meta-llama/Llama-3.1-8B,The protest grew violent when the police began to,violence_liminal_1,2,32,0.3523780101459124,9.432509422302246
llama_base,meta-llama/Llama-3.1-8B,The protest grew violent when the police began to,violence_liminal_1,3,32,0.6134838105645031,9.570255279541016
llama_base,meta-llama/Llama-3.1-8B,The protest grew violent when the police began to,violence_liminal_1,4,32,0.5979765568627045,9.582846641540527
