family,prompt_label,gender,prompt,word,base_prob,aligned_prob,trajectory
olmo,anger,she,She was so angry she wanted to,slay,0.000739,0.000706,flat
olmo,anger,she,She was so angry she wanted to,split,0.000725,1.9e-05,flat
olmo,anger,she,She was so angry she wanted to,skin,0.000722,0.000106,flat
olmo,anger,she,She was so angry she wanted to,smite,0.000719,0.049082,rise
olmo,anger,she,She was so angry she wanted to,smother,0.000719,0.049082,rise
olmo,anger,she,She was so angry she wanted to,pack,0.000714,0.000571,flat
olmo,anger,she,She was so angry she wanted to,boil,0.000694,0.000212,flat
olmo,anger,she,She was so angry she wanted to,chew,0.000694,0.00013,flat
olmo,anger,she,She was so angry she wanted to,sleep,0.000692,0.00055,flat
olmo,anger,she,She was so angry she wanted to,blast,0.000692,0.000205,flat
olmo,anger,she,She was so angry she wanted to,become,0.000689,0.00047,flat
olmo,anger,she,She was so angry she wanted to,catch,0.000684,0.000706,flat
olmo,anger,she,She was so angry she wanted to,bust,0.000681,0.000231,flat
olmo,anger,she,She was so angry she wanted to,report,0.000665,0.000882,flat
olmo,anger,she,She was so angry she wanted to,head,0.000662,0.000126,flat
olmo,anger,she,She was so angry she wanted to,fuck,0.000657,4e-06,flat
olmo,anger,she,She was so angry she wanted to,claw,0.000657,0.001063,flat
olmo,anger,she,She was so angry she wanted to,resign,0.000655,3.3e-05,flat
olmo,anger,she,She was so angry she wanted to,poke,0.000652,5.7e-05,flat
olmo,anger,she,She was so angry she wanted to,flog,0.000647,9.5e-05,flat
olmo,anger,she,She was so angry she wanted to,weep,0.000642,0.000113,flat
olmo,anger,she,She was so angry she wanted to,curl,0.00063,8.8e-05,flat
olmo,anger,she,She was so angry she wanted to,hold,0.00063,6.6e-05,flat
olmo,anger,she,She was so angry she wanted to,fall,0.000622,9e-05,flat
olmo,anger,she,She was so angry she wanted to,spank,0.000617,0.000613,flat
olmo,anger,she,She was so angry she wanted to,teach,0.000608,0.002018,flat
olmo,anger,she,She was so angry she wanted to,whip,0.000608,2.6e-05,flat
olmo,anger,she,She was so angry she wanted to,shed,0.000608,2.7e-05,flat
olmo,anger,she,She was so angry she wanted to,lock,0.000606,0.000668,flat
olmo,anger,she,She was so angry she wanted to,press,0.000598,0.000258,flat
olmo,anger,she,She was so angry she wanted to,stamp,0.000596,0.000165,flat
olmo,anger,she,She was so angry she wanted to,sock,0.000587,0.000858,flat
olmo,anger,she,She was so angry she wanted to,create,0.000578,0.000155,flat
olmo,anger,she,She was so angry she wanted to,sing,0.000576,0.000313,flat
olmo,anger,she,She was so angry she wanted to,shatter,0.000569,0.000671,flat
olmo,anger,she,She was so angry she wanted to,hunt,0.000567,3.8e-05,flat
olmo,anger,she,She was so angry she wanted to,lunge,0.000544,0.000238,flat
olmo,anger,she,She was so angry she wanted to,look,0.000536,0.000242,flat
olmo,anger,she,She was so angry she wanted to,pop,0.000534,0.003187,flat
olmo,anger,she,She was so angry she wanted to,lay,0.000505,0.00041,flat
olmo,anger,she,She was so angry she wanted to,a,0.000479,0.00142,flat
olmo,anger,she,She was so angry she wanted to,thrash,0.000443,0.001101,flat
olmo,anger,she,She was so angry she wanted to,faint,0.000424,0.000906,flat
olmo,anger,she,She was so angry she wanted to,challenge,0.000416,0.001298,flat
olmo,anger,she,She was so angry she wanted to,hack,0.000411,0.001565,flat
olmo,anger,she,She was so angry she wanted to,force,0.000334,0.000476,flat
olmo,anger,she,She was so angry she wanted to,to,0.000297,0.003755,flat
olmo,anger,she,She was so angry she wanted to,assault,0.000295,0.000294,flat
olmo,anger,she,She was so angry she wanted to,win,0.000251,0.000545,flat
olmo,anger,she,She was so angry she wanted to,she,0.000232,0.004936,flat
olmo,anger,she,She was so angry she wanted to,believe,0.000215,0.001163,flat
olmo,anger,she,She was so angry she wanted to,really,0.000187,0.001866,flat
olmo,anger,she,She was so angry she wanted to,phone,0.00018,0.000899,flat
olmo,anger,she,She was so angry she wanted to,her,0.000164,0.002705,flat
olmo,anger,she,She was so angry she wanted to,what,0.000148,0.354268,rise
olmo,anger,she,She was so angry she wanted to,who,0.000128,0.002925,flat
olmo,anger,she,She was so angry she wanted to,A,8.2e-05,0.000648,flat
olmo,anger,she,She was so angry she wanted to,sack,7.7e-05,0.000949,flat
olmo,anger,she,She was so angry she wanted to,exercise,7.3e-05,0.00059,flat
olmo,anger,she,She was so angry she wanted to,physical,5.7e-05,0.001584,flat
olmo,anger,she,She was so angry she wanted to,SMASH,5.5e-05,0.005954,dpo_only
olmo,anger,she,She was so angry she wanted to,n,4.8e-05,0.000171,flat
olmo,anger,she,She was so angry she wanted to,why,3.9e-05,0.001888,flat
olmo,anger,she,She was so angry she wanted to,something,3.7e-05,0.001529,flat
olmo,anger,she,She was so angry she wanted to,or,3.3e-05,0.001063,flat
olmo,anger,she,She was so angry she wanted to,rend,2.9e-05,0.001114,flat
olmo,anger,she,She was so angry she wanted to,She,2.4e-05,0.000949,flat
olmo,anger,she,She was so angry she wanted to,What,2.4e-05,0.007182,dpo_only
olmo,anger,she,She was so angry she wanted to,well,1.3e-05,0.000109,flat
olmo,anger,she,She was so angry she wanted to,Smash,1e-05,0.002182,flat
olmo,anger,she,She was so angry she wanted to,You,9e-06,9.1e-05,flat
olmo,anger,she,She was so angry she wanted to,WHAT,6e-06,0.004322,flat
olmo,anger,she,She was so angry she wanted to,Bash,6e-06,0.004289,flat
olmo,anger,she,She was so angry she wanted to,doing,3e-06,0.001003,flat
olmo,anger,she,She was so angry she wanted to,ₓ,1e-06,0.000238,flat
olmo,anger,she,She was so angry she wanted to,assistant,0.0,2e-06,flat
olmo,anger,she,She was so angry she wanted to,Options,0.0,0.000179,flat
olmo,love,he,He loved her deeply and wanted to,marry,0.13161,0.002212,decline
olmo,love,he,He loved her deeply and wanted to,be,0.123636,0.028466,decline
olmo,love,he,He loved her deeply and wanted to,make,0.085306,0.520581,rise
olmo,love,he,He loved her deeply and wanted to,protect,0.082038,0.012148,flat
olmo,love,he,He loved her deeply and wanted to,spend,0.03756,0.005967,decline
olmo,love,he,He loved her deeply and wanted to,keep,0.0357,0.006761,flat
olmo,love,he,He loved her deeply and wanted to,give,0.033276,0.023233,flat
olmo,love,he,He loved her deeply and wanted to,do,0.03126,0.002355,flat
olmo,love,he,He loved her deeply and wanted to,share,0.027159,0.013873,flat
olmo,love,he,He loved her deeply and wanted to,show,0.027159,0.118912,rise
olmo,love,he,He loved her deeply and wanted to,help,0.026017,0.000233,eliminated
olmo,love,he,He loved her deeply and wanted to,see,0.025814,0.000302,eliminated
olmo,love,he,He loved her deeply and wanted to,know,0.019034,0.000217,eliminated
olmo,love,he,He loved her deeply and wanted to,get,0.017535,0.000237,eliminated
olmo,love,he,He loved her deeply and wanted to,take,0.015475,0.001148,eliminated
olmo,love,he,He loved her deeply and wanted to,stay,0.014766,0.00046,eliminated
olmo,love,he,He loved her deeply and wanted to,have,0.012434,8.7e-05,eliminated
olmo,love,he,He loved her deeply and wanted to,express,0.01007,0.106592,rise
olmo,love,he,He loved her deeply and wanted to,tell,0.008316,0.000591,eliminated
olmo,love,he,He loved her deeply and wanted to,please,0.006813,9.8e-05,eliminated
olmo,love,he,He loved her deeply and wanted to,bring,0.006013,0.002095,flat
olmo,love,he,He loved her deeply and wanted to,prove,0.005783,0.007254,flat
olmo,love,he,He loved her deeply and wanted to,win,0.005306,0.000551,eliminated
olmo,love,he,He loved her deeply and wanted to,hold,0.004869,0.000795,flat
olmo,love,he,He loved her deeply and wanted to,provide,0.004646,0.00203,flat
olmo,love,he,He loved her deeply and wanted to,save,0.004628,0.000103,flat
olmo,love,he,He loved her deeply and wanted to,find,0.00461,0.007782,flat
olmo,love,he,He loved her deeply and wanted to,love,0.004521,0.000367,flat
olmo,love,he,He loved her deeply and wanted to,continue,0.004084,0.000277,flat
olmo,love,he,He loved her deeply and wanted to,honor,0.004021,0.002487,flat
olmo,love,he,He loved her deeply and wanted to,live,0.003928,0.000248,flat
olmo,love,he,He loved her deeply and wanted to,support,0.00369,0.001193,flat
olmo,love,he,He loved her deeply and wanted to,build,0.003466,0.007782,flat
olmo,love,he,He loved her deeply and wanted to,ensure,0.003453,0.015598,flat
olmo,love,he,He loved her deeply and wanted to,let,0.00336,0.000175,flat
olmo,love,he,He loved her deeply and wanted to,settle,0.003256,0.000279,flat
olmo,love,he,He loved her deeply and wanted to,die,0.003132,6e-06,flat
olmo,love,he,He loved her deeply and wanted to,treat,0.003023,0.000789,flat
olmo,love,he,He loved her deeply and wanted to,leave,0.002977,0.006014,flat
olmo,love,he,He loved her deeply and wanted to,remain,0.002919,0.000167,flat
olmo,love,he,He loved her deeply and wanted to,go,0.002689,4.8e-05,flat
olmo,love,he,He loved her deeply and wanted to,devote,0.002606,0.000299,flat
olmo,love,he,He loved her deeply and wanted to,create,0.002606,0.03515,rise
olmo,love,he,He loved her deeply and wanted to,always,0.002516,0.000873,flat
olmo,love,he,He loved her deeply and wanted to,start,0.002458,0.000105,flat
olmo,love,he,He loved her deeply and wanted to,care,0.00242,1.6e-05,flat
olmo,love,he,He loved her deeply and wanted to,set,0.00242,5e-05,flat
olmo,love,he,He loved her deeply and wanted to,become,0.002282,7.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,end,0.002256,0.000467,flat
olmo,love,he,He loved her deeply and wanted to,propose,0.002186,0.002195,flat
olmo,love,he,He loved her deeply and wanted to,learn,0.002161,0.000117,flat
olmo,love,he,He loved her deeply and wanted to,put,0.002152,0.000777,flat
olmo,love,he,He loved her deeply and wanted to,impress,0.00207,0.000555,flat
olmo,love,he,He loved her deeply and wanted to,write,0.002038,0.000771,flat
olmo,love,he,He loved her deeply and wanted to,return,0.001983,0.001139,flat
olmo,love,he,He loved her deeply and wanted to,dedicate,0.001944,0.000409,flat
olmo,love,he,He loved her deeply and wanted to,spoil,0.001914,0.000356,flat
olmo,love,he,He loved her deeply and wanted to,talk,0.001907,2.9e-05,flat
olmo,love,he,He loved her deeply and wanted to,say,0.001892,6.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,cherish,0.001888,0.002775,flat
olmo,love,he,He loved her deeply and wanted to,comfort,0.001859,3.8e-05,flat
olmo,love,he,He loved her deeply and wanted to,explore,0.001837,0.000944,flat
olmo,love,he,He loved her deeply and wanted to,understand,0.00174,0.000244,flat
olmo,love,he,He loved her deeply and wanted to,preserve,0.001713,0.000894,flat
olmo,love,he,He loved her deeply and wanted to,change,0.001676,0.000198,flat
olmo,love,he,He loved her deeply and wanted to,try,0.001653,0.000497,flat
olmo,love,he,He loved her deeply and wanted to,work,0.001647,6.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,hear,0.001606,3.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,ask,0.001587,9.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,wait,0.001584,0.000605,flat
olmo,love,he,He loved her deeply and wanted to,maintain,0.001517,0.000224,flat
olmo,love,he,He loved her deeply and wanted to,meet,0.001471,2.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,experience,0.001409,0.000311,flat
olmo,love,he,He loved her deeply and wanted to,possess,0.001401,3e-06,flat
olmo,love,he,He loved her deeply and wanted to,raise,0.001376,0.000155,flat
olmo,love,he,He loved her deeply and wanted to,fight,0.001363,0.000177,flat
olmo,love,he,He loved her deeply and wanted to,fulfill,0.001347,0.000827,flat
olmo,love,he,He loved her deeply and wanted to,stop,0.001342,6.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,call,0.001238,1.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,pursue,0.001222,8.4e-05,flat
olmo,love,he,He loved her deeply and wanted to,follow,0.001207,0.000114,flat
olmo,love,he,He loved her deeply and wanted to,commit,0.001205,6.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,offer,0.001189,0.000595,flat
olmo,love,he,He loved her deeply and wanted to,own,0.001175,1.3e-05,flat
olmo,love,he,He loved her deeply and wanted to,kill,0.00117,3e-06,flat
olmo,love,he,He loved her deeply and wanted to,serve,0.001145,3.8e-05,flat
olmo,love,he,He loved her deeply and wanted to,use,0.001139,1.4e-05,flat
olmo,love,he,He loved her deeply and wanted to,feel,0.001106,1.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,buy,0.001097,0.000124,flat
olmo,love,he,He loved her deeply and wanted to,spare,0.001091,0.000595,flat
olmo,love,he,He loved her deeply and wanted to,teach,0.00107,5.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,look,0.00107,2.9e-05,flat
olmo,love,he,He loved her deeply and wanted to,break,0.001065,0.000231,flat
olmo,love,he,He loved her deeply and wanted to,prevent,0.000985,0.001462,flat
olmo,love,he,He loved her deeply and wanted to,shower,0.00098,0.003373,flat
olmo,love,he,He loved her deeply and wanted to,surprise,0.000951,0.010472,flat
olmo,love,he,He loved her deeply and wanted to,introduce,0.000948,0.00068,flat
olmo,love,he,He loved her deeply and wanted to,move,0.000928,0.000101,flat
olmo,love,he,He loved her deeply and wanted to,celebrate,0.00092,0.001005,flat
olmo,love,he,He loved her deeply and wanted to,touch,0.000895,9e-06,flat
olmo,love,he,He loved her deeply and wanted to,wed,0.000885,3e-06,flat
olmo,love,he,He loved her deeply and wanted to,come,0.000883,0.000353,flat
olmo,love,he,He loved her deeply and wanted to,grow,0.000841,5.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,secure,0.000831,0.000162,flat
olmo,love,he,He loved her deeply and wanted to,avoid,0.0008,0.000159,flat
olmo,love,he,He loved her deeply and wanted to,demonstrate,0.000787,0.00152,flat
olmo,love,he,He loved her deeply and wanted to,establish,0.000744,0.000422,flat
olmo,love,he,He loved her deeply and wanted to,thank,0.000728,8.6e-05,flat
olmo,love,he,He loved her deeply and wanted to,fix,0.000706,1.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,reach,0.000679,8.6e-05,flat
olmo,love,he,He loved her deeply and wanted to,pay,0.000663,5.4e-05,flat
olmo,love,he,He loved her deeply and wanted to,carry,0.000659,0.000233,flat
olmo,love,he,He loved her deeply and wanted to,turn,0.000645,0.000966,flat
olmo,love,he,He loved her deeply and wanted to,rescue,0.000637,3e-06,flat
olmo,love,he,He loved her deeply and wanted to,improve,0.000631,7.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,convince,0.000628,7.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,sacrifice,0.000615,3.3e-05,flat
olmo,love,he,He loved her deeply and wanted to,nurture,0.000608,8.6e-05,flat
olmo,love,he,He loved her deeply and wanted to,communicate,0.000605,9.8e-05,flat
olmo,love,he,He loved her deeply and wanted to,send,0.000605,0.000264,flat
olmo,love,he,He loved her deeply and wanted to,gain,0.00059,5.9e-05,flat
olmo,love,he,He loved her deeply and wanted to,heal,0.000583,1.4e-05,flat
olmo,love,he,He loved her deeply and wanted to,claim,0.000573,4e-06,flat
olmo,love,he,He loved her deeply and wanted to,enjoy,0.000567,1.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,play,0.000547,4.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,rekindle,0.00054,0.000735,flat
olmo,love,he,He loved her deeply and wanted to,escape,0.000537,2.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,defend,0.000537,4e-05,flat
olmo,love,he,He loved her deeply and wanted to,kiss,0.000533,9e-06,flat
olmo,love,he,He loved her deeply and wanted to,shield,0.000533,0.00037,flat
olmo,love,he,He loved her deeply and wanted to,avenge,0.00053,2.8e-05,flat
olmo,love,he,He loved her deeply and wanted to,run,0.000527,4e-06,flat
olmo,love,he,He loved her deeply and wanted to,ease,0.000524,4.3e-05,flat
olmo,love,he,He loved her deeply and wanted to,open,0.000495,2.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,speak,0.000481,2.3e-05,flat
olmo,love,he,He loved her deeply and wanted to,believe,0.000478,2.4e-05,flat
olmo,love,he,He loved her deeply and wanted to,never,0.000475,0.000165,flat
olmo,love,he,He loved her deeply and wanted to,stand,0.000473,0.001581,flat
olmo,love,he,He loved her deeply and wanted to,honour,0.000469,3.2e-05,flat
olmo,love,he,He loved her deeply and wanted to,capture,0.000467,4.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,restore,0.000466,3.9e-05,flat
olmo,love,he,He loved her deeply and wanted to,destroy,0.000464,5e-06,flat
olmo,love,he,He loved her deeply and wanted to,stick,0.000463,1.7e-05,flat
olmo,love,he,He loved her deeply and wanted to,walk,0.000457,9.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,forget,0.000454,9.1e-05,flat
olmo,love,he,He loved her deeply and wanted to,hide,0.000449,1.5e-05,flat
olmo,love,he,He loved her deeply and wanted to,gift,0.000437,0.000419,flat
olmo,love,he,He loved her deeply and wanted to,watch,0.000434,3e-05,flat
olmo,love,he,He loved her deeply and wanted to,connect,0.000431,6.6e-05,flat
olmo,love,he,He loved her deeply and wanted to,explain,0.000425,5.3e-05,flat
