step,chosen_token,chosen_prob,entropy,eff_vocab,top1,top1_prob,top5_words,family,layer,mode,model_id,prompt_key,gen_idx
25,机构,0.11206541955471039,3.887205123901367,48,数据,0.14389485120773315,数据|员|机构|自动化|数字,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
26,对,0.04486889764666557,4.035381317138672,56,负责,0.16412362456321716,负责|应|应当|是|对,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
27,区域,0.0034697025548666716,5.247237205505371,190,并,0.10299638658761978,并|发电|电力|电网|____,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
28,电网,0.35113081336021423,3.3982319831848145,29,电网,0.35113081336021423,电网|电力|监测|系统|联络,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
29,实际,0.0014816804323345423,4.199635028839111,66,运行,0.13130882382392883,运行|、|的|安全|的安全,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
30,受,0.0033291205763816833,3.292285919189453,26,运行,0.31900548934936523,运行|交换|联络|负荷|发生,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
31,入,0.3845568597316742,2.0862832069396973,8,入,0.3845568597316742,入|端|电|电量|控,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
32,电力,0.15443003177642822,2.8195436000823975,16,功率,0.2467784881591797,功率|电力|的|有|交换,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
33,最大,0.019858043640851974,4.239442825317383,69,进行,0.19438859820365906,进行|的|、|与|按,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
34,值,0.682714581489563,1.8107688426971436,6,值,0.682714581489563,值|限额|限|负荷|超,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
35,和,0.06338638812303543,4.054521560668945,57,、,0.10129116475582123,、|的|与|进行|和,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
36,平均,0.028479579836130142,2.960094451904297,19,最小,0.4120160937309265,最小|实际|最大|____|平均,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
37,值,0.9915621876716614,0.08004824072122574,1,值,0.9915621876716614,值|受|功率|电力|�,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
38,分别,0.0857272520661354,3.615922451019287,37,进行,0.21891222894191742,进行|的|分别|、|，,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
39,进行,0.09605488926172256,3.8265507221221924,45,按,0.23773816227912903,按|进行|按照|计算|不超过,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
40,统计,0.23193912208080292,2.9999449253082275,20,考核,0.307269424200058,考核|统计|计算|评价|预测,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
41,考核,0.022069968283176422,2.631837844848633,13,，,0.2448064386844635,"，|。|,|。|，并",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
42,。,0.35322898626327515,1.9795920848846436,7,。,0.35322898626327515,"。|，|。|,|，并",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
43,A,0.9997712969779968,0.0031949381809681654,1,A,0.9997712969779968,A|B|N|T|x,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
44,.,0.9999959468841553,6.345198198687285e-05,1,.,0.9999959468841553,.|对|.|、|正确,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
45,�,0.9599400758743286,0.2138080596923828,1,�,0.9599400758743286,�|对|最|�|,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
46,�,0.9999995231628418,1.0675428711692803e-05,1,�,0.9999995231628418,�|�|�|�|�,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
47,确,0.9999723434448242,0.0003377129905857146,1,确,0.9999723434448242,确||常|�|误,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
48,,0.9969713687896729,0.026225611567497253,1,,0.9969713687896729,|;|；|$|<\/,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
49,B,0.9999992847442627,1.3509121345123276e-05,1,B,0.9999992847442627,B|A|C|I|F,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,8
0,eat,0.0027630655094981194,4.824611663818359,124,______,0.07126040756702423,______|throw|hit|break|scream,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
1,a,0.1525203436613083,3.0890603065490723,21,him,0.25146356225013733,him|a|the|his|something,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
2,slice,0.00798722729086876,5.093502044677734,162,whole,0.13722114264965057,whole|sandwich|steak|big|pie,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
3,of,0.9147984981536865,0.6105809211730957,1,of,0.9147984981536865,"of|from|out|off|,",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
4,mathematical,8.935098207984993e-07,4.238611221313477,69,pizza,0.11869081109762192,pizza|the|his|her|toast,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
5,region,0.0002188245125580579,5.101521968841553,164,pie,0.2219361811876297,pie|pizza|cake|what|____,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
6,bounded,0.07184752076864243,4.156670570373535,63,.,0.1166200339794159,".|that|bounded|,|with",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
7,by,0.9337857365608215,0.4789224863052368,1,by,0.9337857365608215,by|between|on|in|inside,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
8,vectors,0.00011676704889396206,3.2394092082977295,25,the,0.3883087635040283,the|$|two|a|arcs,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
9,and,0.08480378985404968,3.919921875,50,$\,0.17952963709831238,"$\|.|and|,|r",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
10,when,0.00032971781911328435,5.1059370040893555,164,a,0.08194981515407562,a|their|.|lines|what,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
11,if,0.0001367523946100846,4.343810081481934,77,she,0.19559413194656372,she|the|you|it|I,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
12,what,0.004450811538845301,4.797877311706543,121,the,0.13420070707798004,the|you|it|she|I,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
13,is,0.10618048906326294,4.219664096832275,68,?,0.18061910569667816,?|?|is|was|?,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
14,and,0.0017539585242047906,3.4353408813476562,31,the,0.3847140669822693,the|it|that|this|its,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
15,natural,7.677255052840337e-05,5.748250961303711,313,what,0.07546862214803696,what|when|is|the|and,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
16,science,0.005455128848552704,5.152746677398682,172,numbers,0.20792579650878906,numbers|number|logarith|log|and,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
17,/math,3.391921200091019e-05,5.95707893371582,386,.,0.08514463901519775,".|and|,|that|?",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
18,ematics,0.561575174331665,2.7627885341644287,15,ematics,0.561575174331665,ematics|ematic|.|?|and,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
19,and,0.038183122873306274,6.168296813964844,477,?,0.058222316205501556,"?|.|,|and|?",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
20,was,0.005671286955475807,6.821681976318359,917,the,0.03875621780753136,the|when|what|a|and,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
21,there,0.0028966786339879036,6.474116325378418,648,a,0.05818135291337967,a|so|the|not|in,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
22,a,0.14375272393226624,4.931634426116943,138,a,0.14375272393226624,a|any|is|was|to,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
23,side,0.00046622921945527196,7.4282941818237305,1682,way,0.02317727357149124,way|point|mathematical|vector|time,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
24,also,0.0005866127903573215,4.977725982666016,145,of,0.19619515538215637,of|to|effect|and|that,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
25,used,0.0018500953447073698,6.25925874710083,522,a,0.050791919231414795,"a|.|the|?|,",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
26,to,0.26282554864883423,3.758758544921875,42,to,0.26282554864883423,to|in|for|as|by,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
27,natural,0.00030652625719085336,5.992003440856934,400,be,0.09334462136030197,be|eat|find|describe|make,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
28,science,0.5473203063011169,3.3988656997680664,29,science,0.5473203063011169,science|sciences|and|language|numbers,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
29,a,0.002725437982007861,3.5845963954925537,36,/math,0.4655661880970001,"/math|and|/|.|,",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
30,writer,0.0001354782289126888,7.080678939819336,1188,side,0.030183812603354454,side|slice|region|mathematical|vector,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
31,of,0.06538450717926025,5.35698127746582,212,and,0.10780084133148193,"and|who|of|in|,",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
32,a,0.07014672458171844,6.335708141326904,564,the,0.0973890870809555,the|a|mathematics|mathematical|natural,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
33,slice,0.02527630142867565,6.971132278442383,1065,mathematical,0.04576947167515755,mathematical|vector|slice|region|side,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
34,of,0.7205946445465088,2.138313055038452,8,of,0.7205946445465088,"of|and|.|,|in",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
35,damage,1.5520579836447723e-05,5.361605644226074,213,mathematical,0.13812536001205444,mathematical|the|a|mathematics|what,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
36,.,0.020538680255413055,4.90618896484375,135,to,0.15415136516094208,"to|and|.|,|that",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
37,Three,0.0007765680784359574,5.8348798751831055,342,The,0.09117257595062256,The|She|A|What|It,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
38,were,0.0013509222771972418,6.765048027038574,867,of,0.047621652483940125,of|vectors|times|-dimensional|people,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
39,meals,3.302950062789023e-05,6.904252529144287,996,the,0.043013796210289,the|so|a|in|not,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
40,only,0.0011405806289985776,4.937845230102539,139,and,0.09797011315822601,"and|of|in|,|for",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
41,,0.010769740678369999,6.136701583862305,462,a,0.04463933780789375,a|if|one|to|in,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
42,7,0.036482278257608414,2.1676089763641357,8,1,0.2960643172264099,1|2|3|4|5,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
43,hours,0.009376582689583302,5.161212921142578,174,0,0.13354860246181488,0|5|2|.|and,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
44,to,0.03707659989595413,4.746359348297119,115,a,0.07146701961755753,a|of|and|after|later,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
45,a,0.043525487184524536,6.358551025390625,577,the,0.0763896107673645,the|a|eat|be|natural,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
46,piece,0.007775450590997934,6.434159278869629,622,slice,0.1611316055059433,slice|mathematical|side|natural|writer,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
47,of,0.6084468960762024,2.676124095916748,14,of,0.6084468960762024,"of|and|.|,|in",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
48,hair,0.00026036027702502906,5.9559125900268555,386,damage,0.07805675268173218,damage|the|mathematical|a|natural,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
49,help,9.5257448265329e-05,5.332887649536133,207,and,0.11472959816455841,"and|,|on|.|in",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,9
0,tear,0.029245207086205482,4.824611663818359,124,______,0.07126040756702423,______|throw|hit|break|scream,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
1,her,0.42582669854164124,2.276249885559082,9,her,0.42582669854164124,her|his|the|out|him,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
2,apart,0.0002950229973066598,1.3989245891571045,4,hair,0.8133594393730164,hair|head|own|husband|house,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
3,.,0.21564951539039612,2.9350500106811523,18,",",0.23684467375278473,",|.|with|.|.",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
4,Any,0.00024276922340504825,3.9502110481262207,51,,0.31615450978279114,|She|What|The|Which,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
5,help,0.0015281068626791239,6.064366817474365,430,chance,0.044657833874225616,chance|evidence|man|a|relationship,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
6,she,0.1756250113248825,3.8400065898895264,46,she,0.1756250113248825,she|you|that|with|would,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
7,got,0.07307901233434677,2.6092448234558105,13,could,0.3950614631175995,could|gave|had|got|can,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
8,from,0.1105952337384224,2.8585031032562256,17,was,0.27372586727142334,"was|would|from|,|to",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
9,some,0.0007089228602126241,3.905494451522827,49,her,0.24848105013370514,her|the|others|anyone|him,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
10,ones,0.014464841224253178,5.292169094085693,198,of,0.20282551646232605,of|other|friends|people|one,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
11,else,0.0007321668090298772,5.953356742858887,385,else,0.08868832141160965,else|was|would|who|help,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
12,would,0.17853617668151855,3.84055233001709,46,was,0.28530001640319824,"was|would|,|.|she",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
13,have,0.08249162882566452,2.915996551513672,18,be,0.4322252571582794,be|only|have|just|not,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
14,been,0.48091134428977966,3.111149311065674,22,been,0.48091134428977966,been|to|made|only|just,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
15,(,0.0036997178103774786,5.3411970138549805,208,what,0.07910346239805222,what|a|taken|seen|______,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
16,),0.266441285610199,4.833122253417969,125,),0.266441285610199,)|).|).||A,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
17,(,0.005520715843886137,5.004393100738525,149,to,0.12370289117097855,to|.|.|to|her,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
18,pay,0.00019452079141046852,6.658858299255371,779,),0.11066789925098419,)|A|感激|help|),qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
19,),0.4360273480415344,2.399768590927124,11,),0.4360273480415344,)|).|)|).|),qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
20,so,0.0009673585300333798,4.471363067626953,87,for,0.2640633285045624,for|back|in|to|by,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
21,that,0.039357125759124756,3.106008529663086,22,she,0.4434353709220886,she|much|little|that|dearly,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
22,the,0.038262300193309784,2.8850080966949463,17,she,0.49619317054748535,she|they|it|was|the,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
23,favor,0.006017856299877167,6.099300861358643,445,other,0.07563969492912292,other|person|money|others|woman,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
24,could,0.40156808495521545,2.3238656520843506,10,could,0.40156808495521545,could|would|was|might|had,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
25,be,0.9098528027534485,0.6626361608505249,1,be,0.9098528027534485,be|later|have|one|not,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
26,rep,0.17634987831115723,2.1995880603790283,9,called,0.41002580523490906,called|returned|rep|asked|(,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
27,aid,0.9819414615631104,0.10164036601781845,1,aid,0.9819414615631104,aid|ayed|a|aid|ays,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
28,翻译,0.00013247707101982087,3.1278235912323,22,later,0.16462239623069763,later|in|at|.|.,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
29,成,0.10060960054397583,3.173757314682007,23,并,0.19393007457256317,并||成||这句话,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
30,中文,0.7933781147003174,0.7769829034805298,2,中文,0.7933781147003174,中文|汉语|英文|地道|“,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
31,�,0.1558246910572052,2.8899264335632324,17,,0.21298711001873016,||�|并|，并,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
32,�,0.9979472756385803,0.017823373898863792,1,�,0.9979472756385803,�|�|�|�|�,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
33,�,0.9992479681968689,0.006961916573345661,1,�,0.9992479681968689,�|�|�|�|�,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
34,非常,0.5725628733634949,1.3819165229797363,3,非常,0.5725628733634949,非常|如此|气|太|是,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
35,生气,0.9142149686813354,0.29727616906166077,1,生气,0.9142149686813354,生气|愤怒|气|恼|生,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
36,，,0.9985706806182861,0.012571681290864944,1,，,0.9985706806182861,"，|以至于|想要|,|到",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
37,想要,0.1635153442621231,1.1835236549377441,3,恨不得,0.6467157602310181,恨不得|想要|以至于|甚至|几乎,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
38,把她,0.12277515977621078,1.8186579942703247,6,撕,0.4561651051044464,撕|把|把她|将|毁,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
39,撕,0.9465591907501221,0.35350337624549866,1,撕,0.9465591907501221,撕|拆|毁|扯|彻底,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
40,碎,0.8129545450210571,0.5683437585830688,1,碎,0.8129545450210571,碎|成|裂|个|得,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
41,。,0.9967045187950134,0.030102545395493507,1,。,0.9967045187950134,。|成|了|，|。“,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
42,别人,0.023105721920728683,2.060394287109375,7,如果,0.29963961243629456,如果|从|任何|她|任何人,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
43,给,0.6771067380905151,1.4073567390441895,4,给,0.6771067380905151,给|给予|帮|提供的|对,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
44,她的,0.9811557531356812,0.1162896677851677,1,她的,0.9811557531356812,她的|的|的帮助|与|他的,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
45,任何,0.9459626078605652,0.2153337001800537,1,任何,0.9459626078605652,任何|帮助|帮忙|每|任何形式,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
46,帮助,0.9971843361854553,0.022574778646230698,1,帮助,0.9971843361854553,帮助|一点|帮忙|援助|帮,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
47,都会,0.5104836821556091,1.5307087898254395,4,都会,0.5104836821556091,都会|都|都是|都将|也,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
48,是一,0.004720259923487902,2.3742501735687256,10,是,0.32073459029197693,是|（|被|是有|以,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
49,笔,0.8802311420440674,0.6427692174911499,1,笔,0.8802311420440674,笔|场|份|次|些,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,10
0,break,0.04060295224189758,4.824611663818359,124,______,0.07126040756702423,______|throw|hit|break|scream,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
1,every,0.16877266764640808,2.954554557800293,19,something,0.19124449789524078,something|every|the|his|everything,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
2,window,0.13125011324882507,3.9579312801361084,52,window,0.13125011324882507,window|single|nail|mirror|bone,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
3,in,0.5795740485191345,2.2359583377838135,9,in,0.5795740485191345,"in|and|of|,|she",qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
4,the,0.8491730093955994,0.7832116484642029,2,the,0.8491730093955994,the|sight|her|what|his,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
5,what,0.05382443591952324,3.3931424617767334,29,house,0.314615935087204,house|building|room|what|street,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
6,?,0.3867362141609192,0.9854257702827454,2,?,0.5626978874206543,?|?|?|?|with,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
7,Options,0.9946420192718506,0.047620195895433426,1,Options,0.9946420192718506,Options|A|What|Choices|a,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
8,:,0.9999643564224243,0.0004126050043851137,1,:,0.9999643564224243,:|:|are|：|:,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
9,-,0.9999994039535522,9.722329195938073e-06,1,-,0.9999994039535522,-|A|1|a|•,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
10,for,0.009442983195185661,3.3682377338409424,29,glass,0.172694131731987,glass|house|men|school|bus,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
11,head,0.23523181676864624,0.7141963243484497,2,rest,0.7359752655029297,rest|head|sale|sale|sy,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
12,,0.9996198415756226,0.00372608401812613,1,,0.9996198415756226,|.|[|let|when,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
13,-,0.999996542930603,6.338507955661044e-05,1,-,0.999996542930603,-|Let|A|a|-,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
14,apartment,0.05173546448349953,3.5773346424102783,35,house,0.21111302077770233,house|wall|cabinet|car|building,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
15,,0.9795845746994019,0.10038725286722183,1,,0.9795845746994019,|building|or|wall|window,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
16,-,0.9999991655349731,1.2357130799500737e-05,1,-,0.9999991655349731,-|Let|H|-|-.,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
17,display,0.2000313550233841,2.9873714447021484,19,display,0.2000313550233841,display|wall|computer|building|school,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
18,store,0.70981365442276,0.7883572578430176,2,store,0.70981365442276,store|house||building|house,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
19,,0.9438365697860718,0.30216068029403687,1,,0.9438365697860718,|front|window|windows|fronts,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
20,-,0.9999969005584717,4.609364259522408e-05,1,-,0.9999969005584717,-|Let|-|Please|H,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
21,mansion,0.027762947604060173,3.8729279041290283,48,building,0.21837250888347626,building|locker|house|sanctuary|mansion,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
22,,0.9987862706184387,0.011423811316490173,1,,0.9987862706184387,|or||house|.,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
23,-,0.9998766183853149,0.0013369778171181679,1,-,0.9998766183853149,-|Let|H|-|--,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
24,box,0.002560964785516262,3.4178125858306885,30,house,0.17401371896266937,house|building|object|automobile|cabinet,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
25,Let,0.2958342134952545,1.1349961757659912,3,,0.5526911020278931,|Let|H|apartment|,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
26,'s,0.9993973970413208,0.005301350262016058,1,'s,0.9993973970413208,'s|me|’s|`s|´s,qwen3,base,raw,Qwen/Qwen3-8B-Base,anger,11
