frame,corpus,next_word,count
wants to,ultrachat,stick,18
want to,ultrachat,mitigate,26
wants to,ultrachat,attend,56
want to,ultrachat,trim,42
want to,ultrachat,worry,153
want to,ultrachat,meditate,147
want to,ultrachat,brew,63
wants to,ultrachat,find,93
want to,ultrachat,disappoint,277
want to,ultrachat,prevent,142
moved to,ultrachat,california,52
decided to,ultrachat,learn,101
want to,ultrachat,freeze,100
wants to,ultrachat,disconnect,3
wanted to,ultrachat,escape,127
want to,ultrachat,integrate,456
want to,ultrachat,disconnect,32
started to,ultrachat,perform,51
chose to,ultrachat,take,108
want to,ultrachat,foster,41
wanted to,ultrachat,increase,175
want to,ultrachat,block,211
want to,ultrachat,unblock,4
want to,ultrachat,schedule,231
want to,ultrachat,sample,134
want to,ultrachat,fit,66
decided to,ultrachat,compromise,23
wants to,ultrachat,transition,18
began to,ultrachat,achieve,44
prepared to,ultrachat,end,8
want to,ultrachat,conduct,176
want to,ultrachat,recreate,28
want to,ultrachat,fight,97
want to,ultrachat,export,334
want to,ultrachat,rank,66
started to,ultrachat,integrate,86
want to,ultrachat,invite,202
began to,ultrachat,set,2846
want to,ultrachat,lie,31
wants to,ultrachat,fully,5
want to,ultrachat,supplement,50
want to,ultrachat,cook,299
wanted to,ultrachat,represent,19
he wanted to,ultrachat,represent,6
chose to,ultrachat,be,84
want to,ultrachat,undertake,48
want to,ultrachat,stretch,41
want to,ultrachat,soften,6
prepared to,ultrachat,anticipate,6
wants to,ultrachat,save,145
want to,ultrachat,deploy,76
moved to,ultrachat,paris,176
want to,ultrachat,remain,294
want to,ultrachat,reiterate,81
want to,ultrachat,shave,3
began to,ultrachat,re,60
began to,ultrachat,conduct,30
decided to,ultrachat,conduct,52
began to,ultrachat,disrupt,9
prepared to,ultrachat,experience,21
want to,ultrachat,refer,99
started to,ultrachat,rely,79
want to,ultrachat,partake,12
decided to,ultrachat,let,148
prepared to,ultrachat,spend,157
prepared to,ultrachat,encounter,42
she wanted to,ultrachat,use,200
he wanted to,ultrachat,use,360
moved to,ultrachat,create,39
want to,ultrachat,reheat,19
want to,ultrachat,reassure,66
want to,ultrachat,layer,16
started to,ultrachat,solidify,4
started to,ultrachat,put,121
decided to,ultrachat,do,431
wanted to,ultrachat,develop,51
wanted to,ultrachat,invite,17
began to,ultrachat,wear,325
began to,ultrachat,rely,265
want to,ultrachat,pitch,21
started to,ultrachat,gravitate,5
want to,ultrachat,examine,46
want to,ultrachat,diversify,31
began to,ultrachat,collect,42
want to,ultrachat,rock,22
want to,ultrachat,nurture,8
began to,ultrachat,influence,154
want to,ultrachat,respond,54
want to,ultrachat,shop,88
prepared to,ultrachat,hear,13
wants to,ultrachat,change,66
wants to,ultrachat,do,255
started to,ultrachat,spoil,17
moved to,ultrachat,mexico,19
want to,ultrachat,cool,36
decided to,ultrachat,give,1024
want to,ultrachat,tie,30
started to,ultrachat,dance,49
decided to,ultrachat,cut,91
want to,ultrachat,knead,10
want to,ultrachat,re,45
want to,ultrachat,analyze,701
wanted to,ultrachat,expand,116
wanted to,ultrachat,understand,126
wants to,ultrachat,measure,15
wanted to,ultrachat,achieve,441
want to,ultrachat,initiate,15
want to,ultrachat,complement,13
prepared to,ultrachat,carry,34
want to,ultrachat,demotivate,3
started to,ultrachat,rise,196
wants to,ultrachat,enhance,35
wants to,ultrachat,showcase,40
want to,ultrachat,venture,53
prepared to,ultrachat,cope,36
want to,ultrachat,plant,199
wants to,ultrachat,compare,15
want to,ultrachat,part,11
want to,ultrachat,specifically,20
wants to,ultrachat,raise,29
want to,ultrachat,compost,88
want to,ultrachat,gather,131
began to,ultrachat,produce,101
started to,ultrachat,release,30
began to,ultrachat,amass,19
prepared to,ultrachat,tackle,156
want to,ultrachat,impart,29
prepared to,ultrachat,yield,6
prepared to,ultrachat,communicate,52
wanted to,ultrachat,preserve,67
want to,ultrachat,involve,62
want to,ultrachat,strike,31
started to,ultrachat,seek,153
want to,ultrachat,narrow,31
began to,ultrachat,respond,50
started to,ultrachat,expand,59
prepared to,ultrachat,shift,16
wanted to,ultrachat,express,306
want to,ultrachat,link,380
want to,ultrachat,factor,32
prepared to,ultrachat,educate,12
prepared to,ultrachat,try,33
wanted to,ultrachat,stay,292
wanted to,ultrachat,say,672
want to,ultrachat,tough,3
chose to,ultrachat,attend,54
wants to,ultrachat,understand,108
wants to,ultrachat,establish,41
decided to,ultrachat,quit,172
want to,ultrachat,boost,108
decided to,ultrachat,settle,33
want to,ultrachat,represent,140
began to,ultrachat,clamp,5
wants to,ultrachat,enjoy,129
began to,ultrachat,spread,896
want to,ultrachat,verify,72
began to,ultrachat,assign,8
started to,ultrachat,establish,35
want to,ultrachat,finish,53
decided to,ultrachat,ban,12
want to,ultrachat,risk,478
started to,ultrachat,pay,208
want to,ultrachat,prep,27
want to,ultrachat,assume,10
began to,ultrachat,flourish,174
decided to,ultrachat,rebuild,31
want to,ultrachat,revoke,24
want to,ultrachat,provoke,28
wants to,ultrachat,communicate,79
wants to,ultrachat,balance,10
began to,ultrachat,pass,37
want to,ultrachat,overlay,3
prepared to,ultrachat,re,15
want to,ultrachat,style,40
began to,ultrachat,pick,350
began to,ultrachat,contract,7
want to,ultrachat,cede,7
want to,ultrachat,celebrate,134
want to,ultrachat,customize,507
chose to,ultrachat,switch,6
wants to,ultrachat,promote,97
want to,ultrachat,dedicate,59
began to,ultrachat,identify,116
want to,ultrachat,split,68
decided to,ultrachat,implement,178
want to,ultrachat,massage,5
want to,ultrachat,project,69
prepared to,ultrachat,accommodate,16
want to,ultrachat,accept,137
prepared to,ultrachat,evacuate,77
want to,ultrachat,streamline,63
wants to,ultrachat,capture,36
want to,ultrachat,suggest,56
wants to,ultrachat,your,4
wants to,ultrachat,wait,6
prepared to,ultrachat,challenge,24
wants to,ultrachat,begin,5
want to,ultrachat,sew,35
wants to,ultrachat,lose,60
wants to,ultrachat,prioritize,42
want to,ultrachat,fade,4
wants to,ultrachat,participate,76
want to,ultrachat,without,4
wants to,ultrachat,present,14
wants to,ultrachat,write,38
want to,ultrachat,dive,104
decided to,ultrachat,introduce,53
wants to,ultrachat,protect,123
decided to,ultrachat,set,282
decided to,ultrachat,undertake,22
began to,ultrachat,provide,45
want to,ultrachat,constantly,15
began to,ultrachat,look,450
want to,ultrachat,also,30
began to,ultrachat,write,369
want to,ultrachat,list,20
decided to,ultrachat,scrap,7
started to,ultrachat,regulate,21
began to,ultrachat,increase,113
want to,ultrachat,extract,615
wants to,ultrachat,use,353
prepared to,ultrachat,bring,25
want to,ultrachat,burn,66
want to,ultrachat,upcycle,16
want to,ultrachat,cast,11
prepared to,ultrachat,tolerate,6
want to,ultrachat,quote,9
moved to,ultrachat,ensure,15
chose to,ultrachat,bike,3
began to,ultrachat,restrict,22
wants to,ultrachat,better,19
wants to,ultrachat,stand,38
want to,ultrachat,exfoliate,15
want to,ultrachat,lick,5
want to,ultrachat,interview,27
chose to,ultrachat,invest,15
wanted to,ultrachat,establish,130
began to,ultrachat,talk,379
wanted to,ultrachat,pursue,464
want to,ultrachat,strengthen,48
prepared to,ultrachat,put,107
want to,ultrachat,borrow,21
wants to,ultrachat,celebrate,18
decided to,ultrachat,change,141
want to,ultrachat,silence,18
want to,ultrachat,approve,7
want to,ultrachat,feature,138
want to,ultrachat,reflect,60
started to,ultrachat,settle,63
want to,ultrachat,publish,118
prepared to,ultrachat,network,10
want to,ultrachat,compromise,149
chose to,ultrachat,shoot,18
wants to,ultrachat,boost,10
began to,ultrachat,share,349
began to,ultrachat,address,86
decided to,ultrachat,try,1080
chose to,ultrachat,depict,43
prepared to,ultrachat,test,5
want to,ultrachat,salvage,4
began to,ultrachat,live,106
began to,ultrachat,more,7
began to,ultrachat,pay,295
want to,ultrachat,eliminate,36
decided to,ultrachat,bring,143
moved to,ultrachat,cities,94
chose to,ultrachat,leave,86
want to,ultrachat,behave,4
started to,ultrachat,teach,40
prepared to,ultrachat,succeed,85
want to,ultrachat,heat,43
want to,ultrachat,validate,92
prepared to,ultrachat,comply,9
began to,ultrachat,thrive,180
want to,ultrachat,inhale,4
wants to,ultrachat,think,8
decided to,ultrachat,purchase,71
want to,ultrachat,master,43
want to,ultrachat,overspend,28
want to,ultrachat,expose,62
began to,ultrachat,soar,19
wants to,ultrachat,maintain,156
chose to,ultrachat,approach,16
want to,ultrachat,exhale,3
want to,ultrachat,impact,12
wants to,ultrachat,target,56
prepared to,ultrachat,defend,222
decided to,ultrachat,incorporate,58
began to,ultrachat,reflect,397
want to,ultrachat,select,325
wants to,ultrachat,rise,6
want to,ultrachat,discover,91
decided to,ultrachat,gether,3
wants to,ultrachat,withdraw,10
began to,ultrachat,improve,503
want to,ultrachat,obtain,76
began to,ultrachat,release,22
began to,ultrachat,have,425
started to,ultrachat,replace,38
wants to,ultrachat,combat,5
wants to,ultrachat,stimulate,12
want to,ultrachat,arrange,78
began to,ultrachat,mature,12
want to,ultrachat,hide,117
want to,ultrachat,loosen,6
want to,ultrachat,click,89
began to,ultrachat,adopt,408
prepared to,ultrachat,start,48
want to,ultrachat,back,83
began to,ultrachat,cultivate,74
want to,ultrachat,jump,85
want to,ultrachat,log,43
wanted to,ultrachat,work,238
want to,ultrachat,delete,918
prepared to,ultrachat,investigate,3
she wanted to,ultrachat,make,390
he wanted to,ultrachat,make,745
began to,ultrachat,filter,22
want to,ultrachat,upskill,18
wanted to,ultrachat,follow,262
prepared to,ultrachat,get,69
want to,ultrachat,expand,216
started to,ultrachat,develop,566
want to,ultrachat,terminate,18
want to,ultrachat,adapt,21
started to,ultrachat,accept,147
wants to,ultrachat,relax,24
wants to,ultrachat,sing,4
want to,ultrachat,donate,152
want to,ultrachat,cause,175
started to,ultrachat,evolve,42
want to,ultrachat,observe,89
prepared to,ultrachat,teach,28
wants to,ultrachat,challenge,22
decided to,ultrachat,stick,81
began to,ultrachat,observe,72
prepared to,ultrachat,minimize,12
wanted to,ultrachat,emphasize,43
prepared to,ultrachat,enforce,22
he wanted to,ultrachat,achieve,143
prepared to,ultrachat,remain,6
want to,ultrachat,decorate,60
started to,ultrachat,wander,49
decided to,ultrachat,address,18
began to,ultrachat,codify,4
began to,ultrachat,push,260
want to,ultrachat,over,16
want to,ultrachat,chill,11
decided to,ultrachat,rework,4
want to,ultrachat,intervene,5
began to,ultrachat,appear,267
prepared to,ultrachat,react,49
wants to,ultrachat,pursue,188
began to,ultrachat,realize,6839
decided to,ultrachat,look,69
decided to,ultrachat,seek,465
started to,ultrachat,have,276
want to,ultrachat,double,95
want to,ultrachat,steal,40
prepared to,ultrachat,refine,4
began to,ultrachat,draw,118
started to,ultrachat,realize,1386
want to,ultrachat,comply,15
want to,ultrachat,generalize,7
wants to,ultrachat,merge,4
wants to,ultrachat,broaden,4
want to,ultrachat,shift,46
want to,ultrachat,seal,11
started to,ultrachat,fade,201
prepared to,ultrachat,resist,3
wants to,ultrachat,lower,5
wants to,ultrachat,intervene,5
want to,ultrachat,animate,140
want to,ultrachat,clip,8
want to,ultrachat,concentrate,12
decided to,ultrachat,focus,331
wants to,ultrachat,meet,56
started to,ultrachat,shape,23
started to,ultrachat,wear,149
wanted to,ultrachat,free,14
decided to,ultrachat,meet,212
moved to,ultrachat,their,30
started to,ultrachat,simmer,3
began to,ultrachat,undergo,41
want to,ultrachat,embroider,12
decided to,ultrachat,wait,38
wanted to,ultrachat,distinguish,6
wants to,ultrachat,adopt,25
wants to,ultrachat,hang,14
prepared to,ultrachat,let,17
prepared to,ultrachat,do,165
want to,ultrachat,surround,18
prepared to,ultrachat,pitch,30
wants to,ultrachat,optimize,19
wanted to,ultrachat,connect,54
want to,ultrachat,reinvest,4
decided to,ultrachat,shift,51
want to,ultrachat,force,36
prepared to,ultrachat,articulate,29
moved to,ultrachat,another,94
began to,ultrachat,ease,55
want to,ultrachat,source,10
started to,ultrachat,promote,77
moved to,ultrachat,los,83
want to,ultrachat,own,92
began to,ultrachat,escalate,90
wanted to,ultrachat,write,190
want to,ultrachat,taste,96
want to,ultrachat,multitask,5
want to,ultrachat,broaden,24
started to,ultrachat,dry,19
want to,ultrachat,trust,43
want to,ultrachat,shadow,10
want to,ultrachat,sleep,53
want to,ultrachat,reevaluate,5
want to,ultrachat,recover,43
want to,ultrachat,pull,26
prepared to,ultrachat,allow,5
want to,ultrachat,fix,49
started to,ultrachat,see,3190
want to,ultrachat,evolve,10
wanted to,ultrachat,tell,308
want to,ultrachat,refresh,35
wanted to,ultrachat,hear,171
started to,ultrachat,educate,29
want to,ultrachat,inform,38
started to,ultrachat,decrease,13
want to,ultrachat,memorize,12
want to,ultrachat,brighten,32
want to,ultrachat,overcome,59
prepared to,ultrachat,pack,6
want to,ultrachat,explain,59
wanted to,ultrachat,offer,174
decided to,ultrachat,fight,97
wanted to,ultrachat,thank,231
prepared to,ultrachat,avoid,23
started to,ultrachat,transform,76
began to,ultrachat,withdraw,250
want to,ultrachat,assign,245
want to,ultrachat,determine,99
wants to,ultrachat,lift,7
want to,ultrachat,unfollow,8
want to,ultrachat,thicken,20
prepared to,ultrachat,mediate,4
want to,ultrachat,trek,9
decided to,ultrachat,create,351
wanted to,ultrachat,improve,182
want to,ultrachat,truly,22
want to,ultrachat,replace,267
decided to,ultrachat,enter,96
prepared to,ultrachat,back,22
began to,ultrachat,transform,199
began to,ultrachat,emphasize,57
wanted to,ultrachat,attract,20
want to,ultrachat,energize,3
wants to,ultrachat,set,21
moved to,ultrachat,new,434
began to,ultrachat,enlist,3
prepared to,ultrachat,repeat,10
want to,ultrachat,distance,7
prepared to,ultrachat,dance,11
wanted to,ultrachat,maximize,9
chose to,ultrachat,prioritize,35
prepared to,ultrachat,purchase,7
decided to,ultrachat,cancel,47
want to,ultrachat,taper,3
prepared to,ultrachat,stay,31
prepared to,ultrachat,dedicate,17
want to,ultrachat,rent,146
moved to,ultrachat,other,79
prepared to,ultrachat,enjoy,43
began to,ultrachat,dominate,77
started to,ultrachat,migrate,15
prepared to,ultrachat,capitalize,3
want to,ultrachat,teach,179
wants to,ultrachat,sell,64
decided to,ultrachat,continue,183
want to,ultrachat,copy,72
wanted to,ultrachat,add,81
started to,ultrachat,raise,26
want to,ultrachat,restrict,111
want to,ultrachat,calculate,674
decided to,ultrachat,become,249
want to,ultrachat,press,27
want to,ultrachat,assess,67
wants to,ultrachat,read,72
wants to,ultrachat,accommodate,4
started to,ultrachat,communicate,114
wanted to,ultrachat,focus,118
wants to,ultrachat,spend,91
prepared to,ultrachat,travel,29
want to,ultrachat,cinch,3
prepared to,ultrachat,your,13
want to,ultrachat,hydrate,12
want to,ultrachat,pass,108
started to,ultrachat,portray,5
want to,ultrachat,temporarily,10
wanted to,ultrachat,capture,217
began to,ultrachat,export,16
began to,ultrachat,run,308
began to,ultrachat,compete,77
decided to,ultrachat,offer,89
wanted to,ultrachat,recover,10
want to,ultrachat,accurately,4
chose to,ultrachat,save,21
want to,ultrachat,unionize,3
want to,ultrachat,weaken,3
started to,ultrachat,challenge,123
started to,ultrachat,critically,3
prepared to,ultrachat,monitor,19
prepared to,ultrachat,fill,11
began to,ultrachat,decriminalize,4
want to,ultrachat,reinforce,43
started to,ultrachat,pursue,76
want to,ultrachat,lean,6
want to,ultrachat,process,68
want to,ultrachat,derive,8
started to,ultrachat,show,225
wants to,ultrachat,connect,43
began to,ultrachat,regulate,39
began to,ultrachat,raise,42
chose to,ultrachat,stay,172
want to,ultrachat,grab,235
started to,ultrachat,read,145
began to,ultrachat,read,337
decided to,ultrachat,keep,595
want to,ultrachat,rest,22
prepared to,ultrachat,find,10
want to,ultrachat,restore,101
want to,ultrachat,a,8
want to,ultrachat,burden,519
wants to,ultrachat,attract,44
wants to,ultrachat,test,20
want to,ultrachat,mimic,12
want to,ultrachat,format,86
decided to,ultrachat,pivot,30
want to,ultrachat,greet,3
wanted to,ultrachat,help,1101
began to,ultrachat,feel,7899
began to,ultrachat,notice,3072
want to,ultrachat,slow,34
want to,ultrachat,lighten,17
want to,ultrachat,breastfeed,6
want to,ultrachat,bike,12
chose to,ultrachat,resist,22
prepared to,ultrachat,respectfully,3
started to,ultrachat,lose,360
want to,ultrachat,disable,67
want to,ultrachat,workout,16
began to,ultrachat,highlight,9
want to,ultrachat,vary,18
began to,ultrachat,wonder,683
want to,ultrachat,propose,13
want to,ultrachat,seem,105
wants to,ultrachat,avoid,96
started to,ultrachat,support,45
began to,ultrachat,return,124
want to,ultrachat,rebuild,35
want to,ultrachat,specify,63
prepared to,ultrachat,implement,14
want to,ultrachat,adhere,10
moved to,ultrachat,regulate,5
began to,ultrachat,recover,343
prepared to,ultrachat,meet,161
wants to,ultrachat,walk,5
wanted to,ultrachat,provide,208
want to,ultrachat,juice,12
want to,ultrachat,transact,3
wanted to,ultrachat,prevent,89
decided to,ultrachat,build,210
moved to,ultrachat,tears,202
want to,ultrachat,garden,6
want to,ultrachat,or,35
want to,ultrachat,operate,56
want to,ultrachat,undo,20
prepared to,ultrachat,troubleshoot,28
want to,ultrachat,purify,10
prepared to,ultrachat,justify,20
wants to,ultrachat,purchase,35
