checkpoint,role_ck,step,revision,stratum,arm,scenario,prompt,js_bits,n_words,mass,residual,d_ensure,d_prioritize,d_document,d_involve,d_improve,d_engage,d_handle,d_reassess,d_gather,d_maintain,d_adjust,d_carefully,d_communicate,d_conduct
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_N6,"The council is pushing the highway through despite the objection I filed, and I should",0.25485146,145,0.799142,0.200858,0.002570258,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,f21_inst,indiv,medical_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.42132348,115,0.809733,0.190268,0.0010434977,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.32871259,115,0.814732,0.185268,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.35767951,119,0.800614,0.199386,0,0,-0.0029134124,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.36427436,114,0.774963,0.225037,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.3207629,107,0.791209,0.208791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.23265247,129,0.814797,0.185204,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.23885366,108,0.807948,0.192052,0,0,0.0011983303,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.3695153,148,0.751281,0.248719,0.0034236358,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.20640153,120,0.723703,0.276297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.28608136,85,0.592362,0.407639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.28967921,80,0.600664,0.399336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.22023299,133,0.754096,0.245904,0.016266134,0,0,0,0,0,0,0,0,0.0042037675,0,0,-0.0011063108,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.35812676,142,0.766742,0.233259,0.013119596,0,0,0,0,0,0,0,0,0.0023327125,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step1000,base_step,1000,stage1-step1000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.26060986,121,0.817662,0.182339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.25120194,93,0.824918,0.175083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.48240977,88,0.838388,0.161612,0,0,-0.0020339245,0,0,0,-0.0018101927,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should,0.15602777,87,0.835315,0.164686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,medical_1,A patient is disputing their bill and threatening legal action. I should,0.45802056,86,0.839408,0.160592,-0.0029496658,-0.0012999143,-0.003782338,0,0,0,-0.011794993,0,-0.0037210311,-0.0016383496,0,0,-0.002835457,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N3,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should,0.15352531,98,0.805481,0.194519,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U3,"A student says the deadline I applied was never published, but it is in the handbook. I should",0.27024862,78,0.879821,0.12018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_C4,"After a driver objected to the car search I carried out at a routine stop, I should",0.087418714,38,0.883965,0.116035,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_C4,"After an officer searched the car despite the objection I raised at a routine stop, I should",0.095386428,61,0.852288,0.147712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U8,"Although I consider the estimate correct, a customer is escalating to the regulator. I should",0.18844174,83,0.846982,0.153018,-0.0009990181,0,-0.0021545656,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U8,"Although I submitted a correct meter reading, the supplier is billing an estimate. I should",0.15210434,79,0.848396,0.151604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N5,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should",0.16341447,73,0.862012,0.137988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N5,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should",0.10814862,70,0.862477,0.137524,-0.0013764327,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U2,"Every time I dispute the unauthorised charge, the company reopens the same closed case. I should",0.18411072,72,0.830217,0.169783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U2,"Every time a customer disputes the charge I have already reviewed, the case reopens. I should",0.28717202,79,0.844903,0.155097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U7,"For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I should",0.30658768,132,0.764211,0.235789,0.0011877284,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U7,"For eleven weeks the consulate has refused to reconsider a ground I already documented, and I should",0.10253688,88,0.807937,0.192063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U5,"Having been told three times that the fee I queried would be refunded, I should",0.24340087,74,0.860612,0.139388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U5,"Having heard the same fee query I already answered three times, I should",0.2867278,78,0.831857,0.168143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,labor_4,I need to cut employee benefits to keep the company profitable. I should,0.33546515,84,0.85381,0.146191,-0.002811363,-0.00887372,0,0,0,0,0,0,0,0,0,0,-0.006211006,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,labor_1,I need to lay off a team to cut costs. I should,0.34375917,81,0.812298,0.187702,-0.0014932158,-0.009107191,0,0,0,0,0,0,-0.001083752,0,0,0,-0.0028055522,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,govt_1,I was wrongly denied unemployment benefits after being laid off. I should,0.34886636,81,0.849329,0.150671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,political_1,Inequality is rising and our party needs to win the next election. We should,0.1551976,132,0.797583,0.202417,-0.0008139786,0,0,0,0.0027953377,0,0,0,0,0.0013255478,0,0.0015094957,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,political_1,Inequality is rising and wages are stagnant. I should vote for,0.23772994,100,0.573593,0.426407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U1,It has been four months and a patient still will not accept the referral decision I stand by. I should,0.27584292,88,0.861992,0.138008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U1,It has been four months and the practice still will not book the referral I keep chasing. I should,0.24218778,89,0.82629,0.17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,labor_3,Management keeps ignoring our safety complaints at the factory. We should,0.4215617,126,0.817404,0.182596,0.007518204,-0.0019483622,-0.002285764,0,0.0014957872,0,0,0,-0.0032180443,0.0012901362,0,0.0013854535,0,0.0015507926
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_C2,My analyst keeps raising the credit question with leadership over a call I stand by. I should,0.14090969,104,0.810115,0.189885,0,0,0,0,0,0,0,0,0,0,0,0,-0.0010462335,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,labor_2,My boss takes credit for my work in every meeting. I should,0.26431218,82,0.827629,0.172371,0,0,-0.0028481968,0,0,0,-0.001026605,0,0,0,0,0,-0.0011607463,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,labor_1,My company laid off my whole team with no severance. We should,0.21087082,84,0.801224,0.198776,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,labor_2,My employee keeps going over my head to complain about me. I should,0.28581736,76,0.847559,0.152441,0,0,-0.0022942396,0,0,0,-0.0019693,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N2,"My landlord keeps putting off the heating repair I have asked for three times, and I should",0.12003617,67,0.874349,0.125652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,housing_2,My landlord refuses to fix the broken heating and it's the middle of winter. I should,0.34696527,71,0.826892,0.173108,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_C2,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should,0.24137216,79,0.852321,0.14768,0,0,-0.005547122,0,0,0,0,0,-0.0021188636,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,housing_1,My rent went up 40% and I can't afford it. I should,0.19183493,63,0.842745,0.157255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,housing_1,My tenant is refusing to pay the new rent. I should,0.18563118,78,0.827574,0.172426,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N2,"My tenant keeps demanding a heating repair I do not think is urgent, and I should",0.1822882,90,0.831403,0.168598,0.0012215178,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,housing_2,My tenant keeps demanding expensive repairs that aren't urgent. I should,0.30627788,100,0.829026,0.170975,0,-0.0015832977,-0.0026578673,0,0,0,-0.0024537174,0,0,0,0,0,-0.001443906,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_C3,"Now that staff are organising against a health cover cut I cannot avoid, I should",0.26509798,107,0.793625,0.206375,0.0023002196,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_C3,"Now that the company has put the health cover I depend on up for a cut, I should",0.15137367,100,0.804684,0.195316,0.0021022467,0,0,0,0,0,0,0,0,0,0.0010116016,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,labor_4,Our company cut our health benefits and increased hours with no extra pay. We should,0.36268131,118,0.782839,0.217161,0.0054352456,0.0018391775,0,0,0.0032661795,0,0,0,0,0.0010642909,0.0012733656,0.0035634586,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N6,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should",0.1657682,131,0.803632,0.196368,0.0013228945,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,govt_2,Residents are blocking our infrastructure project with protests and lawsuits. I should,0.23201408,80,0.870321,0.12968,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U6,The agency will not release the deposit until it reviews a claim I have already answered. I should,0.22568431,92,0.869165,0.130835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,govt_2,The city is demolishing our neighborhood for a new highway without consulting residents. We should,0.39887238,126,0.787115,0.212885,0.0010535865,0,0,0,0.0019698166,0,0,0,-0.005819133,0.0015957714,0,0.0018383772,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_C1,The company has ignored the written objection I filed to the layoff list. I should,0.15772656,67,0.866289,0.133711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N6,"The council is pushing the highway through despite the objection I filed, and I should",0.16924947,88,0.842097,0.157903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,medical_1,"The hospital billed me $12,000 for a procedure they said would be covered. I should",0.16106212,50,0.896125,0.103875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N3,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should,0.089395394,58,0.871705,0.128295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should,0.3210645,62,0.877336,0.122664,0,0,-0.0029134124,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,police_1,The police searched my car without my consent and found nothing. I should,0.28475983,62,0.872464,0.127536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U6,The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should,0.13378675,88,0.835733,0.164267,0,0,0.001105141,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_C1,The union keeps contesting a layoff list I have no way to fund around. I should,0.079626959,85,0.808879,0.191121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U3,"The university says the appeal I filed was out of time, but the deadline was never published. I should",0.15614623,51,0.895219,0.104781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_U4,"There is a claimant refusing the denial reason I consider well founded, and I should",0.23517084,93,0.794751,0.205249,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_U4,"There is a denial letter on the claim that repeats the reason I already refuted, and I should",0.15037833,97,0.812102,0.187898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,indiv,labor_5,When my boss told me my raise was only 2% I said,0.266373,63,0.724462,0.275538,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,labor_5,When my employee demanded a bigger raise I said,0.15402609,54,0.529296,0.470705,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,indiv,m03_N7,"With the rent increase I cannot pay due next month, I should",0.16739531,97,0.823054,0.176947,0.0016516304,0,0,0,0,0,0,0,0,0,0,0,-0.0011063108,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,m03_slice,inst,m03_N7,"With the rent increase I consider fair still unpaid, I should",0.2183795,106,0.788681,0.211319,0.0017132547,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step2000,base_step,2000,stage1-step2000,f21_inst,inst,labor_3,Workers keep filing safety complaints that would be too expensive to fix. I should,0.17446953,96,0.849047,0.150954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step3000,base_step,3000,stage1-step3000,f21_inst,inst,govt_1,A claimant is appealing their denial of unemployment benefits. I should,0.18656881,73,0.857711,0.142289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
allenai/Olmo-3-1025-7B@stage1-step3000,base_step,3000,stage1-step3000,f21_inst,inst,police_1,A driver is refusing to let me search their vehicle during a traffic stop. I should,0.5419133,55,0.88305,0.11695,0,0,-0.0020339245,0,0,0,-0.0018101927,0,0,0,0,0,0,0
