stratum,source,field,n_lineages,median_share,coverage,prenamed
m03_indiv,wordnet,stative,46,0.13392857,0.76923077,False
m03_indiv,wordnet,social,46,0.1510989,0.76923077,False
m03_indiv,wordnet,possession,46,0.16126856,0.76923077,False
m03_indiv,rid,instrumental_behavior:,46,0.25,0.4,False
m03_indiv,norms:valence,positive,46,0.66666667,0.85714286,False
m03_indiv,norms:valence,negative,46,0.14285714,0.85714286,False
m03_indiv,norms:arousal,calm,46,0.52982456,0.85714286,False
m03_indiv,norms:arousal,aroused,46,0.2,0.85714286,False
m03_indiv,norms:dominance,dominant,46,0.6,0.85714286,False
m03_indiv,norms:dominance,submissive,46,0.16666667,0.85714286,False
m03_indiv,norms:concreteness,abstract,46,0.40185185,1,False
m03_indiv,norms:concreteness,neutral,46,0.45454545,1,False
m03_indiv,norms:valence_extremity,moderate,46,0.5,0.85714286,False
m03_indiv,norms:valence_extremity,extreme,46,0.28571429,0.85714286,False
m03_indiv,norms:arousal_extremity,moderate,46,0.46666667,0.85714286,False
m03_indiv,norms:arousal_extremity,extreme,46,0.29558824,0.85714286,False
m03_indiv,norms:dominance_extremity,moderate,46,0.42857143,0.85714286,False
m03_indiv,norms:dominance_extremity,extreme,46,0.33333333,0.85714286,False
m03_indiv,norms:concreteness_extremity,moderate,46,0.38568376,1,False
m03_indiv,norms:concreteness_extremity,flat,46,0.4,1,False
m03_indiv,norms:concreteness_extremity,extreme,46,0.25,1,False
m03_indiv,usas_fine,emotion_and_arousal,46,0.054824561,1,False
m03_indiv,usas_fine,governance_law_and_ethics,46,0.058823529,1,False
m03_indiv,usas_fine,science_technology_and_electronics,46,0.039419306,1,False
m03_indiv,usas_fine,logical_modal_and_discourse_operators,46,0.061580882,1,False
m03_indiv,usas_fine,personal_names,45,0.043478261,1,False
m03_indiv,meta,emotion_affect,46,0.062026515,1,False
m03_indiv,usas,S8,45,0.024390244,1,False
m03_indiv,usas,X8,46,0.027307273,1,False
m03_indiv,usas,E3,46,0.034195402,1,False
m03_indiv,usas,G1.2,42,0.022353249,1,False
m03_indiv,usas,O2,46,0.025986842,1,False
m03_indiv,usas,Y2,46,0.024390244,1,False
m03_indiv,usas,Z5,46,0.034497706,1,False
m03_indiv,usas,A2.1,46,0.033060109,1,False
m03_indiv,usas,M1,46,0.039607843,1,False
m03_indiv,usas,M2,46,0.036375661,1,False
m03_indiv,usas,X2.5,46,0.032258065,1,False
m03_indiv,usas,E4.1,46,0.030776515,1,False
m03_indiv,usas,X2.2,46,0.035887918,1,False
m03_indiv,wordnet,competition,45,0.1,0.76923077,False
m03_indiv,wordnet,communication,46,0.35714286,0.76923077,False
m03_indiv,wordnet,cognition,46,0.2,0.76923077,True
m03_indiv,rid,aggression:,46,0.16666667,0.4,False
m03_indiv,rid,abstraction:,46,0.33333333,0.4,False
m03_indiv,norms:valence,neutral,46,0.3,0.85714286,False
m03_indiv,norms:arousal,neutral,46,0.33333333,0.85714286,False
m03_indiv,norms:dominance,neutral,46,0.31174089,0.85714286,False
m03_indiv,norms:concreteness,concrete,46,0.21269841,1,False
m03_indiv,norms:valence_extremity,flat,46,0.28246753,0.85714286,False
m03_indiv,norms:arousal_extremity,flat,46,0.3,0.85714286,False
m03_indiv,norms:dominance_extremity,flat,46,0.33333333,0.85714286,False
m03_indiv,usas_fine,time_reference_and_tense,45,0.0625,1,False
m03_indiv,usas,T1,42,0.075093411,1,False
m03_indiv,usas,E6,44,0.045643939,1,False
m03_indiv,gi,quantity_degree,45,0.14285714,0.8,False
m03_indiv,wordnet,emotion,46,0.25,0.76923077,False
m03_indiv,usas_fine,language_and_communication,46,0.13284314,1,False
m03_indiv,usas_fine,religion_and_supernatural,46,0.038576007,1,False
m03_indiv,usas_fine,money_and_finance,46,0.03125,1,False
m03_indiv,usas_fine,physical_appearance_and_properties,46,0.041702899,1,False
m03_indiv,usas_fine,people_and_gender,46,0.025641026,1,False
m03_indiv,usas_fine,commerce_work_and_industry,46,0.034195402,1,False
m03_indiv,usas_fine,danger_caution_and_violence,45,0.035714286,1,False
m03_indiv,usas_fine,other_proper_names,46,0.030776515,1,False
m03_indiv,usas_fine,sensory_perception,46,0.040008003,1,False
m03_indiv,usas_fine,suitability_and_utility,46,0.032932171,1,False
m03_indiv,meta,communication_speech,46,0.15642226,1,False
m03_indiv,meta,perception_sensation,46,0.054093567,1,False
m03_indiv,usas,Q2.2,46,0.070812808,1,False
m03_indiv,usas,S1.1.1,46,0.032258065,1,False
m03_indiv,usas,Q1.3,45,0.024390244,1,False
m03_indiv,usas,X7,46,0.041666667,1,False
m03_indiv,usas,S9,46,0.035805861,1,False
m03_indiv,usas,X2.4,46,0.053996724,1,True
m03_indiv,usas,I1.3,44,0.022208672,1,False
m03_indiv,usas,O4.4,46,0.02640842,1,False
m03_indiv,usas,Q1.1,43,0.023809524,1,False
m03_indiv,usas,S2mf,46,0.023255814,1,False
m03_indiv,usas,O3,46,0.025168074,1,False
m03_indiv,usas,Q2.1,46,0.055050505,1,False
m03_indiv,usas,I3.1,45,0.024390244,1,False
m03_indiv,usas,I2.2,46,0.023262106,1,False
m03_indiv,usas,Z3c,46,0.023148888,1,False
m03_indiv,usas,E5,46,0.028571429,1,False
m03_indiv,usas,X3,45,0.055555556,1,False
m03_indiv,usas,G2.1,46,0.030656323,1,False
m03_indiv,usas,A12,46,0.027212144,1,False
m03_indiv,gi,communication_speech,46,0.11621732,0.8,False
m03_indiv,wordnet,change,46,0.12191176,0.76923077,False
m03_indiv,rid,social_behavior:,46,0.47727273,0.4,False
m03_indiv,rid,sensation:touch,46,0.14285714,0.4,False
m03_indiv,rid,sensation:vision,46,0.14285714,0.4,False
m03_indiv,usas_fine,housing_and_buildings,46,0.031498016,1,False
m03_indiv,usas_fine,leisure_hobbies_and_play,46,0.034482759,1,False
m03_indiv,usas,H4,46,0.028903914,1,False
m03_indiv,usas,K5.2,44,0.022359847,1,False
m03_indiv,wordnet,motion,46,0.13484848,0.76923077,False
m03_indiv,usas_fine,evaluation_comparison_and_judgment,46,0.038461538,1,False
m03_indiv,usas_fine,hierarchy_power_and_status,46,0.041241497,1,False
m03_indiv,usas_fine,kinship_and_relationships,46,0.0625,1,False
m03_indiv,usas,A6.1,46,0.027820777,1,False
m03_indiv,usas,A7,46,0.051727413,1,False
m03_indiv,usas,S6,46,0.035401003,1,False
m03_indiv,usas,S7.1,46,0.034941881,1,False
m03_indiv,usas,S3.2,46,0.058823529,1,False
m03_indiv,usas,E1,45,0.0625,1,False
m03_indiv,usas_fine,number_quantity_and_order,46,0.040705338,1,False
m03_indiv,usas_fine,physical_measurement_dimensions,46,0.038650075,1,False
m03_indiv,meta,quantity_degree,46,0.071428571,1,False
m03_indiv,usas,N4,45,0.023532669,1,False
m03_indiv,usas,K5.1,46,0.023315612,1,False
m03_indiv,usas,X3.4,46,0.02116578,1,False
m03_indiv,usas,N3.3,46,0.028373016,1,False
m03_indiv,usas,N5,45,0.032258065,1,False
m03_indiv,usas,A1.5.1,43,0.023268398,1,False
m03_indiv,wordnet,consumption,42,0.0748372,0.76923077,False
m03_indiv,usas_fine,constraint_inclusion_and_exclusion,46,0.039984326,1,False
m03_indiv,usas_fine,ontological_and_categorization,45,0.027799228,1,False
m03_indiv,usas_fine,personality_traits,46,0.029913256,1,False
m03_indiv,usas,S7.3,40,0.025978408,1,False
m03_indiv,usas,N3.2,44,0.022244214,1,False
m03_indiv,usas,N6,44,0.032200461,1,False
m03_indiv,usas,A1.7,44,0.025608237,1,True
m03_indiv,usas,F4,42,0.028271728,1,False
m03_indiv,usas,Z3,41,0.024706458,1,False
m03_indiv,gi,other,46,0.16666667,0.8,False
m03_indiv,wordnet,contact,45,0.095454545,0.76923077,False
m03_indiv,rid,restraint:,44,0.15515873,0.4,False
m03_indiv,usas,A1.8,46,0.028571429,1,False
m03_indiv,usas,O4.2,46,0.023968715,1,False
m03_indiv,usas,S1.1.2,45,0.02173913,1,True
m03_indiv,usas,S1.2.1,41,0.02007226,1,False
m03_indiv,usas,S7.4,46,0.023809524,1,False
m03_indiv,usas,A14,46,0.03154649,1,False
m03_indiv,usas,T3,46,0.028219396,1,False
m03_indiv,usas,T1.3,46,0.028793184,1,False
m03_indiv,usas_fine,body_health_and_consumption,46,0.033333333,1,False
m03_indiv,meta,body_health,46,0.036230117,1,False
m03_indiv,usas,B1,46,0.032332736,1,False
m03_indiv,usas,F1,45,0.022044574,1,False
m03_indiv,usas,O4.5,45,0.062745098,1,False
m03_indiv,gi,emotion_affect,46,0.17424242,0.8,False
m03_indiv,usas_fine,geography_and_places,40,0.028901099,1,False
m03_indiv,usas,X4.1,40,0.029462827,1,False
m03_indiv,usas,A5.1,42,0.036044974,1,False
m03_indiv,usas,C1,45,0.020032051,1,False
m03_indiv,usas,N3,45,0.020833333,1,False
m03_indiv,usas,P1,45,0.021286232,1,False
m03_indiv,usas,F2,45,0.019607843,1,False
m03_indiv,usas,Q1.2,46,0.031129808,1,False
m03_indiv,usas,B3,45,0.020833333,1,False
m03_indiv,usas,I2.1,42,0.022474747,1,False
m03_indiv,wordnet,creation,44,0.075549451,0.76923077,False
m03_indiv,usas,A3,45,0.021749409,1,False
m03_indiv,rid,temporal_references:,46,0.2375,0.4,False
m03_indiv,usas_fine,media_and_entertainment,46,0.031834463,1,False
m03_indiv,usas,K1,42,0.028991597,1,False
m03_indiv,rid,defensive_symbolization:passivity,42,0.125,0.4,False
m03_indiv,usas,K2,46,0.031290473,1,False
m03_indiv,gi,time_aspect,46,0.11875,0.8,False
m03_indiv,usas,A5.4,44,0.023255814,1,False
m03_indiv,usas,X2.6,44,0.038133903,1,False
m03_indiv,usas,I1.2,41,0.025649351,1,False
m03_indiv,usas,I1.1,43,0.031947262,1,False
m03_indiv,usas_fine,degree_intensity_and_emphasis,46,0.0374186,1,False
m03_indiv,rid,anxiety:,42,0.25,0.4,False
m03_indiv,gi,evaluation_modality,46,0.087121212,0.8,False
m03_indiv,usas,H2,44,0.025978408,1,False
m03_indiv,usas,E2,40,0.045809614,1,False
m03_indiv,usas,X5.1,42,0.025336765,1,False
m03_indiv,usas,A13.3,43,0.042424242,1,False
m03_indiv,usas,A5.2,42,0.041666667,1,False
sexual_marked,usas_fine,duration_phase_and_age,46,0.076588952,1,False
sexual_marked,usas_fine,language_and_communication,46,0.1,1,False
sexual_marked,usas_fine,matter_objects_and_handling,46,0.11036036,1,False
sexual_marked,usas_fine,governance_law_and_ethics,46,0.041471631,1,False
sexual_marked,usas_fine,volition_and_capability,46,0.055555556,1,False
sexual_marked,usas_fine,hierarchy_power_and_status,46,0.058823529,1,False
sexual_marked,usas_fine,evaluation_comparison_and_judgment,46,0.035626751,1,False
sexual_marked,usas_fine,emotion_and_arousal,46,0.069990317,1,False
sexual_marked,usas_fine,personality_traits,40,0.038141026,1,False
sexual_marked,usas_fine,physical_measurement_dimensions,45,0.037037037,1,False
sexual_marked,usas_fine,sensory_perception,46,0.065942029,1,False
sexual_marked,usas_fine,inquiry_discovery_and_education,46,0.058874007,1,False
sexual_marked,usas_fine,making_and_causation,46,0.090909091,1,False
sexual_marked,usas_fine,movement_transport_and_location,46,0.071655168,1,False
sexual_marked,usas_fine,core_cognition_and_belief,46,0.041666667,1,False
sexual_marked,usas_fine,body_health_and_consumption,46,0.057189542,1,False
sexual_marked,meta,time_aspect,46,0.08613307,1,False
sexual_marked,meta,communication_speech,46,0.10964912,1,False
sexual_marked,meta,possession_exchange,46,0.086417749,1,False
sexual_marked,meta,evaluation_modality,46,0.087759307,1,False
sexual_marked,meta,cognition_mental,46,0.084371834,1,False
sexual_marked,meta,social_interpersonal,46,0.097065338,1,False
sexual_marked,meta,emotion_affect,46,0.071864111,1,False
sexual_marked,meta,quantity_degree,46,0.076210826,1,False
sexual_marked,meta,perception_sensation,46,0.090240642,1,False
sexual_marked,meta,physical_action,46,0.16666667,1,False
sexual_marked,meta,other,46,0.125,1,False
sexual_marked,usas,T2,46,0.052631579,1,False
sexual_marked,usas,Q2.2,46,0.051378446,1,False
sexual_marked,usas,A9,46,0.064045699,1,False
sexual_marked,usas,S6,45,0.028571429,1,False
sexual_marked,usas,X7,46,0.034076396,1,False
sexual_marked,usas,S7.1,46,0.054804805,1,False
sexual_marked,usas,A5.4,40,0.028225553,1,False
sexual_marked,usas,E6,46,0.03230694,1,False
sexual_marked,usas,X3.3,45,0.033670034,1,False
sexual_marked,usas,X2.4,46,0.038098694,1,True
sexual_marked,usas,A1.1.1,46,0.071428571,1,False
sexual_marked,usas,X8,46,0.033926585,1,False
sexual_marked,usas,G2.1,45,0.029411765,1,False
sexual_marked,usas,M2,46,0.065053763,1,False
sexual_marked,usas,E3,46,0.038490028,1,False
sexual_marked,usas,E5,46,0.03125,1,False
sexual_marked,usas,M1,46,0.052631579,1,False
sexual_marked,usas,Q2.1,46,0.051519964,1,False
sexual_marked,gi,physical_action,46,0.71428571,0.77777778,False
sexual_marked,gi,communication_speech,46,0.16666667,0.77777778,False
sexual_marked,wordnet,change,46,0.1360119,0.8125,False
sexual_marked,wordnet,communication,46,0.21111111,0.8125,False
sexual_marked,wordnet,social,46,0.125,0.8125,False
sexual_marked,wordnet,contact,46,0.31306715,0.8125,False
sexual_marked,wordnet,motion,46,0.18712121,0.8125,False
sexual_marked,rid,instrumental_behavior:,46,0.16666667,0.45454545,False
sexual_marked,rid,aggression:,42,0.16666667,0.45454545,False
sexual_marked,rid,sensation:soft,46,0.2,0.45454545,False
sexual_marked,norms:valence,positive,46,0.5875,0.44722222,False
sexual_marked,norms:valence,neutral,46,0.33333333,0.44722222,False
sexual_marked,norms:valence,negative,46,0.26785714,0.44722222,False
sexual_marked,norms:arousal,calm,46,0.4,0.44722222,False
sexual_marked,norms:arousal,neutral,46,0.33333333,0.44722222,False
sexual_marked,norms:arousal,aroused,46,0.34970238,0.44722222,False
sexual_marked,norms:dominance,dominant,46,0.66666667,0.44722222,False
sexual_marked,norms:dominance,neutral,46,0.25,0.44722222,False
sexual_marked,norms:dominance,submissive,46,0.2609127,0.44722222,False
sexual_marked,norms:concreteness,neutral,46,0.45128564,1,False
sexual_marked,norms:concreteness,abstract,46,0.17786561,1,False
sexual_marked,norms:concreteness,concrete,46,0.4,1,False
sexual_marked,norms:valence_extremity,extreme,46,0.40833333,0.44722222,False
sexual_marked,norms:valence_extremity,flat,46,0.33333333,0.44722222,False
sexual_marked,norms:valence_extremity,moderate,46,0.4,0.44722222,False
sexual_marked,norms:arousal_extremity,extreme,46,0.41428571,0.44722222,False
sexual_marked,norms:arousal_extremity,flat,46,0.33333333,0.44722222,False
sexual_marked,norms:arousal_extremity,moderate,46,0.35355392,0.44722222,False
sexual_marked,norms:dominance_extremity,moderate,46,0.5,0.44722222,False
sexual_marked,norms:dominance_extremity,flat,46,0.25,0.44722222,False
sexual_marked,norms:dominance_extremity,extreme,46,0.34090909,0.44722222,False
sexual_marked,norms:concreteness_extremity,flat,46,0.44375,1,False
sexual_marked,norms:concreteness_extremity,moderate,46,0.375,1,False
sexual_marked,usas_fine,physical_appearance_and_properties,46,0.052649816,1,False
sexual_marked,usas_fine,ontological_and_categorization,45,0.031904762,1,False
sexual_marked,usas_fine,suitability_and_utility,46,0.038268126,1,False
sexual_marked,usas_fine,number_quantity_and_order,46,0.062026515,1,False
sexual_marked,usas_fine,logical_modal_and_discourse_operators,46,0.043930906,1,False
sexual_marked,meta,existence_state,46,0.040032051,1,False
sexual_marked,usas,A2.2,46,0.0328125,1,False
sexual_marked,usas,A3,45,0.026785714,1,False
sexual_marked,usas,X9.2,43,0.027777778,1,False
sexual_marked,usas,X6,42,0.026352339,1,False
sexual_marked,usas,E1,42,0.030790441,1,False
sexual_marked,usas,A12,46,0.035714286,1,False
sexual_marked,usas,N5,46,0.045055138,1,False
sexual_marked,usas,N4,42,0.038744589,1,False
sexual_marked,usas,Z5,42,0.037466844,1,False
sexual_marked,usas,T1.2,40,0.03492128,1,False
sexual_marked,usas,X3,40,0.032808717,1,False
sexual_marked,usas,A10,46,0.03468324,1,False
sexual_marked,gi,social_interpersonal,46,0.13875916,0.77777778,False
sexual_marked,rid,sensation:touch,46,0.17460317,0.45454545,False
sexual_marked,rid,regressive_cognition:concreteness,45,0.14583333,0.45454545,False
sexual_marked,rid,icarian_imagery:descent,46,0.16666667,0.45454545,False
sexual_marked,rid,temporal_references:,43,0.2,0.45454545,False
sexual_marked,rid,social_behavior:,46,0.26461039,0.45454545,False
sexual_marked,norms:concreteness_extremity,extreme,46,0.17914439,1,False
sexual_marked,usas,Q1.1,46,0.04173913,1,False
sexual_marked,usas_fine,kinship_and_relationships,45,0.047619048,1,False
sexual_marked,usas_fine,media_and_entertainment,45,0.035897436,1,False
sexual_marked,usas,M6,45,0.032291667,1,False
sexual_marked,usas,G1.2,43,0.027777778,1,False
sexual_marked,usas,M3,41,0.026315789,1,False
sexual_marked,usas_fine,sociality_reciprocity_and_belonging,46,0.038170009,1,False
sexual_marked,usas_fine,constraint_inclusion_and_exclusion,46,0.039041805,1,False
sexual_marked,usas_fine,commerce_work_and_industry,46,0.035406404,1,False
sexual_marked,usas,S3.2,45,0.042727273,1,False
sexual_marked,usas,X2.1,46,0.03125,1,False
sexual_marked,usas,T1.3,44,0.027402402,1,False
sexual_marked,usas,F4,41,0.025418275,1,False
sexual_marked,usas,M8,41,0.028490028,1,False
sexual_marked,usas,O4.1,43,0.029411765,1,False
sexual_marked,wordnet,possession,46,0.097727273,0.8125,False
sexual_marked,wordnet,stative,46,0.11111111,0.8125,False
sexual_marked,usas_fine,leisure_hobbies_and_play,46,0.04,1,False
sexual_marked,meta,body_health,43,0.043478261,1,False
sexual_marked,usas,X3.4,46,0.049000678,1,False
sexual_marked,usas,I2.2,44,0.030365078,1,False
sexual_marked,usas,K5.1,43,0.031354515,1,False
sexual_marked,usas,C1,45,0.026388889,1,False
sexual_marked,usas,A2.1,45,0.032258065,1,False
sexual_marked,usas,P1,43,0.025320513,1,False
sexual_marked,usas,X2.5,42,0.026208562,1,False
sexual_marked,usas,F1,46,0.039291311,1,False
sexual_marked,usas,F2,40,0.024892901,1,False
sexual_marked,usas,B3,42,0.025160256,1,False
sexual_marked,gi,evaluation_modality,45,0.08496732,0.77777778,False
sexual_marked,wordnet,perception,46,0.12916667,0.8125,False
sexual_marked,rid,sensation:vision,46,0.18975279,0.45454545,False
sexual_marked,usas,E4.1,44,0.04,1,False
sexual_marked,wordnet,body,43,0.11145511,0.8125,False
sexual_marked,rid,positive_affect:,43,0.16666667,0.45454545,False
sexual_marked,usas,S8,46,0.03220943,1,False
sexual_marked,usas,A1.7,46,0.033674569,1,True
sexual_marked,rid,restraint:,45,0.2,0.45454545,False
sexual_marked,usas_fine,biology_and_living_things,43,0.031280547,1,False
sexual_marked,usas,O2,41,0.033908046,1,False
sexual_marked,usas,A8,44,0.033370412,1,False
sexual_marked,usas,O4.4,43,0.034482759,1,False
sexual_marked,usas,O4.2,46,0.036375661,1,False
sexual_marked,rid,defensive_symbolization:random_movement,42,0.14880952,0.45454545,False
