lineage,pair_id,domain,js_unmarked,js_marked,d_js
01-ai/Yi-1.5-9B,r2bpw_049,power,0.048750261,0.058188024,0.0094377626
01-ai/Yi-1.5-9B,r2bpw_050,power,0.020992068,0.02384826,0.0028561923
01-ai/Yi-1.5-9B,r2bpw_051,power,0.085605683,0.059147888,-0.026457795
01-ai/Yi-1.5-9B,r2bpw_052,power,0.041923724,0.038387645,-0.0035360789
01-ai/Yi-1.5-9B,r2bpw_053,power,0.08030768,0.024524654,-0.055783026
01-ai/Yi-1.5-9B,r2bpw_054,power,0.067177253,0.073564305,0.0063870516
01-ai/Yi-1.5-9B,r2bpw_055,power,0.031801412,0.036925332,0.0051239203
01-ai/Yi-1.5-9B,r2bpw_056,power,0.08034862,0.09931866,0.01897004
01-ai/Yi-1.5-9B,r2bpw_057,power,0.034863229,0.034648592,-0.0002146365
01-ai/Yi-1.5-9B,r2bpw_058,power,0.095086963,0.12710727,0.032020309
01-ai/Yi-1.5-9B,r2bpw_059,power,0.034343549,0.039052259,0.0047087095
01-ai/Yi-1.5-9B,r2bpw_060,power,0.038686357,0.048745849,0.010059492
01-ai/Yi-1.5-9B,r2bpw_061,power,0.044742014,0.044809266,6.725231e-05
01-ai/Yi-1.5-9B,r2bpw_062,power,0.065577317,0.041673412,-0.023903905
01-ai/Yi-1.5-9B,r2bpw_063,power,0.03445379,0.039591292,0.005137502
01-ai/Yi-1.5-9B,r2bpw_064,power,0.17434391,0.12357393,-0.050769982
01-ai/Yi-1.5-9B,r2bpw_065,power,0.064028952,0.043376208,-0.020652745
01-ai/Yi-1.5-9B,r2bpw_066,power,0.039503171,0.03475625,-0.004746921
01-ai/Yi-1.5-9B,r2bpw_067,power,0.046270272,0.043801049,-0.002469223
01-ai/Yi-1.5-9B,r2bpw_068,power,0.040173645,0.069460759,0.029287114
01-ai/Yi-1.5-9B,r2bpw_069,power,0.071153647,0.055904242,-0.015249404
01-ai/Yi-1.5-9B,r2bpw_070,power,0.083189716,0.15191186,0.068722147
01-ai/Yi-1.5-9B,r2bpw_071,power,0.020403112,0.037721906,0.017318794
01-ai/Yi-1.5-9B,r2bpw_072,power,0.080609571,0.095916702,0.015307131
01-ai/Yi-1.5-9B,r2bpw_073,power,0.066192489,0.071142046,0.0049495565
01-ai/Yi-1.5-9B,r2bpw_074,power,0.015288773,0.022911946,0.0076231728
01-ai/Yi-1.5-9B,r2bpw_075,power,0.074328718,0.028285906,-0.046042811
01-ai/Yi-1.5-9B,r2bpw_076,power,0.03630107,0.035416944,-0.00088412611
01-ai/Yi-1.5-9B,r2bpw_077,power,0.11616301,0.069646964,-0.046516046
01-ai/Yi-1.5-9B,r2bpw_078,power,0.18521821,0.057746867,-0.12747134
01-ai/Yi-1.5-9B,r2bpw_079,power,0.027454031,0.09599684,0.068542809
01-ai/Yi-1.5-9B,r2bpw_080,power,0.12160139,0.074200667,-0.047400725
01-ai/Yi-1.5-9B,r2bpw_081,power,0.050872267,0.039899984,-0.010972283
01-ai/Yi-1.5-9B,r2bpw_082,power,0.021417634,0.026541308,0.0051236742
01-ai/Yi-1.5-9B,r2bpw_083,power,0.090045177,0.12079848,0.030753304
01-ai/Yi-1.5-9B,r2bpw_084,power,0.047253063,0.055421032,0.0081679692
01-ai/Yi-1.5-9B,r2bpw_085,power,0.030277989,0.076092049,0.045814059
01-ai/Yi-1.5-9B,r2bpw_086,power,0.048039905,0.16450511,0.1164652
01-ai/Yi-1.5-9B,r2bpw_087,power,0.032065802,0.032972854,0.00090705235
01-ai/Yi-1.5-9B,r2bpw_088,power,0.10695617,0.094721185,-0.01223499
01-ai/Yi-1.5-9B,r2bpw_089,power,0.037267932,0.047376602,0.01010867
01-ai/Yi-1.5-9B,r2bpw_090,power,0.021522501,0.018242564,-0.003279937
01-ai/Yi-1.5-9B,r2bpw_091,power,0.062505153,0.047948609,-0.014556544
01-ai/Yi-1.5-9B,r2bpw_092,power,0.054134438,0.058028224,0.0038937853
01-ai/Yi-1.5-9B,r2bpw_093,power,0.039095079,0.040252903,0.0011578241
01-ai/Yi-1.5-9B,r2bpw_094,power,0.11662089,0.045408131,-0.07121276
01-ai/Yi-1.5-9B,r2bpw_095,power,0.031583499,0.046772323,0.015188824
01-ai/Yi-1.5-9B,r2bpw_096,power,0.10364006,0.10207904,-0.0015610158
01-ai/Yi-1.5-9B,r2bpw_097,power,0.036365707,0.06512758,0.028761873
01-ai/Yi-1.5-9B,r2bpw_098,power,0.02836781,0.055999096,0.027631286
01-ai/Yi-1.5-9B,r2bpw_099,power,0.03321561,0.034553091,0.0013374809
01-ai/Yi-1.5-9B,r2bpw_100,power,0.078616002,0.050780525,-0.027835478
01-ai/Yi-1.5-9B,r2bpw_101,power,0.047119816,0.064142623,0.017022808
01-ai/Yi-1.5-9B,r2bpw_102,power,0.068672015,0.071327145,0.0026551307
01-ai/Yi-1.5-9B,r2bpw_103,power,0.035576074,0.037434878,0.0018588043
01-ai/Yi-1.5-9B,r2bpw_104,power,0.060211773,0.087046783,0.02683501
01-ai/Yi-1.5-9B,r2bpw_105,power,0.037026002,0.082004399,0.044978396
01-ai/Yi-1.5-9B,r2bpw_106,power,0.024167121,0.12487246,0.10070534
01-ai/Yi-1.5-9B,r2bpw_107,power,0.053935667,0.071467274,0.017531607
01-ai/Yi-1.5-9B,r2bpw_108,power,0.051654634,0.067681778,0.016027144
01-ai/Yi-1.5-9B,r2bpw_109,power,0.042485451,0.064955972,0.022470521
01-ai/Yi-1.5-9B,r2bpw_110,power,0.040909015,0.026849062,-0.014059953
01-ai/Yi-1.5-9B,r2bpw_111,power,0.028169214,0.037349196,0.0091799816
01-ai/Yi-1.5-9B,r2bpw_112,power,0.071488419,0.18150209,0.11001367
01-ai/Yi-1.5-9B,r2bpw_113,power,0.062498589,0.044758286,-0.017740303
01-ai/Yi-1.5-9B,r2bpw_114,power,0.026820931,0.017789826,-0.0090311048
01-ai/Yi-1.5-9B,r2bpw_115,power,0.13147998,0.094980209,-0.036499768
01-ai/Yi-1.5-9B,r2bpw_116,power,0.041345252,0.065590581,0.02424533
01-ai/Yi-1.5-9B,r2bpw_117,power,0.020836709,0.039824905,0.018988196
01-ai/Yi-1.5-9B,r2bpw_118,power,0.07733537,0.033721402,-0.043613968
01-ai/Yi-1.5-9B,r2bpw_119,power,0.024182388,0.024041133,-0.00014125543
01-ai/Yi-1.5-9B,r2bpw_120,power,0.049003071,0.10401052,0.055007445
01-ai/Yi-1.5-9B,r2bt_001,betrayal,0.052935806,0.059681438,0.0067456322
01-ai/Yi-1.5-9B,r2bt_002,betrayal,0.064977861,0.08436522,0.019387359
01-ai/Yi-1.5-9B,r2bt_005,betrayal,0.059663371,0.087321111,0.02765774
01-ai/Yi-1.5-9B,r2bt_008,betrayal,0.067938196,0.078165868,0.010227672
01-ai/Yi-1.5-9B,r2bt_009,betrayal,0.07940368,0.13356075,0.054157073
01-ai/Yi-1.5-9B,r2bt_010,betrayal,0.075547614,0.04759488,-0.027952734
01-ai/Yi-1.5-9B,r2bt_014,betrayal,0.083217501,0.095695568,0.012478068
01-ai/Yi-1.5-9B,r2bt_015,betrayal,0.066599463,0.096606754,0.030007291
01-ai/Yi-1.5-9B,r2bt_016,betrayal,0.095815426,0.04885058,-0.046964846
01-ai/Yi-1.5-9B,r2bt_017,betrayal,0.063671754,0.085773904,0.02210215
01-ai/Yi-1.5-9B,r2bt_018,betrayal,0.071851216,0.094231563,0.022380347
01-ai/Yi-1.5-9B,r2bt_019,betrayal,0.05894699,0.030710954,-0.028236036
01-ai/Yi-1.5-9B,r2bt_020,betrayal,0.057678226,0.13299826,0.07532003
01-ai/Yi-1.5-9B,r2bt_022,betrayal,0.1994583,0.22116888,0.021710574
01-ai/Yi-1.5-9B,r2bt_023,betrayal,0.087624833,0.060471072,-0.027153761
01-ai/Yi-1.5-9B,r2bt_024,betrayal,0.049742957,0.036182969,-0.013559987
01-ai/Yi-1.5-9B,r2bt_025,betrayal,0.10151341,0.096283893,-0.0052295199
01-ai/Yi-1.5-9B,r2bt_026,betrayal,0.12126307,0.10259042,-0.018672649
01-ai/Yi-1.5-9B,r2bt_027,betrayal,0.090555899,0.069769834,-0.020786066
01-ai/Yi-1.5-9B,r2bt_028,betrayal,0.10844978,0.14844918,0.039999394
01-ai/Yi-1.5-9B,r2bt_029,betrayal,0.11645465,0.10529189,-0.01116276
01-ai/Yi-1.5-9B,r2bt_030,betrayal,0.086426749,0.15037157,0.063944824
01-ai/Yi-1.5-9B,r2bt_031,betrayal,0.075807284,0.066204364,-0.0096029209
01-ai/Yi-1.5-9B,r2bt_033,betrayal,0.11642138,0.054093798,-0.06232758
01-ai/Yi-1.5-9B,r2bt_035,betrayal,0.164723,0.084243898,-0.080479102
01-ai/Yi-1.5-9B,r2bt_036,betrayal,0.05524186,0.051515715,-0.0037261453
01-ai/Yi-1.5-9B,r2bt_037,betrayal,0.074825378,0.085370591,0.010545212
01-ai/Yi-1.5-9B,r2bt_038,betrayal,0.042650921,0.070087561,0.02743664
01-ai/Yi-1.5-9B,r2bt_039,betrayal,0.085888961,0.13359598,0.047707024
01-ai/Yi-1.5-9B,r2bt_041,betrayal,0.064653507,0.12199064,0.057337129
01-ai/Yi-1.5-9B,r2bt_043,betrayal,0.069482818,0.14212927,0.072646456
01-ai/Yi-1.5-9B,r2bt_044,betrayal,0.20337044,0.11214186,-0.091228579
01-ai/Yi-1.5-9B,r2bt_045,betrayal,0.097655789,0.10541918,0.0077633917
01-ai/Yi-1.5-9B,r2bt_046,betrayal,0.098258493,0.081849384,-0.016409109
01-ai/Yi-1.5-9B,r2bt_047,betrayal,0.072210184,0.054608398,-0.017601786
01-ai/Yi-1.5-9B,r2bt_048,betrayal,0.043816392,0.15842282,0.11460643
01-ai/Yi-1.5-9B,r2bt_049,betrayal,0.054930274,0.064556417,0.0096261431
01-ai/Yi-1.5-9B,r2bt_050,betrayal,0.051196554,0.088722315,0.03752576
01-ai/Yi-1.5-9B,r2bt_052,betrayal,0.10410475,0.072662004,-0.031442742
01-ai/Yi-1.5-9B,r2bt_053,betrayal,0.042710387,0.054739002,0.012028615
01-ai/Yi-1.5-9B,r2bt_054,betrayal,0.096722786,0.099102242,0.0023794558
01-ai/Yi-1.5-9B,r2bt_055,betrayal,0.075784017,0.096466646,0.020682629
01-ai/Yi-1.5-9B,r2bt_056,betrayal,0.067302713,0.049284606,-0.018018108
01-ai/Yi-1.5-9B,r2bt_058,betrayal,0.087844882,0.074695394,-0.013149489
01-ai/Yi-1.5-9B,r2bt_059,betrayal,0.068899804,0.089661273,0.020761469
01-ai/Yi-1.5-9B,r2bt_060,betrayal,0.060835798,0.053788094,-0.0070477044
01-ai/Yi-1.5-9B,r2bt_061,betrayal,0.072615408,0.092709864,0.020094456
01-ai/Yi-1.5-9B,r2bt_062,betrayal,0.046776138,0.040066673,-0.0067094647
01-ai/Yi-1.5-9B,r2bt_063,betrayal,0.089727957,0.07530019,-0.014427768
01-ai/Yi-1.5-9B,r2bt_064,betrayal,0.075808665,0.079770751,0.0039620851
01-ai/Yi-1.5-9B,r2bt_065,betrayal,0.077034411,0.063734112,-0.013300299
01-ai/Yi-1.5-9B,r2bt_066,betrayal,0.084761011,0.11862081,0.033859799
01-ai/Yi-1.5-9B,r2bt_067,betrayal,0.073122304,0.0771732,0.004050896
01-ai/Yi-1.5-9B,r2bt_069,betrayal,0.038589577,0.077514386,0.03892481
01-ai/Yi-1.5-9B,r2bt_070,betrayal,0.12599872,0.08428721,-0.041711506
01-ai/Yi-1.5-9B,r2bt_071,betrayal,0.043191155,0.054340284,0.011149129
01-ai/Yi-1.5-9B,r2bt_072,betrayal,0.12937093,0.099312035,-0.03005889
01-ai/Yi-1.5-9B,r2bt_073,betrayal,0.0429779,0.073565094,0.030587194
01-ai/Yi-1.5-9B,r2bt_074,betrayal,0.058661958,0.095407951,0.036745993
01-ai/Yi-1.5-9B,r2bt_075,betrayal,0.072147285,0.16303936,0.090892076
01-ai/Yi-1.5-9B,r2bt_076,betrayal,0.051133605,0.044926295,-0.0062073102
01-ai/Yi-1.5-9B,r2bt_077,betrayal,0.058990422,0.086924432,0.027934009
01-ai/Yi-1.5-9B,r2bt_079,betrayal,0.039525935,0.084351711,0.044825776
01-ai/Yi-1.5-9B,r2bt_080,betrayal,0.03148274,0.090180603,0.058697863
01-ai/Yi-1.5-9B,r2bt_081,betrayal,0.05241386,0.10962103,0.057207174
01-ai/Yi-1.5-9B,r2bt_082,betrayal,0.098960796,0.085867452,-0.013093344
01-ai/Yi-1.5-9B,r2bt_083,betrayal,0.10425338,0.075733061,-0.028520317
01-ai/Yi-1.5-9B,r2bt_085,betrayal,0.027333523,0.077247441,0.049913918
01-ai/Yi-1.5-9B,r2bt_086,betrayal,0.10277952,0.14326773,0.04048821
01-ai/Yi-1.5-9B,r2bt_087,betrayal,0.11383427,0.14633932,0.03250505
01-ai/Yi-1.5-9B,r2bt_088,betrayal,0.10975343,0.044565749,-0.065187678
01-ai/Yi-1.5-9B,r2bt_089,betrayal,0.044827449,0.036727615,-0.008099834
01-ai/Yi-1.5-9B,r2bt_090,betrayal,0.061276566,0.048935295,-0.012341271
01-ai/Yi-1.5-9B,r2bt_091,betrayal,0.058952393,0.080613575,0.021661182
01-ai/Yi-1.5-9B,r2bt_092,betrayal,0.039029913,0.091722198,0.052692285
01-ai/Yi-1.5-9B,r2bt_093,betrayal,0.072452786,0.084782306,0.01232952
01-ai/Yi-1.5-9B,r2bt_094,betrayal,0.064001975,0.054640722,-0.0093612539
01-ai/Yi-1.5-9B,r2bt_095,betrayal,0.11621336,0.11963305,0.0034196856
01-ai/Yi-1.5-9B,r2bt_096,betrayal,0.11494139,0.053812523,-0.061128864
01-ai/Yi-1.5-9B,r2bt_097,betrayal,0.13137712,0.11725644,-0.014120683
01-ai/Yi-1.5-9B,r2bt_098,betrayal,0.07944748,0.099355736,0.019908255
01-ai/Yi-1.5-9B,r2bt_099,betrayal,0.077242723,0.072349022,-0.004893701
01-ai/Yi-1.5-9B,r2bt_100,betrayal,0.078053196,0.063337054,-0.014716142
01-ai/Yi-1.5-9B,r2bt_101,betrayal,0.047807669,0.058673604,0.010865935
01-ai/Yi-1.5-9B,r2bt_102,betrayal,0.044065385,0.052230965,0.0081655795
01-ai/Yi-1.5-9B,r2bt_103,betrayal,0.14456884,0.085090235,-0.059478608
01-ai/Yi-1.5-9B,r2bt_104,betrayal,0.050251442,0.070919661,0.020668218
01-ai/Yi-1.5-9B,r2bt_105,betrayal,0.12804375,0.11912226,-0.0089214913
01-ai/Yi-1.5-9B,r2bt_106,betrayal,0.20087466,0.085237861,-0.1156368
01-ai/Yi-1.5-9B,r2bt_107,betrayal,0.091214532,0.10266018,0.011445646
01-ai/Yi-1.5-9B,r2bt_108,betrayal,0.059982153,0.048093423,-0.01188873
01-ai/Yi-1.5-9B,r2bt_109,betrayal,0.18012624,0.088819934,-0.091306306
01-ai/Yi-1.5-9B,r2bt_111,betrayal,0.077116724,0.13203316,0.054916438
01-ai/Yi-1.5-9B,r2bt_112,betrayal,0.13062652,0.090117525,-0.040508998
01-ai/Yi-1.5-9B,r2bt_113,betrayal,0.071340179,0.056656197,-0.014683982
01-ai/Yi-1.5-9B,r2bt_114,betrayal,0.093408557,0.071106861,-0.022301696
01-ai/Yi-1.5-9B,r2bt_115,betrayal,0.21737417,0.10980954,-0.10756463
01-ai/Yi-1.5-9B,r2bt_116,betrayal,0.068487605,0.054231708,-0.014255896
01-ai/Yi-1.5-9B,r2bt_117,betrayal,0.18894606,0.055979305,-0.13296676
01-ai/Yi-1.5-9B,r2bt_118,betrayal,0.09030894,0.093989669,0.0036807285
01-ai/Yi-1.5-9B,r2bt_119,betrayal,0.12720782,0.10503527,-0.022172544
01-ai/Yi-1.5-9B,r2bt_120,betrayal,0.063624745,0.1001419,0.036517157
01-ai/Yi-1.5-9B,r2ds_001,taboo,0.04705488,0.08205819,0.035003311
01-ai/Yi-1.5-9B,r2ds_002,taboo,0.075385098,0.10193163,0.026546532
01-ai/Yi-1.5-9B,r2ds_003,taboo,0.072249556,0.086075406,0.01382585
01-ai/Yi-1.5-9B,r2ds_004,taboo,0.064637407,0.083108481,0.018471074
01-ai/Yi-1.5-9B,r2ds_005,taboo,0.070729797,0.080942836,0.010213039
01-ai/Yi-1.5-9B,r2ds_006,taboo,0.056778709,0.077253065,0.020474356
01-ai/Yi-1.5-9B,r2ds_007,taboo,0.10725611,0.085130907,-0.022125201
01-ai/Yi-1.5-9B,r2ds_008,taboo,0.060870725,0.12776902,0.066898297
01-ai/Yi-1.5-9B,r2ds_009,taboo,0.083743407,0.071234863,-0.012508545
01-ai/Yi-1.5-9B,r2ds_010,taboo,0.067989924,0.10447684,0.036486912
01-ai/Yi-1.5-9B,r2ds_011,taboo,0.10845773,0.08811957,-0.020338157
01-ai/Yi-1.5-9B,r2ds_012,taboo,0.068383686,0.086900654,0.018516968
01-ai/Yi-1.5-9B,r2ds_013,taboo,0.064320282,0.06826101,0.0039407276
01-ai/Yi-1.5-9B,r2ds_014,taboo,0.10885068,0.14626076,0.037410081
01-ai/Yi-1.5-9B,r2ds_015,taboo,0.093114415,0.057919697,-0.035194718
01-ai/Yi-1.5-9B,r2ds_016,taboo,0.12973868,0.083867499,-0.045871178
01-ai/Yi-1.5-9B,r2ds_017,taboo,0.1094692,0.10507359,-0.0043956131
01-ai/Yi-1.5-9B,r2ds_018,taboo,0.11536565,0.12287325,0.0075075978
01-ai/Yi-1.5-9B,r2ds_019,taboo,0.093882752,0.063670847,-0.030211905
01-ai/Yi-1.5-9B,r2ds_020,taboo,0.11502528,0.068477578,-0.046547701
01-ai/Yi-1.5-9B,r2ds_021,taboo,0.070475478,0.062223937,-0.0082515418
01-ai/Yi-1.5-9B,r2ds_022,taboo,0.078783382,0.06043196,-0.018351421
01-ai/Yi-1.5-9B,r2ds_023,taboo,0.13373121,0.24675828,0.11302707
01-ai/Yi-1.5-9B,r2ds_024,taboo,0.15816633,0.062695068,-0.095471266
01-ai/Yi-1.5-9B,r2ds_025,taboo,0.1243687,0.082269075,-0.04209963
01-ai/Yi-1.5-9B,r2ds_026,taboo,0.11898527,0.7516726,0.63268733
01-ai/Yi-1.5-9B,r2ds_027,taboo,0.16943228,0.077453786,-0.091978499
01-ai/Yi-1.5-9B,r2ds_028,taboo,0.096815031,0.12664512,0.029830093
01-ai/Yi-1.5-9B,r2ds_029,taboo,0.056800583,0.084007433,0.02720685
01-ai/Yi-1.5-9B,r2ds_030,taboo,0.1432971,0.13899863,-0.004298468
01-ai/Yi-1.5-9B,r2ds_031,taboo,0.11321061,0.061033873,-0.052176733
01-ai/Yi-1.5-9B,r2ds_032,taboo,0.09730801,0.077732942,-0.019575067
01-ai/Yi-1.5-9B,r2ds_033,taboo,0.089307038,0.092615696,0.0033086584
01-ai/Yi-1.5-9B,r2ds_034,taboo,0.078614696,0.071635213,-0.006979483
01-ai/Yi-1.5-9B,r2ds_035,taboo,0.064223295,0.053154189,-0.011069107
01-ai/Yi-1.5-9B,r2ds_036,taboo,0.09909819,0.058037201,-0.041060989
01-ai/Yi-1.5-9B,r2ds_037,taboo,0.057018413,0.11677399,0.059755573
01-ai/Yi-1.5-9B,r2ds_038,taboo,0.077445791,0.047501229,-0.029944562
01-ai/Yi-1.5-9B,r2ds_039,taboo,0.098704067,0.10912833,0.010424266
01-ai/Yi-1.5-9B,r2ds_040,taboo,0.1246176,0.17660217,0.051984565
01-ai/Yi-1.5-9B,r2ds_041,taboo,0.17979668,0.070632104,-0.10916458
01-ai/Yi-1.5-9B,r2ds_042,taboo,0.11665849,0.072057852,-0.044600642
01-ai/Yi-1.5-9B,r2ds_043,taboo,0.097451817,0.080761572,-0.016690245
01-ai/Yi-1.5-9B,r2ds_044,taboo,0.14582123,0.10949003,-0.036331193
01-ai/Yi-1.5-9B,r2ds_045,taboo,0.083626705,0.084048375,0.00042167044
01-ai/Yi-1.5-9B,r2ds_046,taboo,0.10394843,0.076824461,-0.027123968
01-ai/Yi-1.5-9B,r2ds_047,taboo,0.13403348,0.10226705,-0.031766436
01-ai/Yi-1.5-9B,r2ds_048,taboo,0.20508748,0.29219937,0.087111893
01-ai/Yi-1.5-9B,r2ds_049,taboo,0.064394445,0.056027941,-0.0083665046
01-ai/Yi-1.5-9B,r2ds_050,taboo,0.16920094,0.10202401,-0.067176925
01-ai/Yi-1.5-9B,r2ds_051,taboo,0.086000645,0.061759066,-0.024241579
01-ai/Yi-1.5-9B,r2ds_052,taboo,0.1411796,0.13815317,-0.0030264306
01-ai/Yi-1.5-9B,r2ds_053,taboo,0.074178933,0.09525354,0.021074606
01-ai/Yi-1.5-9B,r2ds_054,taboo,0.14780033,0.12389057,-0.023909755
01-ai/Yi-1.5-9B,r2ds_055,taboo,0.068531912,0.20097963,0.13244771
01-ai/Yi-1.5-9B,r2ds_056,taboo,0.092284269,0.10522009,0.012935823
01-ai/Yi-1.5-9B,r2ds_057,taboo,0.09998849,0.081256023,-0.018732467
01-ai/Yi-1.5-9B,r2ds_058,taboo,0.10874993,0.079192288,-0.029557643
01-ai/Yi-1.5-9B,r2ds_059,taboo,0.062896799,0.063670946,0.0007741474
01-ai/Yi-1.5-9B,r2ds_060,taboo,0.068036295,0.079827836,0.011791541
01-ai/Yi-1.5-9B,r2ds_061,taboo,0.048333774,0.084958653,0.036624879
01-ai/Yi-1.5-9B,r2ds_062,taboo,0.086796796,0.069270676,-0.017526121
01-ai/Yi-1.5-9B,r2ds_063,taboo,0.131781,0.089081414,-0.042699583
01-ai/Yi-1.5-9B,r2ds_064,taboo,0.073945267,0.086599036,0.012653769
01-ai/Yi-1.5-9B,r2ds_065,taboo,0.0961741,0.058995976,-0.037178124
01-ai/Yi-1.5-9B,r2ds_066,taboo,0.082418558,0.10383665,0.021418094
01-ai/Yi-1.5-9B,r2ds_067,taboo,0.07864245,0.12905529,0.050412838
01-ai/Yi-1.5-9B,r2ds_068,taboo,0.26379084,0.26225024,-0.0015405935
01-ai/Yi-1.5-9B,r2ds_069,taboo,0.096422396,0.11638338,0.019960983
01-ai/Yi-1.5-9B,r2ds_070,taboo,0.27646578,0.28021772,0.0037519447
01-ai/Yi-1.5-9B,r2ds_071,taboo,0.06161053,0.11604842,0.054437888
01-ai/Yi-1.5-9B,r2ds_072,taboo,0.35028004,0.077428038,-0.272852
01-ai/Yi-1.5-9B,r2ds_073,taboo,0.081043885,0.10609759,0.025053705
01-ai/Yi-1.5-9B,r2ds_074,taboo,0.081122128,0.060149017,-0.020973111
01-ai/Yi-1.5-9B,r2ds_075,taboo,0.091483737,0.083144023,-0.008339714
01-ai/Yi-1.5-9B,r2ds_076,taboo,0.055507322,0.11811106,0.062603733
01-ai/Yi-1.5-9B,r2ds_077,taboo,0.045603318,0.056760299,0.011156982
01-ai/Yi-1.5-9B,r2ds_078,taboo,0.045622447,0.033391821,-0.012230626
01-ai/Yi-1.5-9B,r2ds_079,taboo,0.057354307,0.053492378,-0.0038619287
01-ai/Yi-1.5-9B,r2ds_080,taboo,0.056737543,0.10299633,0.046258784
01-ai/Yi-1.5-9B,r2ds_081,taboo,0.10083038,0.073962979,-0.026867403
01-ai/Yi-1.5-9B,r2ds_082,taboo,0.044352314,0.08634974,0.041997426
01-ai/Yi-1.5-9B,r2ds_083,taboo,0.063991227,0.06322027,-0.00077095635
01-ai/Yi-1.5-9B,r2ds_084,taboo,0.10288536,0.12011447,0.017229109
01-ai/Yi-1.5-9B,r2ds_085,taboo,0.10527534,0.12181013,0.016534787
01-ai/Yi-1.5-9B,r2ds_086,taboo,0.080358222,0.071155377,-0.0092028455
01-ai/Yi-1.5-9B,r2ds_087,taboo,0.10962101,0.095063389,-0.01455762
01-ai/Yi-1.5-9B,r2ds_088,taboo,0.090269442,0.078461162,-0.01180828
01-ai/Yi-1.5-9B,r2ds_089,taboo,0.063021157,0.056563872,-0.0064572845
01-ai/Yi-1.5-9B,r2ds_090,taboo,0.11165694,0.14951955,0.037862611
01-ai/Yi-1.5-9B,r2ds_091,taboo,0.066169231,0.086179935,0.020010704
01-ai/Yi-1.5-9B,r2ds_092,taboo,0.10020318,0.10662667,0.0064234903
01-ai/Yi-1.5-9B,r2ds_093,taboo,0.12762206,0.099699945,-0.027922113
01-ai/Yi-1.5-9B,r2ds_094,taboo,0.087796782,0.08714694,-0.00064984208
01-ai/Yi-1.5-9B,r2ds_095,taboo,0.05981657,0.11360531,0.053788738
01-ai/Yi-1.5-9B,r2ds_096,taboo,0.059441307,0.14225765,0.082816343
01-ai/Yi-1.5-9B,r2ds_097,taboo,0.1182099,0.13194506,0.013735159
01-ai/Yi-1.5-9B,r2ds_098,taboo,0.10632441,0.070209062,-0.036115349
01-ai/Yi-1.5-9B,r2ds_099,taboo,0.087721556,0.10550619,0.017784637
01-ai/Yi-1.5-9B,r2ds_100,taboo,0.096993958,0.077169937,-0.019824022
01-ai/Yi-1.5-9B,r2ds_101,taboo,0.053246782,0.056727741,0.0034809598
01-ai/Yi-1.5-9B,r2ds_102,taboo,0.11138758,0.084560951,-0.026826634
01-ai/Yi-1.5-9B,r2ds_103,taboo,0.072347863,0.1370485,0.064700641
01-ai/Yi-1.5-9B,r2ds_104,taboo,0.049841324,0.04975577,-8.5554921e-05
01-ai/Yi-1.5-9B,r2ds_105,taboo,0.044992998,0.07658367,0.031590672
01-ai/Yi-1.5-9B,r2ds_106,taboo,0.096037919,0.085333783,-0.010704136
01-ai/Yi-1.5-9B,r2ds_107,taboo,0.19063285,0.10496655,-0.085666304
01-ai/Yi-1.5-9B,r2ds_108,taboo,0.093773677,0.080234103,-0.013539574
01-ai/Yi-1.5-9B,r2ds_109,taboo,0.085910773,0.059732794,-0.026177979
01-ai/Yi-1.5-9B,r2ds_110,taboo,0.045461728,0.14926142,0.10379969
01-ai/Yi-1.5-9B,r2ds_111,taboo,0.070604998,0.087749717,0.01714472
01-ai/Yi-1.5-9B,r2ds_112,taboo,0.16302889,0.094071828,-0.068957065
01-ai/Yi-1.5-9B,r2ds_113,taboo,0.06197225,0.12561855,0.063646303
01-ai/Yi-1.5-9B,r2ds_114,taboo,0.071317859,0.072841625,0.0015237663
01-ai/Yi-1.5-9B,r2ds_115,taboo,0.13400823,0.074746969,-0.059261265
01-ai/Yi-1.5-9B,r2ds_116,taboo,0.1577503,0.087998674,-0.069751627
01-ai/Yi-1.5-9B,r2ds_117,taboo,0.042932432,0.08335747,0.040425038
01-ai/Yi-1.5-9B,r2ds_118,taboo,0.065941584,0.080466461,0.014524878
01-ai/Yi-1.5-9B,r2ds_119,taboo,0.060027844,0.055404762,-0.0046230817
01-ai/Yi-1.5-9B,r2ds_120,taboo,0.064811083,0.081176064,0.016364982
01-ai/Yi-1.5-9B,r2th_001,property,0.080090652,0.074815425,-0.0052752268
01-ai/Yi-1.5-9B,r2th_002,property,0.1137257,0.12052658,0.0068008722
01-ai/Yi-1.5-9B,r2th_003,property,0.10648174,0.071789436,-0.034692301
01-ai/Yi-1.5-9B,r2th_007,property,0.091761714,0.086439794,-0.0053219195
01-ai/Yi-1.5-9B,r2th_008,property,0.07255501,0.069895826,-0.0026591844
01-ai/Yi-1.5-9B,r2th_009,property,0.094832152,0.057394067,-0.037438084
01-ai/Yi-1.5-9B,r2th_010,property,0.097784854,0.071814055,-0.0259708
01-ai/Yi-1.5-9B,r2th_011,property,0.079237132,0.064940426,-0.014296706
01-ai/Yi-1.5-9B,r2th_013,property,0.090767369,0.051012273,-0.039755096
01-ai/Yi-1.5-9B,r2th_014,property,0.11018239,0.12421225,0.01402986
01-ai/Yi-1.5-9B,r2th_015,property,0.048744576,0.076077065,0.02733249
