model,step,kind,group_x,group_y,layer,sep
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,8,0.302899
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,9,0.306319
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,10,0.309381
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,11,0.307041
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,12,0.307604
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,13,0.307885
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,14,0.309233
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,15,0.310855
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,16,0.310882
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,17,0.311580
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,18,0.312230
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,19,0.312976
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,20,0.313373
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,21,0.314795
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,22,0.312323
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,23,0.309740
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,24,0.309064
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,25,0.308869
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,26,0.308730
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,27,0.307759
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,28,0.306199
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,29,0.306240
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,30,0.305052
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,31,0.305084
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_he,f11_gender_he,32,0.306285
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,1,0.210696
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,2,0.270397
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,3,0.282813
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,4,0.295192
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,5,0.298723
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,6,0.298788
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,7,0.296570
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,8,0.300247
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,9,0.304237
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,10,0.302220
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,11,0.304023
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,12,0.304992
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,13,0.306082
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,14,0.305840
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,15,0.303977
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,16,0.308786
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,17,0.308687
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,18,0.310394
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,19,0.310124
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,20,0.309460
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,21,0.308850
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,22,0.308520
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,23,0.307316
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,24,0.308366
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,25,0.308925
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,26,0.309658
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,27,0.307945
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,28,0.307363
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,29,0.308599
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,30,0.308438
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,31,0.309517
EleutherAI/pythia-6.9b@step0,0,REAL,f11_gender_she,f11_gender_she,32,0.310526
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,1,0.244139
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,2,0.305701
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,3,0.325403
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,4,0.334560
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,5,0.339862
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,6,0.341382
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,7,0.343824
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,8,0.351179
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,9,0.355903
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,10,0.356056
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,11,0.357908
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,12,0.359568
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,13,0.357768
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,14,0.358060
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,15,0.360292
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,16,0.361672
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,17,0.361204
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,18,0.363211
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,19,0.364136
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,20,0.363540
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,21,0.363533
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,22,0.362134
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,23,0.359418
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,24,0.360081
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,25,0.360664
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,26,0.360770
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,27,0.360876
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,28,0.358129
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,29,0.357092
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,30,0.358067
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,31,0.358910
EleutherAI/pythia-6.9b@step0,0,REAL,f11_guilt,f11_guilt,32,0.362785
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,1,0.341735
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,2,0.396546
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,3,0.406151
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,4,0.422312
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,5,0.429511
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,6,0.429533
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,7,0.428413
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,8,0.431130
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,9,0.428634
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,10,0.431371
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,11,0.431414
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,12,0.433802
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,13,0.431123
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,14,0.430700
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,15,0.430392
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,16,0.433236
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,17,0.432324
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,18,0.427564
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,19,0.428078
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,20,0.423805
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,21,0.425719
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,22,0.424513
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,23,0.422198
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,24,0.421351
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,25,0.418003
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,26,0.416238
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,27,0.414904
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,28,0.414540
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,29,0.416842
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,30,0.416940
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,31,0.418014
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy,f11_holy,32,0.419465
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,1,0.251620
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,2,0.291674
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,3,0.307934
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,4,0.323061
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,5,0.329149
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,6,0.327261
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,7,0.326480
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,8,0.329627
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,9,0.330166
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,10,0.332534
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,11,0.330933
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,12,0.332835
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,13,0.333530
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,14,0.334675
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,15,0.335115
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,16,0.336416
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,17,0.339293
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,18,0.337487
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,19,0.338642
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,20,0.334844
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,21,0.338954
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,22,0.339635
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,23,0.340655
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,24,0.339159
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,25,0.337777
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,26,0.336476
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,27,0.336666
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,28,0.334568
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,29,0.336609
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,30,0.337833
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,31,0.338392
EleutherAI/pythia-6.9b@step0,0,REAL,f11_holy_b,f11_holy_b,32,0.338577
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,1,0.209955
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,2,0.284839
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,3,0.308438
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,4,0.331199
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,5,0.342017
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,6,0.355194
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,7,0.365431
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,8,0.369536
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,9,0.375128
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,10,0.378814
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,11,0.384248
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,12,0.386848
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,13,0.390853
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,14,0.390976
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,15,0.392870
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,16,0.398277
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,17,0.402861
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,18,0.403004
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,19,0.407179
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,20,0.410047
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,21,0.410989
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,22,0.409876
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,23,0.411881
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,24,0.414234
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,25,0.413166
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,26,0.414412
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,27,0.415118
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,28,0.415563
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,29,0.413593
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,30,0.415394
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,31,0.418112
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love,f11_love,32,0.418481
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,1,0.201165
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,2,0.263524
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,3,0.283025
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,4,0.307473
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,5,0.324193
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,6,0.333470
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,7,0.340428
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,8,0.351932
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,9,0.359679
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,10,0.363255
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,11,0.367397
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,12,0.371001
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,13,0.373253
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,14,0.376824
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,15,0.382061
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,16,0.383933
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,17,0.387668
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,18,0.387913
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,19,0.393627
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,20,0.394442
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,21,0.397367
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,22,0.398948
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,23,0.399970
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,24,0.399991
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,25,0.399988
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,26,0.399231
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,27,0.401301
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,28,0.398822
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,29,0.403133
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,30,0.404713
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,31,0.407884
EleutherAI/pythia-6.9b@step0,0,REAL,f11_love_he,f11_love_he,32,0.408507
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,1,0.228077
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,2,0.284821
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,3,0.305541
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,4,0.317830
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,5,0.322041
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,6,0.330198
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,7,0.335842
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,8,0.340360
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,9,0.340340
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,10,0.341183
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,11,0.343993
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,12,0.343305
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,13,0.341259
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,14,0.345013
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,15,0.347367
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,16,0.350139
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,17,0.350512
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,18,0.350895
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,19,0.355749
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,20,0.354982
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,21,0.354920
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,22,0.351051
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,23,0.348561
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,24,0.346165
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,25,0.344099
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,26,0.343601
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,27,0.343959
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,28,0.340745
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,29,0.339927
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,30,0.339770
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,31,0.341811
EleutherAI/pythia-6.9b@step0,0,REAL,f11_loyal,f11_loyal,32,0.342017
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,1,0.163950
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,2,0.232055
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,3,0.255087
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,4,0.266549
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,5,0.274339
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,6,0.278315
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,7,0.279266
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,8,0.285724
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,9,0.288356
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,10,0.286129
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,11,0.289326
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,12,0.293029
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,13,0.292580
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,14,0.291471
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,15,0.295613
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,16,0.296521
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,17,0.297148
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,18,0.298602
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,19,0.300085
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,20,0.300497
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,21,0.302103
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,22,0.300100
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,23,0.299890
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,24,0.299240
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,25,0.299056
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,26,0.299196
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,27,0.299838
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,28,0.299029
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,29,0.300448
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,30,0.300471
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,31,0.301957
EleutherAI/pythia-6.9b@step0,0,REAL,f11_parent,f11_parent,32,0.300713
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,0,0.000000
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,1,0.197910
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,2,0.242102
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,3,0.265258
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,4,0.279923
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,5,0.282251
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,6,0.284489
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,7,0.286293
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,8,0.285706
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,9,0.285084
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,10,0.285094
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,11,0.287744
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,12,0.288641
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,13,0.286828
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,14,0.285153
EleutherAI/pythia-6.9b@step0,0,REAL,f11_sensation,f11_sensation,15,0.283425
