model,step,group,layer,n_layers,pole_sep
EleutherAI/pythia-6.9b@step0,0,f11_guilt,14,33,0.358060
EleutherAI/pythia-6.9b@step0,0,f11_guilt,15,33,0.360292
EleutherAI/pythia-6.9b@step0,0,f11_guilt,16,33,0.361672
EleutherAI/pythia-6.9b@step0,0,f11_guilt,17,33,0.361204
EleutherAI/pythia-6.9b@step0,0,f11_guilt,18,33,0.363211
EleutherAI/pythia-6.9b@step0,0,f11_guilt,19,33,0.364136
EleutherAI/pythia-6.9b@step0,0,f11_guilt,20,33,0.363540
EleutherAI/pythia-6.9b@step0,0,f11_guilt,21,33,0.363533
EleutherAI/pythia-6.9b@step0,0,f11_guilt,22,33,0.362134
EleutherAI/pythia-6.9b@step0,0,f11_guilt,23,33,0.359418
EleutherAI/pythia-6.9b@step0,0,f11_guilt,24,33,0.360081
EleutherAI/pythia-6.9b@step0,0,f11_guilt,25,33,0.360664
EleutherAI/pythia-6.9b@step0,0,f11_guilt,26,33,0.360770
EleutherAI/pythia-6.9b@step0,0,f11_guilt,27,33,0.360876
EleutherAI/pythia-6.9b@step0,0,f11_guilt,28,33,0.358129
EleutherAI/pythia-6.9b@step0,0,f11_guilt,29,33,0.357092
EleutherAI/pythia-6.9b@step0,0,f11_guilt,30,33,0.358067
EleutherAI/pythia-6.9b@step0,0,f11_guilt,31,33,0.358910
EleutherAI/pythia-6.9b@step0,0,f11_guilt,32,33,0.362785
EleutherAI/pythia-6.9b@step0,0,f11_holy,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_holy,1,33,0.341735
EleutherAI/pythia-6.9b@step0,0,f11_holy,2,33,0.396546
EleutherAI/pythia-6.9b@step0,0,f11_holy,3,33,0.406151
EleutherAI/pythia-6.9b@step0,0,f11_holy,4,33,0.422312
EleutherAI/pythia-6.9b@step0,0,f11_holy,5,33,0.429511
EleutherAI/pythia-6.9b@step0,0,f11_holy,6,33,0.429533
EleutherAI/pythia-6.9b@step0,0,f11_holy,7,33,0.428413
EleutherAI/pythia-6.9b@step0,0,f11_holy,8,33,0.431130
EleutherAI/pythia-6.9b@step0,0,f11_holy,9,33,0.428634
EleutherAI/pythia-6.9b@step0,0,f11_holy,10,33,0.431371
EleutherAI/pythia-6.9b@step0,0,f11_holy,11,33,0.431414
EleutherAI/pythia-6.9b@step0,0,f11_holy,12,33,0.433802
EleutherAI/pythia-6.9b@step0,0,f11_holy,13,33,0.431123
EleutherAI/pythia-6.9b@step0,0,f11_holy,14,33,0.430700
EleutherAI/pythia-6.9b@step0,0,f11_holy,15,33,0.430392
EleutherAI/pythia-6.9b@step0,0,f11_holy,16,33,0.433236
EleutherAI/pythia-6.9b@step0,0,f11_holy,17,33,0.432324
EleutherAI/pythia-6.9b@step0,0,f11_holy,18,33,0.427564
EleutherAI/pythia-6.9b@step0,0,f11_holy,19,33,0.428078
EleutherAI/pythia-6.9b@step0,0,f11_holy,20,33,0.423805
EleutherAI/pythia-6.9b@step0,0,f11_holy,21,33,0.425719
EleutherAI/pythia-6.9b@step0,0,f11_holy,22,33,0.424513
EleutherAI/pythia-6.9b@step0,0,f11_holy,23,33,0.422198
EleutherAI/pythia-6.9b@step0,0,f11_holy,24,33,0.421351
EleutherAI/pythia-6.9b@step0,0,f11_holy,25,33,0.418003
EleutherAI/pythia-6.9b@step0,0,f11_holy,26,33,0.416238
EleutherAI/pythia-6.9b@step0,0,f11_holy,27,33,0.414904
EleutherAI/pythia-6.9b@step0,0,f11_holy,28,33,0.414540
EleutherAI/pythia-6.9b@step0,0,f11_holy,29,33,0.416842
EleutherAI/pythia-6.9b@step0,0,f11_holy,30,33,0.416940
EleutherAI/pythia-6.9b@step0,0,f11_holy,31,33,0.418014
EleutherAI/pythia-6.9b@step0,0,f11_holy,32,33,0.419465
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,1,33,0.251620
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,2,33,0.291674
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,3,33,0.307934
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,4,33,0.323061
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,5,33,0.329149
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,6,33,0.327261
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,7,33,0.326480
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,8,33,0.329627
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,9,33,0.330166
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,10,33,0.332534
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,11,33,0.330933
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,12,33,0.332835
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,13,33,0.333530
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,14,33,0.334675
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,15,33,0.335115
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,16,33,0.336416
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,17,33,0.339293
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,18,33,0.337487
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,19,33,0.338642
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,20,33,0.334844
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,21,33,0.338954
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,22,33,0.339635
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,23,33,0.340655
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,24,33,0.339159
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,25,33,0.337777
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,26,33,0.336476
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,27,33,0.336666
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,28,33,0.334568
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,29,33,0.336609
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,30,33,0.337833
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,31,33,0.338392
EleutherAI/pythia-6.9b@step0,0,f11_holy_b,32,33,0.338577
EleutherAI/pythia-6.9b@step0,0,f11_love,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_love,1,33,0.209955
EleutherAI/pythia-6.9b@step0,0,f11_love,2,33,0.284839
EleutherAI/pythia-6.9b@step0,0,f11_love,3,33,0.308438
EleutherAI/pythia-6.9b@step0,0,f11_love,4,33,0.331199
EleutherAI/pythia-6.9b@step0,0,f11_love,5,33,0.342017
EleutherAI/pythia-6.9b@step0,0,f11_love,6,33,0.355194
EleutherAI/pythia-6.9b@step0,0,f11_love,7,33,0.365431
EleutherAI/pythia-6.9b@step0,0,f11_love,8,33,0.369536
EleutherAI/pythia-6.9b@step0,0,f11_love,9,33,0.375128
EleutherAI/pythia-6.9b@step0,0,f11_love,10,33,0.378814
EleutherAI/pythia-6.9b@step0,0,f11_love,11,33,0.384248
EleutherAI/pythia-6.9b@step0,0,f11_love,12,33,0.386848
EleutherAI/pythia-6.9b@step0,0,f11_love,13,33,0.390853
EleutherAI/pythia-6.9b@step0,0,f11_love,14,33,0.390976
EleutherAI/pythia-6.9b@step0,0,f11_love,15,33,0.392870
EleutherAI/pythia-6.9b@step0,0,f11_love,16,33,0.398277
EleutherAI/pythia-6.9b@step0,0,f11_love,17,33,0.402861
EleutherAI/pythia-6.9b@step0,0,f11_love,18,33,0.403004
EleutherAI/pythia-6.9b@step0,0,f11_love,19,33,0.407179
EleutherAI/pythia-6.9b@step0,0,f11_love,20,33,0.410047
EleutherAI/pythia-6.9b@step0,0,f11_love,21,33,0.410989
EleutherAI/pythia-6.9b@step0,0,f11_love,22,33,0.409876
EleutherAI/pythia-6.9b@step0,0,f11_love,23,33,0.411881
EleutherAI/pythia-6.9b@step0,0,f11_love,24,33,0.414234
EleutherAI/pythia-6.9b@step0,0,f11_love,25,33,0.413166
EleutherAI/pythia-6.9b@step0,0,f11_love,26,33,0.414412
EleutherAI/pythia-6.9b@step0,0,f11_love,27,33,0.415118
EleutherAI/pythia-6.9b@step0,0,f11_love,28,33,0.415563
EleutherAI/pythia-6.9b@step0,0,f11_love,29,33,0.413593
EleutherAI/pythia-6.9b@step0,0,f11_love,30,33,0.415394
EleutherAI/pythia-6.9b@step0,0,f11_love,31,33,0.418112
EleutherAI/pythia-6.9b@step0,0,f11_love,32,33,0.418481
EleutherAI/pythia-6.9b@step0,0,f11_love_he,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_love_he,1,33,0.201165
EleutherAI/pythia-6.9b@step0,0,f11_love_he,2,33,0.263524
EleutherAI/pythia-6.9b@step0,0,f11_love_he,3,33,0.283025
EleutherAI/pythia-6.9b@step0,0,f11_love_he,4,33,0.307473
EleutherAI/pythia-6.9b@step0,0,f11_love_he,5,33,0.324193
EleutherAI/pythia-6.9b@step0,0,f11_love_he,6,33,0.333470
EleutherAI/pythia-6.9b@step0,0,f11_love_he,7,33,0.340428
EleutherAI/pythia-6.9b@step0,0,f11_love_he,8,33,0.351932
EleutherAI/pythia-6.9b@step0,0,f11_love_he,9,33,0.359679
EleutherAI/pythia-6.9b@step0,0,f11_love_he,10,33,0.363255
EleutherAI/pythia-6.9b@step0,0,f11_love_he,11,33,0.367397
EleutherAI/pythia-6.9b@step0,0,f11_love_he,12,33,0.371001
EleutherAI/pythia-6.9b@step0,0,f11_love_he,13,33,0.373253
EleutherAI/pythia-6.9b@step0,0,f11_love_he,14,33,0.376824
EleutherAI/pythia-6.9b@step0,0,f11_love_he,15,33,0.382061
EleutherAI/pythia-6.9b@step0,0,f11_love_he,16,33,0.383933
EleutherAI/pythia-6.9b@step0,0,f11_love_he,17,33,0.387668
EleutherAI/pythia-6.9b@step0,0,f11_love_he,18,33,0.387913
EleutherAI/pythia-6.9b@step0,0,f11_love_he,19,33,0.393627
EleutherAI/pythia-6.9b@step0,0,f11_love_he,20,33,0.394442
EleutherAI/pythia-6.9b@step0,0,f11_love_he,21,33,0.397367
EleutherAI/pythia-6.9b@step0,0,f11_love_he,22,33,0.398948
EleutherAI/pythia-6.9b@step0,0,f11_love_he,23,33,0.399970
EleutherAI/pythia-6.9b@step0,0,f11_love_he,24,33,0.399991
EleutherAI/pythia-6.9b@step0,0,f11_love_he,25,33,0.399988
EleutherAI/pythia-6.9b@step0,0,f11_love_he,26,33,0.399231
EleutherAI/pythia-6.9b@step0,0,f11_love_he,27,33,0.401301
EleutherAI/pythia-6.9b@step0,0,f11_love_he,28,33,0.398822
EleutherAI/pythia-6.9b@step0,0,f11_love_he,29,33,0.403133
EleutherAI/pythia-6.9b@step0,0,f11_love_he,30,33,0.404713
EleutherAI/pythia-6.9b@step0,0,f11_love_he,31,33,0.407884
EleutherAI/pythia-6.9b@step0,0,f11_love_he,32,33,0.408507
EleutherAI/pythia-6.9b@step0,0,f11_loyal,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_loyal,1,33,0.228077
EleutherAI/pythia-6.9b@step0,0,f11_loyal,2,33,0.284821
EleutherAI/pythia-6.9b@step0,0,f11_loyal,3,33,0.305541
EleutherAI/pythia-6.9b@step0,0,f11_loyal,4,33,0.317830
EleutherAI/pythia-6.9b@step0,0,f11_loyal,5,33,0.322041
EleutherAI/pythia-6.9b@step0,0,f11_loyal,6,33,0.330198
EleutherAI/pythia-6.9b@step0,0,f11_loyal,7,33,0.335842
EleutherAI/pythia-6.9b@step0,0,f11_loyal,8,33,0.340360
EleutherAI/pythia-6.9b@step0,0,f11_loyal,9,33,0.340340
EleutherAI/pythia-6.9b@step0,0,f11_loyal,10,33,0.341183
EleutherAI/pythia-6.9b@step0,0,f11_loyal,11,33,0.343993
EleutherAI/pythia-6.9b@step0,0,f11_loyal,12,33,0.343305
EleutherAI/pythia-6.9b@step0,0,f11_loyal,13,33,0.341259
EleutherAI/pythia-6.9b@step0,0,f11_loyal,14,33,0.345013
EleutherAI/pythia-6.9b@step0,0,f11_loyal,15,33,0.347367
EleutherAI/pythia-6.9b@step0,0,f11_loyal,16,33,0.350139
EleutherAI/pythia-6.9b@step0,0,f11_loyal,17,33,0.350512
EleutherAI/pythia-6.9b@step0,0,f11_loyal,18,33,0.350895
EleutherAI/pythia-6.9b@step0,0,f11_loyal,19,33,0.355749
EleutherAI/pythia-6.9b@step0,0,f11_loyal,20,33,0.354982
EleutherAI/pythia-6.9b@step0,0,f11_loyal,21,33,0.354920
EleutherAI/pythia-6.9b@step0,0,f11_loyal,22,33,0.351051
EleutherAI/pythia-6.9b@step0,0,f11_loyal,23,33,0.348561
EleutherAI/pythia-6.9b@step0,0,f11_loyal,24,33,0.346165
EleutherAI/pythia-6.9b@step0,0,f11_loyal,25,33,0.344099
EleutherAI/pythia-6.9b@step0,0,f11_loyal,26,33,0.343601
EleutherAI/pythia-6.9b@step0,0,f11_loyal,27,33,0.343959
EleutherAI/pythia-6.9b@step0,0,f11_loyal,28,33,0.340745
EleutherAI/pythia-6.9b@step0,0,f11_loyal,29,33,0.339927
EleutherAI/pythia-6.9b@step0,0,f11_loyal,30,33,0.339770
EleutherAI/pythia-6.9b@step0,0,f11_loyal,31,33,0.341811
EleutherAI/pythia-6.9b@step0,0,f11_loyal,32,33,0.342017
EleutherAI/pythia-6.9b@step0,0,f11_parent,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_parent,1,33,0.163950
EleutherAI/pythia-6.9b@step0,0,f11_parent,2,33,0.232055
EleutherAI/pythia-6.9b@step0,0,f11_parent,3,33,0.255087
EleutherAI/pythia-6.9b@step0,0,f11_parent,4,33,0.266549
EleutherAI/pythia-6.9b@step0,0,f11_parent,5,33,0.274339
EleutherAI/pythia-6.9b@step0,0,f11_parent,6,33,0.278315
EleutherAI/pythia-6.9b@step0,0,f11_parent,7,33,0.279266
EleutherAI/pythia-6.9b@step0,0,f11_parent,8,33,0.285724
EleutherAI/pythia-6.9b@step0,0,f11_parent,9,33,0.288356
EleutherAI/pythia-6.9b@step0,0,f11_parent,10,33,0.286129
EleutherAI/pythia-6.9b@step0,0,f11_parent,11,33,0.289326
EleutherAI/pythia-6.9b@step0,0,f11_parent,12,33,0.293029
EleutherAI/pythia-6.9b@step0,0,f11_parent,13,33,0.292580
EleutherAI/pythia-6.9b@step0,0,f11_parent,14,33,0.291471
EleutherAI/pythia-6.9b@step0,0,f11_parent,15,33,0.295613
EleutherAI/pythia-6.9b@step0,0,f11_parent,16,33,0.296521
EleutherAI/pythia-6.9b@step0,0,f11_parent,17,33,0.297148
EleutherAI/pythia-6.9b@step0,0,f11_parent,18,33,0.298602
EleutherAI/pythia-6.9b@step0,0,f11_parent,19,33,0.300085
EleutherAI/pythia-6.9b@step0,0,f11_parent,20,33,0.300497
EleutherAI/pythia-6.9b@step0,0,f11_parent,21,33,0.302103
EleutherAI/pythia-6.9b@step0,0,f11_parent,22,33,0.300100
EleutherAI/pythia-6.9b@step0,0,f11_parent,23,33,0.299890
EleutherAI/pythia-6.9b@step0,0,f11_parent,24,33,0.299240
EleutherAI/pythia-6.9b@step0,0,f11_parent,25,33,0.299056
EleutherAI/pythia-6.9b@step0,0,f11_parent,26,33,0.299196
EleutherAI/pythia-6.9b@step0,0,f11_parent,27,33,0.299838
EleutherAI/pythia-6.9b@step0,0,f11_parent,28,33,0.299029
EleutherAI/pythia-6.9b@step0,0,f11_parent,29,33,0.300448
EleutherAI/pythia-6.9b@step0,0,f11_parent,30,33,0.300471
EleutherAI/pythia-6.9b@step0,0,f11_parent,31,33,0.301957
EleutherAI/pythia-6.9b@step0,0,f11_parent,32,33,0.300713
EleutherAI/pythia-6.9b@step0,0,f11_sensation,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_sensation,1,33,0.197910
EleutherAI/pythia-6.9b@step0,0,f11_sensation,2,33,0.242102
EleutherAI/pythia-6.9b@step0,0,f11_sensation,3,33,0.265258
EleutherAI/pythia-6.9b@step0,0,f11_sensation,4,33,0.279923
EleutherAI/pythia-6.9b@step0,0,f11_sensation,5,33,0.282251
EleutherAI/pythia-6.9b@step0,0,f11_sensation,6,33,0.284489
EleutherAI/pythia-6.9b@step0,0,f11_sensation,7,33,0.286293
EleutherAI/pythia-6.9b@step0,0,f11_sensation,8,33,0.285706
EleutherAI/pythia-6.9b@step0,0,f11_sensation,9,33,0.285084
EleutherAI/pythia-6.9b@step0,0,f11_sensation,10,33,0.285094
EleutherAI/pythia-6.9b@step0,0,f11_sensation,11,33,0.287744
EleutherAI/pythia-6.9b@step0,0,f11_sensation,12,33,0.288641
EleutherAI/pythia-6.9b@step0,0,f11_sensation,13,33,0.286828
EleutherAI/pythia-6.9b@step0,0,f11_sensation,14,33,0.285153
EleutherAI/pythia-6.9b@step0,0,f11_sensation,15,33,0.283425
EleutherAI/pythia-6.9b@step0,0,f11_sensation,16,33,0.282674
EleutherAI/pythia-6.9b@step0,0,f11_sensation,17,33,0.284194
EleutherAI/pythia-6.9b@step0,0,f11_sensation,18,33,0.286239
EleutherAI/pythia-6.9b@step0,0,f11_sensation,19,33,0.286093
EleutherAI/pythia-6.9b@step0,0,f11_sensation,20,33,0.284220
EleutherAI/pythia-6.9b@step0,0,f11_sensation,21,33,0.282864
EleutherAI/pythia-6.9b@step0,0,f11_sensation,22,33,0.280806
EleutherAI/pythia-6.9b@step0,0,f11_sensation,23,33,0.278716
EleutherAI/pythia-6.9b@step0,0,f11_sensation,24,33,0.279742
EleutherAI/pythia-6.9b@step0,0,f11_sensation,25,33,0.279103
EleutherAI/pythia-6.9b@step0,0,f11_sensation,26,33,0.279695
EleutherAI/pythia-6.9b@step0,0,f11_sensation,27,33,0.279425
EleutherAI/pythia-6.9b@step0,0,f11_sensation,28,33,0.276735
EleutherAI/pythia-6.9b@step0,0,f11_sensation,29,33,0.278514
EleutherAI/pythia-6.9b@step0,0,f11_sensation,30,33,0.277140
EleutherAI/pythia-6.9b@step0,0,f11_sensation,31,33,0.278322
EleutherAI/pythia-6.9b@step0,0,f11_sensation,32,33,0.279991
EleutherAI/pythia-6.9b@step0,0,f11_species,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_species,1,33,0.179625
EleutherAI/pythia-6.9b@step0,0,f11_species,2,33,0.238241
EleutherAI/pythia-6.9b@step0,0,f11_species,3,33,0.260469
EleutherAI/pythia-6.9b@step0,0,f11_species,4,33,0.277998
EleutherAI/pythia-6.9b@step0,0,f11_species,5,33,0.294256
EleutherAI/pythia-6.9b@step0,0,f11_species,6,33,0.305157
EleutherAI/pythia-6.9b@step0,0,f11_species,7,33,0.308634
EleutherAI/pythia-6.9b@step0,0,f11_species,8,33,0.323288
EleutherAI/pythia-6.9b@step0,0,f11_species,9,33,0.334229
EleutherAI/pythia-6.9b@step0,0,f11_species,10,33,0.342466
EleutherAI/pythia-6.9b@step0,0,f11_species,11,33,0.345742
EleutherAI/pythia-6.9b@step0,0,f11_species,12,33,0.348046
EleutherAI/pythia-6.9b@step0,0,f11_species,13,33,0.349264
EleutherAI/pythia-6.9b@step0,0,f11_species,14,33,0.350063
EleutherAI/pythia-6.9b@step0,0,f11_species,15,33,0.355143
EleutherAI/pythia-6.9b@step0,0,f11_species,16,33,0.357900
EleutherAI/pythia-6.9b@step0,0,f11_species,17,33,0.361906
EleutherAI/pythia-6.9b@step0,0,f11_species,18,33,0.362106
EleutherAI/pythia-6.9b@step0,0,f11_species,19,33,0.366976
EleutherAI/pythia-6.9b@step0,0,f11_species,20,33,0.367876
EleutherAI/pythia-6.9b@step0,0,f11_species,21,33,0.368321
EleutherAI/pythia-6.9b@step0,0,f11_species,22,33,0.364992
EleutherAI/pythia-6.9b@step0,0,f11_species,23,33,0.362803
EleutherAI/pythia-6.9b@step0,0,f11_species,24,33,0.363327
EleutherAI/pythia-6.9b@step0,0,f11_species,25,33,0.362150
EleutherAI/pythia-6.9b@step0,0,f11_species,26,33,0.363163
EleutherAI/pythia-6.9b@step0,0,f11_species,27,33,0.365414
EleutherAI/pythia-6.9b@step0,0,f11_species,28,33,0.364434
EleutherAI/pythia-6.9b@step0,0,f11_species,29,33,0.365146
EleutherAI/pythia-6.9b@step0,0,f11_species,30,33,0.369152
EleutherAI/pythia-6.9b@step0,0,f11_species,31,33,0.371016
EleutherAI/pythia-6.9b@step0,0,f11_species,32,33,0.370277
EleutherAI/pythia-6.9b@step0,0,f11_trust,0,33,0.000000
EleutherAI/pythia-6.9b@step0,0,f11_trust,1,33,0.134173
EleutherAI/pythia-6.9b@step0,0,f11_trust,2,33,0.207667
EleutherAI/pythia-6.9b@step0,0,f11_trust,3,33,0.244932
EleutherAI/pythia-6.9b@step0,0,f11_trust,4,33,0.269904
EleutherAI/pythia-6.9b@step0,0,f11_trust,5,33,0.283800
EleutherAI/pythia-6.9b@step0,0,f11_trust,6,33,0.293742
EleutherAI/pythia-6.9b@step0,0,f11_trust,7,33,0.302636
EleutherAI/pythia-6.9b@step0,0,f11_trust,8,33,0.312473
EleutherAI/pythia-6.9b@step0,0,f11_trust,9,33,0.320386
EleutherAI/pythia-6.9b@step0,0,f11_trust,10,33,0.325077
EleutherAI/pythia-6.9b@step0,0,f11_trust,11,33,0.331035
EleutherAI/pythia-6.9b@step0,0,f11_trust,12,33,0.337006
EleutherAI/pythia-6.9b@step0,0,f11_trust,13,33,0.341214
EleutherAI/pythia-6.9b@step0,0,f11_trust,14,33,0.342818
EleutherAI/pythia-6.9b@step0,0,f11_trust,15,33,0.348430
EleutherAI/pythia-6.9b@step0,0,f11_trust,16,33,0.354064
EleutherAI/pythia-6.9b@step0,0,f11_trust,17,33,0.359130
EleutherAI/pythia-6.9b@step0,0,f11_trust,18,33,0.362665
EleutherAI/pythia-6.9b@step0,0,f11_trust,19,33,0.367161
EleutherAI/pythia-6.9b@step0,0,f11_trust,20,33,0.369037
EleutherAI/pythia-6.9b@step0,0,f11_trust,21,33,0.371238
EleutherAI/pythia-6.9b@step0,0,f11_trust,22,33,0.370477
EleutherAI/pythia-6.9b@step0,0,f11_trust,23,33,0.372425
EleutherAI/pythia-6.9b@step0,0,f11_trust,24,33,0.373496
EleutherAI/pythia-6.9b@step0,0,f11_trust,25,33,0.376636
EleutherAI/pythia-6.9b@step0,0,f11_trust,26,33,0.374530
EleutherAI/pythia-6.9b@step0,0,f11_trust,27,33,0.375972
EleutherAI/pythia-6.9b@step0,0,f11_trust,28,33,0.376216
EleutherAI/pythia-6.9b@step0,0,f11_trust,29,33,0.374574
EleutherAI/pythia-6.9b@step0,0,f11_trust,30,33,0.377715
EleutherAI/pythia-6.9b@step0,0,f11_trust,31,33,0.378481
EleutherAI/pythia-6.9b@step0,0,f11_trust,32,33,0.379262
EleutherAI/pythia-6.9b@step1,1,f11_beauty,0,33,0.000000
EleutherAI/pythia-6.9b@step1,1,f11_beauty,1,33,0.271920
EleutherAI/pythia-6.9b@step1,1,f11_beauty,2,33,0.308360
EleutherAI/pythia-6.9b@step1,1,f11_beauty,3,33,0.312485
EleutherAI/pythia-6.9b@step1,1,f11_beauty,4,33,0.325309
EleutherAI/pythia-6.9b@step1,1,f11_beauty,5,33,0.336102
EleutherAI/pythia-6.9b@step1,1,f11_beauty,6,33,0.341497
EleutherAI/pythia-6.9b@step1,1,f11_beauty,7,33,0.338856
EleutherAI/pythia-6.9b@step1,1,f11_beauty,8,33,0.344804
EleutherAI/pythia-6.9b@step1,1,f11_beauty,9,33,0.349837
EleutherAI/pythia-6.9b@step1,1,f11_beauty,10,33,0.352388
EleutherAI/pythia-6.9b@step1,1,f11_beauty,11,33,0.355673
EleutherAI/pythia-6.9b@step1,1,f11_beauty,12,33,0.357709
EleutherAI/pythia-6.9b@step1,1,f11_beauty,13,33,0.356756
EleutherAI/pythia-6.9b@step1,1,f11_beauty,14,33,0.358211
EleutherAI/pythia-6.9b@step1,1,f11_beauty,15,33,0.360588
EleutherAI/pythia-6.9b@step1,1,f11_beauty,16,33,0.362546
EleutherAI/pythia-6.9b@step1,1,f11_beauty,17,33,0.363285
EleutherAI/pythia-6.9b@step1,1,f11_beauty,18,33,0.362422
EleutherAI/pythia-6.9b@step1,1,f11_beauty,19,33,0.364040
EleutherAI/pythia-6.9b@step1,1,f11_beauty,20,33,0.363743
EleutherAI/pythia-6.9b@step1,1,f11_beauty,21,33,0.363130
EleutherAI/pythia-6.9b@step1,1,f11_beauty,22,33,0.363378
EleutherAI/pythia-6.9b@step1,1,f11_beauty,23,33,0.363221
EleutherAI/pythia-6.9b@step1,1,f11_beauty,24,33,0.363139
EleutherAI/pythia-6.9b@step1,1,f11_beauty,25,33,0.361469
EleutherAI/pythia-6.9b@step1,1,f11_beauty,26,33,0.361327
EleutherAI/pythia-6.9b@step1,1,f11_beauty,27,33,0.361132
EleutherAI/pythia-6.9b@step1,1,f11_beauty,28,33,0.359203
EleutherAI/pythia-6.9b@step1,1,f11_beauty,29,33,0.361959
EleutherAI/pythia-6.9b@step1,1,f11_beauty,30,33,0.362503
EleutherAI/pythia-6.9b@step1,1,f11_beauty,31,33,0.365721
EleutherAI/pythia-6.9b@step1,1,f11_beauty,32,33,0.366291
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,0,33,0.000000
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,1,33,0.209346
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,2,33,0.285850
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,3,33,0.291041
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,4,33,0.305249
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,5,33,0.317108
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,6,33,0.323143
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,7,33,0.326506
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,8,33,0.329500
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,9,33,0.335040
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,10,33,0.334349
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,11,33,0.338329
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,12,33,0.337923
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,13,33,0.333695
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,14,33,0.336860
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,15,33,0.338288
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,16,33,0.341650
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,17,33,0.342080
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,18,33,0.342782
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,19,33,0.344821
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,20,33,0.345195
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,21,33,0.345127
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,22,33,0.344864
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,23,33,0.343675
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,24,33,0.343499
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,25,33,0.342491
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,26,33,0.341956
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,27,33,0.341424
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,28,33,0.338351
EleutherAI/pythia-6.9b@step1,1,f11_beauty_ugly,29,33,0.339755
