rung,labeling,category,delta,fam_pos,n_fam,p,bonferroni
sft>pref,verbnet,long,0.0024306352501560543,11,15,0.04064557821275873,False
sft>pref,verbnet,manner_speaking,0.017805269936699324,14,15,0.002956714207026258,False
sft>pref,verbnet,marry,0.0022212795380220623,10,15,0.0319156230669535,False
sft>pref,verbnet,marvel,0.000629130381845044,11,15,0.019142194777294185,False
sft>pref,verbnet,masquerade,0.0006602912529907144,11,15,0.07161235972713753,False
sft>pref,verbnet,meander,-0.004222685295460879,5,15,0.4476186189021609,False
sft>pref,verbnet,meet,-0.0005337545791721964,6,15,0.07971276265069667,False
sft>pref,verbnet,mix,-0.002628504316003851,8,15,0.3998328598081679,False
sft>pref,verbnet,modes_of_being_with_motion,0.000812102821883102,10,15,0.004628110756499481,False
sft>pref,verbnet,murder,-0.04009222329519528,3,15,0.2840400289476743,False
sft>pref,verbnet,neglect,0.0005972152767785126,13,15,0.010063758059162717,False
sft>pref,verbnet,nonvehicle,0.00028084987123111027,9,15,0.09818964677447618,False
sft>pref,verbnet,nonverbal_expression,0.01791572523291761,14,15,0.0036759410074499875,False
sft>pref,verbnet,obtain,0.0017378627004606948,10,15,0.20452263541808485,False
sft>pref,verbnet,occurrence,1.4423432509277297e-06,6,15,0.9749345647457764,False
sft>pref,verbnet,order,0.0040882788697955775,13,15,0.003729605782470447,False
sft>pref,verbnet,orphan,1.247597127158325e-05,2,15,0.5854872054298672,False
sft>pref,verbnet,other_cos,0.00346655965980872,12,15,0.167982704016025,False
sft>pref,verbnet,pay,-0.003265206925498032,3,15,0.011178627829874806,False
sft>pref,verbnet,peer,0.013833658742358985,12,15,0.002388623294190406,False
sft>pref,verbnet,pelt,4.5708093844230255e-05,7,15,0.530878830104585,False
sft>pref,verbnet,performance,0.0020687333123915264,12,15,0.009061345615112924,False
sft>pref,verbnet,pit,0.0004910046294008462,10,15,0.04460202791380253,False
sft>pref,verbnet,pocket,-0.003616014324149971,8,15,0.2496801609146394,False
sft>pref,verbnet,poison,-0.006316443724166874,9,15,0.31383940053295506,False
sft>pref,verbnet,poke,-1.1457650356995705e-07,10,15,0.9996686422998551,False
sft>pref,verbnet,pour,8.682356053223339e-05,8,15,0.8460399033682733,False
sft>pref,verbnet,preparing,0.0018601547085749163,12,15,0.014014379291299697,False
sft>pref,verbnet,price,-8.208708224329119e-06,3,15,0.8156496656272122,False
sft>pref,verbnet,push,0.00039428079538780976,8,15,0.13671505932972935,False
sft>pref,verbnet,put,-0.015515263641208058,5,15,0.06682223117861656,False
sft>pref,verbnet,put_direction,-1.7100643099553254e-05,7,15,0.9480804819903085,False
sft>pref,verbnet,put_spatial,0.00037930097913165456,9,15,0.1430882178959497,False
sft>pref,verbnet,reflexive_appearance,0.0016344734326399501,13,15,0.00262644741258185,False
sft>pref,verbnet,refrain,0.00011513184763782823,2,15,0.35587469989435727,False
sft>pref,verbnet,register,0.00014543210613978479,8,15,0.2365577395371508,False
sft>pref,verbnet,rely,5.2466145372856306e-05,8,15,0.009861217565884463,False
sft>pref,verbnet,remove,-0.0022961287126239192,5,15,0.24649300787311929,False
sft>pref,verbnet,risk,1.611238485067943e-05,3,15,0.7710549581113434,False
sft>pref,verbnet,roll,0.0013637428585106532,9,15,0.19629137854648343,False
sft>pref,verbnet,rummage,0.0004761837341170038,13,15,0.19555672810647448,False
sft>pref,verbnet,run,0.010853518683765757,12,15,0.0060070757372063435,False
sft>pref,verbnet,say,0.0069637700866368776,12,15,0.024716507902982132,False
sft>pref,verbnet,scribble,0.000952469373515861,12,15,0.0386200033058979,False
sft>pref,verbnet,search,0.00606924549158956,12,15,0.016605249252966792,False
sft>pref,verbnet,see,0.0024631516335330856,11,15,0.02436808067224915,False
sft>pref,verbnet,send,0.009045618178731807,11,15,0.004814113940566511,False
sft>pref,verbnet,settle,-6.941596351468497e-05,3,15,0.1474246211938511,False
sft>pref,verbnet,shake,0.0003868826782831449,9,15,0.04599899667041936,False
sft>pref,verbnet,sight,0.0003839288673169672,10,15,0.04640430869094089,False
sft>pref,verbnet,simple_dressing,7.7618891927953e-05,10,15,0.9224528728855461,False
sft>pref,verbnet,smell_emission,5.340596544634035e-06,1,15,0.3342819433946577,False
sft>pref,verbnet,snooze,8.569904614250304e-06,4,15,0.8265816030074096,False
sft>pref,verbnet,sound_emission,0.00040246297958157484,13,15,0.0006902077082361094,False
sft>pref,verbnet,sound_existence,6.75805491484174e-05,6,15,0.12421620622328713,False
sft>pref,verbnet,spank,0.00016881666930019376,11,15,0.21152634777306975,False
sft>pref,verbnet,spatial_configuration,0.00013031742198974452,8,15,0.09893229925861613,False
sft>pref,verbnet,spray,0.0020337977394818763,10,15,0.17857749414972224,False
sft>pref,verbnet,steal,0.00026748146883853453,10,15,0.18838711775181424,False
sft>pref,verbnet,stop,0.0005069089262143039,11,15,0.6194660623369068,False
sft>pref,verbnet,substance_emission,8.467283918565634e-05,7,15,0.2793945436340219,False
sft>pref,verbnet,suffocate,5.5569480530851034e-05,7,15,0.28710712089133084,False
sft>pref,verbnet,suspect,0.00011878041462749405,8,15,0.05525566236725661,False
sft>pref,verbnet,swarm,3.366531934215094e-05,5,15,0.026507300028771788,False
sft>pref,verbnet,swat,-5.1277059331421765e-06,3,15,0.8489051544869796,False
sft>pref,verbnet,tape,0.0018353624275385077,11,15,0.08220144943127357,False
sft>pref,verbnet,tell,-0.007169854760346234,5,15,0.2057242655280003,False
sft>pref,verbnet,throw,-0.0013656679075005314,11,15,0.700084658315252,False
sft>pref,verbnet,tingle,1.613572312140146e-05,4,15,0.7528159012107525,False
sft>pref,verbnet,touch,-0.015593574636260592,12,15,0.36569095381289307,False
sft>pref,verbnet,transcribe,0.00027319763082046366,11,15,0.06759461581648027,False
sft>pref,verbnet,transfer_mesg,0.00030923261408218446,10,15,0.10395963163352019,False
sft>pref,verbnet,try,0.00041021254828993024,10,15,0.13973248678715855,False
sft>pref,verbnet,turn,-0.00029224549849207016,9,15,0.5176373764636764,False
sft>pref,verbnet,urge,0.0005309444436352385,12,15,0.007305665407550583,False
sft>pref,verbnet,vehicle,3.447240108976105e-05,6,15,0.6382701750365478,False
sft>pref,verbnet,want,4.904158292667106e-05,6,15,0.13157659412976946,False
sft>pref,verbnet,weather,0.0017302087777860294,13,15,9.386953057955488e-05,True
sft>pref,verbnet,weekend,4.020045680567923e-05,7,15,0.010039441463232442,False
sft>pref,verbnet,wink,0.0018516558311432165,12,15,0.26561556757864835,False
sft>pref,verbnet,wipe_instr,6.261015119778443e-05,5,15,0.2547545913488882,False
sft>pref,verbnet,wipe_manner,0.0003781853142196283,11,15,0.002472309963660661,False
sft>pref,verbnet,wish,0.0008025321684010187,9,15,0.0760687377365399,False
sft>pref,verbnet,withdraw,4.545166040462581e-05,7,15,0.77077283995218,False
sft>pref,framenet,Absorb_heat,-1.6625328434396176e-05,1,15,0.6675987198309096,False
sft>pref,framenet,Abusing,1.7090122589701727e-05,2,15,0.613819812765617,False
sft>pref,framenet,Accomplishment,1.9765809179882565e-05,4,15,0.05351840603308882,False
sft>pref,framenet,Activity_finish,-0.0005145886426756373,8,15,0.5347712279015518,False
sft>pref,framenet,Activity_ongoing,-0.001659668965862017,4,15,0.06864460988348293,False
sft>pref,framenet,Activity_pause,3.7235151224430695e-05,8,15,0.5260974365862925,False
sft>pref,framenet,Activity_prepare,0.0001866218860555533,13,15,7.171694119570779e-05,True
sft>pref,framenet,Activity_resume,-0.0001287183384111828,5,15,0.10374964939344644,False
sft>pref,framenet,Adding_up,5.2369730295888974e-06,1,15,0.3342819433946576,False
sft>pref,framenet,Adducing,0.000254799155973651,11,15,0.8600878690024881,False
sft>pref,framenet,Adjacency,3.263724818726443e-05,1,15,0.5513718994440489,False
sft>pref,framenet,Adjusting,0.000985496796383937,13,15,0.00029602428952877247,False
sft>pref,framenet,Adopt_selection,0.0007572141437812712,14,15,1.2323219999303709e-05,True
sft>pref,framenet,Affirm_or_deny,8.201172831889067e-05,8,15,0.0074531022353282895,False
sft>pref,framenet,Aging,1.1280371023163082e-05,3,15,0.30128720179250373,False
sft>pref,framenet,Agree_or_refuse_to_act,0.00025455999102107685,11,15,0.6032263877822304,False
sft>pref,framenet,Agriculture,4.9736397095394415e-06,1,15,0.33428194339465755,False
sft>pref,framenet,Aiming,0.00012705224363428026,10,15,0.005785249177425182,False
sft>pref,framenet,Amassing,-7.299355528576738e-07,2,15,0.9841320245098807,False
sft>pref,framenet,Amounting_to,0.00017047296232666962,9,15,0.04720804803183653,False
sft>pref,framenet,Appeal,0.00021155026313501738,7,15,0.6812426950565588,False
sft>pref,framenet,Apply_heat,-1.9428342155600254e-05,5,15,0.8395572002109987,False
sft>pref,framenet,Appointing,3.617278140914776e-05,11,15,0.9416764386539846,False
sft>pref,framenet,Arranging,0.0006731199166019055,12,15,0.0036048452775234345,False
sft>pref,framenet,Arrest,-0.0005140776257144997,6,15,0.28577492732256876,False
sft>pref,framenet,Arriving,-0.004548727791858337,3,15,0.026606494822880494,False
sft>pref,framenet,Assessing,0.0002719094861646621,10,15,0.013865557004640173,False
sft>pref,framenet,Assistance,0.0014445866624261555,11,15,0.012601413004789612,False
sft>pref,framenet,Attaching,0.0012638944699370016,11,15,0.06557390929856685,False
sft>pref,framenet,Attack,-5.905357096589215e-05,9,15,0.7765408442348439,False
sft>pref,framenet,Attempt,7.808661560521428e-05,8,15,0.9725721858187542,False
sft>pref,framenet,Attempt_suasion,0.001066965947895869,12,15,0.03869717117510446,False
sft>pref,framenet,Attention,-0.0007785509148641754,8,15,0.3733503780759424,False
sft>pref,framenet,Avoiding,0.00031768297000079915,13,15,0.0211628585477672,False
sft>pref,framenet,Awareness,0.0042822666750875526,10,15,0.20205564265720305,False
sft>pref,framenet,Bail_decision,2.4687942274971204e-05,7,15,0.8478294172031147,False
sft>pref,framenet,Beat_opponent,-2.765112222364757e-05,0,15,0.2772051533796774,False
sft>pref,framenet,Becoming_a_member,2.886808621850948e-05,6,15,0.49097229156617683,False
sft>pref,framenet,Becoming_aware,0.006361746870435979,12,15,0.0068192961807279325,False
sft>pref,framenet,Behind_the_scenes,0.00020938604906577558,9,15,0.0025581298849258346,False
sft>pref,framenet,Being_employed,-0.0008638596619121382,6,15,0.05549435741060283,False
sft>pref,framenet,Being_in_category,0.000187786719278496,8,15,0.08790666378168076,False
sft>pref,framenet,Besieging,0.00016725773914088739,10,15,0.14672193943599093,False
sft>pref,framenet,Billing,-8.438050213890662e-05,3,15,0.45281211952939066,False
sft>pref,framenet,Board_vehicle,0.00014155038749109674,9,15,0.04728009168987339,False
sft>pref,framenet,Body_movement,0.00499053294773382,9,15,0.2789168140484785,False
sft>pref,framenet,Borrowing,4.2359899931150744e-05,8,15,0.605721315052518,False
sft>pref,framenet,Bragging,6.20228792733303e-05,6,15,0.19280278633795464,False
sft>pref,framenet,Breaking_out_captive,4.950047443039656e-05,5,15,0.07061800078545281,False
sft>pref,framenet,Breathing,0.004831420671263289,14,15,0.018241617221392798,False
sft>pref,framenet,Bringing,-0.00232942966999838,9,15,0.4373683486200221,False
sft>pref,framenet,Building,-0.0013067667706328548,9,15,0.27894922648814774,False
sft>pref,framenet,Bungling,0.00010114539798901182,10,15,0.631942231458611,False
sft>pref,framenet,Burying,0.0003567398982466474,11,15,0.012432554173235666,False
sft>pref,framenet,Capacity,6.929577714843646e-06,2,15,0.32450578342852343,False
sft>pref,framenet,Carry_goods,2.0650545799955813e-05,3,15,0.38979630258460973,False
sft>pref,framenet,Catastrophe,0.00021139261100137013,12,15,0.08239738253087,False
sft>pref,framenet,Categorization,-3.34880547818768e-05,10,15,0.9449261444727916,False
sft>pref,framenet,Causation,-0.001811137631812036,6,15,0.7038736675608743,False
sft>pref,framenet,Cause_change,-0.00039224789733006943,9,15,0.4254987887357133,False
sft>pref,framenet,Cause_change_of_consistency,1.1333933735388111e-05,2,15,0.3252092163486132,False
sft>pref,framenet,Cause_change_of_phase,0.00046871939001603643,11,15,0.03741780103074593,False
sft>pref,framenet,Cause_change_of_position_on_a_scale,-0.000885813172751321,8,15,0.42237896347764964,False
sft>pref,framenet,Cause_change_of_strength,3.631527249031829e-05,6,15,0.017223065411120498,False
sft>pref,framenet,Cause_emotion,8.722974127028809e-05,7,15,0.21907934608616836,False
sft>pref,framenet,Cause_expansion,0.00020821239847741997,9,15,0.0048548065112413155,False
sft>pref,framenet,Cause_harm,-0.05117102197838411,4,15,0.2518552272937518,False
sft>pref,framenet,Cause_impact,1.3404259058672259e-05,2,15,0.5709153819142562,False
sft>pref,framenet,Cause_motion,0.007136640769038497,11,15,0.009081458440879764,False
sft>pref,framenet,Cause_temperature_change,-0.0002770731382684708,7,15,0.4849569115251577,False
sft>pref,framenet,Cause_to_amalgamate,-0.000768209932613935,6,15,0.3370661903918378,False
sft>pref,framenet,Cause_to_be_dry,4.954981676403238e-05,5,15,0.31096266806949435,False
sft>pref,framenet,Cause_to_be_sharp,1.6481559154415857e-05,6,15,0.6072192144616513,False
sft>pref,framenet,Cause_to_be_wet,9.031557150799302e-05,7,15,0.05311449396100093,False
sft>pref,framenet,Cause_to_end,5.293105729786952e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Cause_to_experience,8.37447956720464e-05,5,15,0.062140760294518364,False
sft>pref,framenet,Cause_to_fragment,0.0016318177879021318,12,15,0.022072730669744998,False
sft>pref,framenet,Cause_to_make_noise,3.7040750771668105e-05,5,15,0.04366320840759106,False
sft>pref,framenet,Cause_to_make_progress,6.574768373120215e-05,9,15,0.008784448764093624,False
sft>pref,framenet,Cause_to_move_in_place,0.00043961390275830864,8,15,0.7531624819136902,False
sft>pref,framenet,Cause_to_perceive,0.0007030463955050063,11,15,0.012168484653345215,False
sft>pref,framenet,Cause_to_resume,3.759520786532422e-05,4,15,0.06033832988891084,False
sft>pref,framenet,Cause_to_start,0.00013865748064006362,9,15,0.10156657796706915,False
sft>pref,framenet,Cause_to_wake,-0.00032393891626841977,10,15,0.4730036957160064,False
sft>pref,framenet,Ceasing_to_be,0.00014211293658637062,9,15,0.09525566846048004,False
sft>pref,framenet,Certainty,0.0003437837545774928,9,15,0.008307177446603678,False
sft>pref,framenet,Change_accessibility,4.87223822209603e-06,1,15,0.6890583676657911,False
sft>pref,framenet,Change_event_duration,-0.0006354704124000451,10,15,0.4552094615702368,False
sft>pref,framenet,Change_event_time,4.258147581047049e-05,7,15,0.28651917591944087,False
sft>pref,framenet,Change_of_consistency,1.5793025717136797e-05,5,15,0.6491183101979844,False
sft>pref,framenet,Change_of_leadership,-5.8727948565245665e-06,3,15,0.8505547585507114,False
sft>pref,framenet,Change_operational_state,0.00021629238029844926,9,15,0.018077375717940398,False
sft>pref,framenet,Change_position_on_a_scale,0.00211753821332215,11,15,0.06946881059706159,False
sft>pref,framenet,Change_resistance,1.989988463278261e-05,5,15,0.7103851972952695,False
sft>pref,framenet,Change_tool,-0.0007061965775524928,7,15,0.4090957579564479,False
sft>pref,framenet,Chatting,3.387497873681052e-05,6,15,0.27893719507633535,False
sft>pref,framenet,Choosing,-0.0009429044326277682,9,15,0.5647769960487824,False
sft>pref,framenet,Closure,-7.820075384319975e-05,7,15,0.9495263307233432,False
sft>pref,framenet,Cogitation,0.004488125571347822,12,15,0.003184891465529035,False
sft>pref,framenet,Collaboration,-1.9986529094947865e-05,4,15,0.6154327065605735,False
sft>pref,framenet,Colonization,0.0006212349223950937,10,15,0.017907932553817375,False
sft>pref,framenet,Come_together,1.3878837464008805e-05,4,15,0.3442361437051178,False
sft>pref,framenet,Coming_to_be,0.00011212292838164604,9,15,0.017064709744497773,False
sft>pref,framenet,Coming_to_believe,0.002452913252160607,13,15,0.004093759490764655,False
sft>pref,framenet,Coming_up_with,7.082695656241622e-05,9,15,0.0347215545824709,False
sft>pref,framenet,Commerce_buy,-0.00133709068560902,8,15,0.19501152422469753,False
sft>pref,framenet,Commerce_collect,-0.00019991241787399645,8,15,0.6719623057517998,False
sft>pref,framenet,Commerce_pay,-0.002748002156054826,3,15,0.011746594260817976,False
sft>pref,framenet,Commerce_sell,-1.5998460833971337e-05,6,15,0.9375289157859793,False
sft>pref,framenet,Commitment,0.0013221827592207877,10,15,0.4351802707485879,False
sft>pref,framenet,Committing_crime,6.084640889370864e-05,7,15,0.6277525084978343,False
sft>pref,framenet,Commonality,0.0018733867815546546,12,15,0.022645722445989676,False
sft>pref,framenet,Communicate_categorization,0.00013402871445489112,7,15,0.16140352240796815,False
sft>pref,framenet,Communication,0.00043099697089784623,11,15,0.027659128936942296,False
sft>pref,framenet,Communication_manner,0.013185561870763047,14,15,0.004478250280322347,False
sft>pref,framenet,Communication_means,0.00019180498416583626,10,15,0.09660113041759448,False
sft>pref,framenet,Communication_noise,0.012169610419180358,14,15,0.0008036503222803498,False
sft>pref,framenet,Communication_response,0.0008486897184759129,12,15,0.34257225045948925,False
sft>pref,framenet,Compatibility,0.00034118437052795285,10,15,0.053476043152945164,False
sft>pref,framenet,Competition,1.419507214361021e-06,1,15,0.8582654624520426,False
sft>pref,framenet,Complaining,-0.0005325731269788828,5,15,0.20332941251438905,False
sft>pref,framenet,Compliance,0.001419180895243827,13,15,0.0004534233263695635,False
sft>pref,framenet,Condition_symptom_relation,-6.879215111268876e-05,3,15,0.2678216829595928,False
sft>pref,framenet,Conduct,2.2520689052415452e-05,4,15,0.07297556008196196,False
sft>pref,framenet,Conferring_benefit,4.9736397095394415e-06,1,15,0.33428194339465755,False
sft>pref,framenet,Confronting_problem,-0.0004341655302150994,8,15,0.6034567951174601,False
sft>pref,framenet,Conquering,0.00021985289638935958,10,15,0.01250540344351613,False
sft>pref,framenet,Contacting,-0.0004315560910955516,7,15,0.8666261955979845,False
sft>pref,framenet,Containing,-0.0008723561427660435,7,15,0.2886917593826564,False
sft>pref,framenet,Contingency,0.00030870067809699806,10,15,0.009557814631828445,False
sft>pref,framenet,Contrition,3.0540695090756497e-06,2,15,0.7128980609325611,False
sft>pref,framenet,Control,5.789209511483273e-05,5,15,0.10040231014979399,False
sft>pref,framenet,Convey_importance,0.0003022222647784482,6,15,0.17124974884241165,False
sft>pref,framenet,Cooking_creation,0.0016355697916565289,11,15,0.011856126394872294,False
sft>pref,framenet,Corporal_punishment,3.0026955025413214e-05,6,15,0.5146691916629458,False
sft>pref,framenet,Corroding,1.773769695859329e-05,2,15,0.18225282301688606,False
sft>pref,framenet,Cotheme,0.0037400807306653115,11,15,0.0435076632123681,False
sft>pref,framenet,Create_physical_artwork,1.69726797863333e-05,2,15,0.2012670986861359,False
sft>pref,framenet,Create_representation,3.360076723722392e-05,11,15,0.9446056224124455,False
sft>pref,framenet,Cure,0.000170710232488449,9,15,0.30520933421037266,False
sft>pref,framenet,Cutting,-1.2205395536687864e-05,1,15,0.5178399804513247,False
sft>pref,framenet,Damaging,0.00097182650563483,11,15,0.019788704970134536,False
sft>pref,framenet,Daring,9.634553100281245e-05,7,15,0.07729725399802319,False
sft>pref,framenet,Death,0.0008451809813861143,11,15,0.060556947516996175,False
sft>pref,framenet,Deciding,0.0017548784422574744,10,15,0.1104255429982022,False
sft>pref,framenet,Delimitation_of_diversity,9.314348858122206e-06,2,15,0.19300430056362067,False
sft>pref,framenet,Delivery,0.0007730708682644361,12,15,0.002801101402043293,False
sft>pref,framenet,Deny_or_grant_permission,0.00019297376855512193,7,15,0.27200162665596783,False
sft>pref,framenet,Departing,0.001453010693062882,10,15,0.36707158265176504,False
sft>pref,framenet,Deserving,1.1940581570409612e-05,2,15,0.1705896684690218,False
sft>pref,framenet,Desirability,-2.1571046250746936e-05,6,15,0.8325995741339038,False
sft>pref,framenet,Desirable_event,7.169055703460128e-05,6,15,0.8806362737868975,False
sft>pref,framenet,Desiring,-0.00285213852707009,6,15,0.04448451139040602,False
sft>pref,framenet,Destroying,0.0008131133233542895,10,15,0.042415516442066,False
sft>pref,framenet,Detaching,2.4391817693465703e-05,5,15,0.5784380837500029,False
sft>pref,framenet,Detaining,0.003377491748944084,8,15,0.17707216961384156,False
sft>pref,framenet,Differentiation,8.442620307276248e-05,8,15,0.2625804762569185,False
sft>pref,framenet,Dimension,7.864839116244636e-05,6,15,0.41691699689796585,False
sft>pref,framenet,Discussion,0.0020983737492410695,14,15,0.0036675665256709887,False
sft>pref,framenet,Disembarking,4.074596881978946e-05,3,15,0.2524842257536408,False
sft>pref,framenet,Dispersal,-0.0001824750933085599,10,15,0.6870725712929433,False
sft>pref,framenet,Distributed_position,-5.6569198913058076e-05,9,15,0.9271270940339278,False
sft>pref,framenet,Dominate_situation,6.959763914416232e-05,5,15,0.10257375135864835,False
sft>pref,framenet,Dressing,-0.00014738228862022195,10,15,0.8357495545472516,False
sft>pref,framenet,Dunking,-5.498400024624737e-06,1,15,0.6610851886260098,False
sft>pref,framenet,Duplication,-2.770774463764241e-05,5,15,0.8155362074049999,False
sft>pref,framenet,Duration_relation,1.7765438976113064e-06,3,15,0.9318601884620805,False
sft>pref,framenet,Earnings_and_losses,6.155585725422101e-05,7,15,0.06076532224357331,False
sft>pref,framenet,Eclipse,-0.001946862462603223,11,15,0.5434689279352979,False
sft>pref,framenet,Education_teaching,0.0008946522002988309,12,15,0.008042152992478258,False
sft>pref,framenet,Emanating,0.0004718918246935795,12,15,0.015820115845771785,False
sft>pref,framenet,Emitting,6.836207331362295e-06,2,15,0.4182289137296856,False
sft>pref,framenet,Emotion_active,0.0001674130815270436,5,15,0.19130747017297137,False
sft>pref,framenet,Emotion_directed,1.4551321887711103e-05,3,15,0.09682084269079745,False
sft>pref,framenet,Emotion_heat,-9.203023444361669e-05,7,15,0.8045717206823443,False
sft>pref,framenet,Emotions_of_mental_activity,-0.00010335847802719775,6,15,0.4038997415552063,False
sft>pref,framenet,Emphasizing,0.001374510943604607,12,15,0.07510126886748962,False
sft>pref,framenet,Employing,-4.580012824035907e-06,0,15,0.3342819433946577,False
sft>pref,framenet,Emptying,0.0008320775900238094,11,15,0.0016705519353038306,False
sft>pref,framenet,Encoding,-0.01593136302313166,4,15,0.010761838747717056,False
sft>pref,framenet,Endangering,6.9669418608701705e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Endeavor_failure,0.0004585594332113078,13,15,0.0291494372176018,False
sft>pref,framenet,Enforcing,1.626626547772332e-05,3,15,0.08349212993383157,False
sft>pref,framenet,Erasing,-0.0015460675851647887,5,15,0.09495059137674104,False
sft>pref,framenet,Estimating,1.2302587032303925e-05,4,15,0.5057568956727772,False
sft>pref,framenet,Evading,0.0016607246078483128,12,15,0.04330441716259073,False
sft>pref,framenet,Evaluative_comparison,0.00015203660360948087,9,15,0.09925406378148258,False
sft>pref,framenet,Event,-8.996757644542514e-06,5,15,0.812309323877116,False
sft>pref,framenet,Eventive_affecting,1.3816555317907368e-05,4,15,0.3260540739803782,False
sft>pref,framenet,Evidence,0.0023531781310141666,11,15,0.045181139473576694,False
sft>pref,framenet,Evoking,0.001114683110879291,11,15,0.004295700703307125,False
sft>pref,framenet,Examination,0.0018966038451639243,12,15,0.01590126491633557,False
sft>pref,framenet,Exchange,-5.3790279825493606e-05,4,15,0.29878815648414164,False
sft>pref,framenet,Excreting,0.0007086471162012144,10,15,0.007558199341951736,False
sft>pref,framenet,Execute_plan,0.0003078474005271589,13,15,0.00017229536605239268,False
sft>pref,framenet,Execution,5.743884784920228e-05,7,15,0.2821288812821364,False
sft>pref,framenet,Exercising,5.380744070828858e-05,5,15,0.04962390485949321,False
sft>pref,framenet,Existence,1.6674361991889985e-05,5,15,0.5734056225709441,False
sft>pref,framenet,Expansion,-2.649065109462944e-05,1,15,0.389342164940116,False
sft>pref,framenet,Expectation,0.00030355982668563305,9,15,0.2339941579428191,False
sft>pref,framenet,Expend_resource,1.7423820092710936e-05,2,15,0.1734894047684451,False
sft>pref,framenet,Expensiveness,-5.3918420792340494e-05,2,15,0.3587593191722717,False
sft>pref,framenet,Experience_bodily_harm,0.0007967973640674548,10,15,0.09270816696644692,False
sft>pref,framenet,Experiencer_focus,-0.001999930599592306,11,15,0.48252002380630493,False
sft>pref,framenet,Experiencer_obj,0.002052254732825163,13,15,0.0015305200758428139,False
sft>pref,framenet,Experimentation,1.2728959280013832e-06,5,15,0.9792147020311771,False
sft>pref,framenet,Expressing_publicly,0.0001599529729772342,11,15,0.010360829610788137,False
sft>pref,framenet,Fall_asleep,-8.087768947171662e-06,3,15,0.8122195506123082,False
sft>pref,framenet,Fall_for,9.907072645540255e-05,9,15,0.19725547173849775,False
sft>pref,framenet,Feeling,0.00013859886209423357,5,15,0.2294573306253904,False
sft>pref,framenet,Feigning,-3.033407647302593e-05,9,15,0.9621293077467912,False
sft>pref,framenet,Filling,0.0036223023838405873,11,15,0.032817427380156534,False
sft>pref,framenet,Fining,8.590613433740542e-06,5,15,0.8422603632516287,False
sft>pref,framenet,Finish_competition,9.508677541944555e-05,9,15,0.7416844329132964,False
sft>pref,framenet,Fire_burning,1.3613393999330297e-06,2,15,0.8949644598319236,False
sft>pref,framenet,Firefighting,8.078856364634687e-05,8,15,0.20068425482090937,False
sft>pref,framenet,Firing,-0.0013720306847089293,8,15,0.20562137920319826,False
sft>pref,framenet,Fluidic_motion,1.530317053511659e-05,10,15,0.9280418496337507,False
sft>pref,framenet,Food_gathering,5.2369730295888974e-06,1,15,0.3342819433946576,False
sft>pref,framenet,Forging,0.0004344379156289226,8,15,0.03838836772554374,False
sft>pref,framenet,Forgiveness,0.0002586398707730353,12,15,0.001434227394038316,False
sft>pref,framenet,Forgoing,0.00011102871212903645,2,15,0.3522990520809535,False
sft>pref,framenet,Forming_relationships,0.0006127577808419004,10,15,0.059001216692153864,False
sft>pref,framenet,Front_for,-6.593002407367671e-05,3,15,0.26223119328505806,False
sft>pref,framenet,Frugality,-9.711596718199805e-05,5,15,0.32697979307470554,False
sft>pref,framenet,Funding,2.5601043425310722e-05,4,15,0.36360674032249857,False
sft>pref,framenet,Gathering_up,-0.00021258917136738446,9,15,0.6441358018309044,False
sft>pref,framenet,Gesture,0.0006765704714771724,10,15,0.008278475085830666,False
sft>pref,framenet,Getting,-0.007995771750538647,4,15,0.013746989855421632,False
sft>pref,framenet,Give_impression,0.0005746475556480324,11,15,0.0038471682617141215,False
sft>pref,framenet,Giving,0.0009555373461132361,5,15,0.854828013453075,False
sft>pref,framenet,Giving_birth,-0.0010249573692300942,5,15,0.21482238736261428,False
sft>pref,framenet,Giving_in,8.754804626290923e-05,7,15,0.09030423801820721,False
sft>pref,framenet,Going_back_on_a_commitment,9.290319084509869e-05,7,15,0.022681893588827717,False
sft>pref,framenet,Grinding,7.67084689810759e-05,6,15,0.2635890838222685,False
sft>pref,framenet,Grooming,-0.0001503300823450052,9,15,0.7478298022904433,False
sft>pref,framenet,Hair_configuration,0.0003186709704104239,10,15,0.00851218850230745,False
sft>pref,framenet,Halt,2.0740691498504187e-05,3,15,0.10516487667230663,False
sft>pref,framenet,Having_or_lacking_access,0.00017724566053319273,11,15,0.001717596674330244,False
sft>pref,framenet,Hearsay,-0.0003479682670927013,6,15,0.797737205807208,False
sft>pref,framenet,Hiding_objects,3.474937016766571e-06,1,15,0.3342819433946577,False
sft>pref,framenet,Hindering,0.00013709506590121287,9,15,0.030846107022919678,False
sft>pref,framenet,Hiring,-0.0005439523410661342,7,15,0.4937134700230027,False
sft>pref,framenet,Hostile_encounter,0.0010480964234132288,12,15,0.006426545992690394,False
sft>pref,framenet,Hunting,6.122733183744676e-05,7,15,0.32803902410903185,False
sft>pref,framenet,Hunting_success_or_failure,0.0004569487604347762,11,15,0.10434846921484858,False
sft>pref,framenet,Imitating,1.1236493067985826e-05,2,15,0.16536141997155449,False
sft>pref,framenet,Impact,0.0008390364238096091,11,15,0.16242899769532643,False
