group,labeling,category,delta,edges_pos,n_edges,lo,hi,p,bonferroni
ALL,usas,B2,0.0007811037704029906,29,43,0.00028695536881809486,0.0012752521719878863,0.003466171372895855,False
ALL,usas,S7.2,0.0008154875452167435,38,43,0.0005558356827671313,0.0010751394076663557,2.3705867649801905e-07,True
ALL,usas,A1.9,0.000832885173287174,41,43,0.0006153750297447715,0.0010503953168295767,2.777461468114097e-09,True
ALL,usas,A1.8,0.000838900697264926,33,43,0.0005281970082432236,0.0011496043862866284,4.105831882032712e-06,True
ALL,usas,E4.1,0.0008402174485268807,28,43,-0.0010759223480096404,0.002756357245063402,0.3949714354882103,False
ALL,usas,A2.2,0.0008959067141988963,35,43,0.0002798972184955055,0.0015119162099022873,0.006737183802534732,False
ALL,usas,X3.2,0.0009110082069624281,27,43,-0.0004971765942915066,0.002319193008216363,0.2117828151365345,False
ALL,usas,O4.6,0.0009922071330400117,28,43,0.00037434868209825986,0.0016100655839817635,0.0030264030337951377,False
ALL,usas,A5.4,0.0010294836841520884,39,43,0.0005524391422270767,0.0015065282260771,0.00012387139182215014,True
ALL,usas,A5.2,0.00111786563285155,37,43,0.0007233296968383795,0.0015124015688647205,1.738673665588459e-06,True
ALL,usas,A11.1,0.0011655548999467218,34,43,0.0007136144565403327,0.001617495343353111,8.907695599425765e-06,True
ALL,usas,O4.3,0.0012443003998748958,34,43,0.0007415640396731442,0.0017470367600766474,1.7238060910451362e-05,True
ALL,usas,A1.4,0.0012519319520558677,36,43,0.000909965199223631,0.0015938987048881043,8.163860176637592e-09,True
ALL,usas,X6,0.0014979754397940238,30,43,0.0005428485970336869,0.0024531022825543605,0.0037034056674644573,False
ALL,usas,X5.1,0.0016511195151200746,40,43,0.0012206754953506902,0.002081563534889459,2.6615889708612256e-09,True
ALL,usas,A3,0.0017964506563298782,20,43,-0.004866159986933301,0.008459061299593057,0.5999492559090686,False
ALL,usas,O4.4,0.0019432169091264098,30,43,0.0008473349572165039,0.0030390988610363157,0.0011979159222579154,False
ALL,usas,A2.1,0.0019582492691299735,31,43,0.0010106537533908168,0.00290584478486913,0.00021558988395196411,False
ALL,usas,X2.5,0.002046748639866959,35,43,0.0011973375583676335,0.0028961597213662846,2.604562980309907e-05,True
ALL,usas,S6,0.0021137962579062795,40,43,0.0010270096512341772,0.0032005828645783815,0.0004442193221531954,False
ALL,usas,A8,0.00213970977217517,22,43,-3.1539350030387187e-05,0.004310958894380728,0.06018378472567557,False
ALL,usas,S7.4,0.0022976372484455575,30,43,0.0005530822984709204,0.004042192198420194,0.013421655698099045,False
ALL,usas,X7,0.0023566392897219316,32,43,0.0013637973087344132,0.00334948127070945,3.264370090478613e-05,True
ALL,usas,Y2,0.002401392522730435,22,43,-0.0005653893510251758,0.005368174396486045,0.12013247194273853,False
ALL,usas,A1.3,0.0025028985648107025,40,43,0.001785230729470795,0.00322056640015061,2.4988689479290228e-08,True
ALL,usas,S8,0.0027291798581296064,34,43,0.0015656611693008944,0.0038926985469583185,3.889323387460779e-05,True
ALL,usas,A1.1.2,0.002741958925324564,32,43,0.0011201975292623003,0.0043637203213868275,0.0019015204493239004,False
ALL,usas,S1.1.2,0.002750588907087684,42,43,0.0022747588546042654,0.0032264189595711027,2.3717041792593525e-14,True
ALL,usas,N3.8,0.0032187006970426754,34,43,0.0015031258999356407,0.00493427549414971,0.00066398746384826,False
ALL,usas,A1.7,0.003789335446493615,40,43,0.0026833304447144227,0.0048953404482728075,3.718072393330947e-08,True
ALL,usas,A7,0.00502864499116652,34,43,0.0025421143866221877,0.007515175595710853,0.00028091545635600807,False
ALL,usas,X2.1,0.005952806666738737,33,43,0.001899803434862831,0.010005809898614642,0.006255610682302978,False
ALL,usas,A10,0.006688121158796488,33,43,0.003967725447254223,0.009408516870338753,1.9138288962033696e-05,True
ALL,usas,X2.4,0.007267906574136392,43,43,0.005819098578444264,0.008716714569828522,1.85450685995507e-12,True
ALL,usas,Q2.1,0.007834921773830916,22,43,0.00020260774243293592,0.015467235805228897,0.05065996489635438,False
ALL,usas,X3.4,0.007913029216239483,35,43,0.005073600695478851,0.010752457737000115,2.347777077784859e-06,True
ALL,usas,N4,0.009878929345265708,27,43,0.0022395939577442518,0.017518264732787163,0.015072346888994436,False
ALL,usas,A1.1.1,0.012219461691294767,36,43,0.008725956807693424,0.01571296657489611,2.3390513943005375e-08,True
ALL,usas,T2,0.013346721770270598,31,43,0.008816052398690353,0.017877391141850843,8.395596324819772e-07,True
ALL,usas,Q2.2,0.01570413466604427,31,43,0.010406202664227452,0.021002066667861086,7.454532714519838e-07,True
ALL,verbnet,admire,-0.022050038204215357,23,43,-0.04421783487581401,0.00011775846738329432,0.05792280507326454,False
ALL,verbnet,convert,-0.013379804211253066,9,43,-0.0195387462830736,-0.007220862139432532,0.00011346446069429347,True
ALL,verbnet,tell,-0.012515356173022123,7,43,-0.017364199600938802,-0.007666512745105444,8.789195056388503e-06,True
ALL,verbnet,put,-0.011854515235651472,9,43,-0.016828633479433128,-0.006880396991869814,3.073562498907302e-05,True
ALL,verbnet,amuse,-0.010478961572067113,9,43,-0.01617712465888902,-0.0047807984852452036,0.0008228808424300218,False
ALL,verbnet,characterize,-0.008155909694546814,22,43,-0.016781107276631062,0.00046928788753743643,0.070864504836891,False
ALL,verbnet,calibratable_cos,-0.007607100110280757,5,43,-0.00976507010428973,-0.005449130116271784,1.960039746865369e-08,True
ALL,verbnet,escape,-0.007419572353137581,18,43,-0.013337053251966269,-0.0015020914543088931,0.018200072329136497,False
ALL,verbnet,meander,-0.0072402185419389725,11,43,-0.010716718592280378,-0.003763718491597567,0.00019570889942805529,True
ALL,verbnet,carry,-0.006628434628320363,12,43,-0.012590359607183223,-0.0006665096494575026,0.03498276290266913,False
ALL,verbnet,appoint,-0.006268899118209949,36,43,-0.014886617350046243,0.0023488191136263456,0.16131996773388316,False
ALL,verbnet,appear,-0.005721358192680412,11,43,-0.008792025054915801,-0.0026506913304450218,0.0007156188731150422,False
ALL,verbnet,long,-0.00546097123101805,14,43,-0.010312337560319056,-0.0006096049017170436,0.032886381999089526,False
ALL,verbnet,obtain,-0.0054547432195974944,22,43,-0.011059675604776352,0.00015018916558136308,0.06331210169019842,False
ALL,verbnet,confine,-0.005391803210138759,16,43,-0.009661203404537091,-0.0011224030157404264,0.017431747532916913,False
ALL,verbnet,feeding,-0.004215059538057626,9,43,-0.010313669374398406,0.0018835502982831528,0.18277001155096118,False
ALL,verbnet,exist,-0.004067235006271242,12,43,-0.006551788776312175,-0.0015826812362303082,0.002555370372349493,False
ALL,verbnet,murder,-0.003971670375908559,8,43,-0.00574126954503794,-0.0022020712067791774,7.292662596669914e-05,True
ALL,verbnet,braid,-0.0035327297189884314,23,43,-0.0105753883295857,0.003509928891608837,0.3311524085474735,False
ALL,verbnet,put_direction,-0.002937254199462851,12,43,-0.004438744151985936,-0.0014357642469397661,0.0004158022461615213,False
ALL,verbnet,get,-0.0029284692934681182,13,43,-0.0052318110786278675,-0.0006251275083083685,0.016737012659111733,False
ALL,verbnet,bump,-0.0029167352330941114,12,43,-0.005312580353619669,-0.0005208901125685539,0.021610552880010472,False
ALL,verbnet,throw,-0.0026450482499375217,20,43,-0.005775394203788064,0.0004852977039130203,0.10514689304736144,False
ALL,verbnet,pay,-0.002626106004329074,8,43,-0.004120255439990844,-0.0011319565686673037,0.0013083577419092738,False
ALL,verbnet,keep,-0.0024243062774130107,14,43,-0.003973801656871779,-0.0008748108979542424,0.00377887945245729,False
ALL,verbnet,body_internal_motion,-0.0023380201716768686,15,43,-0.003788384881081847,-0.0008876554622718905,0.0029274150936807295,False
ALL,verbnet,drive,-0.002177592229603556,9,43,-0.00343591060760796,-0.0009192738515991521,0.0015230691050480759,False
ALL,verbnet,chew,-0.002145022546811782,8,43,-0.003088422760474141,-0.0012016223331494228,6.0833773463454226e-05,True
ALL,verbnet,break,-0.0021313715928361365,17,43,-0.0044456163259736035,0.00018287314030133008,0.07822816351384643,False
ALL,verbnet,mix,-0.0021033938846507687,20,43,-0.00570303239642845,0.0014962446271269128,0.2585708932454932,False
ALL,verbnet,poison,-0.0018272036359309005,9,43,-0.0027342797236750652,-0.000920127548186736,0.00029457807470847447,False
ALL,verbnet,animal_sounds,-0.001823165504762806,16,43,-0.004536879080356281,0.0008905480708306696,0.19504748334680638,False
ALL,verbnet,carve,-0.0016706141915630468,9,43,-0.003082700239673504,-0.0002585281434525897,0.025341734531301317,False
ALL,verbnet,cooperate,-0.001651639230469977,21,43,-0.004892919401500103,0.0015896409405601493,0.3236377737560337,False
ALL,verbnet,nonvehicle,-0.0016483233734906676,20,43,-0.004909229061683332,0.0016125823147019969,0.32748566023305126,False
ALL,verbnet,marry,-0.0015861748448127875,15,43,-0.003267781912532194,9.543222290661862e-05,0.07153881560185432,False
ALL,verbnet,crane,-0.001505491131229575,21,43,-0.004072323652651234,0.0010613413901920845,0.25682377696512826,False
ALL,verbnet,push,-0.0014784535117634634,14,43,-0.0022763966402200952,-0.0006805103833068318,0.0007599093830005797,False
ALL,verbnet,breathe,-0.0014726873949342525,15,43,-0.0027992778139966056,-0.0001460969758718992,0.03524230634562246,False
ALL,verbnet,poke,-0.0013598215169032335,11,43,-0.002118322336207096,-0.0006013206975993709,0.0010719554423690083,False
ALL,verbnet,hit,-0.001355403222474266,13,43,-0.002119110011218539,-0.000591696433729993,0.0011873129570405788,False
ALL,verbnet,eat,-0.0013492445832085393,9,43,-0.0021127124736338623,-0.0005857766927832164,0.0012388663547545605,False
ALL,verbnet,roll,-0.0013049302541114508,20,43,-0.003206538078615457,0.0005966775703925558,0.18584322635559583,False
ALL,verbnet,discover,-0.0011359013688990263,14,43,-0.0027125257680749902,0.00044072303027693793,0.16528439990392577,False
ALL,verbnet,dress,-0.0011093068466844725,16,43,-0.002068893083331199,-0.000149720610037746,0.02867863840549445,False
ALL,verbnet,give,-0.0009869638534422435,20,43,-0.004562200379150056,0.0025882726722655683,0.5913185872847045,False
ALL,verbnet,care,-0.000897152312094795,12,43,-0.001508580710839464,-0.0002857239133501262,0.0063021943741696385,False
ALL,verbnet,complain,-0.0008756605534376671,14,43,-0.0012726469287271628,-0.00047867417814817146,9.249842663732561e-05,True
ALL,verbnet,complete,-0.0007810841795988494,18,43,-0.001375812281086285,-0.00018635607811141365,0.013665334729898752,False
ALL,verbnet,inquire,-0.0006895295682953021,19,43,-0.0054823976439260826,0.004103338507335479,0.7793460674157071,False
ALL,verbnet,touch,-0.0005537381789533286,15,43,-0.001094574780527432,-1.2901577379225218e-05,0.05124137469544869,False
ALL,verbnet,entity_specific_cos,-0.0005437820066082444,17,43,-0.0010522274156178567,-3.5336597598632e-05,0.04212680790023324,False
ALL,verbnet,appeal,-0.0005001846341801062,28,43,-0.0019286537437659484,0.0009282844754057361,0.49629396857669966,False
ALL,verbnet,consider,-0.00044911002777956545,29,43,-0.004836738174305656,0.003938518118746526,0.841962351830012,False
ALL,verbnet,banish,-0.0004019354543457646,17,43,-0.001107375695912182,0.00030350478722065266,0.2704535033648053,False
ALL,verbnet,hurt,-0.0003821001659449862,20,43,-0.0007620489076399376,-2.151424250034775e-06,0.05532551565158779,False
ALL,verbnet,reflexive_appearance,-0.0003816724701708126,36,43,-0.003691468836762476,0.002928123896420851,0.8222826946405498,False
ALL,verbnet,lodge,-0.0003143853368434311,29,43,-0.0017654980294685497,0.0011367273557816875,0.673269236464191,False
ALL,verbnet,approve,-0.00031079207109839334,33,43,-0.003501816964228487,0.0028802328220317,0.849527222398188,False
ALL,verbnet,fit,-0.0002970980459809844,17,43,-0.0006946776838012956,0.00010048159183932682,0.1504642011227186,False
ALL,verbnet,contiguous_location,-0.00029026513770916937,18,43,-0.0021482962869272004,0.0015677660115088615,0.7609689867179786,False
ALL,verbnet,occurrence,-0.00020549159414511681,8,43,-0.0002910349340540787,-0.00011994825423615494,2.7288355038738142e-05,True
ALL,verbnet,pour,-0.0001758958567660518,23,43,-0.0010329535933316794,0.0006811618797995759,0.6895362130983654,False
ALL,verbnet,concealment,-0.0001693106822617518,24,43,-0.0007544278326533866,0.0004158064681298829,0.5736315647350295,False
ALL,verbnet,contribute,-0.00016327834711374938,23,43,-0.002232108242995326,0.0019055515487678273,0.877807362279244,False
ALL,verbnet,forbid,-0.0001467392870140158,13,43,-0.0017032257268994127,0.0014097471528713812,0.8542902581086755,False
ALL,verbnet,put_spatial,-0.00013575393684595998,20,43,-0.0004817346431103625,0.00021022676941844252,0.4461649053709919,False
ALL,verbnet,consume,-0.00013170715263610534,19,43,-0.0023949298655054204,0.00213151556023321,0.909732754630133,False
ALL,verbnet,remove,-0.00010599740892412832,22,43,-0.0006128889530343992,0.0004008941351861426,0.6839912228325374,False
ALL,verbnet,dub,-9.938692275571379e-05,16,43,-0.00023392288144311486,3.514903593168727e-05,0.15506146858482825,False
ALL,verbnet,tingle,-8.993178573715271e-05,9,43,-0.00015685019272305804,-2.3013378751247397e-05,0.011762499594854956,False
ALL,verbnet,berry,-8.97752582190223e-05,21,43,-0.00037028375816401345,0.0001907332417259689,0.5338662809328599,False
ALL,verbnet,gobble,-8.222244132385117e-05,15,43,-0.00031831531142488567,0.00015387042877718334,0.49861016299973454,False
ALL,verbnet,curtsey,-7.735865932240707e-05,13,43,-0.0001517434651222865,-2.973853522527639e-06,0.047842674572333266,False
ALL,verbnet,price,-7.278248704866067e-05,9,43,-0.00011742775625986196,-2.8137217837459393e-05,0.002651475420697963,False
ALL,verbnet,want,-6.122321992919511e-05,10,43,-0.0001353198917069824,1.2873451848592176e-05,0.11283136434672622,False
ALL,verbnet,captain,-5.189871363407078e-05,21,43,-0.00033385602282268314,0.0002300585955545416,0.7200803521673022,False
ALL,verbnet,cost,-5.079613125657752e-05,16,43,-8.885687228674719e-05,-1.2735390226407847e-05,0.012313895142927118,False
ALL,verbnet,spank,-3.9107513700095215e-05,20,43,-0.0001884988238979442,0.00011028379649775377,0.6105789321640436,False
ALL,verbnet,groom,-1.0327900839736294e-05,15,43,-5.999659179667756e-05,3.934079011720497e-05,0.6856709456857046,False
ALL,verbnet,settle,-1.0051348632047094e-05,12,43,-3.414718003888864e-05,1.404448277479445e-05,0.41820235640801917,False
ALL,verbnet,change_bodily_state,-9.888540389568314e-06,19,43,-8.69186179133087e-05,6.714153713417209e-05,0.8025696067091339,False
ALL,verbnet,transfer_mesg,-9.694566782122668e-06,23,43,-0.0002539935296581074,0.00023460439609386205,0.9383731500957447,False
ALL,verbnet,devour,-8.15098147779561e-06,11,43,-5.7020398449098e-05,4.071843549350678e-05,0.7453593118385107,False
ALL,verbnet,weekend,-7.689647159555988e-06,14,43,-3.0106704276222477e-05,1.47274099571105e-05,0.5050544060904669,False
ALL,verbnet,instr_communication,-7.415404836523173e-06,30,43,-0.00039535073094893613,0.0003805199212758898,0.9702913567355265,False
ALL,verbnet,gorge,-4.04438691349322e-06,0,43,-8.158853688565716e-06,7.00798615792766e-08,0.0608118604302557,False
ALL,verbnet,dressing_well,-3.901729344381945e-06,1,43,-9.520482554979774e-06,1.7170238662158848e-06,0.18075715059483619,False
ALL,verbnet,floss,-7.304879367222129e-07,0,43,-2.16224429269775e-06,7.012684192533244e-07,0.32303728760298706,False
ALL,verbnet,exceed,-4.477002254340674e-07,12,43,-3.315175346969052e-05,3.2256353018822376e-05,0.9787213693946247,False
ALL,verbnet,hunt,-2.296028971189393e-07,22,43,-3.9999923225062074e-05,3.954071743082419e-05,0.9910252971750357,False
ALL,verbnet,orphan,6.529422896595917e-07,4,43,-1.178503103269307e-05,1.3090915612012251e-05,0.9185384716048076,False
ALL,verbnet,waltz,1.0433294730142832e-06,1,43,-1.0015962940937123e-06,3.0882552401222785e-06,0.32303728760298706,False
ALL,verbnet,vehicle,1.556682531220321e-06,26,43,-0.0001156496947197024,0.00011876305978214305,0.9793552378174235,False
ALL,verbnet,debone,2.8040319386012072e-06,3,43,-1.4226674416469823e-06,7.030731318849397e-06,0.20059452879822562,False
ALL,verbnet,smell_emission,2.915810693454823e-06,2,43,-1.0769077989866942e-06,6.90852918589634e-06,0.15972867099682497,False
ALL,verbnet,dine,3.2046541726725477e-06,16,43,-5.211313246209825e-05,5.852244080744334e-05,0.9101386026212775,False
ALL,verbnet,being_dressed,4.016834162893044e-06,15,43,-2.7630795597355454e-05,3.5664463923141544e-05,0.804750841061981,False
ALL,verbnet,separate,6.257758407452613e-06,3,43,-1.8549887722375694e-06,1.4370505587142796e-05,0.13806208736025663,False
ALL,verbnet,wipe_instr,8.066008193441712e-06,18,43,-3.291342382670667e-05,4.90454402135901e-05,0.7016008845194665,False
ALL,verbnet,transcribe,1.0862712047286119e-05,25,43,-0.00018737988665729416,0.0002091053107518664,0.9149844138647217,False
ALL,verbnet,snooze,1.2130085918973122e-05,12,43,-1.7239533238022133e-05,4.149970507596838e-05,0.4227850731421051,False
ALL,verbnet,bulge,1.4218984121756917e-05,10,43,-4.820758264999009e-06,3.325872650851284e-05,0.15071007508598405,False
ALL,verbnet,create,1.8252254485079905e-05,20,43,-0.0014878787769500605,0.0015243832859202205,0.9811625010073741,False
ALL,verbnet,differ,2.2060362831540717e-05,21,43,-1.034606736834444e-05,5.446679303142588e-05,0.18931107915986692,False
ALL,verbnet,coloring,2.6695309542232783e-05,19,43,-3.742617714997184e-05,9.08167962344374e-05,0.4191070074750793,False
ALL,verbnet,meet,3.006402437464883e-05,24,43,-0.00030994695705245017,0.00037007500580174785,0.8632445120720942,False
ALL,verbnet,swarm,3.027441900273583e-05,24,43,1.89486705160569e-05,4.160016748941476e-05,4.88091743242796e-06,True
ALL,verbnet,sound_existence,3.112299156468646e-05,19,43,-2.341552702026044e-05,8.566151014963337e-05,0.26971227608746334,False
ALL,verbnet,swat,3.3785330576246074e-05,20,43,-6.481455208806733e-06,7.405211636129888e-05,0.10753578277151378,False
ALL,verbnet,risk,3.4259491518139413e-05,20,43,-1.600350835698471e-05,8.452249139326354e-05,0.18876131645225427,False
ALL,verbnet,cheat,4.072512004648239e-05,25,43,-0.00029599872718828285,0.0003774489672812476,0.8137685219297298,False
ALL,verbnet,entity_specific_modes_being,4.28630730294248e-05,25,43,-0.00010445735106272505,0.00019018349712157464,0.5715365346151241,False
ALL,verbnet,calve,4.856601710413934e-05,23,43,1.4837523297118915e-05,8.229451091115977e-05,0.007256538251610574,False
ALL,verbnet,equip,5.140323821246394e-05,24,43,-0.00016413647230135054,0.0002669429487262784,0.6426064400645765,False
ALL,verbnet,learn,5.3986065696247976e-05,18,43,2.317789996772545e-05,8.47942314247705e-05,0.0013477477731690063,False
