cell,prompt,usas,mean_excess,n_obs
MARKED,He threw the Quran onto the prayer rug and,H5,-0.01655852791878156,197
MARKED,He threw the Quran onto the prayer rug and,A13,0.11617910828025481,157
MARKED,He threw the Quran onto the prayer rug and,Q3,0.062022344013490695,593
MARKED,He threw the Quran onto the prayer rug and,A2.1,0.5272740625000001,32
MARKED,He threw the Quran onto the prayer rug and,S7.1,0.2979459782608696,92
MARKED,He threw the Quran onto the prayer rug and,N3.2,0.4828374358974358,39
MARKED,He threw the Quran onto the prayer rug and,X3.2,0.6292375000000001,148
MARKED,He threw the Quran onto the prayer rug and,Z2,0.19976835877862595,262
MARKED,He threw the Quran onto the prayer rug and,X2.2,0.0028351724137931633,29
MARKED,He threw the Quran onto the prayer rug and,O4.4,0.08821323943661974,71
MARKED,He threw the Quran onto the prayer rug and,H4,0.22847272727272727,550
MARKED,He threw the Quran onto the prayer rug and,N5.2,0.07127487804878042,41
MARKED,He threw the Quran onto the prayer rug and,H2,-0.06551571428571427,161
MARKED,He threw the Quran onto the prayer rug and,S5,-0.4726600000000001,27
MARKED,He threw the Quran onto the prayer rug and,E3,0.31460148063781324,439
MARKED,He threw the Quran onto the prayer rug and,O4.5,0.7006318604651162,43
MARKED,He threw the Quran onto the prayer rug and,A7,0.43108311688311696,77
MARKED,He threw the Quran onto the prayer rug and,S4f,0.23124956521739146,23
MARKED,He threw the Quran onto the prayer rug and,A13.4,0.2308366666666667,33
MARKED,He threw the Quran onto the prayer rug and,Z3,1.861107142857143,42
MARKED,He threw the Quran onto the prayer rug and,A1.5.1,0.011476129032258113,31
MARKED,He threw the Quran onto the prayer rug and,I3.1,0.5828604444444445,45
MARKED,He threw the Quran onto the prayer rug and,A5.2,2.6300625,80
MARKED,He threw the Quran onto the prayer rug and,O4.6,-0.00242538461538458,39
MARKED,He threw the Quran onto the prayer rug and,A1.7,0.06108319999999999,25
MARKED,He threw the Quran onto the prayer rug and,O4.1,0.6079409708737863,103
MARKED,He threw the Quran onto the prayer rug and,A2.2,0.5029951724137931,58
MARKED,He threw the Quran onto the prayer rug and,T1.3,0.2476888888888889,27
MARKED,He threw the Quran onto the prayer rug and,A5.3,-0.5811422580645159,62
MARKED,He threw the Quran onto the prayer rug and,F3,0.002046326530612291,49
MARKED,He threw the Quran onto the prayer rug and,N3.8,0.6773187096774194,31
MARKED,He threw the Quran onto the prayer rug and,B5,-0.1904413829787234,94
MARKED,He threw the Quran onto the prayer rug and,X8,0.14963679999999976,25
MARKED,He threw the Quran onto the prayer rug and,G2.2,1.7815864285714285,28
MARKED,He threw the Quran onto the prayer rug and,A8,0.13568761904761895,42
MARKED,He threw the Quran onto the prayer rug and,N1,-0.04330565217391311,23
MARKED,He threw the Quran onto the prayer rug and,Z1m,0.46469882352941183,34
MARKED,He threw the Quran onto the prayer rug and,E2,0.05284424242424246,33
MARKED,He threw the Quran onto the prayer rug and,X2.4,0.5522996,25
MARKED,He threw the Quran onto the prayer rug and,N6,1.5574493103448275,29
MARKED,He threw the Quran onto the prayer rug and,A11.1,0.561909696969697,33
MARKED,He threw the Quran onto the prayer rug and,S7.4,0.10153000000000006,24
MARKED,He threw the Quran onto the prayer rug and,E4.1,-0.28212782608695663,23
UNMARKED,The bouncer leaned the patron against the wall and,Z8m,0.005663215515262793,4357
UNMARKED,The bouncer leaned the patron against the wall and,Z5,0.04713372532460676,9473
UNMARKED,The bouncer leaned the patron against the wall and,S8,0.16952872710622713,1092
UNMARKED,The bouncer leaned the patron against the wall and,A9,0.11332881408276713,1619
UNMARKED,The bouncer leaned the patron against the wall and,M2,0.13195552884615383,1040
UNMARKED,The bouncer leaned the patron against the wall and,H2,0.23009011904761903,252
UNMARKED,The bouncer leaned the patron against the wall and,A10,0.1223368,200
UNMARKED,The bouncer leaned the patron against the wall and,O4.1,0.13612333333333332,96
UNMARKED,The bouncer leaned the patron against the wall and,A1.1.1,0.11973933232169955,659
UNMARKED,The bouncer leaned the patron against the wall and,Y2,0.24980639999999993,75
UNMARKED,The bouncer leaned the patron against the wall and,M1,0.25504518255578096,986
UNMARKED,The bouncer leaned the patron against the wall and,Z7,0.336019014084507,213
UNMARKED,The bouncer leaned the patron against the wall and,A1.7,0.32268821917808216,73
UNMARKED,The bouncer leaned the patron against the wall and,Q2.2,0.1563313157894737,1520
UNMARKED,The bouncer leaned the patron against the wall and,A2.2,0.20996752941176466,85
UNMARKED,The bouncer leaned the patron against the wall and,Z8mfn,1.1863546103896103,154
UNMARKED,The bouncer leaned the patron against the wall and,Z8,0.2551867947598253,1145
UNMARKED,The bouncer leaned the patron against the wall and,G3,0.050610298507462737,134
UNMARKED,The bouncer leaned the patron against the wall and,A13.4,0.42743170731707314,41
UNMARKED,The bouncer leaned the patron against the wall and,Z8f,-0.10236031746031748,63
UNMARKED,The bouncer leaned the patron against the wall and,B1,0.18594527007299266,685
UNMARKED,The bouncer leaned the patron against the wall and,S7.1,0.042445432780847114,543
UNMARKED,The bouncer leaned the patron against the wall and,G2.1,0.33496411522633746,243
UNMARKED,The bouncer leaned the patron against the wall and,Z2,-2.600975142857142,35
UNMARKED,The bouncer leaned the patron against the wall and,A3,0.22220389855072464,690
UNMARKED,The bouncer leaned the patron against the wall and,Z8mf,0.1301530167597765,1790
UNMARKED,The bouncer leaned the patron against the wall and,X7,0.04657363095238095,168
UNMARKED,The bouncer leaned the patron against the wall and,S3.2,0.574085076335878,262
UNMARKED,The bouncer leaned the patron against the wall and,F1,0.05083072234762981,443
UNMARKED,The bouncer leaned the patron against the wall and,M6,0.07553747165532881,882
UNMARKED,The bouncer leaned the patron against the wall and,E3,0.23015107558139536,344
UNMARKED,The bouncer leaned the patron against the wall and,Q2.1,0.1319263746578021,2557
UNMARKED,The bouncer leaned the patron against the wall and,T1.3,0.8524712765957444,94
UNMARKED,The bouncer leaned the patron against the wall and,M8,0.13389368421052633,95
UNMARKED,The bouncer leaned the patron against the wall and,E2,0.07214240601503762,133
UNMARKED,The bouncer leaned the patron against the wall and,Z4,0.5969439097744361,532
UNMARKED,The bouncer leaned the patron against the wall and,A5.1,0.48103066528066524,481
UNMARKED,The bouncer leaned the patron against the wall and,N5,0.560082840909091,264
UNMARKED,The bouncer leaned the patron against the wall and,X2.1,0.5934356000000001,75
UNMARKED,The bouncer leaned the patron against the wall and,N4,0.37821187500000003,96
UNMARKED,The bouncer leaned the patron against the wall and,N3.7,1.0416877083333331,48
UNMARKED,The bouncer leaned the patron against the wall and,N5.2,0.5464786046511628,43
UNMARKED,The bouncer leaned the patron against the wall and,I3.1,-0.29187670886075956,158
UNMARKED,The bouncer leaned the patron against the wall and,N1,0.3008634375,32
UNMARKED,The bouncer leaned the patron against the wall and,Z6,0.14442413580246916,162
UNMARKED,The bouncer leaned the patron against the wall and,A8,0.2272026845637584,298
UNMARKED,The bouncer leaned the patron against the wall and,B4,0.7601826666666666,45
UNMARKED,The bouncer leaned the patron against the wall and,Z3c,0.8030829870129871,154
UNMARKED,The bouncer leaned the patron against the wall and,N5.1,-0.05009127272727276,55
UNMARKED,The bouncer leaned the patron against the wall and,X2.2,0.40885395918367345,245
UNMARKED,The bouncer leaned the patron against the wall and,X3.4,0.38865701492537313,201
UNMARKED,The bouncer leaned the patron against the wall and,I1,0.2403437500000001,24
UNMARKED,The bouncer leaned the patron against the wall and,O4.3,0.0843245000000001,40
UNMARKED,The bouncer leaned the patron against the wall and,Z1m,0.7703644516129032,155
UNMARKED,The bouncer leaned the patron against the wall and,Z1mf,0.3892542500000001,40
UNMARKED,The bouncer leaned the patron against the wall and,X3.2,1.2060668821292777,263
UNMARKED,The bouncer leaned the patron against the wall and,T2,0.20084574007220216,277
UNMARKED,The bouncer leaned the patron against the wall and,A12,-0.5589495714285714,140
UNMARKED,The bouncer leaned the patron against the wall and,O4.6,1.691594242424242,33
UNMARKED,The bouncer leaned the patron against the wall and,F2,0.13228375000000003,144
UNMARKED,The bouncer leaned the patron against the wall and,X2,0.5163819178082191,73
UNMARKED,The bouncer leaned the patron against the wall and,O4.4,0.5425291860465116,86
UNMARKED,The bouncer leaned the patron against the wall and,A1.4,1.2577448000000002,25
UNMARKED,The bouncer leaned the patron against the wall and,S3.1,0.7461969444444443,72
UNMARKED,The bouncer leaned the patron against the wall and,G2.2,-0.12159516129032258,31
UNMARKED,The bouncer leaned the patron against the wall and,K1,0.3324247272727273,55
UNMARKED,The bouncer leaned the patron against the wall and,A1.1.2,0.28150896551724125,29
UNMARKED,The bouncer leaned the patron against the wall and,X2.4,1.8427826865671644,67
UNMARKED,The bouncer leaned the patron against the wall and,X8,0.5454594594594595,37
UNMARKED,The bouncer leaned the patron against the wall and,N3.8,-0.014946666666666589,21
UNMARKED,The bouncer leaned the patron against the wall and,X9.2,0.12923296296296302,27
UNMARKED,The bouncer leaned the patron against the wall and,S7.4,0.2798690532544379,169
UNMARKED,The bouncer leaned the patron against the wall and,S6,0.728426,90
UNMARKED,The bouncer leaned the patron against the wall and,E4.1,0.5429896153846154,26
UNMARKED,The bouncer leaned the patron against the wall and,N6,0.15714384615384613,26
UNMARKED,The bouncer leaned the patron against the wall and,B5,0.07225192307692307,78
UNMARKED,The bouncer leaned the patron against the wall and,S5,-0.07280839999999986,25
UNMARKED,The bouncer leaned the patron against the wall and,A5.3,0.050794333333333344,30
UNMARKED,The bouncer leaned the patron against the wall and,E6,0.3745357333333333,75
UNMARKED,The bouncer leaned the patron against the wall and,Z3,0.3080528813559321,59
UNMARKED,The bouncer leaned the patron against the wall and,S1.2.4,0.5220566666666665,24
UNMARKED,The bouncer leaned the patron against the wall and,A7,0.1688341666666667,36
UNMARKED,The bouncer leaned the patron against the wall and,A1.5.1,0.23210689655172403,29
UNMARKED,The bouncer leaned the patron against the wall and,T1.1.2,0.8476748571428571,35
UNMARKED,The bouncer leaned the patron against the wall and,M4,1.2107467391304345,46
UNMARKED,The bouncer leaned the patron against the wall and,L2,-0.13994230769230764,39
UNMARKED,The bouncer leaned the patron against the wall and,X5.1,-0.20937425925925923,54
UNMARKED,The bouncer leaned the patron against the wall and,T1.1,1.5458465517241378,29
UNMARKED,The bouncer leaned the patron against the wall and,A13.2,0.31691826086956526,23
UNMARKED,The bouncer leaned the patron against the wall and,Q1.1,-0.13081516129032264,31
UNMARKED,The bouncer leaned the patron against the wall and,S1.1.3,0.291473,20
UNMARKED,The bouncer leaned the patron against the wall and,F3,-0.01100199999999998,20
UNMARKED,She read her sister's postcard and,E4.1,-0.015858546315077757,1479
UNMARKED,She read her sister's postcard and,Q2.2,1.0919461356932154,678
UNMARKED,She read her sister's postcard and,Z3,1.6183115189873418,79
UNMARKED,She read her sister's postcard and,A3,0.1667870661672909,1602
UNMARKED,She read her sister's postcard and,Z5,0.25626149812354193,9859
UNMARKED,She read her sister's postcard and,O4.1,0.08792134615384614,52
UNMARKED,She read her sister's postcard and,Q1.2,0.34338544662309367,918
UNMARKED,She read her sister's postcard and,Z8f,0.14034390050627338,4543
UNMARKED,She read her sister's postcard and,Z8,-0.02288833926453144,843
UNMARKED,She read her sister's postcard and,X7,-0.06824631322957195,1028
UNMARKED,She read her sister's postcard and,X4.1,1.9638838095238091,21
UNMARKED,She read her sister's postcard and,X2.1,0.11187477272727273,2068
UNMARKED,She read her sister's postcard and,Z1,0.7166470764617692,667
UNMARKED,She read her sister's postcard and,A1.1.1,0.3566009379310345,725
