word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
cleaned	verb	0.6536	0.4962	91	0.000278	0.000379
glanced	adjective	0.6534	0.4218	82	0.000111	0.000191
refilled	verb	0.6534	0.4771	36	0.000014	0.000039
increase	verb	0.6531	0.4646	91	0.000100	0.000140
disagree	verb	0.6529	0.4017	74	0.000054	0.000119
travel	verb	0.6526	0.4745	87	0.000076	0.000126
submit	verb	0.6526	0.5411	92	0.000527	0.000734
spread	verb	0.6526	0.5047	91	0.000170	0.000254
initialed	verb	0.6522	0.5217	31	0.000012	0.000052
divided	verb	0.6519	0.5456	38	0.000013	0.000039
gazed	noun	0.6517	0.3894	45	0.000012	0.000026
subsequently	adverb	0.6510	0.5276	20	0.000004	0.000027
fear	noun	0.6510	0.4875	20	0.000002	0.000014
eventually	adverb	0.6508	0.4976	92	0.000237	0.000325
ruin	verb	0.6508	0.5288	36	0.000010	0.000036
promptly	adverb	0.6505	0.4088	88	0.000133	0.000266
directly	adverb	0.6505	0.5224	38	0.000012	0.000046
things	noun	0.6505	0.4270	78	0.000049	0.000084
noted	verb	0.6503	0.4948	91	0.000549	0.000715
commanded	verb	0.6503	0.5314	68	0.000041	0.000076
develop	verb	0.6503	0.4461	27	0.000007	0.000028
allowing	verb	0.6498	0.4537	23	0.000003	0.000018
searched	verb	0.6493	0.4466	92	0.000248	0.000337
shouted	verb	0.6493	0.4669	91	0.002650	0.003147
finishing	verb	0.6493	0.4513	55	0.000030	0.000058
chanted	verb	0.6491	0.4577	88	0.000253	0.000361
discarded	verb	0.6489	0.4962	23	0.000004	0.000019
scribbled	verb	0.6486	0.4957	64	0.000031	0.000100
locking	verb	0.6482	0.5392	74	0.000041	0.000071
trained	verb	0.6479	0.4078	49	0.000015	0.000033
unfortunately	adverb	0.6477	0.4636	30	0.000008	0.000048
glanced	verb	0.6477	0.4220	88	0.000373	0.000671
delivered	verb	0.6474	0.5416	89	0.000176	0.000280
considered	verb	0.6474	0.5364	45	0.000012	0.000046
vandalized	verb	0.6474	0.5440	59	0.000036	0.000097
grunted	verb	0.6474	0.4291	21	0.000003	0.000028
clenched	verb	0.6472	0.5359	58	0.000020	0.000040
later	adverb	0.6470	0.4353	92	0.000959	0.001276
dispute	verb	0.6470	0.4655	73	0.000082	0.000157
urged	verb	0.6470	0.4423	83	0.000106	0.000157
family	noun	0.6467	0.5045	62	0.000032	0.000062
gathered	verb	0.6467	0.4527	78	0.000050	0.000096
inflated	verb	0.6465	0.4773	29	0.000006	0.000021
empty	adjective	0.6460	0.4631	61	0.000018	0.000034
mumbled	verb	0.6460	0.4596	38	0.000014	0.000074
reneged	verb	0.6460	0.4891	27	0.000006	0.000032
adorned	verb	0.6460	0.4471	23	0.000004	0.000023
Max	noun	0.6460	0.5463	23	0.000003	0.000029
hissed	verb	0.6446	0.4468	70	0.000069	0.000203
obtain	verb	0.6446	0.4764	39	0.000016	0.000037
must	verb	0.6446	0.4457	92	0.000708	0.000847
couldn	noun	0.6441	0.4669	50	0.000097	0.000389
skipped	verb	0.6441	0.5035	22	0.000006	0.000022
unleash	verb	0.6441	0.4778	37	0.000009	0.000034
plucked	verb	0.6441	0.5510	27	0.000004	0.000024
successfully	adverb	0.6437	0.4882	34	0.000012	0.000027
pretended	verb	0.6437	0.4674	83	0.000186	0.000351
proceeding	verb	0.6437	0.5061	29	0.000006	0.000033
welcomed	verb	0.6434	0.5106	30	0.000006	0.000025
tiptoed	verb	0.6432	0.4910	47	0.000018	0.000082
scrub	verb	0.6432	0.4468	28	0.000006	0.000025
viewed	verb	0.6432	0.5080	29	0.000006	0.000023
sprinted	verb	0.6430	0.5194	80	0.000039	0.000113
embraced	verb	0.6427	0.4768	67	0.000040	0.000077
forget	verb	0.6427	0.5099	65	0.000042	0.000076
desperate	adjective	0.6425	0.4920	36	0.000007	0.000016
air	noun	0.6422	0.4499	63	0.000029	0.000051
might	verb	0.6422	0.4754	92	0.000283	0.000369
pass	verb	0.6422	0.5071	83	0.000063	0.000088
extinguished	verb	0.6418	0.4816	57	0.000024	0.000046
pocketed	adjective	0.6413	0.5147	29	0.000007	0.000031
storm	noun	0.6413	0.4466	21	0.000002	0.000015
shuffled	verb	0.6413	0.4050	38	0.000010	0.000056
exercise	verb	0.6413	0.4055	21	0.000003	0.000017
taunted	verb	0.6413	0.5208	29	0.000008	0.000033
violated	verb	0.6413	0.4208	68	0.000056	0.000125
candidates	noun	0.6413	0.4494	34	0.000006	0.000015
shave	verb	0.6408	0.4820	27	0.000006	0.000016
conducted	verb	0.6408	0.5562	61	0.000025	0.000046
leaning	verb	0.6404	0.4532	71	0.000049	0.000078
shout	verb	0.6404	0.4390	91	0.000201	0.000273
fled	verb	0.6399	0.4934	92	0.000585	0.000835
constituted	verb	0.6399	0.4114	28	0.000008	0.000028
hallway	noun	0.6394	0.4939	45	0.000014	0.000031
dove	verb	0.6392	0.4301	46	0.000013	0.000033
squeezed	verb	0.6389	0.4367	92	0.001018	0.001225
squinted	verb	0.6389	0.4527	53	0.000026	0.000092
dedicated	verb	0.6389	0.4976	73	0.000025	0.000046
uphold	verb	0.6389	0.5543	59	0.000032	0.000057
simply	adverb	0.6389	0.5501	85	0.000101	0.000172
replying	verb	0.6387	0.4527	42	0.000013	0.000035
date	noun	0.6385	0.4575	57	0.000029	0.000063
examine	verb	0.6385	0.4863	75	0.000049	0.000085
compared	verb	0.6385	0.4409	65	0.000035	0.000072
fiercely	adverb	0.6382	0.4636	36	0.000011	0.000030
tasted	verb	0.6380	0.3809	71	0.000041	0.000066
record	verb	0.6380	0.5033	35	0.000011	0.000032
firmly	adverb	0.6378	0.5220	56	0.000019	0.000047
splintered	verb	0.6378	0.4662	22	0.000003	0.000021
eliminate	verb	0.6375	0.4324	25	0.000006	0.000020
collected	verb	0.6375	0.5428	84	0.000075	0.000125
damaged	verb	0.6371	0.5482	83	0.000133	0.000217
meditated	verb	0.6371	0.5071	61	0.000025	0.000051
shoe	noun	0.6368	0.4835	22	0.000004	0.000016
bustling	adjective	0.6366	0.5619	45	0.000009	0.000021
added	verb	0.6366	0.5440	92	0.002373	0.002781
burst	verb	0.6366	0.4853	89	0.000081	0.000137
eyed	verb	0.6363	0.4792	30	0.000006	0.000025
trailed	verb	0.6361	0.4055	47	0.000014	0.000036
treat	verb	0.6361	0.4716	92	0.000053	0.000091
terminate	verb	0.6361	0.4428	92	0.000148	0.000192
applause	noun	0.6361	0.4289	34	0.000006	0.000015
practiced	verb	0.6361	0.4920	39	0.000009	0.000024
longing	noun	0.6352	0.4849	35	0.000008	0.000019
nothing	noun	0.6352	0.4310	92	0.000264	0.000371
sneaked	verb	0.6352	0.5253	20	0.000003	0.000018
crept	verb	0.6347	0.5305	68	0.000070	0.000143
polished	adjective	0.6347	0.4879	20	0.000002	0.000013
shone	verb	0.6347	0.4924	50	0.000019	0.000034
frowned	verb	0.6347	0.4480	83	0.000281	0.000492
inserted	verb	0.6347	0.5926	92	0.000238	0.000317
beaten	verb	0.6347	0.5118	37	0.000008	0.000019
files	noun	0.6342	0.4348	59	0.000018	0.000029
making	verb	0.6342	0.4234	92	0.000324	0.000391
doubt	verb	0.6342	0.4187	71	0.000059	0.000102
allocate	verb	0.6342	0.5295	24	0.000005	0.000019
positioned	verb	0.6340	0.5288	30	0.000015	0.000037
checking	verb	0.6340	0.4156	22	0.000004	0.000017
advanced	adjective	0.6337	0.4674	27	0.000005	0.000021
became	verb	0.6337	0.5260	92	0.000372	0.000456
promise	verb	0.6337	0.4249	27	0.000009	0.000025
insulted	verb	0.6337	0.5359	35	0.000015	0.000053
discussing	verb	0.6333	0.4672	50	0.000015	0.000030
attend	verb	0.6333	0.4962	25	0.000004	0.000031
unfolded	verb	0.6330	0.4511	68	0.000037	0.000071
rooftop	noun	0.6328	0.5180	27	0.000004	0.000013
trembling	verb	0.6328	0.4839	31	0.000006	0.000017
confide	verb	0.6326	0.4950	26	0.000007	0.000023
Bob	noun	0.6323	0.5319	28	0.000015	0.000031
scored	verb	0.6321	0.5172	90	0.000091	0.000129
appears	verb	0.6319	0.4988	74	0.000025	0.000042
recently	adverb	0.6319	0.4504	70	0.000035	0.000075
represented	verb	0.6319	0.4485	21	0.000004	0.000015
assumed	verb	0.6319	0.5061	28	0.000009	0.000027
stage	verb	0.6319	0.4584	40	0.000011	0.000026
unloaded	verb	0.6319	0.5520	28	0.000006	0.000016
philosophy	noun	0.6309	0.5362	28	0.000005	0.000013
contemplated	verb	0.6307	0.5130	32	0.000011	0.000054
eagerly	adverb	0.6307	0.4589	50	0.000014	0.000033
obtained	verb	0.6304	0.4790	36	0.000012	0.000024
delay	verb	0.6304	0.5038	31	0.000011	0.000034
constantly	adverb	0.6304	0.5305	42	0.000010	0.000022
retreated	verb	0.6304	0.4572	34	0.000008	0.000061
inspect	verb	0.6300	0.5784	69	0.000024	0.000045
withdraw	verb	0.6297	0.4950	72	0.000054	0.000101
indicated	verb	0.6297	0.3948	88	0.000093	0.000122
publicly	adverb	0.6290	0.4532	63	0.000038	0.000070
even	adverb	0.6290	0.5666	92	0.000967	0.001195
crush	verb	0.6288	0.4400	46	0.000020	0.000055
resolve	verb	0.6285	0.5137	24	0.000005	0.000021
assign	verb	0.6285	0.5458	53	0.000019	0.000033
ascended	verb	0.6281	0.5080	24	0.000004	0.000013
accept	verb	0.6281	0.5345	92	0.000587	0.000722
jagged	adjective	0.6281	0.5137	51	0.000016	0.000035
apply	verb	0.6281	0.4849	92	0.000261	0.000348
should	verb	0.6276	0.3492	92	0.000594	0.000767
smoothed	verb	0.6274	0.4525	68	0.000033	0.000083
violates	verb	0.6271	0.4253	31	0.000010	0.000032
includes	verb	0.6271	0.3965	91	0.000121	0.000158
pocketed	verb	0.6271	0.4962	87	0.000532	0.000816
dashed	verb	0.6271	0.4537	67	0.000046	0.000134
shows	verb	0.6271	0.4617	28	0.000006	0.000024
gardening	noun	0.6267	0.3932	33	0.000006	0.000017
missing	verb	0.6267	0.5201	20	0.000003	0.000015
installed	verb	0.6267	0.5047	91	0.000286	0.000346
establish	verb	0.6267	0.4849	21	0.000003	0.000015
survivors	noun	0.6264	0.4929	26	0.000004	0.000013
shouting	verb	0.6262	0.3889	60	0.000021	0.000045
finds	verb	0.6257	0.4849	27	0.000010	0.000035
uncertain	adjective	0.6257	0.4780	32	0.000006	0.000016
scared	adjective	0.6255	0.4934	34	0.000008	0.000017
exclaimed	verb	0.6252	0.4216	53	0.000057	0.000193
gained	verb	0.6252	0.4783	23	0.000004	0.000017
hopped	verb	0.6250	0.4485	32	0.000011	0.000039
doing	verb	0.6250	0.4525	72	0.000046	0.000090
cleansed	verb	0.6250	0.4605	22	0.000004	0.000014
echoed	verb	0.6248	0.3974	21	0.000003	0.000014
ultimately	adverb	0.6248	0.4825	66	0.000030	0.000067
urgently	adverb	0.6248	0.4414	69	0.000031	0.000054
assisted	verb	0.6248	0.5506	23	0.000004	0.000014
sifted	verb	0.6238	0.4442	27	0.000007	0.000024
draped	verb	0.6238	0.4811	65	0.000056	0.000097
show	verb	0.6238	0.4537	92	0.000719	0.000846
faces	noun	0.6236	0.4603	46	0.000017	0.000034
twisted	verb	0.6233	0.5217	81	0.000199	0.000323
mixed	adjective	0.6233	0.5246	92	0.000175	0.000246
invested	verb	0.6233	0.4679	76	0.000038	0.000067
compare	verb	0.6233	0.5229	24	0.000006	0.000016
impose	verb	0.6229	0.5028	63	0.000018	0.000030
setting	verb	0.6229	0.5227	67	0.000028	0.000048
spent	verb	0.6224	0.5940	92	0.000777	0.000943
almost	adverb	0.6224	0.5463	89	0.000106	0.000172
marked	adjective	0.6224	0.4527	23	0.000006	0.000022
region	noun	0.6222	0.4386	38	0.000008	0.000016
kids	noun	0.6222	0.5293	56	0.000035	0.000063
seems	verb	0.6219	0.4811	92	0.000072	0.000122
followed	verb	0.6210	0.4135	92	0.000600	0.000809
crossed	verb	0.6210	0.4400	91	0.000114	0.000217
deciding	verb	0.6210	0.4844	23	0.000004	0.000018
spike	noun	0.6207	0.4603	28	0.000006	0.000020
transform	verb	0.6205	0.5402	71	0.000033	0.000062
seriously	adverb	0.6205	0.4409	37	0.000011	0.000036
code	verb	0.6200	0.5208	55	0.000014	0.000023
snatched	verb	0.6200	0.5421	80	0.000068	0.000122
trampled	verb	0.6200	0.4946	80	0.000147	0.000242
injured	verb	0.6200	0.4537	73	0.000054	0.000094
cast	verb	0.6200	0.5818	27	0.000007	0.000025
reply	verb	0.6198	0.4577	54	0.000034	0.000080
propped	verb	0.6196	0.4695	30	0.000008	0.000030
defaced	verb	0.6196	0.4357	65	0.000042	0.000096
wiped	verb	0.6196	0.4369	90	0.000481	0.000664
exited	verb	0.6191	0.4957	49	0.000039	0.000081
nuzzled	verb	0.6191	0.4731	71	0.000065	0.000109
thanked	verb	0.6191	0.4773	81	0.000113	0.000218
scowled	verb	0.6191	0.4768	22	0.000006	0.000045
together	adverb	0.6189	0.4853	90	0.000077	0.000119
it's	verb	0.6186	0.4553	82	0.000537	0.000936
clasped	verb	0.6184	0.4544	42	0.000013	0.000046
split	verb	0.6181	0.4542	81	0.000068	0.000113
caution	noun	0.6177	0.4768	21	0.000003	0.000010
curl	verb	0.6177	0.4669	27	0.000005	0.000022
silence	verb	0.6177	0.4957	21	0.000004	0.000016
reapply	verb	0.6177	0.5250	81	0.000054	0.000086
sank	verb	0.6172	0.4367	85	0.000057	0.000113
input	noun	0.6172	0.5307	33	0.000007	0.000015
rifled	verb	0.6172	0.4475	42	0.000017	0.000077
menacingly	adverb	0.6172	0.4953	45	0.000013	0.000026
safety	noun	0.6167	0.5529	36	0.000011	0.000024
resist	verb	0.6167	0.4112	53	0.000024	0.000042
inadvertently	adverb	0.6160	0.5118	20	0.000003	0.000017
indicates	verb	0.6158	0.4386	30	0.000039	0.000085
abyss	noun	0.6158	0.5321	43	0.000009	0.000018
sometimes	adverb	0.6158	0.5629	64	0.000031	0.000062
late	adjective	0.6158	0.5440	25	0.000005	0.000012
begin	verb	0.6153	0.3790	91	0.000126	0.000173
pleasant	adjective	0.6153	0.4539	26	0.000005	0.000012
discovered	verb	0.6153	0.5548	92	0.002230	0.002408
charged	verb	0.6153	0.5050	84	0.000116	0.000163
energy	noun	0.6153	0.4712	25	0.000005	0.000015
store	noun	0.6151	0.4664	32	0.000007	0.000017
respect	verb	0.6148	0.4324	73	0.000070	0.000138
administer	verb	0.6148	0.5525	21	0.000004	0.000011
save	verb	0.6148	0.5132	91	0.000218	0.000268
currently	adverb	0.6148	0.5017	38	0.000009	0.000022
understood	verb	0.6148	0.5645	78	0.000030	0.000052
include	verb	0.6148	0.5248	82	0.000073	0.000129
splashed	verb	0.6148	0.5198	78	0.000055	0.000092
described	verb	0.6146	0.5534	44	0.000016	0.000037
exhaling	verb	0.6144	0.5137	21	0.000003	0.000010
couldn't	adverb	0.6144	0.4853	82	0.000230	0.000459
exiting	verb	0.6141	0.5645	90	0.000139	0.000184
now	adverb	0.6139	0.4702	92	0.004315	0.005362
sword	noun	0.6139	0.4811	34	0.000008	0.000019
confronting	verb	0.6137	0.5128	20	0.000004	0.000019
cold	adjective	0.6134	0.5591	92	0.000114	0.000145
schedule	noun	0.6134	0.4490	29	0.000008	0.000022
shed	verb	0.6134	0.4357	22	0.000004	0.000022
proceeded	verb	0.6129	0.4948	92	0.001001	0.001336
sauntered	verb	0.6129	0.4731	37	0.000023	0.000095
uttered	verb	0.6129	0.4903	50	0.000021	0.000084
weaken	verb	0.6129	0.4707	40	0.000009	0.000017
double	adjective	0.6129	0.4721	59	0.000024	0.000058
danced	verb	0.6125	0.4442	92	0.000167	0.000267
help	verb	0.6125	0.4570	92	0.000595	0.000739
instantly	adverb	0.6125	0.5137	31	0.000009	0.000032
disclose	verb	0.6125	0.5009	21	0.000004	0.000024
demanding	verb	0.6125	0.5402	29	0.000006	0.000018
stared	verb	0.6125	0.5038	92	0.002242	0.002779
involved	verb	0.6125	0.4379	84	0.000134	0.000177
calculate	verb	0.6122	0.4863	64	0.000034	0.000063
stated	verb	0.6120	0.5128	90	0.000151	0.000241
posed	verb	0.6120	0.5480	30	0.000009	0.000021
intentionally	adverb	0.6120	0.5477	35	0.000012	0.000024
expensive	adjective	0.6120	0.5085	23	0.000004	0.000011
issued	verb	0.6118	0.4591	60	0.000037	0.000070
avoided	verb	0.6115	0.4934	29	0.000006	0.000019
nodded	verb	0.6115	0.5279	91	0.000499	0.000651
curse	noun	0.6115	0.4216	31	0.000009	0.000020
flashed	verb	0.6115	0.5054	46	0.000019	0.000041
cousin	noun	0.6115	0.5189	23	0.000005	0.000012
unionize	verb	0.6111	0.5600	63	0.000034	0.000060
convulse	adverb	0.6108	0.4690	40	0.000012	0.000023
workers	noun	0.6108	0.4388	20	0.000004	0.000013
submerged	verb	0.6106	0.4792	46	0.000012	0.000024
restored	verb	0.6106	0.4811	87	0.000080	0.000100
wedding	noun	0.6106	0.5092	22	0.000004	0.000012
bear	verb	0.6103	0.5276	20	0.000005	0.000020
slipping	verb	0.6101	0.4910	21	0.000004	0.000022
try	verb	0.6101	0.4026	92	0.002038	0.002407
forest	noun	0.6101	0.5269	83	0.000058	0.000081
remembered	verb	0.6101	0.4882	87	0.000128	0.000167
wouldn	verb	0.6101	0.4636	37	0.000027	0.000104
backing	verb	0.6099	0.5047	20	0.000003	0.000014
extend	verb	0.6096	0.5421	23	0.000006	0.000013
dove	noun	0.6096	0.4750	37	0.000009	0.000022
stashed	verb	0.6094	0.4802	36	0.000019	0.000064
train	verb	0.6094	0.5095	20	0.000003	0.000013
stand	verb	0.6092	0.5047	92	0.000356	0.000419
rather	adverb	0.6092	0.5489	34	0.000009	0.000020
storage	noun	0.6087	0.5054	26	0.000005	0.000014
tucked	verb	0.6082	0.4962	91	0.000616	0.000914
start	verb	0.6082	0.5090	92	0.002956	0.003216
disconnected	verb	0.6080	0.5324	42	0.000013	0.000032
defiled	verb	0.6080	0.4835	50	0.000020	0.000052
team	noun	0.6080	0.5224	24	0.000005	0.000012
claw	verb	0.6078	0.4357	31	0.000009	0.000033
re	verb	0.6078	0.5128	70	0.000202	0.000336
met	verb	0.6078	0.5647	88	0.000099	0.000145
Jake	noun	0.6078	0.4660	25	0.000009	0.000027
collect	verb	0.6073	0.5468	45	0.000021	0.000039
connect	verb	0.6073	0.4995	65	0.000036	0.000054
recommended	verb	0.6073	0.5827	43	0.000015	0.000039
betray	verb	0.6073	0.5137	22	0.000004	0.000019
produced	verb	0.6068	0.4858	81	0.000040	0.000065
search	verb	0.6068	0.5113	92	0.000149	0.000194
rewrite	verb	0.6068	0.5090	25	0.000005	0.000020
shivered	verb	0.6066	0.5021	56	0.000019	0.000045
landed	verb	0.6063	0.5506	92	0.000247	0.000320
talking	verb	0.6063	0.5293	92	0.000086	0.000105
demonstrate	verb	0.6061	0.5692	52	0.000018	0.000032
knelt	noun	0.6061	0.5064	90	0.000221	0.000302
dated	verb	0.6061	0.5014	46	0.000031	0.000056
celebrated	verb	0.6059	0.4721	23	0.000005	0.000016
played	verb	0.6059	0.5718	91	0.000254	0.000298
deeply	adverb	0.6056	0.4598	20	0.000003	0.000010
desecrated	verb	0.6056	0.4575	86	0.000124	0.000210
strode	noun	0.6054	0.4438	72	0.000113	0.000221
gazed	adjective	0.6054	0.4868	87	0.000074	0.000094
bake	verb	0.6052	0.5014	24	0.000008	0.000020
exhausted	verb	0.6052	0.5061	24	0.000004	0.000011
urinated	verb	0.6049	0.5300	76	0.000096	0.000156
rough	adjective	0.6049	0.4861	42	0.000015	0.000026
cashed	verb	0.6047	0.5172	58	0.000052	0.000082
grown	verb	0.6047	0.4518	32	0.000009	0.000019
compliance	noun	0.6047	0.5099	20	0.000004	0.000012
petted	verb	0.6047	0.4542	24	0.000008	0.000015
sharpen	verb	0.6044	0.3821	52	0.000018	0.000030
insist	verb	0.6042	0.4681	26	0.000012	0.000046
bind	verb	0.6037	0.5380	56	0.000023	0.000036
agreed	verb	0.6035	0.4612	92	0.000383	0.000461
collided	verb	0.6033	0.4551	20	0.000004	0.000012
chased	verb	0.6033	0.4865	86	0.000162	0.000219
threaded	verb	0.6030	0.4669	33	0.000008	0.000018
darted	verb	0.6030	0.4407	24	0.000007	0.000035
departing	verb	0.6030	0.5619	49	0.000021	0.000044
distribute	verb	0.6030	0.5397	25	0.000009	0.000025
side	verb	0.6028	0.4967	36	0.000015	0.000029
admitting	verb	0.6021	0.4844	21	0.000006	0.000025
lunged	verb	0.6021	0.5350	73	0.000061	0.000125
forcibly	adverb	0.6018	0.4875	44	0.000017	0.000037
possibly	adverb	0.6016	0.5510	29	0.000007	0.000019
quiet	adjective	0.6016	0.4660	77	0.000031	0.000052
calmly	adverb	0.6016	0.4858	83	0.000052	0.000086
below	adverb	0.6014	0.4922	28	0.000006	0.000014
rethink	verb	0.6011	0.4929	21	0.000005	0.000027
actually	adverb	0.6011	0.5383	81	0.000139	0.000215
skipping	verb	0.6011	0.4943	29	0.000006	0.000012
ancient	adjective	0.6011	0.3459	91	0.000102	0.000120
finally	adverb	0.6011	0.4712	92	0.000746	0.000834
peeled	verb	0.6007	0.4471	53	0.000019	0.000051
instruct	verb	0.6007	0.4423	21	0.000004	0.000012
descended	verb	0.6007	0.5085	39	0.000016	0.000031
confronted	verb	0.6007	0.4794	50	0.000022	0.000053
social	adjective	0.6007	0.5600	25	0.000005	0.000015
various	adjective	0.6007	0.4764	61	0.000024	0.000040
raise	verb	0.6007	0.4962	92	0.000226	0.000286
witnessed	verb	0.6004	0.5012	30	0.000010	0.000032
declined	verb	0.6002	0.4976	42	0.000024	0.000052
nearby	adverb	0.6002	0.4721	27	0.000006	0.000013
commented	verb	0.6002	0.4650	38	0.000023	0.000041
wrapped	verb	0.6002	0.5350	92	0.000609	0.000740
questioned	verb	0.6002	0.4164	24	0.000006	0.000020
didn	adjective	0.6002	0.4263	23	0.000009	0.000034
toast	verb	0.6000	0.4608	40	0.000009	0.000017
gritted	verb	0.6000	0.4721	34	0.000008	0.000020
vulnerable	adjective	0.6000	0.4341	20	0.000003	0.000009
watch	verb	0.5997	0.5378	91	0.000085	0.000121
closely	adverb	0.5997	0.5425	49	0.000015	0.000024
manually	adverb	0.5997	0.4818	28	0.000006	0.000018
finished	verb	0.5995	0.4816	80	0.000059	0.000086
rented	verb	0.5992	0.5250	45	0.000019	0.000030
combine	verb	0.5992	0.5402	79	0.000052	0.000073
sight	noun	0.5992	0.4979	36	0.000009	0.000018
fold	verb	0.5992	0.4896	23	0.000004	0.000013
flushed	verb	0.5992	0.4622	37	0.000015	0.000028
forged	verb	0.5988	0.5118	57	0.000097	0.000187
design	verb	0.5988	0.4991	71	0.000025	0.000039
dark	adjective	0.5983	0.4719	38	0.000012	0.000023
pausing	verb	0.5983	0.4631	69	0.000062	0.000087
shaking	verb	0.5978	0.4560	53	0.000018	0.000032
crumble	verb	0.5978	0.4395	73	0.000068	0.000090
adding	verb	0.5978	0.3667	65	0.000041	0.000073
personally	adverb	0.5974	0.5241	21	0.000004	0.000013
plant	noun	0.5974	0.4872	29	0.000006	0.000013
teammate	noun	0.5974	0.4239	37	0.000008	0.000016
implied	verb	0.5974	0.4234	59	0.000030	0.000075
community	noun	0.5974	0.4735	47	0.000013	0.000022
cursed	verb	0.5974	0.4464	90	0.000356	0.000482
humiliate	verb	0.5971	0.5832	22	0.000005	0.000018
protected	verb	0.5969	0.5123	25	0.000009	0.000022
gag	verb	0.5964	0.4560	61	0.000035	0.000061
always	adverb	0.5964	0.4688	92	0.000211	0.000272
lying	verb	0.5962	0.5021	22	0.000004	0.000012
waved	verb	0.5959	0.5019	89	0.000257	0.000374
fractions	noun	0.5957	0.4407	32	0.000008	0.000016
sealed	verb	0.5955	0.4381	79	0.000074	0.000114
summoned	verb	0.5955	0.5515	75	0.000037	0.000055
accepted	verb	0.5952	0.6103	56	0.000017	0.000034
stands	verb	0.5950	0.5534	21	0.000004	0.000012
slung	noun	0.5950	0.4802	43	0.000019	0.000033
turn	verb	0.5950	0.4570	92	0.000465	0.000522
longingly	adverb	0.5945	0.5364	21	0.000004	0.000011
lunging	verb	0.5945	0.4409	21	0.000004	0.000011
clean	verb	0.5945	0.5128	92	0.000133	0.000172
collapsed	verb	0.5945	0.4475	91	0.000154	0.000202
helped	verb	0.5945	0.4655	92	0.000793	0.000971
James	noun	0.5940	0.4362	55	0.000021	0.000038
standing	verb	0.5940	0.5161	84	0.000058	0.000072
frowned	adjective	0.5940	0.4792	33	0.000008	0.000016
support	verb	0.5936	0.5633	87	0.000109	0.000153
popped	verb	0.5936	0.4589	79	0.000102	0.000146
catch	verb	0.5936	0.4882	81	0.000075	0.000100
dusty	noun	0.5936	0.4837	28	0.000007	0.000016
screamed	verb	0.5936	0.5364	91	0.000959	0.001190
find	verb	0.5931	0.4334	92	0.001985	0.002203
clung	noun	0.5931	0.4887	42	0.000014	0.000026
didn	noun	0.5931	0.4537	49	0.000517	0.001202
entered	verb	0.5926	0.4787	91	0.000577	0.000673
taste	verb	0.5926	0.5350	57	0.000028	0.000049
closed	verb	0.5926	0.4069	92	0.002027	0.002321
feeling	verb	0.5924	0.5149	52	0.000021	0.000043
discontinue	verb	0.5922	0.4447	21	0.000004	0.000010
joined	verb	0.5922	0.5203	87	0.000079	0.000132
