word	proj	n_cells
上访	0.121158	1
间	0.121119	2
人的	0.121014	18
村口	0.121009	2
水池	0.121008	4
抓捕	0.120966	4
把它们	0.120895	7
身上	0.120893	82
口袋	0.120414	13
试卷	0.120394	1
忘	0.120391	8
剥夺	0.120276	3
树皮	0.120158	1
的美	0.119892	8
轻松	0.119691	4
扔到	0.119574	5
脱衣	0.119396	1
提醒	0.119346	27
笔迹	0.119239	1
敢动	0.119084	5
一声．	0.118963	1
加上	0.118626	1
了她对	0.118390	2
我．	0.118283	1
保护你	0.118227	2
月台	0.117994	1
车道	0.117760	1
大声喊叫	0.117716	2
麻木	0.117287	12
秘书处	0.117019	1
动物的	0.116976	1
动弹不得	0.116710	1
为你	0.116408	5
已	0.116061	57
手颤	0.115756	1
身后	0.115559	32
Trump	0.115399	1
代表	0.115264	2
海洋生物	0.114938	1
开打	0.114933	7
催眠术	0.114859	1
终于	0.114684	42
外套	0.114671	27
叫醒	0.114665	1
盛开	0.114537	4
救命	0.114532	24
连	0.114113	3
远方的	0.113870	3
冰原	0.113704	1
提前	0.113328	36
中了	0.112838	1
脑壳	0.112692	2
念完	0.112687	1
的男人	0.112118	21
积雪	0.111730	1
痛楚	0.111707	1
天气预报	0.111605	1
地上	0.111442	18
树桩	0.111263	1
的疾	0.111223	1
亲手	0.111089	67
扑通	0.111056	5
病房	0.111030	2
白大褂	0.111024	3
呼叫	0.110963	1
踢	0.110952	60
忠诚	0.110270	35
拉她	0.110162	1
翻找	0.110150	1
发声	0.109964	1
数字	0.109949	1
熄灭	0.109636	1
钦佩	0.109588	1
负	0.109532	2
降雨	0.109394	2
裆部	0.109139	6
重复	0.109050	1
草坪	0.108445	20
唱起歌	0.108373	4
说话	0.108336	79
其他	0.108263	8
真情实	0.108213	1
描述	0.107964	7
古	0.107491	1
一书	0.107399	1
被撞	0.107144	5
确定	0.107022	11
掀开	0.107000	6
委屈	0.106929	1
不适	0.106898	22
势	0.106897	10
距离	0.106812	1
学会了	0.106756	2
另一	0.106601	31
分给	0.106314	1
头球	0.106279	1
按下录	0.106232	1
涂抹	0.106197	1
画画	0.106188	4
教育	0.105700	4
阴转晴	0.105443	2
共	0.105332	1
心跳	0.105248	20
专注于	0.104807	7
黑暗	0.104545	34
爱意	0.104399	1
一个女人	0.104141	17
按住	0.103970	7
肌肉	0.103867	7
后悔	0.103776	95
不幸遇难	0.103724	6
触	0.103383	3
眼角	0.103157	7
离婚”	0.103107	1
阴有	0.103008	2
紧紧抓住	0.103003	3
了一下	0.102763	9
拉动	0.102500	4
乘坐	0.101458	12
回家	0.101399	102
摩擦	0.101306	19
艰难	0.101238	1
点亮	0.101099	3
舞池	0.101095	1
浏览	0.101081	8
虚脱	0.100950	1
位于	0.100917	3
报仇	0.100734	76
400	0.100691	30
裤裆	0.100379	7
状	0.100077	1
这样做	0.099804	72
了弗	0.099746	1
鸦片烟	0.099535	1
10万	0.099359	2
房顶	0.099270	8
梦	0.099174	1
大麻烟	0.098956	1
海水	0.098914	1
堤坝	0.098749	1
攻打	0.098641	2
抓住了	0.098525	5
手术	0.098482	6
仿佛	0.098102	27
枪口	0.098006	9
叛逆	0.097830	31
将要	0.097425	1
玻璃瓶	0.096390	5
康复	0.096302	21
怀里	0.096291	7
身	0.096215	20
烟尘	0.095836	5
感谢上帝	0.095390	1
突然想	0.095320	2
嘴里吐	0.095278	1
查阅	0.095269	5
成就	0.095008	1
其他人	0.094833	4
起床	0.094805	19
欲	0.094768	1
骨折	0.094651	11
深不见	0.094569	3
楼梯	0.094536	27
自由的	0.094458	11
说一	0.093245	2
强奸	0.093231	25
另外	0.093195	5
学习编	0.092983	3
信里	0.092884	1
湖面	0.092532	4
车厢	0.092466	1
窗前	0.092455	5
生活	0.092415	40
法兰西岛	0.092345	1
牛奶	0.092226	10
集体	0.091718	24
预热	0.091186	2
跳进	0.091082	1
嘴里涌	0.090698	3
烤鸡	0.090115	1
有一位	0.090003	1
拒绝了	0.089929	4
才明白	0.089845	4
那一刻	0.089639	2
提高	0.089426	32
变得更加	0.088959	1
下身	0.088795	10
等待	0.088615	34
加薪	0.088590	12
紧紧	0.088554	189
射	0.088403	51
讲述	0.087944	56
淘汰	0.087662	1
舀	0.087660	3
服毒自尽	0.087519	1
玩儿	0.087450	3
睡衣	0.087045	9
隔离带	0.086974	1
无限	0.086885	6
了一棵	0.086466	1
烤鱼	0.086199	1
暴雨	0.085834	2
两性	0.085817	1
计算机	0.085426	8
一个婴	0.085403	1
完全	0.085101	40
不服从	0.085071	1
呕吐	0.084782	50
房	0.084255	5
立马	0.084195	2
250	0.084141	37
下楼	0.084031	2
懂得	0.083990	9
制作	0.083896	37
取回	0.083338	1
同意了	0.083129	1
经营	0.083070	1
海面	0.082993	8
不由自主	0.082663	10
得意	0.082251	6
告白	0.082164	1
流出	0.082003	2
来到	0.081897	19
入伍	0.081690	3
输入	0.081569	5
压倒	0.081458	1
空荡荡	0.081344	9
绚烂	0.081130	3
热烈鼓掌	0.081060	2
完美的	0.080990	1
干枯	0.080502	2
抗拒	0.080478	13
分手	0.080340	37
哭声	0.080317	2
摇晃	0.080212	28
端端正正	0.079733	1
就此	0.079722	4
拦	0.079640	8
争取	0.079531	19
我能	0.079497	2
木质	0.079496	3
话	0.079328	15
把杯	0.079287	1
门廊	0.079210	2
扣掉	0.079157	4
下颌	0.079131	19
感谢	0.078823	97
阴天	0.078718	13
小狗	0.078569	3
更换	0.078549	6
屋檐	0.078174	2
前方	0.078138	20
进去了	0.078128	1
拒绝	0.078111	133
排斥	0.077916	15
奇怪	0.077796	4
很快	0.077722	5
服从命令	0.077655	2
报怨	0.077563	3
一串	0.077384	1
左边	0.077321	4
是否	0.076939	13
自顾自	0.076819	2
岸	0.076795	9
害怕	0.076768	135
把她踢	0.076736	4
她已	0.076451	1
睡袍	0.076174	4
牵住	0.076103	1
被冻	0.075569	1
签署	0.075461	3
牛排	0.075401	3
教训	0.075387	45
亮	0.075230	2
Hillary	0.075200	1
戒指	0.074993	1
问道	0.074902	25
哪一	0.074782	6
你们	0.074685	34
知	0.074420	2
瀑布	0.074301	2
凑近	0.074095	4
他从	0.073603	3
叫唤	0.073311	1
收留	0.073240	4
着手	0.073140	19
你们的	0.073096	1
不喜欢	0.072964	1
俄罗斯	0.072683	1
不再雇	0.072661	1
一点一点	0.072489	6
那头	0.071947	1
独立	0.071512	21
面罩	0.071352	2
婴儿	0.071214	1
欢快	0.070720	2
前臂	0.070582	1
肉类	0.070520	1
人已	0.070437	1
矮	0.070402	2
汤	0.070358	9
感觉她	0.070341	1
屋子	0.070048	15
吟	0.070034	1
犹豫	0.070016	22
再进	0.069795	2
一步	0.069546	6
的爱	0.069444	4
修改	0.069437	9
感到骄傲	0.069316	2
火墙	0.069294	5
大坑	0.068925	1
就已	0.068189	1
山沟	0.068100	7
万丈深渊	0.068015	10
做的事情	0.067976	8
按下	0.067962	48
借	0.067945	1
咨询	0.067860	5
池边	0.067588	1
窗口	0.067563	7
们	0.067389	8
鬼	0.067318	1
垃圾桶	0.067039	2
大树下	0.067019	4
挽	0.066989	4
面颊	0.066966	21
栅条	0.066914	1
应该	0.066900	20
面条	0.066839	8
一记	0.066724	3
一个小	0.066637	7
切换	0.066285	3
多么	0.065862	9
失声	0.065862	9
终生	0.065619	1
一脸	0.065598	2
出口	0.065273	9
抽插	0.064981	7
非常悲	0.064836	2
抽搐	0.064616	26
出售	0.064521	7
说到	0.064442	1
日本	0.064309	3
味道	0.064189	2
咔嚓	0.063527	8
赞助	0.063386	1
敲击	0.062526	3
口说	0.062418	1
整理	0.062334	19
与我	0.062264	8
犹太	0.062130	1
被沉	0.061854	1
站立起来	0.061835	1
肩	0.061614	26
独立自主	0.061515	1
需要	0.061394	24
陌生	0.061313	1
急忙	0.061114	1
20000	0.061002	27
家乡	0.060948	1
额头	0.060838	47
的父	0.060835	2
逐一	0.060808	1
笔尖	0.060808	5
声音	0.060706	4
裂缗	0.060485	1
1000000	0.060203	2
精液	0.059989	17
签下	0.059461	2
东方	0.059457	10
任务	0.059354	2
获得	0.059229	82
离开	0.059210	774
照片	0.059119	1
应战	0.058944	1
尖锐	0.058761	3
在滋	0.058405	1
机器	0.058344	3
那些	0.058295	57
举动	0.057976	2
取消	0.057936	24
异常疼	0.057784	1
瞄准	0.057286	67
工作	0.056995	52
家中	0.056884	3
与	0.056855	668
水洼	0.056752	1
这份工作	0.056724	1
心脏	0.056313	45
不惜一切	0.055432	2
裂	0.055190	16
选举	0.055031	3
x$	0.054839	9
有更多	0.054282	1
对方的	0.054180	8
歌声	0.054118	1
肘关节	0.053804	2
缴纳	0.053690	6
索要	0.053668	2
出于	0.053493	8
为国家	0.053439	2
在哪里	0.052637	25
上游	0.052375	1
尿液	0.051810	3
追究	0.051572	5
许	0.051215	4
捐出	0.051112	10
大阳	0.051051	1
斫	0.050941	1
大地	0.050931	18
升空	0.050897	2
软并	0.050325	1
事实	0.050102	1
位置	0.049931	4
一封信	0.049892	9
写道	0.049608	2
早点	0.049573	23
对你	0.049413	2
分娩	0.049275	1
追	0.049216	30
披风	0.048809	1
队	0.048599	1
奄奄一息	0.048196	14
为此	0.048196	81
嘴角涌	0.048048	1
齐声	0.047246	6
当着	0.047006	4
兑	0.046974	3
错过了	0.046843	1
恶	0.046692	1
许多	0.046405	2
宠	0.046253	3
虚弱	0.046109	11
割断	0.046008	20
岸上	0.046004	3
罢工抗议	0.045876	9
熊熊	0.045369	7
之	0.045344	5
就悄悄	0.045333	1
出	0.045200	46
背面	0.044835	3
让人	0.044469	2
身旁的	0.044332	1
一齐	0.044312	3
夺	0.044251	11
枕	0.044164	1
上前	0.044112	18
湖边	0.044095	12
你	0.044041	320
一饮而尽	0.043960	23
被震	0.043877	2
晕眩	0.043876	4
性生活	0.043836	2
不通	0.043794	1
长满	0.043753	3
高声	0.043710	1
地平线	0.043444	4
接过	0.043200	6
脏砰砰	0.043152	1
创立	0.043134	3
猎	0.043129	2
切开	0.043098	10
更多	0.042871	140
立即拨	0.042807	1
按动	0.042783	2
我觉得	0.042780	2
25000$	0.042636	2
唐纳德	0.042457	4
叶	0.042452	3
礼貌	0.042365	2
的身体	0.041820	2
招	0.041797	2
美目	0.041685	1
用钱	0.041377	2
逃之夭夭	0.041268	1
真正的	0.041267	2
我们可以	0.041169	2
松	0.040993	22
富	0.040950	1
尖叫	0.040599	87
又开始	0.040542	7
变干	0.040148	1
大吼大叫	0.040129	2
受了伤	0.039778	2
沉没	0.039737	1
15000$	0.039649	3
电话	0.039473	2
复苏	0.039460	1
系	0.039399	1
啜	0.038960	1
岸边	0.038835	9
唇	0.038794	42
剧	0.038523	6
眉梢	0.038440	1
奋笔疾书	0.038312	2
肉质	0.038269	1
Preheat	0.038146	1
鲜血	0.038129	18
帮助	0.037986	270
创造一个	0.037909	3
和肺	0.037604	1
大胆	0.037487	1
认为	0.037181	56
混	0.037088	1
零花钱	0.036883	1
传递	0.036852	9
告诉你	0.036852	31
拯救	0.036826	51
安全感	0.036754	3
回到了	0.036724	2
说什么	0.036672	44
肩头	0.036618	23
回想起	0.036431	7
专心致志	0.036194	1
篇	0.036103	11
穿上	0.035894	17
合适的	0.035788	1
作品	0.035725	6
细胞	0.035670	4
银行卡	0.035594	6
眼睁睁	0.034969	3
突袭	0.034713	1
归顺	0.034658	1
抽烟	0.034646	7
这本书	0.034225	1
不能再	0.033908	3
工资卡	0.033781	1
自尽	0.033687	24
做的是	0.033645	2
坐下	0.033431	33
就已经	0.033429	10
要用	0.033354	7
敲她	0.033253	2
聆听	0.033203	3
娱乐	0.033152	2
再婚	0.033123	2
切下	0.032945	3
墨镜	0.032842	1
已经在	0.032236	4
石块	0.032217	1
向前走	0.032117	2
河沟	0.032003	5
遥远	0.031807	7
上了	0.031614	12
绘制	0.031504	1
一丝	0.031479	9
扔下	0.031287	2
150米	0.031203	1
抓住	0.030972	272
一看	0.030689	1
通	0.030488	3
敲打	0.030327	9
敌人的	0.030239	1
毕竟	0.030065	3
结束了	0.029987	1
成为女	0.029948	1
壕沟	0.029546	1
你”“	0.029405	3
蹲下	0.029130	16
游街示众	0.028893	2
一个一个	0.028863	2
教练	0.028723	7
中弹	0.028693	16
打人	0.028656	52
昏暗	0.028598	3
湖	0.028492	4
录	0.028424	2
更快	0.028403	1
260	0.028377	2
伤口处	0.028359	3
陪伴	0.028164	34
了自己的	0.027842	45
发嘶	0.027809	1
高空	0.027614	1
落座	0.027582	1
回应	0.027492	10
囚禁	0.027245	22
学	0.027106	19
车钥匙	0.026868	1
明白	0.026658	150
院子	0.026572	20
T	0.026503	7
砍树	0.026420	2
口腔	0.026384	8
們	0.026202	5
并	0.026196	14
掉	0.025875	22
头顶	0.025783	35
臉上	0.025546	1
批评	0.025488	7
胡椒粉	0.025411	5
行驶	0.025345	1
离开”	0.024910	1
换掉	0.023851	4
唇瓣	0.023526	10
屋门	0.023429	1
自己想要	0.023072	2
殴	0.022852	3
搭乘	0.022655	6
非常难	0.022397	1
一紧	0.021956	1
阴雨	0.021762	7
地面	0.021449	59
离去	0.021393	15
2021	0.021369	5
喘	0.021144	6
反叛	0.021107	13
下周	0.020375	9
褪	0.020349	7
站立	0.020299	4
尝	0.020115	1
自卫	0.020047	10
眼中	0.019903	11
百分之	0.019896	1
无情地	0.019884	1
“砰”	0.019842	1
公开	0.019607	5
看她	0.019477	1
哽咽	0.019419	4
碎	0.019332	11
耳际	0.019252	4
肉排	0.019196	1
汗	0.018946	4
第一口	0.018553	15
放在桌	0.018490	1
爆破	0.017926	1
把它扔	0.017511	14
林	0.017327	5
干裂	0.017189	5
盘	0.016983	5
强迫	0.016905	20
多云转阴	0.016891	5
动物	0.016755	16
团结起来	0.016749	18
激动的	0.016676	1
窗框	0.016190	1
户	0.015919	1
睁开眼睛	0.015857	8
折断	0.015287	7
沟坑	0.015243	1
反方	0.015188	1
空间	0.014823	4
湖中	0.014740	2
调试	0.014700	1
分装	0.014694	2
填写	0.014577	4
制服	0.014457	12
镇	0.014373	1
痛打	0.014330	15
化的	0.014291	1
拍起	0.014248	1
周五	0.014213	5
这样一个	0.014157	5
约翰逊	0.013996	3
雪茄	0.013934	8
文化	0.013819	1
所	0.013814	2
离世	0.013769	17
投身	0.013523	1
睡不着	0.013505	2
7	0.013441	71
的同时	0.013378	1
渐	0.013243	1
5000$	0.012774	3
外出	0.012713	1
保护她	0.012487	9
钱包	0.012372	13
白胡椒	0.012108	1
一封	0.012015	7
看了看	0.011893	9
下降	0.011698	2
爆粗	0.011663	1
奋力	0.011650	12
出现	0.010798	32
逃命	0.010746	2
回到	0.010574	239
狗狗	0.010505	2
嘴里溅	0.010468	2
大烟	0.010253	4
咋办	0.010194	8
冰冷的	0.010046	5
腾空	0.009970	1
叛	0.008848	5
眼	0.008808	40
烤箱	0.008735	1
阳光	0.008629	5
自缢	0.008518	1
甩	0.008470	4
何种	0.008283	3
面粉	0.008216	9
检查一下	0.007707	1
糖	0.007653	11
沟道	0.007510	1
背肩	0.007360	2
训斥	0.007074	10
眉	0.007067	1
鼻息	0.007041	3
声	0.006536	28
赞扬	0.006272	2
逃兵	0.006246	2
登上	0.006223	1
默默	0.006124	1
逝世	0.005922	2
32000	0.005890	4
狂喜	0.005592	10
的父亲	0.005443	1
扬起	0.005281	1
挽住	0.005126	4
哭着	0.004634	6
笔记本电脑	0.003879	3
火苗	0.003869	5
哲	0.003836	1
记不清	0.003835	1
热浪	0.003450	1
方向	0.003301	19
使劲	0.003250	64
湍急	0.003188	1
170	0.002964	5
仍是	0.002745	4
步	0.002745	2
退房	0.002737	2
疼痛	0.002734	44
空白	0.002521	3
提前准备	0.002409	1
鸡蛋	0.002111	4
属于	0.001901	14
眼睛．	0.001871	1
赶紧	0.001717	15
餐具	0.001446	1
墓穴	0.001429	6
不已	0.000912	15
由于	0.000887	3
控制	0.000884	52
树阴	0.000841	1
对准	0.000483	73
停车场	0.000379	6
腹部	-0.000196	70
响了	-0.000431	1
保卫	-0.000528	5
精神	-0.000555	2
点上	-0.000701	2
暂时不	-0.000890	2
吐血	-0.001786	6
逼迫	-0.002060	1
解开	-0.002220	81
水烟	-0.003032	1
低	-0.003142	16
天花板	-0.003182	6
无视	-0.003471	3
泪流满面	-0.003582	1
四射	-0.003704	2
坑	-0.003747	1
医生和	-0.003962	1
画下	-0.004834	1
写了	-0.005127	4
鼻孔	-0.005681	29
yīn	-0.006160	1
的是一个	-0.006625	30
阴转多云	-0.006790	4
施舍	-0.006915	1
沿	-0.007126	1
口里涌	-0.007210	1
写了一	-0.007216	1
臀部	-0.007311	38
学着	-0.007323	13
唿	-0.007657	1
眼窝	-0.007697	1
透明	-0.007921	7
骄傲和	-0.007996	1
发言	-0.008100	3
柱子	-0.008102	3
不幸身亡	-0.008244	4
晴转阴	-0.008295	1
在她的	-0.008296	17
沿着	-0.008297	22
碎成	-0.008332	1
驱散	-0.008967	8
混乱	-0.009406	6
低温	-0.009554	1
出资	-0.009609	1
一本书	-0.009703	1
找他	-0.009704	4
动手术	-0.009873	1
枪毙	-0.010024	3
绝食抗议	-0.010056	1
再生	-0.010606	7
啜泣	-0.010716	2
把那	-0.010745	4
木箱	-0.010780	1
拘留	-0.011028	2
移民	-0.011030	1
痛	-0.011137	18
成年	-0.011525	1
念诵	-0.011686	1
黑胡椒	-0.011953	2
塞满	-0.012031	1
挥砍	-0.012097	1
环顾四周	-0.012108	1
开战	-0.012268	4
现实	-0.012383	1
施法	-0.012390	1
拉扯	-0.012546	10
口唇	-0.012704	1
准备好	-0.012807	19
集中精力	-0.012852	1
颈项	-0.012864	9
额头上	-0.013067	4
伪装	-0.013388	2
树枝	-0.013734	12
栏杆	-0.013994	12
高	-0.014209	4
接受	-0.014451	293
见到	-0.014615	20
强	-0.015030	23
要将	-0.015157	1
议员	-0.015314	1
国际	-0.015368	1
想起	-0.015393	69
做到了	-0.015935	4
办	-0.016346	1
打发	-0.016383	1
站起	-0.016402	9
露出	-0.017066	30
半空	-0.017098	3
情	-0.017148	4
发自内心	-0.017871	1
挡	-0.018084	28
怒吼	-0.018437	6
10000$	-0.018577	1
气管	-0.018881	1
装填	-0.018929	2
一枚	-0.018960	1
捐款	-0.019501	3
焦急	-0.019801	2
停下来休	-0.019937	2
咳嗽	-0.019947	21
在他	-0.020119	128
团结一致	-0.020281	4
维护	-0.020336	1
难过	-0.020554	6
一项	-0.020575	3
脸部	-0.020608	1
亲吻	-0.020839	155
故	-0.020888	1
唇齿	-0.020956	1
了一块	-0.021073	1
晴空万里	-0.021411	6
安静	-0.021422	18
尘土飞扬	-0.021561	2
坡	-0.021906	1
鞭打	-0.022512	10
觉得他	-0.022797	1
舞动	-0.022970	3
紧握	-0.023136	2
以为自己	-0.023387	1
热水	-0.023729	4
动作	-0.023864	17
下方	-0.023944	24
抱起	-0.024003	8
大步	-0.024292	2
扶起	-0.024317	8
爆	-0.024396	20
发难	-0.024490	1
政府	-0.024818	2
抵	-0.024924	1
B	-0.025186	3
那你	-0.025234	1
躲在	-0.025625	1
暂停	-0.026204	2
眼睛“	-0.026207	1
拉了	-0.026661	3
打印	-0.026699	1
终究	-0.026730	3
耳垂	-0.027062	23
预期	-0.027256	1
精子	-0.027406	13
干哑	-0.027756	7
头部	-0.028031	37
无比	-0.028087	18
钱袋	-0.028111	6
嘴角溢	-0.028380	1
安心	-0.028820	2
计算机科学	-0.028985	1
崩	-0.029046	2
160	-0.029080	21
反驳	-0.029240	9
抽泣	-0.029503	15
关注	-0.029642	47
看到他	-0.029785	1
挽留	-0.030028	2
暴力	-0.030503	16
以一	-0.030519	1
站起来	-0.030671	72
扣发	-0.030964	4
颈部	-0.031055	14
奖励	-0.031234	1
粉红色	-0.031254	1
熊熊大火	-0.031291	5
球道	-0.031394	1
大声喊	-0.031584	5
动粗	-0.031842	3
了过来	-0.032417	3
端	-0.032603	21
仰起	-0.032645	3
什么	-0.032716	519
触摸	-0.032972	18
桌子上	-0.033071	4
长裙	-0.033232	6
沉	-0.033433	9
跳入	-0.033470	4
花盆里	-0.033493	1
文字	-0.033550	1
庭院	-0.033607	2
仍然在	-0.034559	1
刺人	-0.034615	1
前往	-0.034630	14
悲哀	-0.034649	4
故障	-0.034913	1
人为	-0.035027	1
叛逃	-0.035142	5
踩住	-0.036024	1
人们	-0.036328	16
写诗	-0.036413	1
些什么	-0.036600	4
聊聊	-0.036926	1
烟盒	-0.037153	2
上火	-0.037281	1
之后	-0.037385	28
查询	-0.037648	2
远山	-0.037652	1
通了	-0.037942	1
战士	-0.038083	4
告别	-0.038184	9
消磨	-0.038738	1
策划	-0.038998	1
自豪	-0.039011	10
马铃薯	-0.039175	1
脸上	-0.039500	74
写作业	-0.039543	1
阵营	-0.039750	1
忏悔	-0.039811	33
接客	-0.040548	1
写完	-0.040674	2
脸庞	-0.040679	17
地毯	-0.040885	5
那么的	-0.040901	4
铁丝网	-0.041130	9
羞辱	-0.041168	12
欢笑	-0.041171	1
打扰	-0.041221	2
怎么办”	-0.041329	1
吞服	-0.041330	1
解放	-0.041354	1
太太	-0.041552	1
干预	-0.041812	7
武力	-0.041923	2
上灵	-0.041964	1
不在	-0.042051	24
椅子	-0.042508	7
想到	-0.042612	33
山谷	-0.042642	25
什么样的	-0.042791	30
衣裳	-0.043845	6
我的心	-0.044041	1
沟底	-0.044076	4
绚丽	-0.044113	2
切碎	-0.044194	2
火葬场	-0.044559	1
占有	-0.044847	69
自我毁	-0.044850	1
崩溃	-0.044927	10
低头吻	-0.044987	6
接住	-0.045043	1
照亮	-0.045217	2
小球	-0.045252	1
解雇她	-0.045423	2
幸福的	-0.045993	1
道	-0.046046	116
的地方	-0.046094	2
呼喊	-0.046449	3
走过	-0.046580	3
球门	-0.046754	3
谈	-0.046772	2
联合工	-0.046960	1
揉搓	-0.046988	18
香菜	-0.047296	3
报复囚	-0.047323	1
阴雨天	-0.047359	1
画布	-0.047467	1
了回来	-0.047561	1
用到	-0.047706	2
纷纷	-0.047993	4
撕心裂肺	-0.048444	3
我很	-0.048621	2
找点事	-0.048916	1
5000	-0.049004	33
挥拳	-0.049332	3
服用	-0.049628	12
铁丝	-0.049668	11
承担责任	-0.049840	1
尾随	-0.050008	1
我是	-0.050610	2
咆哮起来	-0.050630	1
成为囚	-0.050887	1
拉起	-0.051022	2
植物的	-0.051190	1
的他	-0.051363	1
扣下	-0.051495	26
了一些	-0.051895	4
闭嘴	-0.051919	3
凡尔赛宫	-0.051934	1
芡	-0.052166	1
闻到	-0.052347	3
尝一尝	-0.052354	1
长时间	-0.052448	1
装作	-0.052477	4
嘴里溢	-0.052548	1
红色	-0.052607	6
迎战	-0.052692	10
脱掉她	-0.052843	1
乐队	-0.052954	1
徐徐	-0.053155	7
径自	-0.053452	2
否	-0.053492	2
追捕	-0.053691	1
阴	-0.053859	9
在这里	-0.053951	16
坐起	-0.053980	1
让你	-0.054237	15
将自己的	-0.054243	14
往杯	-0.054297	1
那人	-0.054668	12
解脱	-0.054773	10
写日记	-0.054864	4
零下	-0.055253	1
600	-0.055356	7
撰写论文	-0.055586	3
扑灭	-0.055705	1
大吼	-0.055931	5
声嘶力竭	-0.056042	1
身子	-0.056290	23
周末	-0.056405	1
眼睛	-0.056736	81
身体里	-0.056756	1
说点	-0.056977	4
永恒	-0.056987	1
阵雨	-0.056989	3
汤里	-0.057004	2
走上	-0.057184	6
着想	-0.057275	1
生存	-0.057786	10
激烈	-0.057999	10
销毁	-0.058163	2
逃出去	-0.058359	7
缩	-0.058369	2
之而	-0.059061	1
成立	-0.059203	13
下次	-0.059439	4
饮	-0.059862	1
慌	-0.060173	1
医务人员	-0.060309	1
保护	-0.060337	295
合适	-0.060659	1
在生	-0.060905	1
激情	-0.060923	10
震耳欲聋	-0.061043	1
听着	-0.061058	2
计算	-0.061127	10
作料	-0.061192	3
烹饪	-0.061385	8
点燃篝	-0.062233	1
人的眼	-0.062510	1
包包	-0.062684	2
颅骨	-0.062699	1
裂开	-0.062742	11
培养	-0.062808	3
遵循	-0.063083	13
为她	-0.063092	21
降低	-0.063245	17
洒水	-0.063353	1
有机会	-0.063402	8
陶醉	-0.063941	2
桥	-0.063948	4
救助	-0.063998	4
悄悄	-0.064062	7
瓦片	-0.064224	1
脱离	-0.064735	15
112	-0.065179	7
盒子	-0.065204	2
250000	-0.065378	5
受到	-0.065496	47
树荫下	-0.065541	3
心痛	-0.065759	1
安然无恙	-0.065838	1
敲门	-0.065929	9
下一	-0.066217	7
戏弄	-0.066289	1
战死	-0.066538	1
破裂	-0.066853	16
率	-0.067024	4
重视	-0.067629	1
准备	-0.067984	94
错误的	-0.068516	4
鼓掌欢迎	-0.068625	1
退休	-0.069257	6
朋友们	-0.069380	2
拉着	-0.069523	18
有意识	-0.069584	2
紧接着	-0.069602	5
夺门而	-0.069633	1
推门	-0.069653	1
我已	-0.069807	1
一个坑	-0.069844	1
打门	-0.070080	1
着窗	-0.070156	1
大长	-0.070170	1
82	-0.070567	17
太少	-0.070933	1
已经爬	-0.071089	1
一动	-0.071239	1
一枝	-0.071552	2
骂骂骂	-0.071587	1
激励	-0.071657	1
设置	-0.071776	1
成就感	-0.072072	1
有些	-0.072132	79
掀起	-0.072816	1
121	-0.072817	1
特朗普	-0.072871	10
仰头一	-0.073264	2
自信	-0.073307	4
汤料	-0.073357	2
治疗	-0.073637	20
我可以	-0.073719	4
摘下	-0.073823	4
打开箱	-0.074071	1
用她	-0.074298	18
前所	-0.074536	1
划过	-0.074561	2
表格	-0.074875	1
食物	-0.075020	14
面前	-0.075570	20
伤到	-0.075635	1
前进	-0.075640	2
阵阵	-0.075701	3
警方	-0.075740	3
换乘	-0.076192	8
发自肺腑	-0.076813	4
本子	-0.077166	1
退到	-0.077246	1
花盆	-0.077365	1
俘虏	-0.077447	1
怎么回事	-0.078102	3
紧张	-0.078480	25
与她	-0.079029	21
114	-0.079244	3
十分	-0.079506	31
为	-0.079544	754
转乘	-0.079557	6
挽救	-0.080580	2
握住	-0.080589	45
赶走	-0.080802	9
流尽	-0.080810	1
掌握	-0.081125	4
上去	-0.081342	6
叫喊	-0.081618	10
慌乱	-0.081804	2
艺术	-0.082179	3
放开	-0.082390	9
土豆	-0.082528	6
封电子邮件	-0.082744	4
明白了	-0.083316	17
处于	-0.083805	7
变成“	-0.083810	1
有意无意	-0.083824	1
装	-0.083940	10
学生	-0.084143	3
支票	-0.084315	5
悟	-0.084510	1
咳血	-0.084754	3
找个	-0.084836	48
偷袭	-0.084985	2
眼泪	-0.085268	13
身旁	-0.085762	5
从天而降	-0.086541	2
退租	-0.086667	2
摆出	-0.087022	1
当场	-0.087588	8
出拳	-0.087772	3
回避	-0.087774	13
黑	-0.087878	5
换个	-0.088051	8
求助于	-0.088163	2
泡泡	-0.088205	1
大树	-0.088496	8
停了	-0.088535	3
将他	-0.088589	81
冰糖	-0.088610	2
哪一方	-0.088730	8
警察	-0.089071	25
乘坐地铁	-0.089261	1
解	-0.089513	52
吼叫	-0.089546	6
某人	-0.089815	2
资金	-0.090391	1
觉得自己	-0.090793	57
离婚	-0.090895	77
同时	-0.090942	56
检票	-0.091258	1
阳茎	-0.091399	1
病人	-0.091544	1
茂密	-0.091884	1
收起	-0.091940	2
胡椒	-0.092050	7
即将	-0.092302	4
训	-0.092485	3
美貌	-0.093132	1
不适并	-0.093824	1
以示	-0.093971	1
把她驱	-0.094162	2
悲凉	-0.094537	1
耗尽	-0.094937	2
医护人员	-0.095006	12
逃婚	-0.095036	1
湖里	-0.095246	2
新	-0.095543	4
出走	-0.095773	3
近距离	-0.096468	7
就悄	-0.096677	1
防护	-0.096737	2
骄傲	-0.097027	9
多少度	-0.097240	1
新生活	-0.097359	1
经济学	-0.097522	1
跌倒	-0.097697	12
